Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad firme disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad de acceso firme de demanda ocupada (MW);Capacidad de acceso firme admitida y no evaluada (MW);Posiciones ocupadas;Posiciones libres;Nudo 0*;Comentarios;Denominación del Punto de Conexión;Identificador del Punto de Conexión
R1-001;Alicante/Alacant;Elx/Elche;704010,673151859;4239034,7032081;4002;20;0;0;20,9;0;;;0;;ALTABIX T12 ;0403065010
R1-001;Alicante/Alacant;Elx/Elche;704010,673151859;4239034,7032081;4002;20;0;0;44,97;0;;;0;;ALTABIX T13 ;0403977489
R1-001;Alicante/Alacant;Elx/Elche;696079,542978328;4236410,95806171;3532;20;0;0;39,77;0;;;0;;EL CHE SUR T3;0403143585
R1-001;Alicante/Alacant;Elx/Elche;696079,542978328;4236410,95806171;3532;132;0;0;0;0;;;0;;ELCH.SUR    132.00;0085004417
R1-001;Alicante/Alacant;Elx/Elche;696079,542978328;4236410,95806171;3532;66;0;0;0;0;;;0;;ELCH.SUR    66.000;0086030429
R1-001;Alicante/Alacant;Ibi;710022,993781875;4276527,61905519;3636;132;0;0;0,63;0;;;0;;IBI         132.00;0083004443
R1-001;Alicante/Alacant;Ibi;710022,993781875;4276527,61905519;3636;20;0;0;34,34;0;;;0;;IBI T1      ;0403065068
R1-001;Alicante/Alacant;Ibi;710022,993781875;4276527,61905519;3636;20;0;0;45,54;0;;;0;;IBI T2      ;0403065070
R1-001;Alicante/Alacant;Xàbia/Jávea;771938,817278518;4296824,20098885;3612;132;0;0;0,94;0;;;1;;JAVEA       132.00;0081004458
R1-001;Alicante/Alacant;Xàbia/Jávea;771938,817278518;4296824,20098885;3612;20;0;0;39,11;0;;;0;;JAVEA T1    ;0403065076
R1-001;Alicante/Alacant;Xàbia/Jávea;771938,817278518;4296824,20098885;3612;20;0;0;21,3;0;;;0;;JAVEA T2    ;0403065078
R1-001;Alicante/Alacant;Xixona/Jijona;719968,006660285;4263440,84644605;3550;132;6,69;0;0;0;;;0;;JIJONA      132.00;0081004447
R1-001;Alicante/Alacant;Xixona/Jijona;719968,006660285;4263440,84644605;3550;20;0;0;23,32;0;;;0;;JIJONA T1   ;0403065082
R1-001;Alicante/Alacant;Benidorm;751782,697974346;4272857,92062259;3621;132;0;0;0;0;;;1;;LA LLOMA    132.00;0081004268
R1-001;Alicante/Alacant;Benidorm;751782,697974346;4272857,92062259;3621;20;0;0;29,1;0;;;0;;LA LLOMA T1 ;0403065084
R1-001;Alicante/Alacant;Benidorm;751782,697974346;4272857,92062259;3621;20;0;0;46,98;0;;;0;;LA LLOMA T2 ;0403065086
R1-001;Alicante/Alacant;la Nucia;753979,77193731;4277409,14777018;3589;132;0;0;0;0;;;1;;LA NUCIA    132.00;0081004459
R1-001;Alicante/Alacant;la Nucia;753979,77193731;4277409,14777018;3589;20;0;0;55,2;0;;;0;;LA NUCIA T1 ;0403142919
R1-001;Alicante/Alacant;la Nucia;749116,654976953;4275855,81951392;3277;132;0;0;48,13;0;;;1;;MONTEBEL    132.00;0081009123
R1-001;Alicante/Alacant;la Nucia;749116,654976953;4275855,81951392;3277;20;0;0;185,91;0;;;0;;MONTEBEL T1 ;0403065090
R1-001;Alicante/Alacant;Novelda;695934,668004134;4249753,12935761;4004;20;10,45;0;71,52;0;;;0;;NOVELDA T1  ;0403065096
R1-001;Alicante/Alacant;Novelda;695934,668004134;4249753,12935761;4004;20;10,33;0;55,77;0;;;0;;NOVELDA T2  ;0403065098
R1-001;Alicante/Alacant;Petrer;693570,617433697;4256821,81039817;3573;20;0;0;41,09;0;;;0;;PETREL T3   ;0403065111
R1-001;Alicante/Alacant;Petrer;693570,617433697;4256821,81039817;3573;20;0;0;28,26;0;;;0;;PETREL T5   ;0403065113
R1-001;Alicante/Alacant;Petrer;693570,617433697;4256821,81039817;3573;66;25,55;0;1,91;0;;;0;;PETREL/A    66.000;0082030552
R1-001;Alicante/Alacant;Alacant/Alicante;717035,986549834;4248340,09111915;3553;132;0;0;0,56;0;;;1;;RABASA      132.00;0085004516
R1-001;Alicante/Alacant;Alacant/Alicante;717035,986549834;4248340,09111915;3553;20;0;0;26,7;0;;;0;;RABASA T1   ;0403065119
R1-001;Alicante/Alacant;Alacant/Alicante;717035,986549834;4248340,09111915;3553;20;0;0;38,8;0;;;0;;RABASA T2   ;0403065121
R1-001;Alicante/Alacant;Alacant/Alicante;717035,986549834;4248340,09111915;3553;20;0;0;28,6;0;;;0;;RABASA T3   ;0403065123
R1-001;Alicante/Alacant;Granja de Rocamora;679966,085517358;4224214,95333228;3600;132;0;0;26,48;0;;;1;;ROCAMORA    132.00;0085004522
R1-001;Alicante/Alacant;Granja de Rocamora;679966,085517358;4224214,95333228;3600;66;0;0;0;0;;;0;;ROCAMORA    66.000;0071030599
R1-001;Alicante/Alacant;Granja de Rocamora;679966,085517358;4224214,95333228;3600;20;0;0;31,98;0;;;0;;ROCAMORA T1 ;0403065127
R1-001;Alicante/Alacant;Granja de Rocamora;679966,085517358;4224214,95333228;3600;20;0;0;32,48;0;;;0;;ROCAMORA T2 ;0403065129
R1-001;Alicante/Alacant;Granja de Rocamora;679966,085517358;4224214,95333228;3600;20;0;0;32,18;0;;;0;;ROCAMORA T3 ;0403230762
R1-001;Alicante/Alacant;Rojales;698590,151261914;4214464,35509783;3639;20;1,83;0;59,39;0;;;0;;ROJALES T1  ;0403065131
R1-001;Alicante/Alacant;Rojales;698590,151261914;4214464,35509783;3639;20;6,63;0;48,87;0;;;0;;ROJALES T2  ;0403065133
R1-001;Alicante/Alacant;Rojales;698590,151261914;4214464,35509783;3639;20;6,06;0;73,13;0;;;0;;ROJALES T3  ;0403065135
R1-001;Alicante/Alacant;San Miguel de Salinas;696217,29247031;4208210,41301813;3232;20;1,46;0;92;0;;;0;;SALINAS T1  ;0403065159
R1-001;Alicante/Alacant;San Miguel de Salinas;696217,29247031;4208210,41301813;3232;20;1,37;0;93,97;0;;;0;;SALINAS T2  ;0403065161
R1-001;Alicante/Alacant;Elx/Elche;708090,216081311;4241719,2922851;3202;20;0;0;25,2;0;;;0;;SALADAS T1  ;0403065155
R1-001;Alicante/Alacant;Elx/Elche;708090,216081311;4241719,2922851;3202;20;0;0;32;0;;;0;;SALADAS T2  ;0403065157
R1-001;Alicante/Alacant;Alacant/Alicante;721807,163013004;4252146,2788741;3603;132;0;0;0;0;;;1;;S.JUAN      132.00;0085004525
R1-001;Alicante/Alacant;Alacant/Alicante;721807,163013004;4252146,2788741;3603;20;0;0;20,48;0;;;0;;S.JUAN T1   ;0403065137
R1-001;Alicante/Alacant;Alacant/Alicante;721807,163013004;4252146,2788741;3603;20;0;0;27,2;0;;;0;;S.JUAN T2   ;0403065139
R1-001;Alicante/Alacant;Alacant/Alicante;721807,163013004;4252146,2788741;3603;20;0;0;23;0;;;0;;S.JUAN T3   ;0403065141
R1-001;Alicante/Alacant;Alacant/Alicante;721807,163013004;4252146,2788741;3603;20;0;0;36,56;0;;;0;;S.JUAN T4   ;0403065143
R1-001;Alicante/Alacant;Sant Vicent del Raspeig/San Vicente del Raspeig;715007,267435325;4252737,2560698;3503;66;0;0;51,22;0;;;1;;S.VICE/A    66.000;0082030614
R1-001;Alicante/Alacant;Sant Vicent del Raspeig/San Vicente del Raspeig;715007,267435325;4252737,2560698;3503;132;23,6;0;0;0;;;0;;S.VICENT    132.00;0085004537
R1-001;Alicante/Alacant;Sant Vicent del Raspeig/San Vicente del Raspeig;715007,267435325;4252737,2560698;3503;20;0;0;41,17;0;;;0;;S.VICENT T4 ;0403065149
R1-001;Alicante/Alacant;Sant Vicent del Raspeig/San Vicente del Raspeig;715007,267435325;4252737,2560698;3503;20;0;0;39,95;0;;;0;;S.VICENT T5 ;0403065151
R1-001;Alicante/Alacant;Sant Vicent del Raspeig/San Vicente del Raspeig;715007,267435325;4252737,2560698;3503;20;0,37;0;32,31;0;;;0;;S.VICENT T6 ;0403065153
R1-001;Alicante/Alacant;Santa Pola;714033,860118384;4232905,37123106;4084;66;0;0;0,5;0;;;0;;STA.POLA    66.000;0086030300
R1-001;Alicante/Alacant;Santa Pola;714033,860118384;4232905,37123106;4084;20;0;0;16,36;0;;;0;;STA.POLA T1 ;0403065163
R1-001;Alicante/Alacant;Santa Pola;714033,860118384;4232905,37123106;4084;20;0;0;12;0;;;0;;STA.POLA T3 ;0403253259
R1-001;Alicante/Alacant;Santa Pola;714033,860118384;4232905,37123106;4084;20;0;0;25,1;0;;;0;;STA.POLA T4 ;0403253261
R1-001;Alicante/Alacant;Benidorm;748333,428124355;4273426,95091972;3203;132;0;0;5,45;0;;;1;;TERRAMIT    132.00;0081004200
R1-001;Alicante/Alacant;Benidorm;748333,428124355;4273426,95091972;3203;20;0;0;34,42;0;;;0;;TERRAMIT T1 ;0403065167
R1-001;Alicante/Alacant;Teulada;768982,11043654;4292194,99120028;3537;132;0;0;0,41;0;;;1;;TEULADA     132.00;0081004582
R1-001;Alicante/Alacant;Teulada;768982,11043654;4292194,99120028;3537;20;0;0;31,58;0;;;0;;TEULADA T1  ;0403065169
R1-001;Alicante/Alacant;Teulada;768982,11043654;4292194,99120028;3537;20;0;0;41,65;0;;;0;;TEULADA T2  ;0403065171
R1-001;Alicante/Alacant;Torrevieja;702028,945426766;4205439,28355117;3697;20;3,99;0;28,2;0;;;0;;TORREVIEJA T1;0403230761
R1-001;Alicante/Alacant;Torrevieja;702028,945426766;4205439,28355117;3697;20;2,92;0;56,54;0;;;0;;TORREVIEJA T2;0403253267
R1-001;Alicante/Alacant;el Verger;760681,764403669;4304466,31771355;3562;132;0;0;0;0;;;1;;VERGEL      132.00;0081004608
R1-001;Alicante/Alacant;el Verger;760681,764403669;4304466,31771355;3562;20;0;0;23,71;0;;;0;;VERGEL T1   ;0403065173
R1-001;Alicante/Alacant;el Verger;760681,764403669;4304466,31771355;3562;20;0;0;32,34;0;;;0;;VERGEL T2   ;0403065175
R1-001;Alicante/Alacant;Villena;683925,140246366;4278379,18595963;3531;132;24,72;0;0;0;;;0;;VILLENA     132.00;0083004624
R1-001;Alicante/Alacant;Villena;683925,140246366;4278379,18595963;3531;66;22,35;0;1,31;0;;;0;;VILLENA     66.000;0082030659
R1-001;Alicante/Alacant;Villena;683925,140246366;4278379,18595963;3531;20;0;0;33,45;0;;;0;;VILLENA T3  ;0403982459
R1-001;Alicante/Alacant;Villena;683925,140246366;4278379,18595963;3531;20;0;0;26,31;0;;;0;;VILLENA T5  ;0403982465
R1-001;Alicante/Alacant;Muro de Alcoy;723770,898382865;4296945,2512913;4094;66;0;0;5,12;0;;;0;;ALQ.MURO    66.000;0084030336
R1-001;Alicante/Alacant;Muro de Alcoy;723770,898382865;4296945,2512913;4094;20;0;0;21,9;0;;;0;;ALQ.MURO T1 ;0403065006
R1-001;Alicante/Alacant;Crevillent;694276,683942203;4233006,79628427;4078;66;0;0;3,8;0;;;0;;CREVILLE    66.000;0083030407
R1-001;Alicante/Alacant;Petrer;692651,469442243;4263606,50189132;4049;66;0;0;1,96;0;;;0;;ELDA        66.000;0082030431
R1-001;Alicante/Alacant;Petrer;692651,469442243;4263606,50189132;4049;20;0;0;13,87;0;;;0;;ELDA T1     ;0403065062
R1-001;Alicante/Alacant;Petrer;692651,469442243;4263606,50189132;4049;20;0;0;12,3;0;;;0;;ELDA T2     ;0403065064
R1-001;Alicante/Alacant;Petrer;692651,469442243;4263606,50189132;4049;20;0;0;13,67;0;;;0;;ELDA T7     ;0403829692
R1-001;Alicante/Alacant;Petrer;692651,469442243;4263606,50189132;4049;20;0;0;17,39;0;;;0;;ELDA T8     ;0403829690
R1-001;Alicante/Alacant;Orihuela;688491,720110358;4215585,34606411;4130;66;0;0;0;0;;;1;;JACARILL    66.000;0071030479
R1-001;Alicante/Alacant;Orihuela;688491,720110358;4215585,34606411;4130;20;0;0;21,91;0;;;0;;JACARILLETA T1;0403065072
R1-001;Alicante/Alacant;Orihuela;688491,720110358;4215585,34606411;4130;20;0;0;17,1;0;;;0;;JACARILLETA T2;0403065074
R1-001;Alicante/Alacant;Los Montesinos;697959,536541611;4211647,82995226;4028;66;0;0;10,2;0;;;0;;MONTESIN    66.000;0071030526
R1-001;Alicante/Alacant;Los Montesinos;697959,536541611;4211647,82995226;4028;20;0;0;25,01;0;;;0;;MONTESINOS T1;0403065092
R1-001;Alicante/Alacant;Los Montesinos;697959,536541611;4211647,82995226;4028;20;0;0;40,31;0;;;0;;MONTESINOS T2;0403065094
R1-001;Alicante/Alacant;Redován;681299,816715241;4222957,5685211;4003;66;0;0;0;0;;;0;;ORIHUELA    66.000;0071030543
R1-001;Alicante/Alacant;Redován;681299,816715241;4222957,5685211;4003;20;0;0;10,2;0;;;0;;ORIHUELA T1 ;0403065100
R1-001;Alicante/Alacant;Redován;681299,816715241;4222957,5685211;4003;20;0;0;14,8;0;;;0;;ORIHUELA T2 ;0403143084
R1-001;Alicante/Alacant;el Pinós/Pinoso;672505,925679406;4252779,26920795;4075;66;0;0;0;0;;;1;;PINOSO      66.000;0082030557
R1-001;Alicante/Alacant;el Pinós/Pinoso;672505,925679406;4252779,26920795;4075;20;0;0;6,3;0;;;0;;PINOSO T1   ;0403065115
R1-001;Alicante/Alacant;el Pinós/Pinoso;672505,925679406;4252779,26920795;4075;20;0;0;6,24;0;;;0;;PINOSO T2   ;0403065117
R1-001;Ávila;Ávila;357668,848447251;4501350,28596987;3292;132;0;0;0;0;;;0;;AVILA       132.00;0016004039
R1-001;Ávila;Ávila;357668,848447251;4501350,28596987;3292;45;0;0;21,25;0;;;0;;AVILA T1 45;0016001409
R1-001;Ávila;Ávila;357668,848447251;4501350,28596987;3292;15;0;0;11,44;0,8;;;0;;AVILA T2 15;0205105354
R1-001;Ávila;Ávila;357668,848447251;4501350,28596987;3292;45;0;0;11,34;0;;;0;;AVILA T3 45;0016001399
R1-001;Ávila;Ávila;357668,848447251;4501350,28596987;3292;15;0;0;20,6;0;;;0;;AVILA T4 15;0205105353
R1-001;Ávila;El Tiemblo;370630,119836072;4476217,70467571;3173;15;0;0;18,16;0;;;0;;BURGUILLO T2 15;0205105538
R1-001;Ávila;El Tiemblo;370630,119836072;4476217,70467571;3173;132;0;0;0;0;;;0;;CH BURGUILLO;0016004054
R1-001;Ávila;El Tiemblo;377684,798642429;4474558,372195;3174;132;0;0;0;0;;;0;;CH PUENTE NUEVO;0016004156
R1-001;Ávila;El Tiemblo;377684,798642429;4474558,372195;3174;15;0;0;8,74;0;;;0;;PUENTENUEVO T1 15;0205109902
R1-001;Ávila;Langa;342710,990860523;4542561,03996436;3167;132;0;0;0;0;;;0;;LANGA       132.00;0016002255
R1-001;Ávila;Langa;342710,990860523;4542561,03996436;3167;45;0;0;15,2;0;;;0;;LANGA T1 45;0016001366
R1-001;Ávila;Langa;342710,990860523;4542561,03996436;3167;15;0;0;1,2;0;;;0;;LANGA T2 15;0205409865
R1-001;Ávila;Langa;342710,990860523;4542561,03996436;3167;45;0;0;22,2;0;;;0;;LANGA T3 45;0016001369
R1-001;Ávila;Langa;342710,990860523;4542561,03996436;3167;15;0;0;3,83;0;;;0;;LANGA T4 15;0205086429
R1-001;Ávila;Nava de Arévalo;346962,518890144;4539227,69562664;7210;15;0;0;2,45;0;;;0;;ADAJA T1 15;0205125469
R1-001;Ávila;Nava de Arévalo;346962,518890144;4539227,69562664;7210;45;0;0;0;0;;;0;;ADAJA T1 45;0205082303
R1-001;Ávila;Arévalo;356378,892620407;4545922,11414721;4801;15;0;0;16,79;0;;;0;;AREVALO T1 15;0205086435
R1-001;Ávila;Arévalo;356378,892620407;4545922,11414721;4801;45;0;0;6,4;0;;;0;;AREVALO T1 45;0205082208
R1-001;Ávila;Arévalo;356378,892620407;4545922,11414721;4801;15;0;0;15,48;0;;;0;;AREVALO T2 15;0205086394
R1-001;Ávila;Arévalo;356378,892620407;4545922,11414721;4801;45;0;0;0;0;;;0;;AREVALO T2 45;0205082207
R1-001;Ávila;Ávila;356696,615972243;4499817,93955107;4211;15;0;0;24,08;0;;;0;;BACHILLERES T1 15;0205105345
R1-001;Ávila;Ávila;356696,615972243;4499817,93955107;4211;45;0;0;0;0;;;0;;BACHILLERES T1 45;0205081225
R1-001;Ávila;Ávila;356696,615972243;4499817,93955107;4211;15;0;0;16,34;0;;;0;;BACHILLERES T2 15;0205105348
R1-001;Ávila;Ávila;356696,615972243;4499817,93955107;4211;45;0;0;0;0;;;0;;BACHILLERES T2 45;0205081231
R1-001;Ávila;El Barco de Ávila;285695,227357725;4470901,899454;4806;15;0;0;2,64;0;;;0;;BARCO AVILA T1 15;0205105248
R1-001;Ávila;El Barco de Ávila;285695,227357725;4470901,899454;4806;45;0;0;0;0;;;0;;BARCO AVILA T1 45;0205086028
R1-001;Ávila;El Barco de Ávila;285695,227357725;4470901,899454;4806;15;0;0;1,7;0;;;0;;BARCO AVILA T2 15;0205105342
R1-001;Ávila;El Barco de Ávila;285695,227357725;4470901,899454;4806;45;0;0;0;0;;;0;;BARCO AVILA T2 45;0205086031
R1-001;Ávila;Candeleda;309429,692779596;4446916,60078655;4805;15;0;0;1,67;0;;;0;;CANDELED T1 ;0205460106
R1-001;Ávila;Candeleda;309429,692779596;4446916,60078655;4805;15;0;0;3,64;0;;;0;;CANDELED T2 ;0205460108
R1-001;Ávila;Candeleda;309429,692779596;4446916,60078655;4805;45;0;0;0;0;;;0;;STRCANDELEDA;0205084043
R1-001;Ávila;Casavieja;350235,549716795;4458860,99137082;4937;15;0;0;4,19;0;;;0;;CASAVIEJA T1 15;0205105132
R1-001;Ávila;Casavieja;350235,549716795;4458860,99137082;4937;45;0;0;0;0;;;0;;CASAVIEJA T1 45;0205840125
R1-001;Ávila;Fontiveros;334110,756528915;4533063,27698973;4802;15;0;0;2,02;0;;;0;;FONTIVEROS T1 15;0205105238
R1-001;Ávila;Fontiveros;334110,756528915;4533063,27698973;4802;45;0;0;0;0;;;0;;FONTIVEROS T1 45;0205082704
R1-001;Ávila;Fontiveros;334110,756528915;4533063,27698973;4802;15;0;0;6,6;0;;;0;;FONTIVEROS T2 15;0205105237
R1-001;Ávila;Fontiveros;334110,756528915;4533063,27698973;4802;45;0;0;0;0;;;0;;FONTIVEROS T2 45;0205082703
R1-001;Ávila;Gotarrendura;353713,728490713;4520927,00650872;4797;15;0;0;10,45;0;;;0;;GOTARRENDURA T1 15;0205448297
R1-001;Ávila;Gotarrendura;353713,728490713;4520927,00650872;4797;45;0;0;0;0;;;0;;GOTARRENDURA T1 45;0205082641
R1-001;Ávila;Ávila;357705,684543075;4503162,37644869;5250;15;0;0;20,87;0;;;0;;HERVENCIAS T1 15;0205105277
R1-001;Ávila;Ávila;357705,684543075;4503162,37644869;5250;45;0;0;0;0;;;0;;HERVENCIAS T1 45;0205082631
R1-001;Ávila;Madrigal de las Altas Torres;332130,306582613;4550012,70820369;4803;15;0;0;6,44;0;;;0;;MADRIGAL T1 15;0205086397
R1-001;Ávila;Madrigal de las Altas Torres;332130,306582613;4550012,70820369;4803;45;0;0;0;0;;;0;;MADRIGAL T1 45;0205082702
R1-001;Ávila;Muñana;329822,464127564;4493999,82481456;4798;15;0;0;6,22;0;;;0;;MUÑANA T1 15;0205105253
R1-001;Ávila;Muñana;329822,464127564;4493999,82481456;4798;45;0;0;0;0;;;0;;MUÑANA T1 45;0205081234
R1-001;Ávila;Navalperal de Pinares;380365,620402298;4494578,82270327;4799;20;0;0;7,03;0;;;0;;NAVALPERAL T1 20;0205433121
R1-001;Ávila;Navalperal de Pinares;380365,620402298;4494578,82270327;4799;45;0;0;0;0;;;0;;NAVALPERAL T1 45;0205082553
R1-001;Ávila;Piedrahíta;303000,332344004;4481177,17848058;4807;15;0;0;2,14;0;;;0;;PIEDRAHITA T1 15;0205105383
R1-001;Ávila;Piedrahíta;303000,332344004;4481177,17848058;4807;45;0;0;0;0;;;0;;PIEDRAHITA T1 45;0205480701
R1-001;Ávila;Piedrahíta;303000,332344004;4481177,17848058;4807;15;0;0;2,84;0;;;0;;PIEDRAHITA T2 15;0205105384
R1-001;Ávila;Piedrahíta;303000,332344004;4481177,17848058;4807;45;0;0;0;0;;;0;;PIEDRAHITA T2 45;0205081206
R1-001;Ávila;Arenas de San Pedro;326462,012363074;4449553,83139071;4804;45;0;0;0;0;;;0;;RAMACAST A1  45.000 ;0205084039
R1-001;Ávila;Arenas de San Pedro;326462,012363074;4449553,83139071;4804;15;0;0;5,24;0;;;0;;RAMACAST T1 ;0205460082
R1-001;Ávila;Arenas de San Pedro;326462,012363074;4449553,83139071;4804;15;0;0;4,65;0;;;0;;RAMACAST T2 ;0205460083
R1-001;Ávila;Arenas de San Pedro;326462,012363074;4449553,83139071;4804;45;0;0;0;0;;;0;;STRRAMACAST1;0205084042
R1-001;Ávila;Maello;368944,55882114;4524164,3751473;4800;15;0;0;6,62;0;;;0;;RIOLANZA T1 15;0205105231
R1-001;Ávila;Maello;368944,55882114;4524164,3751473;4800;45;0;0;0;0;;;0;;RIOLANZA T1 45;0205082644
R1-001;Ávila;San Martín del Pimpollar;325850,420423562;4471551,41232978;4938;15;0;0;4,24;0;;;0;;SAN MARTIN T1 15;0205105259
R1-001;Ávila;San Martín del Pimpollar;325850,420423562;4471551,41232978;4938;45;0;0;0;0;;;0;;SAN MARTIN T1 45;0205081238
R1-001;Badajoz;Castuera;279970,162252228;4290419,3694534;3281;132;0;0;0;0;;;0;;CASTUERA    132.00;0023009052
R1-001;Badajoz;Castuera;279970,162252228;4290419,3694534;3281;45;0;0;0;0;;;0;;CASTUERA T1 45;0023045001
R1-001;Badajoz;Castuera;279970,162252228;4290419,3694534;3281;45;0;0;0,5;0;;;0;;CASTUERA T2 45;0023045000
R1-001;Badajoz;Don Benito;252774,057811799;4314870,8754292;3098;132;0;0;0;0;;;0;;D.BENITO    132.00;0023004080
R1-001;Badajoz;Don Benito;252774,057811799;4314870,8754292;3098;45;0;0;0;0;;;0;;DON BENITO T1 45;0023045016
R1-001;Badajoz;Don Benito;252774,057811799;4314870,8754292;3098;45;0;0;16,32;0;;;0;;DON BENITO T2 45;0023045018
R1-001;Badajoz;Don Benito;252774,057811799;4314870,8754292;3098;45;0;0;39,9;0;;;0;;DON BENITO T3 45;0023045017
R1-001;Badajoz;Talarrubias;307220,11031356;4324008,23774735;3188;132;0;0;0;0;;;0;;TALARRUB    132.00;0023005175
R1-001;Badajoz;Talarrubias;307220,11031356;4324008,23774735;3188;45;0;0;0;0;;;0;;TALARRUBIAS T1 45;0023045076
R1-001;Badajoz;Talarrubias;307220,11031356;4324008,23774735;3188;45;0;0;3,22;0;;;0;;TALARRUBIAS T2 45;0023045210
R1-001;Badajoz;Valdecaballeros;311763,055758921;4351252,31079873;3894;132;0;0;0;0;;;0;;VALDECAB    132.00;0023005178
R1-001;Badajoz;Valdecaballeros;311763,055758921;4351252,31079873;3894;45;0;0;0,13;0;;;0;;VALDECABALLEROS T2 45;0023045070
R1-001;Badajoz;Valdetorres;232673,580088035;4312269,36506592;4878;132;0;0;0;0;;;0;;VALDETORRES;0023009185
R1-001;Badajoz;Valdetorres;232673,580088035;4312269,36506592;4878;20;0;0;3,75;0;;;0;;VALDETORRES T1 20;0306202727
R1-001;Badajoz;Valdetorres;232673,580088035;4312269,36506592;4878;20;0;0;3,05;0;;;0;;VALDETORRES T2 20;0306202728
R1-001;Badajoz;Valdetorres;232673,580088035;4312269,36506592;4878;45;0;0;22,06;0;;;0;;VALDETORRES T3 45;0306063743
R1-001;Badajoz;Alburquerque;154860,848103528;4350160,1521593;4846;20;0;0;4,79;0;;;0;;ALBURQUERQUE T1 20;0306120238
R1-001;Badajoz;Alburquerque;154860,848103528;4350160,1521593;4846;45;0;0;0;0;;;1;;ALBURQUERQUE T1 45;0306061917
R1-001;Badajoz;Don Benito;254989,171773059;4316260,53848131;5095;13,2;0;0;2,51;0;;;0;;ARROYO CAMPO T1 13;0306120252
R1-001;Badajoz;Don Benito;254989,171773059;4316260,53848131;5095;45;0;0;0;0;;;0;;ARROYO CAMPO T1 45;0306063511
R1-001;Badajoz;Don Benito;254989,171773059;4316260,53848131;5095;20;0;0;19,54;0;;;0;;ARROYO CAMPO T2 20;0306120254
R1-001;Badajoz;Don Benito;254989,171773059;4316260,53848131;5095;45;0;0;0;0;;;0;;ARROYO CAMPO T2 45;0306063501
R1-001;Badajoz;Casas de Don Pedro;297994,915009062;4332450,23165822;4221;20;0;0;7,88;0;;;0;;CASAS DON PEDRO T1 20;0306120329
R1-001;Badajoz;Casas de Don Pedro;297994,915009062;4332450,23165822;4221;45;0;0;0;0;;;0;;CASAS DON PEDRO T1 45;0306062903
R1-001;Badajoz;Castuera;279350,057806589;4289872,81700111;4868;20;0;0;3,03;0;;;0;;CASTUERA STR T1 20;0306120299
R1-001;Badajoz;Castuera;279350,057806589;4289872,81700111;4868;45;0;0;0;0;;;0;;CASTUERA STR T1 45;0306064201
R1-001;Badajoz;Castuera;279350,057806589;4289872,81700111;4868;20;0;0;5,64;0;;;0;;CASTUERA STR T2 20;0306120301
R1-001;Badajoz;Castuera;279350,057806589;4289872,81700111;4868;45;0;0;0;0;;;0;;CASTUERA STR T2 45;0306064211
R1-001;Badajoz;Don Benito;251247,512154216;4316756,69815989;4870;13,2;0;0;16,1;0;;;0;;DON BENITO STR T1 13;0306120259
R1-001;Badajoz;Don Benito;251247,512154216;4316756,69815989;4870;45;0;0;9;0;;;0;;DON BENITO STR T1 45;0306063404
R1-001;Badajoz;Don Benito;251247,512154216;4316756,69815989;4870;13,2;0;0;11,31;0;;;0;;DON BENITO STR T2 13;0306120261
R1-001;Badajoz;Don Benito;251247,512154216;4316756,69815989;4870;45;0;0;0;0;;;0;;DON BENITO STR T2 45;0206487001
R1-001;Badajoz;Benquerencia de la Serena;294345,250717604;4282378,37036818;5094;20;0;0;8,89;0;;;0;;HELECHAL T1 20;0306120345
R1-001;Badajoz;Benquerencia de la Serena;294345,250717604;4282378,37036818;5094;45;0;0;0;0;;;0;;HELECHAL T1 45;0306064402
R1-001;Badajoz;La Coronada;267230,980859437;4311315,41712527;4218;20;0;0;3,7;0;;;0;;LA CORONADA T1 20;0306120320
R1-001;Badajoz;La Coronada;267230,980859437;4311315,41712527;4218;45;0;0;0;0;;;0;;LA CORONADA T1 45;0306063635
R1-001;Badajoz;La Roca de la Sierra;180321,941432094;4335557,14518241;4142;20;0;0;0,34;0;;;0;;LA ROCA T1 20;0206414201
R1-001;Badajoz;La Roca de la Sierra;180321,941432094;4335557,14518241;4142;45;0;0;0;0;;;0;;LA ROCA T1 45;0306061918
R1-001;Badajoz;La Roca de la Sierra;180321,941432094;4335557,14518241;4142;20;0;0;4,66;0;;;0;;LA ROCA T2 20;0306120366
R1-001;Badajoz;La Roca de la Sierra;180321,941432094;4335557,14518241;4142;45;0;0;0;0;;;0;;LA ROCA T2 45;0306061919
