x,y,embalse_nombre,demarcación_hidrografica,cauce,google,openstreetmap,wikidata,image,imagen,uso,provincia,coordenadas
42.158172941,-2.91170796899996,MANSILLA,EBRO,RIO NAJERILLA,https://www.google.com/search?kgmid=/g/120qkkhs,,https://www.wikidata.org/wiki/Q8775359,Embalse de Mansilla.JPG,https://commons.wikimedia.org/wiki/File:Embalse_de_Mansilla.JPG,"Abastecimiento,Ganadero,Defensa frente avenidas",La Rioja,"42.158172941,-2.91170796899996"
40.839152359,-2.61773660099993,"TAJERA, LA",TAJO,RÍO TAJUÑA,https://www.google.com/search?kgmid=/g/120j8g1j,https://www.openstreetmap.org/relation/8530695,https://www.wikidata.org/wiki/Q5830511,Embalse de la Tajera.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_la_Tajera.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Guadalajara,"40.839152359,-2.61773660099993"
38.939709044,-0.477464632999954,BELLUS,JUCAR,RÍO ALBAIDA,https://www.google.com/search?kgmid=/g/121rjw4w,,https://www.wikidata.org/wiki/Q5670515,Presa Bellus Vista Antic Balneari.JPG,https://commons.wikimedia.org/wiki/File:Presa_Bellus_Vista_Antic_Balneari.JPG,"Abastecimiento,Defensa frente avenidas","València,Valencia","38.939709044,-0.477464632999954"
42.8991049300001,-4.73748905099995,CAMPORREDONDO,DUERO,RÍO CARRIÓN,,,,,,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Palencia,"42.8991049300001,-4.73748905099995"
37.1604689060001,-3.48047606499995,CANALES,GUADALQUIVIR,RÍO  GENIL,,,https://www.wikidata.org/wiki/Q1032728,Embalse de canales Guejar Sierra.JPG,https://commons.wikimedia.org/wiki/File:Embalse_de_canales_Guejar_Sierra.JPG,"Abastecimiento,Ganadero,Defensa frente avenidas",Granada,"37.1604689060001,-3.48047606499995"
41.944252453,-8.03492920899993,"CONCHAS, LAS",MIÑO-SIL,RÍO LIMIA,,,,,,Abastecimiento,Ourense,"41.944252453,-8.03492920899993"
42.957875626,-2.65412456499996,URRUNAGA,EBRO,SANTA ENGRACIA ITSASADAR,https://www.google.com/search?kgmid=/g/11cn8xwy6q,https://www.openstreetmap.org/relation/27568787,https://www.wikidata.org/wiki/Q20894837,Embalses desde Gebara.JPG,https://commons.wikimedia.org/wiki/File:Embalses_desde_Gebara.JPG,"Abastecimiento,Defensa frente avenidas","Araba,Álava","42.957875626,-2.65412456499996"
42.963849521,-2.63778333499994,URRUNAGA,EBRO,,https://www.google.com/search?kgmid=/g/11cn8xwy6q,https://www.openstreetmap.org/relation/27568787,https://www.wikidata.org/wiki/Q20894837,Embalses desde Gebara.JPG,https://commons.wikimedia.org/wiki/File:Embalses_desde_Gebara.JPG,"Abastecimiento,Defensa frente avenidas","Araba,Álava","42.963849521,-2.63778333499994"
36.2322004530001,-5.54416164299994,CHARCO REDONDO,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO DE LAS CAÑAS O PALMONES,,,https://www.wikidata.org/wiki/Q5830606,CharcoRedondo-LosAlcornocales 25052012173.jpg,https://commons.wikimedia.org/wiki/File:CharcoRedondo-LosAlcornocales_25052012173.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Cádiz,"36.2322004530001,-5.54416164299994"
39.6655252350001,-0.91324766799994,LORIGUILLA,JUCAR,RIO TURIA O GUADALAVIAR,https://www.google.com/search?kgmid=/g/120jr2sj,,https://www.wikidata.org/wiki/Q8775356,Embalse de Loriguilla.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Loriguilla.jpg,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas","València,Valencia","39.6655252350001,-0.91324766799994"
37.1297715490001,-5.24330867699996,PUEBLA DE CAZALLA,GUADALQUIVIR,RÍO  CORBONES,,,,,,"Abastecimiento,Defensa frente avenidas",Sevilla,"37.1297715490001,-5.24330867699996"
42.304453472,-3.36854357999994,UZQUIZA,DUERO,RÍO ARLANZÓN,,,,,,"Abastecimiento,Defensa frente avenidas",Burgos,"42.304453472,-3.36854357999994"
42.099721345,1.58281131400003,"LLOSA DEL CAVALL, LA",CUENCAS INTERNAS DE CATALUÑA,RIU CARDENER,,,,,,"Abastecimiento,Defensa frente avenidas",Lleida,"42.099721345,1.58281131400003"
41.1358789010001,0.000636272000065,CASPE II,EBRO,RÍO GUADALOPE,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Zaragoza,"41.1358789010001,0.000636272000065"
40.110346936,-5.32378188799993,ROSARITO,TAJO,RÍO TIÉTAR,https://www.google.com/search?kgmid=/g/1hl3g_mwq,,https://www.wikidata.org/wiki/Q10929672,Embalse del Rosarito.jpg,https://commons.wikimedia.org/wiki/File:Embalse_del_Rosarito.jpg,"Abastecimiento,Defensa frente avenidas",Ávila,"40.110346936,-5.32378188799993"
40.083403864,-5.30254088699996,ROSARITO,TAJO,ARROYO DEL MOJÓN,https://www.google.com/search?kgmid=/g/1hl3g_mwq,,https://www.wikidata.org/wiki/Q10929672,Embalse del Rosarito.jpg,https://commons.wikimedia.org/wiki/File:Embalse_del_Rosarito.jpg,"Abastecimiento,Defensa frente avenidas",Toledo,"40.083403864,-5.30254088699996"
39.7779346240001,-5.08911715899995,AZUTAN,TAJO,RÍO TAJO,,,https://www.wikidata.org/wiki/Q81418400,Embalse de Azután.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Azután.jpg,"Abastecimiento,Defensa frente avenidas",Toledo,"39.7779346240001,-5.08911715899995"
36.9333016160001,-4.80374890499996,CONDE DE GUADALHORCE,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO TURÓN,,,,,,Abastecimiento,Málaga,"36.9333016160001,-4.80374890499996"
41.262569371,-1.79716175699997,"TRANQUERA, LA",EBRO,RIO PIEDRA,https://www.google.com/search?kgmid=/g/122v8m7x,,https://www.wikidata.org/wiki/Q5830513,"Embalse de la Tranquera, Zaragoza, España, 2015-01-09, DD 44.JPG","https://commons.wikimedia.org/wiki/File:Embalse_de_la_Tranquera,_Zaragoza,_España,_2015-01-09,_DD_44.JPG","Abastecimiento,Defensa frente avenidas",Zaragoza,"41.262569371,-1.79716175699997"
42.092702178,1.29406967700004,OLIANA,EBRO,RIU SEGRE,https://www.google.com/search?kgmid=/g/1215jgc5,,https://www.wikidata.org/wiki/Q18005390,Pantàoliana.JPG,https://commons.wikimedia.org/wiki/File:Pantàoliana.JPG,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Lleida,"42.092702178,1.29406967700004"
42.124230776,0.311147826000024,BARASONA,EBRO,RÍO ÉSERA,https://www.google.com/search?kgmid=/g/11cn63j7jr,,https://www.wikidata.org/wiki/Q24003136,Espejo de Barasona.jpg,https://commons.wikimedia.org/wiki/File:Espejo_de_Barasona.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Huesca,"42.124230776,0.311147826000024"
41.9246563240001,-7.94313212699996,SALAS,MIÑO-SIL,RÍO SALAS,,,,,,Abastecimiento,Ourense,"41.9246563240001,-7.94313212699996"
36.3087665890001,-5.46145982799993,GUADARRANQUE,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADARRANQUE,,,https://www.wikidata.org/wiki/Q5369445,Presa de Guadarranque CastilloCastellar-P1300900.jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Guadarranque_CastilloCastellar-P1300900.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Cádiz,"36.3087665890001,-5.46145982799993"
40.1253008750001,-6.57693620899994,BORBOLLON,TAJO,RÍO ARRAGO,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Cáceres,"40.1253008750001,-6.57693620899994"
40.132771828,-6.58570755499994,BORBOLLON,TAJO,ARROYO DEL CAMPANILLO,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Cáceres,"40.132771828,-6.58570755499994"
42.3997502070001,-8.19041297799993,ALBARELLOS,MIÑO-SIL,RÍO AVIA,,,,,,"Abastecimiento,Defensa frente avenidas",Ourense,"42.3997502070001,-8.19041297799993"
40.7068520460001,-3.81876584399993,MANZANARES EL REAL,TAJO,RÍO MANZANARES,,,,,,"Abastecimiento,Defensa frente avenidas",Madrid,"40.7068520460001,-3.81876584399993"
42.860854868,-4.82693537899996,COMPUERTO,DUERO,RÍO CARRIÓN,https://www.google.com/search?kgmid=/g/122z2cqz,,https://www.wikidata.org/wiki/Q8775311,Pantano de Compuerto 001.jpg,https://commons.wikimedia.org/wiki/File:Pantano_de_Compuerto_001.jpg,"Abastecimiento,Minería,Industrial,Hidroeléctrico,Ganadero,Defensa frente avenidas",Palencia,"42.860854868,-4.82693537899996"
39.1285075870001,-0.698314119999964,ESCALONA,JUCAR,RÍO CAZUNTA,https://www.google.com/search?kgmid=/g/121zv9ty,,https://www.wikidata.org/wiki/Q8775334,,,Abastecimiento,"València,Valencia","39.1285075870001,-0.698314119999964"
36.996064807,-3.89363361899996,"BERMEJALES, LOS",GUADALQUIVIR,RÍO  CACÍN,,,https://www.wikidata.org/wiki/Q579709,Aliviadero del Embalse de los Bermejales.jpg,https://commons.wikimedia.org/wiki/File:Aliviadero_del_Embalse_de_los_Bermejales.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Granada,"36.996064807,-3.89363361899996"
42.121967372,1.87834263000002,"BAELLS, LA",CUENCAS INTERNAS DE CATALUÑA,EL LLOBREGAT,,,,,,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Barcelona,"42.121967372,1.87834263000002"
40.4443173830001,-6.57938884699996,IRUEÑA,DUERO,RÍO ÁGUEDA,https://www.google.com/search?kgmid=/g/123608pg,,https://www.wikidata.org/wiki/Q8775343,,,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Salamanca,"40.4443173830001,-6.57938884699996"
37.747910849,-5.48482468099996,JOSE TORAN,GUADALQUIVIR,ARROYO DE GUADALBACAR,,,,,,"Abastecimiento,Defensa frente avenidas",Sevilla,"37.747910849,-5.48482468099996"
36.860509918,-3.49543042599993,RULES,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADALFEO O RÍO CÁDIAR,https://www.google.com/search?kgmid=/g/121vx8sj,,https://www.wikidata.org/wiki/Q5369455,Presa de Rules - 51576012393.jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Rules_-_51576012393.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Granada,"36.860509918,-3.49543042599993"
41.211678448,-6.68578589399993,ALDEADAVILA,DUERO,RÍO DUERO,,,https://www.wikidata.org/wiki/Q43551868,Presa de Aldeadávila.jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Aldeadávila.jpg,Abastecimiento,Salamanca,"41.211678448,-6.68578589399993"
39.261640399,-0.918337680999969,CORTES II,JUCAR,RÍO JÚCAR,https://www.google.com/search?kgmid=/g/122vx4f2,,https://www.wikidata.org/wiki/Q11681442,,,Abastecimiento,"València,Valencia","39.261640399,-0.918337680999969"
43.385947786,-6.82525303699992,DOIRAS,CANTABRICO OCCIDENTAL,RÍO NAVIA,,,,,,Abastecimiento,Asturias,"43.385947786,-6.82525303699992"
37.8575319010001,-2.64936869299993,SAN CLEMENTE,GUADALQUIVIR,RÍO  GUARDAL,,,https://www.wikidata.org/wiki/Q3374037,Embalse de San Clemente02.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_San_Clemente02.jpg,Abastecimiento,Granada,"37.8575319010001,-2.64936869299993"
42.310674749,-7.04066238099995,PRADA,MIÑO-SIL,RÍO XARES,,,,,,Abastecimiento,Ourense,"42.310674749,-7.04066238099995"
43.4071984460001,-8.01105708299997,EUME,GALICIA-COSTA,RÍO EUME,,,,,,Abastecimiento,A Coruña,"43.4071984460001,-8.01105708299997"
40.535345943,-4.04728874499995,VALMAYOR,TAJO,ARROYO DEL BATÁN O RÍO AULENCIA,https://www.google.com/search?kgmid=/g/120kt8jd,,https://www.wikidata.org/wiki/Q8775397,Embalse de Valmayor 2.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Valmayor_2.jpg,Abastecimiento,Madrid,"40.535345943,-4.04728874499995"
36.9414313670001,-4.79782087299998,GUADALHORCE,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADALHORCE,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,Embalses Guadalhorce-Guadalteba 01.jpg,https://commons.wikimedia.org/wiki/File:Embalses_Guadalhorce-Guadalteba_01.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Málaga,"36.9414313670001,-4.79782087299998"
38.1606132000001,-3.80533125699998,RUMBLAR,GUADALQUIVIR,RÍO  RUMBLAR,https://www.google.com/search?kgmid=/g/11c5wlgnfs,https://www.openstreetmap.org/relation/1926892,https://www.wikidata.org/wiki/Q23979919,Rumblar reservoir 1.jpg,https://commons.wikimedia.org/wiki/File:Rumblar_reservoir_1.jpg,"Abastecimiento,Defensa frente avenidas",Jaén,"38.1606132000001,-3.80533125699998"
37.9078896870001,-6.45184509099994,ARACENA,GUADALQUIVIR,RIVERA DE HUELVA,,,,,,Abastecimiento,Huelva,"37.9078896870001,-6.45184509099994"
39.1519574230001,-6.86669007999996,VILLAR DEL REY,GUADIANA,RIO ZAPATON,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Badajoz,"39.1519574230001,-6.86669007999996"
39.649443492,-3.65015487999995,FINISTERRE,TAJO,RÍO ALGODOR,,,,,,"Abastecimiento,Defensa frente avenidas",Toledo,"39.649443492,-3.65015487999995"
37.769635302,-5.68521394399994,HUESNA,GUADALQUIVIR,RIVERA DE HUESNA,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Sevilla,"37.769635302,-5.68521394399994"
36.6613705560001,-5.56192533699993,"HURONES, LOS",GUADALETE Y BARBATE,RÍO MAJACEITE,,,https://www.wikidata.org/wiki/Q3374719,LosHuronesJerez-P1070336.JPG,https://commons.wikimedia.org/wiki/File:LosHuronesJerez-P1070336.JPG,"Abastecimiento,Ganadero,Defensa frente avenidas",Cádiz,"36.6613705560001,-5.56192533699993"
40.086011408,-0.548482762999924,ARENOS,JUCAR,RIU MIJARES,,,https://www.wikidata.org/wiki/Q3376336,EmbArenoso PArenoso.jpg,https://commons.wikimedia.org/wiki/File:EmbArenoso_PArenoso.jpg,"Abastecimiento,Defensa frente avenidas","Castelló,Castellón","40.086011408,-0.548482762999924"
40.093351801,-0.54459490399995,ARENOS,JUCAR,BARRANC DE JAU,,,https://www.wikidata.org/wiki/Q3376336,EmbArenoso PArenoso.jpg,https://commons.wikimedia.org/wiki/File:EmbArenoso_PArenoso.jpg,"Abastecimiento,Defensa frente avenidas","Castelló,Castellón","40.093351801,-0.54459490399995"
40.373071902,-4.31198048099998,SAN JUAN,TAJO,RÍO ALBERCHE,,,https://www.wikidata.org/wiki/Q5830564,Pantano de San Juan - 51994204112.jpg,https://commons.wikimedia.org/wiki/File:Pantano_de_San_Juan_-_51994204112.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Madrid,"40.373071902,-4.31198048099998"
40.3694450950001,-4.31798776699998,SAN JUAN,TAJO,ARROYO DEL MOLINO DE LA PRESA,,,https://www.wikidata.org/wiki/Q5830564,Pantano de San Juan - 51994204112.jpg,https://commons.wikimedia.org/wiki/File:Pantano_de_San_Juan_-_51994204112.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Madrid,"40.3694450950001,-4.31798776699998"
38.0420292630001,-4.67345434199996,GUADALMELLATO,GUADALQUIVIR,RÍO  GUADALMELLATO,,,https://www.wikidata.org/wiki/Q5369443,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Córdoba,"38.0420292630001,-4.67345434199996"
42.9292733350001,-2.61677326299997,ULLIVARRI,EBRO,ZADORRA IBAIA,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas","Araba,Álava","42.9292733350001,-2.61677326299997"
41.967837526,2.41280096100007,SAU,CUENCAS INTERNAS DE CATALUÑA,RIU TER,,,https://www.wikidata.org/wiki/Q1140094,PantaDeSau.jpg,https://commons.wikimedia.org/wiki/File:PantaDeSau.jpg,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Barcelona,"41.967837526,2.41280096100007"
42.326356092,0.744016995000038,ESCALES,EBRO,RÍO NOGUERA RIBAGORÇANA,https://www.google.com/search?kgmid=/g/121bwl92,,https://www.wikidata.org/wiki/Q2843621,Embassament d'Escales.jpg,https://commons.wikimedia.org/wiki/File:Embassament_d'Escales.jpg,Hidroeléctrico,Huesca,"42.326356092,0.744016995000038"
36.9401923770001,-4.80047539999993,GUADALTEBA,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADALHORCE,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,Embalses Guadalhorce-Guadalteba 01.jpg,https://commons.wikimedia.org/wiki/File:Embalses_Guadalhorce-Guadalteba_01.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Málaga,"36.9401923770001,-4.80047539999993"
41.9931549560001,-6.27147818599997,VALPARAISO,DUERO,RÍO TERA,,,,,,Abastecimiento,Zamora,"41.9931549560001,-6.27147818599997"
41.9079463640001,0.88683086900005,CAMARASA,EBRO,LA NOGUERA PALLARESA,,,,,,"Abastecimiento,Defensa frente avenidas",Lleida,"41.9079463640001,0.88683086900005"
37.6389097580001,-4.22658613199997,VADOMOJON,GUADALQUIVIR,RÍO  GUADAJOZ,,,,,,"Abastecimiento,Defensa frente avenidas",Jaén,"37.6389097580001,-4.22658613199997"
38.0210076590001,-4.44123809399997,ARENOSO,GUADALQUIVIR,RÍO  ARENOSO,,,https://www.wikidata.org/wiki/Q3376336,EmbArenoso PArenoso.jpg,https://commons.wikimedia.org/wiki/File:EmbArenoso_PArenoso.jpg,"Abastecimiento,Defensa frente avenidas",Córdoba,"38.0210076590001,-4.44123809399997"
42.9499617270001,-6.23165102999997,VILLASECA,MIÑO-SIL,RÍO SIL,,,,,,Abastecimiento,León,"42.9499617270001,-6.23165102999997"
38.1615276140001,-3.47795410699996,GUADALEN,GUADALQUIVIR,RÍO  GUADALÉN,https://www.google.com/search?kgmid=/g/11x9znn9f,,https://www.wikidata.org/wiki/Q94377393,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Jaén,"38.1615276140001,-3.47795410699996"
37.3275930070001,-1.89673564999993,CUEVAS DE ALMANZORA,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO ALMANZORA,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Almería,"37.3275930070001,-1.89673564999993"
36.8603996900001,-4.16443532799997,"VIÑUELA, LA",CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUARO,https://www.google.com/search?kgmid=/g/120jr2sh,,https://www.wikidata.org/wiki/Q5830515,Embalse de La Viñuela.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_La_Viñuela.jpg,"Abastecimiento,Defensa frente avenidas",Málaga,"36.8603996900001,-4.16443532799997"
41.008581625,-3.02478278699994,ALCORLO,TAJO,RÍO BORNOBA,https://www.google.com/search?kgmid=/g/1230_4n6,,https://www.wikidata.org/wiki/Q5830397,Embalse de Alcorlo.JPG,https://commons.wikimedia.org/wiki/File:Embalse_de_Alcorlo.JPG,"Abastecimiento,Defensa frente avenidas",Guadalajara,"41.008581625,-3.02478278699994"
41.047128807,-6.80401964899994,SAUCELLE,DUERO,RÍO DUERO,,,https://www.wikidata.org/wiki/Q43560800,Arribes del Duero - Saucelle.JPG,https://commons.wikimedia.org/wiki/File:Arribes_del_Duero_-_Saucelle.JPG,Abastecimiento,Salamanca,"41.047128807,-6.80401964899994"
42.4651371640001,-7.72374446699996,"PEARES, LOS",MIÑO-SIL,RÍO MIÑO,https://www.google.com/search?kgmid=/g/155svy9k,,https://www.wikidata.org/wiki/Q11986800,Embalse dos Peares Galiza.jpg,https://commons.wikimedia.org/wiki/File:Embalse_dos_Peares_Galiza.jpg,Abastecimiento,Lugo,"42.4651371640001,-7.72374446699996"
39.368362071,-4.25458640099993,TORRE DE ABRAHAM,GUADIANA,RIO BULLAQUE,https://www.google.com/search?kgmid=/g/12tb837zb,,https://www.wikidata.org/wiki/Q16561613,Ciudad Real (provincia) 1987 01.jpg,https://commons.wikimedia.org/wiki/File:Ciudad_Real_(provincia)_1987_01.jpg,"Abastecimiento,Defensa frente avenidas",Ciudad Real,"39.368362071,-4.25458640099993"
42.102575195,-0.676812114999962,"SOTONERA, LA",EBRO,ARROYO ASTON-VACAS,https://www.google.com/search?kgmid=/g/11h5_w0rnw,https://www.openstreetmap.org/relation/5895940,https://www.wikidata.org/wiki/Q12221153,Embalse La Sotonera (1).jpg,https://commons.wikimedia.org/wiki/File:Embalse_La_Sotonera_(1).jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Huesca,"42.102575195,-0.676812114999962"
42.101811684,-0.689392543999929,"SOTONERA, LA",EBRO,ARROYO ASTON-ALBERCA,https://www.google.com/search?kgmid=/g/11h5_w0rnw,https://www.openstreetmap.org/relation/5895940,https://www.wikidata.org/wiki/Q12221153,Embalse La Sotonera (1).jpg,https://commons.wikimedia.org/wiki/File:Embalse_La_Sotonera_(1).jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Huesca,"42.101811684,-0.689392543999929"
42.109536227,-0.66526158399995,"SOTONERA, LA",EBRO,RÍO SOTÓN,https://www.google.com/search?kgmid=/g/11h5_w0rnw,https://www.openstreetmap.org/relation/5895940,https://www.wikidata.org/wiki/Q12221153,Embalse La Sotonera (1).jpg,https://commons.wikimedia.org/wiki/File:Embalse_La_Sotonera_(1).jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Huesca,"42.109536227,-0.66526158399995"
40.424680815,-4.53392339099997,"BURGUILLO, EL",TAJO,RÍO ALBERCHE,,https://www.openstreetmap.org/relation/3836574,https://www.wikidata.org/wiki/Q5830442,EmbalseDeBurguillo (retouched).jpg,https://commons.wikimedia.org/wiki/File:EmbalseDeBurguillo_(retouched).jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Ávila,"40.424680815,-4.53392339099997"
36.7905754980001,-5.76131138199997,BORNOS,GUADALETE Y BARBATE,RÍO GUADALETE,,,https://www.wikidata.org/wiki/Q5369434,Presa de Bornos - IMG 20191026 131240 791.jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Bornos_-_IMG_20191026_131240_791.jpg,"Abastecimiento,Defensa frente avenidas",Cádiz,"36.7905754980001,-5.76131138199997"
38.3912491360001,-2.20834281199996,FUENSANTA,SEGURA,RIO SEGURA,,,https://www.wikidata.org/wiki/Q104635833,Embalse de la Fuensanta 2013.JPG,https://commons.wikimedia.org/wiki/File:Embalse_de_la_Fuensanta_2013.JPG,"Abastecimiento,Ganadero,Defensa frente avenidas",Albacete,"38.3912491360001,-2.20834281199996"
41.2436146920001,0.432598110000072,RIBARROJA,EBRO,RÍO EBRO,https://www.google.com/search?kgmid=/g/121qmn_d,,https://www.wikidata.org/wiki/Q2050030,Ribaroja.JPG,https://commons.wikimedia.org/wiki/File:Ribaroja.JPG,"Abastecimiento,Defensa frente avenidas,Hidroeléctrico",Tarragona,"41.2436146920001,0.432598110000072"
37.9842195160001,-5.95427318399993,"PINTADO, EL",GUADALQUIVIR,RÍO  VIAR,,,,,,"Abastecimiento,Defensa frente avenidas",Sevilla,"37.9842195160001,-5.95427318399993"
36.855621898,-5.38972319099997,ZAHARA,GUADALETE Y BARBATE,RÍO GUADALETE,,,https://www.wikidata.org/wiki/Q5830591,ZaharaSierra-DSC00731.JPG,https://commons.wikimedia.org/wiki/File:ZaharaSierra-DSC00731.JPG,Abastecimiento,Cádiz,"36.855621898,-5.38972319099997"
42.179589596,0.913197954000054,TALARN,EBRO,LA NOGUERA PALLARESA,,,,,,"Abastecimiento,Defensa frente avenidas",Lleida,"42.179589596,0.913197954000054"
38.067110868,-4.25109803499993,YEGUAS,GUADALQUIVIR,RÍO DE LAS YEGUAS,,,https://www.wikidata.org/wiki/Q5369460,,,"Abastecimiento,Defensa frente avenidas",Córdoba,"38.067110868,-4.25109803499993"
36.37044293,-5.74144173299993,BARBATE,GUADALETE Y BARBATE,RÍO BARBATE,https://www.google.com/search?kgmid=/g/11fx7tz183,,https://www.wikidata.org/wiki/Q5369432,Presa de Barbate (33092598236).jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Barbate_(33092598236).jpg,Abastecimiento,Cádiz,"36.37044293,-5.74144173299993"
36.3594386510001,-5.73595225699995,BARBATE,GUADALETE Y BARBATE,RÍO BARBATE,https://www.google.com/search?kgmid=/g/11fx7tz183,,https://www.wikidata.org/wiki/Q5369432,Presa de Barbate (33092598236).jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Barbate_(33092598236).jpg,Abastecimiento,Cádiz,"36.3594386510001,-5.73595225699995"
36.361376706,-5.73829324399998,BARBATE,GUADALETE Y BARBATE,RÍO BARBATE,https://www.google.com/search?kgmid=/g/11fx7tz183,,https://www.wikidata.org/wiki/Q5369432,Presa de Barbate (33092598236).jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Barbate_(33092598236).jpg,Abastecimiento,Cádiz,"36.361376706,-5.73829324399998"
39.1932626620001,-5.64510043299993,SIERRA BRAVA,GUADIANA,ARROYO PIZARROSO,,,,,,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Cáceres,"39.1932626620001,-5.64510043299993"
41.979226356,2.52687350900004,SUSQUEDA,CUENCAS INTERNAS DE CATALUÑA,RIU TER,,,https://www.wikidata.org/wiki/Q7131953,"Presa de Susqueda, la Selva. (20881243450).jpg","https://commons.wikimedia.org/wiki/File:Presa_de_Susqueda,_la_Selva._(20881243450).jpg","Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Girona,"41.979226356,2.52687350900004"
41.8825060980001,0.580849584000021,SANTA ANA,EBRO,RÍO NOGUERA RIBAGORÇANA,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Huesca,"41.8825060980001,0.580849584000021"
38.179645624,-3.57022439999997,"FERNANDINA, LA",GUADALQUIVIR,RÍO  GUARRIZAS,,,,,,Abastecimiento,Jaén,"38.179645624,-3.57022439999997"
38.0319004410001,-0.866921024999954,"PEDRERA, LA",SEGURA,ARROYO GRANDE,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas","Alacant,Alicante","38.0319004410001,-0.866921024999954"
38.032750505,-0.875543668999967,"PEDRERA, LA",SEGURA,SIN NOMBRE,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas","Alacant,Alicante","38.032750505,-0.875543668999967"
38.0328178170001,-0.87030092599997,"PEDRERA, LA",SEGURA,ARROYO GRANDE,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas","Alacant,Alicante","38.0328178170001,-0.87030092599997"
38.020914438,-0.886308535999945,"PEDRERA, LA",SEGURA,RAMBLA DE ALCORISA,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas","Alacant,Alicante","38.020914438,-0.886308535999945"
42.7950910920001,-4.28734412199998,AGUILAR DE CAMPOO,DUERO,RÍO PISUERGA,,,,,,"Abastecimiento,Minería,Industrial,Hidroeléctrico,Ganadero,Defensa frente avenidas",Palencia,"42.7950910920001,-4.28734412199998"
42.786753651,-4.29520395699996,AGUILAR DE CAMPOO,DUERO,,,,,,,"Abastecimiento,Minería,Industrial,Hidroeléctrico,Ganadero,Defensa frente avenidas",Palencia,"42.786753651,-4.29520395699996"
42.7890792490001,-4.29181674999995,AGUILAR DE CAMPOO,DUERO,,,,,,,"Abastecimiento,Minería,Industrial,Hidroeléctrico,Ganadero,Defensa frente avenidas",Palencia,"42.7890792490001,-4.29181674999995"
