Gestor de Red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación
R1-299;Cádiz;Puerto de Santa María, El;204986,2017;4063405,773;531751863;66;0;0;107,3;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;PTO_SMAR
R1-299;Cádiz;Sanlúcar de Barrameda;201789,9512;4072251,722;532459489;66;0;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;REMCAUDA
R1-299;Cádiz;Sanlúcar de Barrameda;201789,9512;4072251,722;532459489;15;0;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;REMCAUDA
R1-299;Cádiz;Rota;196168,884;4064499,687;510015850;66;0;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;ROTA
R1-299;Cádiz;Rota;196168,884;4064499,687;510015850;15;0;0;13,6;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;ROTA
R1-299;Cádiz;Sanlúcar de Barrameda;202343,5739;4074319,187;59010399;66;0;0;31,5;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;S_BARRAM
R1-299;Cádiz;Sanlúcar de Barrameda;202343,5739;4074319,187;59010399;15;0;0;22,2;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;S_BARRAM
R1-299;Cádiz;Jerez de la Frontera;217118,0737;4064246,308;59017700;66;0;0;28,8;0;;;CARTUJA 220;0;0;;01 - Andalucía;S_DOMING
R1-299;Cádiz;Jerez de la Frontera;217118,0737;4064246,308;59017700;15;0;0;10,4;0;;;CARTUJA 220;0;0;;01 - Andalucía;S_DOMING
R1-299;Cádiz;San Fernando;214286,1819;4041642,744;58012546;66;0;0;39,2;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;S_FERNAN
R1-299;Cádiz;San Fernando;214286,1819;4041642,744;58012546;20;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;S_FERNAN
R1-299;Cádiz;San Roque;281537,9446;4010173,248;58011403;66;0;0;0;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;S_ROQUE
R1-299;Cádiz;San Roque;281537,9446;4010173,248;58011403;15;0;0;12,3;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;S_ROQUE
R1-299;Cádiz;Puerto de Santa María, El;214786,7366;4055490,419;532857204;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;SALINAS
R1-299;Cádiz;Puerto de Santa María, El;214786,7366;4055490,419;532857204;15;0;0;0,1;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;SALINAS
R1-299;Cádiz;San Roque;292925,0796;4019293,807;59009741;66;0;0;0;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;SOTOGRAN
R1-299;Cádiz;San Roque;292925,0796;4019293,807;59009741;20;0;0;0;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;SOTOGRAN
R1-299;Cádiz;Arcos de la Frontera;246485,7397;4066493,866;531185508;66;0;0;0;0;;;CARTUJA 220;0;0;;01 - Andalucía;TABLELLI
R1-299;Cádiz;San Fernando;211530,6859;4039149,285;533283763;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TIROJANE
R1-299;Cádiz;San Fernando;211530,6859;4039149,285;533283763;20;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TIROJANE
R1-299;Cádiz;Puerto Real;211521,1894;4046351,908;58011683;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TROCADER
R1-299;Cádiz;Puerto Real;211521,1894;4046351,908;58011683;20;0;0;0,4;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TROCADER
R1-299;Cádiz;Benaocaz;280118,3895;4063766,734;56015776;66;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;UBRIQUE
R1-299;Cádiz;Benaocaz;280118,3895;4063766,734;56015776;20;0;0;0,1;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;UBRIQUE
R1-299;Cádiz;Puerto de Santa María, El;212068,1956;4054083,92;531433801;66;0;0;45;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALDELAG
R1-299;Cádiz;Puerto de Santa María, El;212068,1956;4054083,92;531433801;15;0;0;0,6;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALDELAG
R1-299;Cádiz;Puerto de Santa María, El;213065,223;4057595,333;59010023;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALENCIA
R1-299;Cádiz;Puerto de Santa María, El;213065,223;4057595,333;59010023;15;0;0;0,7;4,5;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALENCIA
R1-299;Cádiz;Vejer de la Frontera;233043,8389;4017255,45;59011485;66;0;0;0;0;;;EL ZUMAJO 220;0;0;;01 - Andalucía;VEJER
R1-299;Cádiz;Vejer de la Frontera;233043,8389;4017255,45;59011485;20;0;0;29,2;0;;;EL ZUMAJO 220;0;0;;01 - Andalucía;VEJER
R1-299;Cádiz;Villamartín;263154,2061;4082162,564;59017116;66;0;0;0;0;;;CARTUJA 220;0;0;;01 - Andalucía;VILLMART
R1-299;Cádiz;Villamartín;263154,2061;4082162,564;59017116;20;0;0;9,8;0;;;CARTUJA 220;0;0;;01 - Andalucía;VILLMART
R1-299;Cádiz;Villamartín;263154,2061;4082162,564;59017116;15;0;0;3,3;0;;;CARTUJA 220;0;0;;01 - Andalucía;VILLMART
R1-299;Cádiz;Vejer de la Frontera;231569,8361;4020934,299;533390991;66;33,5;0;20;0;;;EL ZUMAJO 220;0;0;;01 - Andalucía;ZUMAJOS
R1-299;Córdoba;Montoro;373421,5581;4208988,68;532206209;66;0;0;12,5;0;;;LANCHA 220;0;0;;01 - Andalucía;ARENOSO
R1-299;Córdoba;Baena;383797,4919;4163847,595;56021261;132;0;0;20;0;;;ANDUJAR 220;0;0;;01 - Andalucía;BAENA
R1-299;Córdoba;Baena;383797,4919;4163847,595;56021261;25;0;0;6,2;0;;;ANDUJAR 220;0;0;;01 - Andalucía;BAENA
R1-299;Córdoba;Córdoba;359687,6069;4198998,878;510027665;66;0;0;9,9;45;;;LANCHA 220;0;0;Nudo a desaparecer a corto plazo.;01 - Andalucía;CANSINOS
R1-299;Córdoba;Córdoba;359687,6069;4198998,878;510027665;20;0;0;10,6;45,2;;;LANCHA 220;0;0;Nudo a desaparecer a corto plazo.;01 - Andalucía;CANSINOS
R1-299;Córdoba;Cardeña;384188,0783;4237062,421;531522041;66;0;0;0;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;CARDENAS
R1-299;Córdoba;Carlota, La;330368,1779;4172016,76;513002995;66;0;0;0;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;CARLOTA
R1-299;Córdoba;Carlota, La;330368,1779;4172016,76;513002995;15;0;0;11,5;1,5;;;LANCHA 220;0;0;;01 - Andalucía;CARLOTA
R1-299;Córdoba;Carpio, El;368209,6614;4203059,208;54041729;66;0;0;8,4;0;;;LANCHA 220;0;0;;01 - Andalucía;CARPIO
R1-299;Córdoba;Carpio, El;368209,6614;4203059,208;54041729;25;0;0;10,8;0;;;LANCHA 220;0;0;;01 - Andalucía;CARPIO
R1-299;Córdoba;Córdoba;340591,2178;4191622,858;58029574;132;0;0;82;0;;;CASILLAS 220;0;0;;01 - Andalucía;CASILLAS
R1-299;Córdoba;Córdoba;340591,2178;4191622,858;58029574;66;0;0;78;0;;;CASILLAS 220;0;0;;01 - Andalucía;CASILLAS
R1-299;Córdoba;Córdoba;340591,2178;4191622,858;58029574;20;0;0;42;0;;;CASILLAS 220;0;0;;01 - Andalucía;CASILLAS
R1-299;Córdoba;Córdoba;345418,9296;4196433,106;54042212;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;CEPANSA
R1-299;Córdoba;Córdoba;345418,9296;4196433,106;54042212;20;0;0;0,2;0;;;LANCHA 220;0;0;;01 - Andalucía;CEPANSA
R1-299;Córdoba;Puente Genil;345132,7217;4137353,481;59027039;66;0;0;15,3;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;CORDBILL
R1-299;Córdoba;Puente Genil;345132,7217;4137353,481;59027039;25;0;0;20,9;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;CORDBILL
R1-299;Córdoba;Córdoba;343496,7926;4195684,96;58028875;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;CRUZJUAR
R1-299;Córdoba;Córdoba;343496,7926;4195684,96;58028875;20;0;0;0,1;0;;;LANCHA 220;0;0;;01 - Andalucía;CRUZJUAR
R1-299;Córdoba;Pozoblanco;340210,9113;4247023,964;532336305;132;0;0;39,2;0;;;PUERTOLLANO 220;0;0;;01 - Andalucía;DANIEL_T
R1-299;Córdoba;Cabra;367737,8646;4148134,271;531826119;132;0;0;21;0;;;LANCHA 220;0;0;;01 - Andalucía;EGABRENS
R1-299;Córdoba;Espejo;360803,7178;4168194,503;531843572;132;0;0;61;0;;;LANCHA 220;0;0;;01 - Andalucía;ESPEJO
R1-299;Córdoba;Espejo;360803,7178;4168194,503;531843572;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;ESPEJO
R1-299;Córdoba;Espejo;360803,7178;4168194,503;531843572;25;0;0;23,8;0;;;LANCHA 220;0;0;;01 - Andalucía;ESPEJO
R1-299;Córdoba;Puente Genil;347303,038;4135924,746;531264369;132;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;GENILCAB
R1-299;Córdoba;Córdoba;342192,8362;4194683,998;531222444;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;GRANCAPI
R1-299;Córdoba;Córdoba;342192,8362;4194683,998;531222444;20;0;0;1,1;0;;;LANCHA 220;0;0;;01 - Andalucía;GRANCAPI
R1-299;Córdoba;Hinojosa del Duque;313947,392;4262081,218;510026340;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;HINOJOSA
R1-299;Córdoba;Hinojosa del Duque;313947,392;4262081,218;510026340;20;0;0;11,3;2;;;LANCHA 220;0;0;;01 - Andalucía;HINOJOSA
R1-299;Córdoba;Córdoba;340350,8218;4196005,492;531766533;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;HUERTFIG
R1-299;Córdoba;Córdoba;340350,8218;4196005,492;531766533;20;0;0;0,1;0;;;CASILLAS 220;0;0;;01 - Andalucía;HUERTFIG
R1-299;Córdoba;Lucena;352842,76;4129007,231;56021756;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;JAUJA
R1-299;Córdoba;Lucena;352842,76;4129007,231;56021756;25;0;0;7,3;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;JAUJA
R1-299;Córdoba;Córdoba;349693,4185;4197959,221;56019211;132;0;0;25;0;;;LANCHA 220;0;0;;01 - Andalucía;LANCHA
R1-299;Córdoba;Córdoba;349693,4185;4197959,221;56019211;66;0;0;55,1;43,4;;;LANCHA 220;0;0;;01 - Andalucía;LANCHA
R1-299;Córdoba;Córdoba;349693,4185;4197959,221;56019211;20;0;0;4,6;34,3;;;LANCHA 220;0;0;;01 - Andalucía;LANCHA
R1-299;Córdoba;Lucena;369121,7165;4143132,129;532109908;132;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;LUCENA
R1-299;Córdoba;Lucena;369121,7165;4143132,129;532109908;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;LUCENA
R1-299;Córdoba;Lucena;369121,7165;4143132,129;532109908;25;0;0;11,1;0;;;LANCHA 220;0;0;;01 - Andalucía;LUCENA
R1-299;Córdoba;Almodóvar del Río;326137,3672;4189358,414;532324976;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;MOCHOS
R1-299;Córdoba;Almodóvar del Río;326137,3672;4189358,414;532324976;15;0;0;19,7;0;;;CASILLAS 220;0;0;;01 - Andalucía;MOCHOS
R1-299;Córdoba;Montilla;351991,225;4163382,555;56021496;66;0;0;28,2;0;;;LANCHA 220;0;0;;01 - Andalucía;MONTILLA
R1-299;Córdoba;Montilla;351991,225;4163382,555;56021496;25;0;0;18,7;4,9;;;LANCHA 220;0;0;;01 - Andalucía;MONTILLA
R1-299;Córdoba;Montilla;351991,225;4163382,555;56021496;15;0;0;18,8;9,8;;;LANCHA 220;0;0;;01 - Andalucía;MONTILLA
R1-299;Córdoba;Hornachuelos;305820,919;4184779,653;531944837;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;MORATALL
R1-299;Córdoba;Córdoba;340706,518;4193875,165;531188848;66;0;0;0;0;;;CASILLAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;OUTOKUMP
R1-299;Córdoba;Carpio, El;369479,5055;4202940,05;532681748;132;0;0;100;0;;;LANCHA 220;0;0;;01 - Andalucía;PABELLON
R1-299;Córdoba;Hornachuelos;298476,74;4179514,635;513002906;66;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;PALMARIO
R1-299;Córdoba;Hornachuelos;298476,74;4179514,635;513002906;15;0;0;10,5;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;PALMARIO
R1-299;Córdoba;Lucena;365936,9258;4139456,29;531439232;66;0;0;27,1;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;PALOMAS
R1-299;Córdoba;Lucena;365936,9258;4139456,29;531439232;25;0;0;2,5;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;PALOMAS
R1-299;Córdoba;Puente Genil;339482,642;4146576,247;531271494;132;0;0;27,1;0;;;LANCHA 220;0;0;;01 - Andalucía;PATAMULO
R1-299;Córdoba;Peñarroya-Pueblonuevo;300943,1246;4240956,312;56018824;66;0;0;6,8;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PENARROY
R1-299;Córdoba;Peñarroya-Pueblonuevo;300943,1246;4240956,312;56018824;20;0;0;5,5;1;;;LANCHA 220;0;0;;01 - Andalucía;PENARROY
R1-299;Córdoba;Peñarroya-Pueblonuevo;300943,1246;4240956,312;56018824;15;0;0;3,6;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PENARROY
R1-299;Córdoba;Córdoba;340907,2709;4194780,146;532763293;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;PONIENTE
R1-299;Córdoba;Córdoba;340907,2709;4194780,146;532763293;20;0;0;0,2;0;;;CASILLAS 220;0;0;;01 - Andalucía;PONIENTE
R1-299;Córdoba;Posadas;315142,7129;4186580,161;56019425;132;0;0;49,9;0;;;LANCHA 220;0;0;;01 - Andalucía;POSADAS
R1-299;Córdoba;Posadas;315142,7129;4186580,161;56019425;66;0;0;61,9;0;;;LANCHA 220;0;0;;01 - Andalucía;POSADAS
R1-299;Córdoba;Posadas;315142,7129;4186580,161;56019425;15;0;0;5,5;0;;;LANCHA 220;0;0;;01 - Andalucía;POSADAS
R1-299;Córdoba;Priego de Córdoba;394322,7361;4143587,402;56021647;66;0;0;0;0;;;ATARFE 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PRIEGO
R1-299;Córdoba;Priego de Córdoba;394322,7361;4143587,402;56021647;25;0;0;9,1;0;;;ATARFE 220;0;0;;01 - Andalucía;PRIEGO
R1-299;Córdoba;Aguilar de la Frontera;349691,224;4146992,338;56021823;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;PROCERAN
R1-299;Córdoba;Aguilar de la Frontera;349691,224;4146992,338;56021823;15;0;0;0,9;0;;;LANCHA 220;0;0;;01 - Andalucía;PROCERAN
R1-299;Córdoba;Espiel;330615,1455;4219872,776;54041388;132;0;0;165,1;0;;;LANCHA 220;0;0;;01 - Andalucía;PTE_NUEV
R1-299;Córdoba;Espiel;330615,1455;4219872,776;54041388;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;PTE_NUEV
R1-299;Córdoba;Espiel;330615,1455;4219872,776;54041388;20;0;0;3,3;0;;;LANCHA 220;0;0;;01 - Andalucía;PTE_NUEV
R1-299;Córdoba;Posadas;311442,64;4186057,403;56023709;132;0;0;20;0;;;LANCHA 220;0;0;;01 - Andalucía;RIVERO
R1-299;Córdoba;Córdoba;345686,5521;4193981,441;531725534;66;0;0;0;43;;;LANCHA 220;0;0;;01 - Andalucía;SANTUARI
R1-299;Córdoba;Córdoba;345686,5521;4193981,441;531725534;20;0;0;45,5;0;;;LANCHA 220;0;0;;01 - Andalucía;SANTUARI
R1-299;Córdoba;Villanueva del Duque;325102,9288;4248888,185;510026424;66;0;0;0;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;SOLDADO
R1-299;Córdoba;Villanueva del Duque;325102,9288;4248888,185;510026424;20;0;0;1,1;0;;;LANCHA 220;0;0;;01 - Andalucía;SOLDADO
R1-299;Córdoba;Córdoba;356902,4628;4202148,502;531262244;66;0;0;4,2;45;;;LANCHA 220;0;0;;01 - Andalucía;SRAFAELN
R1-299;Córdoba;Córdoba;343204,9912;4191181,792;531873206;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;TORRECIL
R1-299;Córdoba;Córdoba;343204,9912;4191181,792;531873206;20;0;0;43,6;0;;;CASILLAS 220;0;0;;01 - Andalucía;TORRECIL
R1-299;Córdoba;Palenciana;360408,968;4122255,915;531264031;66;0;0;18,3;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;VETEJAR
R1-299;Córdoba;Palenciana;360408,968;4122255,915;531264031;25;0;0;7,8;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;VETEJAR
R1-299;Córdoba;Villa del Río;384740,7822;4205409,531;54041794;66;0;0;0;0;;;ANDUJAR 220;0;0;;01 - Andalucía;VILLARIO
R1-299;Córdoba;Villa del Río;384740,7822;4205409,531;54041794;25;0;0;7,3;0;;;ANDUJAR 220;0;0;;01 - Andalucía;VILLARIO
R1-299;Córdoba;Villafranca de Córdoba;359519,9117;4202123,525;58035607;66;0;0;4,4;45;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VILLFRAN
R1-299;Córdoba;Córdoba;331733,931;4190927,767;58029486;66;0;0;0;0;;;CASILLAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VIRRUBIA
R1-299;Córdoba;Córdoba;331733,931;4190927,767;58029486;20;0;0;5,1;0;;;CASILLAS 220;0;0;;01 - Andalucía;VIRRUBIA
R1-299;Córdoba;Córdoba;331733,931;4190927,767;58029486;15;0;0;11,8;0;;;CASILLAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VIRRUBIA
R1-299;Córdoba;Villanueva de Córdoba;357096,5189;4243421,741;54043159;66;0;0;3,5;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VVACORDO
R1-299;Córdoba;Villanueva de Córdoba;357096,5189;4243421,741;54043159;20;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;VVACORDO
R1-299;Granada;Guadix;492078,6736;4131615,814;532644854;66;0;0;9,9;0;;;LITORAL 400;0;0;;01 - Andalucía;ACCITANA
R1-299;Granada;Guadix;492078,6736;4131615,814;532644854;20;0;0;12,2;0;;;LITORAL 400;0;0;;01 - Andalucía;ACCITANA
R1-299;Granada;Aldeire;493947,6718;4119509,304;532221500;66;0;0;0;0;;;BERJA 220;0;0;;01 - Andalucía;ALDEIRE
R1-299;Granada;Aldeire;493947,6718;4119509,304;532221500;20;0;0;7,1;0;;;BERJA 220;0;0;;01 - Andalucía;ALDEIRE
R1-299;Granada;Alhama de Granada;411800,1836;4095185,281;54109945;66;0;0;0;0;;;CAPARACENA 220;0;0;;01 - Andalucía;ALHAMA
R1-299;Granada;Alhama de Granada;411800,1836;4095185,281;54109945;20;0;0;2,4;0;;;CAPARACENA 220;0;0;;01 - Andalucía;ALHAMA
R1-299;Granada;Almuñécar;438159,0106;4068870,487;54109107;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;ALMUNECA
R1-299;Granada;Almuñécar;438159,0106;4068870,487;54109107;20;0;0;2,1;0;;;ORGIVA 220;0;0;;01 - Andalucía;ALMUNECA
R1-299;Granada;Atarfe;438138,1298;4120077,494;59106683;66;0;0;14,9;0;;;ATARFE 220;0;0;;01 - Andalucía;ATARFE
R1-299;Granada;Atarfe;438138,1298;4120077,494;59106683;20;0;0;67,2;0;;;ATARFE 220;0;0;;01 - Andalucía;ATARFE
R1-299;Granada;Baza;521328,0627;4149809,359;59106455;132;0;0;30;0;;;LITORAL 400;0;0;;01 - Andalucía;BAZA
R1-299;Granada;Baza;521328,0627;4149809,359;59106455;66;0;0;6,6;0;;;LITORAL 400;0;0;;01 - Andalucía;BAZA
R1-299;Granada;Baza;521328,0627;4149809,359;59106455;20;0;0;7,1;0;;;LITORAL 400;0;0;;01 - Andalucía;BAZA
R1-299;Granada;Granada;447808,7115;4113657,81;59107187;66;0;0;0;0;;;FARGUE 220;0;0;;01 - Andalucía;BOMBA
R1-299;Granada;Granada;447808,7115;4113657,81;59107187;20;0;0;1,4;0;;;FARGUE 220;0;0;;01 - Andalucía;BOMBA
R1-299;Granada;Granada;444896,4483;4114596,997;59106880;66;0;0;0;0;;;ATARFE 220;0;0;;01 - Andalucía;CAMINORO
R1-299;Granada;Granada;444896,4483;4114596,997;59106880;20;0;0;6,7;3,8;;;ATARFE 220;0;0;;01 - Andalucía;CAMINORO
R1-299;Granada;Armilla;445981,6068;4111132,068;532033294;66;0;0;0;0;;;GABIAS 220;0;0;;01 - Andalucía;CAMPUS
R1-299;Granada;Armilla;445981,6068;4111132,068;532033294;20;0;0;1,6;0;;;GABIAS 220;0;0;;01 - Andalucía;CAMPUS
R1-299;Granada;Pinos Genil;457041,6435;4112714,617;59105504;20;0;0;20,1;0;;;CAPARACENA 220;0;0;;01 - Andalucía;CANALES
R1-299;Granada;Atarfe;435606,03;4124844,989;56054848;132;0;0;44,4;0;;;CAPARACENA 220;0;0;;01 - Andalucía;CAPARACE
R1-299;Granada;Motril;451549,1041;4065161,298;54109207;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;CELULOSA
R1-299;Granada;Motril;451549,1041;4065161,298;54109207;20;0;0;0,2;0;;;ORGIVA 220;0;0;;01 - Andalucía;CELULOSA
R1-299;Granada;Carataunas;467138,9169;4085266,758;59110561;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;CH.DUQUE
R1-299;Granada;Gualchos;462976,522;4066109,535;532037208;66;0;0;30,6;0;;;ORGIVA 220;0;0;;01 - Andalucía;CONJURO
R1-299;Granada;Darro;477094,0164;4131556,984;531852198;66;0;0;20,5;0;;;CAPARACENA 220;0;0;;01 - Andalucía;DARRO
R1-299;Granada;Darro;477094,0164;4131556,984;531852198;20;0;0;6,8;0;;;CAPARACENA 220;0;0;;01 - Andalucía;DARRO
R1-299;Granada;Dúrcal;450518,4833;4095960,983;531228799;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;DURCAL
R1-299;Granada;Dúrcal;450518,4833;4095960,983;531228799;20;0;0;16,5;0;;;ORGIVA 220;0;0;;01 - Andalucía;DURCAL
R1-299;Granada;Granada;448858,1672;4116820,488;59105173;132;0;0;0;0;;;CAPARACENA 220;0;0;;01 - Andalucía;FARGUE
R1-299;Granada;Granada;448858,1672;4116820,488;59105173;66;0;0;47,7;0;;;FARGUE 220 / CAPARACENA 220;0;0;;01 - Andalucía;FARGUE
R1-299;Granada;Granada;448858,1672;4116820,488;59105173;20;0;0;6;0;;;CAPARACENA 220;0;0;;01 - Andalucía;FARGUE
R1-299;Granada;Gabias, Las;440460,5749;4111293,263;59105336;66;0;0;96,8;0;;;GABIAS 220;0;0;;01 - Andalucía;GABIAS
R1-299;Granada;Gabias, Las;440460,5749;4111293,263;59105336;20;0;0;63,5;11,3;;;GABIAS 220;0;0;;01 - Andalucía;GABIAS
R1-299;Granada;Granada;443573,9862;4114808,574;58111458;66;0;0;37,8;0;;;ATARFE 220;0;0;;01 - Andalucía;GRELVA
R1-299;Granada;Guadix;488493,1069;4129117,132;54106775;66;0;0;0;0;;;LITORAL 400;0;0;;01 - Andalucía;GUADIX
R1-299;Granada;Guadix;488493,1069;4129117,132;54106775;20;0;0;15,7;0;;;LITORAL 400;0;0;;01 - Andalucía;GUADIX
R1-299;Granada;Gualchos;466311,7384;4065924,648;531549412;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;GUALCHOS
R1-299;Granada;Gualchos;466311,7384;4065924,648;531549412;20;0;0;2;0;;;ORGIVA 220;0;0;;01 - Andalucía;GUALCHOS
R1-299;Granada;Huéscar;540214,0332;4183486,893;59106162;66;0;0;0;0;;;LITORAL 400;0;0;;01 - Andalucía;HUESCAR
R1-299;Granada;Huéscar;540214,0332;4183486,893;59106162;20;0;0;1,7;0;;;LITORAL 400;0;0;;01 - Andalucía;HUESCAR
R1-299;Granada;Vélez de Benaudalla;453842,5643;4077308,775;58111516;66;0;0;12;0;;;ORGIVA 220;0;0;;01 - Andalucía;IZBOR
R1-299;Granada;Iznalloz;452890,2416;4137239,793;54106919;66;0;0;23;0;;;ATARFE 220;0;0;;01 - Andalucía;IZNALLOZ
R1-299;Granada;Iznalloz;452890,2416;4137239,793;54106919;20;0;0;5,8;15,1;;;ATARFE 220;0;0;;01 - Andalucía;IZNALLOZ
R1-299;Granada;Zújar;514693,3393;4159510,983;531153588;132;0;0;0;0;;;LITORAL 400;0;0;;01 - Andalucía;JABALCON
R1-299;Granada;Zújar;514693,3393;4159510,983;531153588;20;0;0;6,8;0;;;LITORAL 400;0;0;;01 - Andalucía;JABALCON
R1-299;Granada;Albolote;442556,6964;4121289,802;531208132;66;0;0;49;0;;;ATARFE 220;0;0;;01 - Andalucía;JUNCARIL
R1-299;Granada;Albolote;442556,6964;4121289,802;531208132;20;0;0;3,6;5;;;ATARFE 220;0;0;;01 - Andalucía;JUNCARIL
R1-299;Granada;Nigüelas;450801,6506;4090853,153;532609614;66;0;0;18;0;;;ORGIVA 220;0;0;;01 - Andalucía;LECRIN
R1-299;Granada;Loja;395755,0474;4115741,053;54107117;132;0;0;35,7;0;;;CAPARACENA 220;0;0;;01 - Andalucía;LOJA
R1-299;Granada;Loja;395755,0474;4115741,053;54107117;66;0;0;0;0;;;CAPARACENA 220;0;0;;01 - Andalucía;LOJA
