Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
R1-299;8;8019;922924,76;4597364,04;4614836;25;33,62;0;0;0;;;COLLBLANC 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;09 - Catalunya;S.C.OLORDE;Barcelona;Barcelona
R1-299;8;8243;933277,44;4662491,29;4228938;132;63,27;0;0;0;;;VIC 220;0;0;;09 - Catalunya;S.CECILIA;Barcelona;Santa Cecília de Voltregà
R1-299;8;8243;933277,44;4662491,29;4228938;25;8,25;0;58,79;0;;;VIC 220;0;0;;09 - Catalunya;S.CECILIA;Barcelona;Santa Cecília de Voltregà
R1-299;8;8202;955240,27;4631677,78;447443;110;70,04;0;0;0;;;SANT CELONI 220;0;0;;09 - Catalunya;S.CELONI;Barcelona;Sant Celoni
R1-299;8;8202;955240,27;4631677,78;447443;25;51,21;0;12,47;0;;;SANT CELONI 220;0;0;;09 - Catalunya;S.CELONI;Barcelona;Sant Celoni
R1-299;8;8245;933612,38;4602859,12;461;132;180,18;0;0;0;;;GRAMANET 220;0;0;;09 - Catalunya;S.COLOMA;Barcelona;Santa Coloma de Gramenet
R1-299;8;8245;933612,38;4602859,12;461;66;60,88;0;0;0;;;GRAMANET 220;0;0;;09 - Catalunya;S.COLOMA;Barcelona;Santa Coloma de Gramenet
R1-299;8;8245;933612,38;4602859,12;461;25;60,88;0;4,47;0;;;GRAMANET 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;09 - Catalunya;S.COLOMA;Barcelona;Santa Coloma de Gramenet
R1-299;8;8205;923849,02;4605269,4;471042563;25;61,42;0;36,96;0;;;SANT CUGAT 220;0;0;;09 - Catalunya;S.CUGAT;Barcelona;Sant Cugat del Vallès
R1-299;8;8211;921014,42;4594952,03;4327;66;61,7;0;0;0;;;RUBI 220;0;0;;09 - Catalunya;S.FELIU;Barcelona;Sant Feliu de Llobregat
R1-299;8;8211;921014,42;4594952,03;4327;25;61,7;0;6,74;0;;;RUBI 220;0;0;;09 - Catalunya;S.FELIU;Barcelona;Sant Feliu de Llobregat
R1-299;8;8209;935519,49;4608743,04;4631959;110;351,03;0;0;0;;;SANT FOST 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;S.FOST;Barcelona;Sant Fost de Campsentelles
R1-299;8;8209;935519,49;4608743,04;4631959;25;90,53;0;0,35;0;;;SANT FOST 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;S.FOST;Barcelona;Sant Fost de Campsentelles
R1-299;8;8217;923790,66;4591544,21;4634280;110;126,28;0;0;0;;;SANT BOI 220;0;0;;09 - Catalunya;S.JOAN.DES;Barcelona;Sant Joan Despí
R1-299;8;8217;923790,66;4591544,21;4634280;25;98,56;0;5,87;0;;;SANT BOI 220;0;0;;09 - Catalunya;S.JOAN.DES;Barcelona;Sant Joan Despí
R1-299;8;8217;923790,66;4591544,21;4634280;11;0;0;0,09;0;;;SANT BOI 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;S.JOAN.DES;Barcelona;Sant Joan Despí
R1-299;8;8221;924720,61;4594763,4;419;66;94,61;0;0;0;;;SANT JUST 220;0;0;;09 - Catalunya;S.JUST;Barcelona;Sant Just Desvern
R1-299;8;8221;924720,61;4594763,4;419;25;94,61;0;0,53;0;;;SANT JUST 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;09 - Catalunya;S.JUST;Barcelona;Sant Just Desvern
R1-299;8;8250;883470,8;4610560,3;4671384;110;0;0;0;0;;;PIEROLA 400;0;0;;09 - Catalunya;S.MARGARID;Barcelona;Santa Margarida de Montbui
R1-299;8;8250;883470,8;4610560,3;4671384;25;0;0;23,22;0;;;PIEROLA 400;0;0;;09 - Catalunya;S.MARGARID;Barcelona;Santa Margarida de Montbui
R1-299;8;8019;934513,04;4599242,83;457;66;130,33;0;0;0;;;GRAMANET 220;0;0;;09 - Catalunya;S.MARTI;Barcelona;Barcelona
R1-299;8;8019;934513,04;4599242,83;457;25;91,83;0;0,37;0;;;GRAMANET 220;0;0;;09 - Catalunya;S.MARTI;Barcelona;Barcelona
R1-299;8;8019;934513,04;4599242,83;457;11;0;0;0;0;;;GRAMANET 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;S.MARTI;Barcelona;Barcelona
R1-299;8;8230;945212,35;4609901,35;4297710;110;246,08;0;0;0;;;SANT FOST 220;0;0;;09 - Catalunya;S.MATEU;Barcelona;Premià de Dalt
R1-299;8;8230;945212,35;4609901,35;4297710;25;66,16;0;15,46;0;;;SANT FOST 220;0;0;;09 - Catalunya;S.MATEU;Barcelona;Premià de Dalt
R1-299;8;8231;897895,86;4578509,09;4591649;110;104,01;0;0;0;;;GARRAF 400;0;0;;09 - Catalunya;S.PERE.RIB;Barcelona;Sant Pere de Ribes
R1-299;8;8231;897895,86;4578509,09;4591649;25;98,47;0;14,3;0;;;GARRAF 400;0;0;;09 - Catalunya;S.PERE.RIB;Barcelona;Sant Pere de Ribes
R1-299;8;8261;974468,21;4626482,21;471042568;110;168,23;0;0;0;;;SANT CELONI 220;0;0;;09 - Catalunya;S.SUSANNA;Barcelona;Santa Susanna
R1-299;8;8261;974468,21;4626482,21;471042568;25;60,82;0;2,59;0;;;SANT CELONI 220;0;0;;09 - Catalunya;S.SUSANNA;Barcelona;Santa Susanna
R1-299;8;8187;925354,75;4613818,09;424005517;110;119,42;0;0;0;;;MAS FIGUERES 220;0;0;;09 - Catalunya;SABADELL;Barcelona;Sabadell
R1-299;8;8187;925354,75;4613818,09;424005517;25;110,22;0;15,6;0;;;MAS FIGUERES 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;09 - Catalunya;SABADELL;Barcelona;Sabadell
R1-299;8;8187;925354,75;4613818,09;424005517;11;0;0;0;0;;;MAS FIGUERES 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;SABADELL;Barcelona;Sabadell
R1-299;8;8191;905780,38;4641262,68;4672699;110;45,09;0;0;0;;;CALDERS 400;0;0;;09 - Catalunya;SALLENT;Barcelona;Sallent
R1-299;8;8191;905780,38;4641262,68;4672699;25;16,78;0;89,02;0;;;CALDERS 400;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;SALLENT;Barcelona;Sallent
R1-299;8;8101;928505,75;4592343,8;4555226;110;461,46;0;0;0;;;COLLBLANC 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;SANTS;Barcelona;Hospitalet de Llobregat, L'
R1-299;8;8101;928505,75;4592343,8;4555226;25;89,64;0;0,38;0;;;COLLBLANC 220;0;0;;09 - Catalunya;SANTS;Barcelona;Hospitalet de Llobregat, L'
R1-299;8;8101;928505,75;4592343,8;4555226;11;0;0;0;0;;;COLLBLANC 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;SANTS;Barcelona;Hospitalet de Llobregat, L'
R1-299;8;8303;948706,4;4660386,41;4171816;110;0;0;56;0;;;JUIA 220;0;0;;09 - Catalunya;SAU;Barcelona;Vilanova de Sau
R1-299;8;8303;948706,4;4660386,41;4171816;25;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;SAU;Barcelona;Vilanova de Sau
R1-299;8;8267;925913,59;4620165,52;4734388;25;0;0;67,87;0;;;SENTMENAT 220;0;0;;09 - Catalunya;SENTMENAT;Barcelona;Sentmenat
R1-299;8;8114;910141,69;4605653,58;470113889;110;0;0;0;0;;;PIEROLA 400;0;0;;09 - Catalunya;SEO;Barcelona;Martorell
R1-299;8;8273;902910,89;4597407,52;471042534;25;0;0;95,04;0;;;SUBIRATS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;SUBIRATS;Barcelona;Subirats
R1-299;8;8274;895371,14;4641863,13;472454126;110;0;0;0;0;;;CALDERS 400;0;0;;09 - Catalunya;SURIA;Barcelona;Súria
R1-299;8;8019;934118,48;4596563,01;471035297;25;167,06;0;0,1;0;;;TANGER (CATALUÑA) 220;0;0;;09 - Catalunya;TANGER;Barcelona;Barcelona
R1-299;8;8019;934118,48;4596563,01;471035297;11;0;0;0;0;;;TANGER (CATALUÑA) 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;TANGER;Barcelona;Barcelona
R1-299;8;8279;918687,64;4615782,3;4741450;110;0;0;0;0;;;CAN BARBA 400;0;0;;09 - Catalunya;TERRASSA;Barcelona;Terrassa
R1-299;8;8279;918687,64;4615782,3;4741450;25;0;0;0,5;0;;;CAN BARBA 400;0;0;;09 - Catalunya;TERRASSA;Barcelona;Terrassa
R1-299;8;8279;918687,64;4615782,3;4741450;11;0;0;0;0;;;CAN BARBA 400;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;TERRASSA;Barcelona;Terrassa
R1-299;8;8284;976988,51;4632613,74;447469;110;174,46;0;0;0;;;SANT CELONI 220;0;0;;09 - Catalunya;TORDERA;Barcelona;Tordera
R1-299;8;8284;976988,51;4632613,74;447469;25;123,87;0;65,24;0;;;SANT CELONI 220;0;0;;09 - Catalunya;TORDERA;Barcelona;Tordera
R1-299;8;8019;933512,83;4601557,55;4251798;25;158,11;0;29,51;0;;;TRINITAT 220;1;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;TRINITAT;Barcelona;Barcelona
R1-299;8;8019;930378,41;4594641,21;4546994;11;0;0;0,72;0;;;URGELL 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;URGELL;Barcelona;Barcelona
R1-299;8;8270;907707,56;4577895,59;4165;66;33,48;0;0;0;;;VILADECANS 220;0;0;;09 - Catalunya;VALLCARCA;Barcelona;Sitges
R1-299;8;8270;907707,56;4577895,59;4165;25;33,48;0;0;0;;;VILADECANS 220;0;0;;09 - Catalunya;VALLCARCA;Barcelona;Sitges
R1-299;8;8298;937812,72;4658527,08;442160;132;217,8;0;4,9;0;;;VIC 220;0;0;;09 - Catalunya;VIC;Barcelona;Vic
R1-299;8;8298;937812,72;4658527,08;442160;25;27,73;0;151,98;0;;;VIC 220;0;0;;09 - Catalunya;VIC;Barcelona;Vic
R1-299;8;8301;920868;4587071,06;488;66;33,02;0;0;0;;;VILADECANS 220;0;0;;09 - Catalunya;VILADECANS;Barcelona;Viladecans
R1-299;8;8301;920868;4587071,06;488;25;269,57;0;11,05;0;;;VILADECANS 220;1;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;VILADECANS;Barcelona;Viladecans
R1-299;8;8019;933315,1;4595273,35;424003798;25;134,54;0;0,33;0;;;VILANOVA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;VILANOVA;Barcelona;Barcelona
R1-299;8;8019;933315,1;4595273,35;424003798;11;0;0;0;0;;;VILANOVA 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;VILANOVA;Barcelona;Barcelona
R1-299;17;17167;936491,4;4689769,95;4254609;45;6,44;0;0;0;;;VIC 220;0;0;;09 - Catalunya;ABADESSES;Girona;Sant Joan de les Abadesses
R1-299;17;17167;936491,4;4689769,95;4254609;25;6,44;0;0,51;0;;;VIC 220;0;0;;09 - Catalunya;ABADESSES;Girona;Sant Joan de les Abadesses
R1-299;17;17018;1004571,98;4675896,44;447838;110;0;0;32;0;;;JUIA 220;0;0;;09 - Catalunya;BELLCAIRE;Girona;Bellcaire d'Empordà
R1-299;17;17018;1004571,98;4675896,44;447838;25;0;0;46,83;0;;;JUIA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;BELLCAIRE;Girona;Bellcaire d'Empordà
R1-299;17;17020;971942,55;4662502,83;471042021;132;306,23;0;0;0;;;BESCANO 400;0;0;;09 - Catalunya;BESCANO;Girona;Bescanó
R1-299;17;17020;971942,55;4662502,83;471042021;25;15,24;0;10,13;0;;;BESCANO 400;0;0;;09 - Catalunya;BESCANO;Girona;Bescanó
R1-299;17;17159;963348,15;4634976,97;447475;132;125,34;0;0;0;;;GRAMANET 220;0;0;;09 - Catalunya;BUIXALLEU;Girona;Sant Feliu de Buixalleu
R1-299;17;17159;963348,15;4634976,97;447475;25;28,1;0;32,23;0;;;GRAMANET 220;0;0;;09 - Catalunya;BUIXALLEU;Girona;Sant Feliu de Buixalleu
R1-299;17;17048;1001384,04;4645974,28;447516;110;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;C.ARO;Girona;Castell d'Aro, Platja d'Aro i s'Agaró
R1-299;17;17048;1001384,04;4645974,28;447516;25;0;0;5,28;0;;;JUIA 220;0;0;;09 - Catalunya;C.ARO;Girona;Castell d'Aro, Platja d'Aro i s'Agaró
R1-299;17;17039;941934,45;4697976,63;4244499;45;6,61;0;0;0;;;VIC 220;0;0;;09 - Catalunya;CAMPRODON;Girona;Camprodon
R1-299;17;17039;941934,45;4697976,63;4244499;25;2,33;0;3,1;0;;;VIC 220;0;0;;09 - Catalunya;CAMPRODON;Girona;Camprodon
R1-299;17;17044;989598,68;4651350,48;471042022;110;0;0;120;0;;;JUIA 220;0;0;;09 - Catalunya;CASSA;Girona;Cassà de la Selva
R1-299;17;17044;989598,68;4651350,48;471042022;25;0;0;35,74;0;;;JUIA 220;0;0;;09 - Catalunya;CASSA;Girona;Cassà de la Selva
R1-299;17;17069;903061,33;4703561,54;4673457;110;0;0;0;0;;;CERCS 220;0;0;;09 - Catalunya;CERDANYA;Girona;Fontanals de Cerdanya
R1-299;17;17069;903061,33;4703561,54;4673457;25;0;0;16,01;0;;;CERCS 220;0;0;;09 - Catalunya;CERDANYA;Girona;Fontanals de Cerdanya
R1-299;17;17021;972280,13;4687727,63;470468436;132;0;0;11,9;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;CONFIREL;Girona;Beuda
R1-299;17;17117;1010079,12;4660300,61;471588105;110;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;EMPORDANET;Girona;Palafrugell
R1-299;17;17117;1010079,12;4660300,61;471588105;25;0;0;55,43;0;;;JUIA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;EMPORDANET;Girona;Palafrugell
R1-299;17;17066;991502,99;4695515,89;4277509;132;0;0;99;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;FIGUERES;Girona;Figueres
R1-299;17;17066;991502,99;4695515,89;4277509;25;0;0;21,94;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;FIGUERES;Girona;Figueres
R1-299;17;17073;980429,57;4659516,24;472483665;132;0;0;0;0;;;BESCANO 400;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;FORNELLS;Girona;Fornells de la Selva
R1-299;17;17073;980429,57;4659516,24;472483665;25;0;0;5,3;0;;;BESCANO 400;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;FORNELLS;Girona;Fornells de la Selva
R1-299;17;17087;988598,19;4669150,98;447420;132;0;0;232;0;;;JUIA 220;0;0;;09 - Catalunya;JUIA;Girona;Juià
R1-299;17;17087;988598,19;4669150,98;447420;110;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;JUIA;Girona;Juià
R1-299;17;17087;988598,19;4669150,98;447420;25;0;0;21,19;0;;;JUIA 220;0;0;;09 - Catalunya;JUIA;Girona;Juià
R1-299;17;17185;957177,31;4687727,37;472205397;132;0;0;0;0;;;VIC 220;0;0;;09 - Catalunya;LESFONTS;Girona;Sant Joan les Fonts
R1-299;17;17092;1005972,37;4708378,98;470595765;132;0;0;0;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;LLANÇA;Girona;Llançà
R1-299;17;17092;1005972,37;4708378,98;470595765;25;0;0;10,73;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;LLANÇA;Girona;Llançà
R1-299;17;17095;987782,88;4635503,24;4111844;110;0;0;0;0;;;SANT CELONI 220;0;0;;09 - Catalunya;LLORET;Girona;Lloret de Mar
R1-299;17;17095;987782,88;4635503,24;4111844;25;0;0;0,12;0;;;SANT CELONI 220;0;0;;09 - Catalunya;LLORET;Girona;Lloret de Mar
R1-299;17;17114;953466,94;4685546,45;4288968;132;92,56;0;0;0;;;BESCANO 400;0;0;;09 - Catalunya;OLOT;Girona;Olot
R1-299;17;17114;953466,94;4685546,45;4288968;25;53,93;0;3,05;0;;;BESCANO 400;0;0;;09 - Catalunya;OLOT;Girona;Olot
R1-299;17;17123;981921,34;4671153,51;4251248;110;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;P.ESTANY;Girona;Palol de Revardit
R1-299;17;17123;981921,34;4671153,51;4251248;25;0;0;6,54;0;;;JUIA 220;0;0;;09 - Catalunya;P.ESTANY;Girona;Palol de Revardit
R1-299;17;17147;929517,89;4686415,56;4223327;132;63,94;0;0;0;;;VIC 220;0;0;;09 - Catalunya;RIPOLL;Girona;Ripoll
R1-299;17;17147;929517,89;4686415,56;4223327;45;6,33;0;0;0;;;VIC 220;0;0;;09 - Catalunya;RIPOLL;Girona;Ripoll
R1-299;17;17147;929517,89;4686415,56;4223327;25;1,46;0;58,49;0;;;VIC 220;0;0;;09 - Catalunya;RIPOLL;Girona;Ripoll
R1-299;17;17164;956077,98;4651152,14;470014423;110;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;S.HILARI;Girona;Sant Hilari Sacalm
R1-299;17;17164;956077,98;4651152,14;470014423;25;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;S.HILARI;Girona;Sant Hilari Sacalm
R1-299;17;17182;990805,67;4692506,65;471042024;132;0;0;97,2;0;;;SANTA LLOGAIA 400;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;S.LLOGAIA;Girona;Santa Llogaia d'Àlguema
R1-299;17;17155;980762,78;4662689,15;447437;132;156,71;0;35;0;;;BESCANO 400;0;0;;09 - Catalunya;SALT;Girona;Salt
R1-299;17;17155;980762,78;4662689,15;447437;25;118,85;0;0,9;0;;;BESCANO 400;0;0;;09 - Catalunya;SALT;Girona;Salt
R1-299;17;17190;973953,68;4685795,73;471697613;132;0;0;0;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;SERINYA;Girona;Serinyà
R1-299;17;17193;977937,59;4644209,87;447448;110;0;0;0;0;;;SANT CELONI 220;0;0;;09 - Catalunya;SILS;Girona;Sils
R1-299;17;17193;977937,59;4644209,87;447448;25;0;0;61,83;5;;;SANT CELONI 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;SILS;Girona;Sils
R1-299;17;17194;961569,91;4663185,01;4169994;110;0;0;73,8;0;;;JUIA 220;0;0;;09 - Catalunya;SUSQUEDA;Girona;Susqueda
R1-299;17;17194;961569,91;4663185,01;4169994;25;0;0;21,13;0;;;JUIA 220;0;0;;09 - Catalunya;SUSQUEDA;Girona;Susqueda
R1-299;17;17120;1006096,78;4699630,01;4273425;132;0;0;0;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;TORREVENT;Girona;Palau-saverdera
R1-299;17;17120;1006096,78;4699630,01;4273425;25;0;0;2,2;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;TORREVENT;Girona;Palau-saverdera
R1-299;17;17224;936384,08;4701331,38;4255583;45;6,69;0;4,54;0;;;VIC 220;0;0;;09 - Catalunya;TREGURA;Girona;Vilallonga de Ter
R1-299;17;17224;936384,08;4701331,38;4255583;25;6,69;0;0;0;;;VIC 220;0;0;;09 - Catalunya;TREGURA;Girona;Vilallonga de Ter
R1-299;17;17209;1007943,77;4654469,27;471042032;110;0;0;0;0;;;JUIA 220;0;0;;09 - Catalunya;V.LLOBREGA;Girona;Vall-llobrega
R1-299;17;17209;1007943,77;4654469,27;471042032;25;0;0;8,67;0;;;JUIA 220;0;0;;09 - Catalunya;V.LLOBREGA;Girona;Vall-llobrega
R1-299;17;17226;994538,87;4691642,03;472079117;132;0;0;0;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;VILAMALLA;Girona;Vilamalla
R1-299;17;17226;994538,87;4691642,03;472079117;25;0;0;3,68;0;;;SANTA LLOGAIA 400;0;0;;09 - Catalunya;VILAMALLA;Girona;Vilamalla
R1-299;17;17079;980991,38;4661868,34;4169832;110;0;0;5,2;0;;;JUIA 220;0;0;;09 - Catalunya;XIRGU;Girona;Girona
R1-299;17;17079;980991,38;4661868,34;4169832;25;0;0;26,92;0;;;JUIA 220;0;0;;09 - Catalunya;XIRGU;Girona;Girona
R1-299;17;17079;980991,38;4661868,34;4169832;11;0;0;0;0;;;JUIA 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;XIRGU;Girona;Girona
R1-299;25;25185;862251,3;4695099,6;4244466;110;0;0;0;0;;;ADRALL 220;0;0;;09 - Catalunya;ADRALL;Lleida;Ribera d'Urgellet
R1-299;25;25185;862251,3;4695099,6;4244466;25;0;0;2,25;0;;;ADRALL 220;0;0;;09 - Catalunya;ADRALL;Lleida;Ribera d'Urgellet
R1-299;25;25007;801992,85;4609196,57;471042037;25;2,33;0;84,76;0;;;ALBATARREC 220;0;0;;09 - Catalunya;ALBATARREC;Lleida;Albatàrrec
R1-299;25;25013;796723,36;4639401,59;498707;132;0;0;25;0;;;MANGRANERS 220;0;0;;09 - Catalunya;ALFARRAS;Lleida;Alfarràs
R1-299;25;25013;796723,36;4639401,59;498707;25;0;0;10,63;0;;;MANGRANERS 220;0;0;;09 - Catalunya;ALFARRAS;Lleida;Alfarràs
R1-299;25;25020;781631,23;4581947,94;471042042;25;0;0;0;0;;;ESCATRON 220;0;0;;09 - Catalunya;ALMATRET;Lleida;Almatret
R1-299;25;25209;839682,94;4707139,35;470174289;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ALTRON;Lleida;Sort
R1-299;25;25209;839682,94;4707139,35;470174289;25;0;0;5,49;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ALTRON;Lleida;Sort
R1-299;25;25025;817561,79;4734863,18;4587556;110;0;0;100;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ARTIES;Lleida;Naut Aran
R1-299;25;25025;817561,79;4734863,18;4587556;25;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ARTIES;Lleida;Naut Aran
R1-299;25;25220;815425,72;4629273,09;4587201;110;0;0;32,44;0;;;ESCATRON 220;0;0;;09 - Catalunya;BALAGUER;Lleida;Térmens
R1-299;25;25220;815425,72;4629273,09;4587201;25;0;0;17,56;0;;;ESCATRON 220;0;0;;09 - Catalunya;BALAGUER;Lleida;Térmens
R1-299;25;25025;821890,22;4734833,26;471042046;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BAQUEIRA;Lleida;Naut Aran
R1-299;25;25025;821890,22;4734833,26;471042046;25;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BAQUEIRA;Lleida;Naut Aran
R1-299;25;25048;814590,75;4617216,09;472373575;110;0;0;0;0;;;ESCATRON 220;0;0;;09 - Catalunya;BELL-LLOC;Lleida;Bell-lloc d'Urgell
R1-299;25;25048;814590,75;4617216,09;472373575;25;0;0;10,02;0;;;ESCATRON 220;0;0;;09 - Catalunya;BELL-LLOC;Lleida;Bell-lloc d'Urgell
R1-299;25;25057;805743,95;4738427,4;470123720;110;0;0;52,4;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BENOS;Lleida;Bòrdes, Es
R1-299;25;25043;813141,75;4713058,98;499118;132;0;0;16;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;BOHI;Lleida;Vall de Boí, La
R1-299;25;25043;813141,75;4713058,98;499118;25;0;0;0;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;BOHI;Lleida;Vall de Boí, La
R1-299;25;25059;801909,54;4742603,08;4587380;110;0;0;21,6;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BOSSOST;Lleida;Bossòst
R1-299;25;25227;828147,61;4709329,5;4586469;110;0;0;31,75;0;;;LLAVORSI 220;0;0;;09 - Catalunya;CABDELLA;Lleida;Torre de Cabdella, La
R1-299;25;25043;815077,19;4717326,25;4111896;132;0;0;32,64;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;CALDES;Lleida;Vall de Boí, La
R1-299;25;25062;822647,59;4646747,43;4585523;110;0;0;60;0;;;PIEROLA 400;0;0;;09 - Catalunya;CAMARASA;Lleida;Camarasa
R1-299;25;25072;857171,03;4623213,23;4585219;110;0;0;25;0;;;PIEROLA 400;0;0;;09 - Catalunya;CERVERA;Lleida;Cervera
R1-299;25;25072;857171,03;4623213,23;4585219;25;0;0;31;0;;;PIEROLA 400;0;0;;09 - Catalunya;CERVERA;Lleida;Cervera
R1-299;25;25082;839877,24;4721439,25;4240179;110;0;0;14,16;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ESPOT;Lleida;Espot
R1-299;25;25086;838376,24;4727640,79;424004196;25;0;0;0,56;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ESTERRI;Lleida;Esterri d'Àneu
