CÓDIGO DEL CENTRO;DENOMINACIÓN DEL CENTRO;PROVINCIA;MUNICIPIO;LOCALIDAD;CÓDIGO DEL CUERPO;DENOMINACIÓN DEL CUERPO;CÓDIGO DE LA ESPECIALIDAD;DENOMINACIÓN DE LA ESPECIALIDAD;PLANTILLA
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;033;FOLKLORE MUSICAL;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;035;GUITARRA;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;050;MUSICA DE CAMARA;3
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;051;MUSICOLOGIA;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;052;OBOE;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;053;ORGANO;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;057;PEDAGOGIA MUSICAL;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;058;PERCUSION;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;059;PIANO;5
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;061;REPENTIZACION, TRANSPOSICION INSTRUMENTAL Y ACOMPAÑAMIENTO;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;075;TROMPETA;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;077;VIOLA;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;078;VIOLIN;2
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0593;CATEDRATICOS DE MUSICA Y ARTES ESCENICAS;079;VIOLONCELLO;1
37008229;CONS. SUPERIOR DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;423;PIANO;5
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
37008540;C.EDUCACION PERSONAS ADULTAS FCO.G.DE LOS RIOS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1
37008667;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;001;ALEMAN;5
37008667;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;006;ESPAÑOL;3
37008667;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;008;FRANCES;6
37008667;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;011;INGLES;19
37008667;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;012;ITALIANO;3
37008667;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;015;PORTUGUES;2
37008746;C.EDUCACION PERSONAS ADULTAS MATEO HERNANDEZ;SALAMANCA;BEJAR;BEJAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1
37008746;C.EDUCACION PERSONAS ADULTAS MATEO HERNANDEZ;SALAMANCA;BEJAR;BEJAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1
37008746;C.EDUCACION PERSONAS ADULTAS MATEO HERNANDEZ;SALAMANCA;BEJAR;BEJAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1
37008746;C.EDUCACION PERSONAS ADULTAS MATEO HERNANDEZ;SALAMANCA;BEJAR;BEJAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1
37008746;C.EDUCACION PERSONAS ADULTAS MATEO HERNANDEZ;SALAMANCA;BEJAR;BEJAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1
37008746;C.EDUCACION PERSONAS ADULTAS MATEO HERNANDEZ;SALAMANCA;BEJAR;BEJAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;002;GRIEGO;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;6
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;4
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;3
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;2
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;6
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;012;ALEMAN;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;2
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;2
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;106;HOSTELERIA Y TURISMO;7
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;026;APOYO AL AREA PRACTICA;1
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;201;COCINA Y PASTELERIA;7
37008904;IES VAGUADA DE LA PALMA;SALAMANCA;SALAMANCA;SALAMANCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;226;SERVICIOS DE RESTAURACION;3
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;5
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;4
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;2
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;5
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;101;ADMINISTRACION DE EMPRESAS;4
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;2
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;107;INFORMATICA;7
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;110;ORGANIZACION Y GESTION COMERCIAL;3
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;2
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;221;PROCESOS COMERCIALES;3
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;222;PROCESOS DE GESTION ADMINISTRATIVA;4
37009131;IES VENANCIO BLANCO;SALAMANCA;SALAMANCA;SALAMANCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;227;SISTEMAS Y APLICACIONES INFORMATICAS;5
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;4
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;5
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;2
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;6
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;1
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;116;PROCESOS EN LA INDUSTRIA ALIMENTARIA;3
37009271;IES FRANCISCO SALINAS;SALAMANCA;SALAMANCA;SALAMANCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;214;OPERACIONES Y EQUIPOS DE ELABORACION DE PRODUCTOS ALIMENTARIOS;3
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;3
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;3
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
37009283;IES CALISTO Y MELIBEA;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;026;APOYO AL AREA PRACTICA;1
37009532;CEO MIGUEL DELIBES;SALAMANCA;MACOTERA;MACOTERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1
37009532;CEO MIGUEL DELIBES;SALAMANCA;MACOTERA;MACOTERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1
37009532;CEO MIGUEL DELIBES;SALAMANCA;MACOTERA;MACOTERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1
37009532;CEO MIGUEL DELIBES;SALAMANCA;MACOTERA;MACOTERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1
37009532;CEO MIGUEL DELIBES;SALAMANCA;MACOTERA;MACOTERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1
37009532;CEO MIGUEL DELIBES;SALAMANCA;MACOTERA;MACOTERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;402;ARPA;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;403;CANTO;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;404;CLARINETE;3
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;405;CLAVE;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;406;CONTRABAJO;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;407;CORO;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;408;FAGOT;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;410;FLAUTA TRAVESERA;2
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;411;FLAUTA DE PICO;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;412;FUNDAMENTOS DE COMPOSICION;2
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;414;GUITARRA;3
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;416;HISTORIA DE LA MUSICA;2
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;419;OBOE;1
37009751;CONS. PROFESIONAL DE MUSICA DE SALAMANCA;SALAMANCA;SALAMANCA;SALAMANCA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;420;ORGANO;1
