trip_minutes,unlock_date,unlock_station_name,lock_station_name
4.72,2022-01-10T20:42:36,Juan Martín,Puerta de Granada
0.17,2022-01-10T20:42:37,Plaza de San Francisco,Plaza de San Francisco
0.13,2022-01-10T20:42:38,Colón A,Colón A
13.62,2022-01-10T20:42:38,José Abascal,Castelló
23.37,2022-01-10T20:42:40,Paseo Imperial,Doctor Lozano
17.1,2022-01-10T20:42:46,Puerta de Madrid,Plaza de Lavapiés
6.52,2022-01-10T20:42:57,Almadén,Retiro-Ibiza
0.5,2022-01-10T20:43:09,Sierra Toledana,Sierra Toledana
0.4,2022-01-10T20:43:12,Plaza de Felipe II,Plaza de Felipe II
23.65,2022-01-10T20:43:12,Plaza de San Francisco,Parque Berlín
13.82,2022-01-10T20:43:15,Colón A,Puente de Vallecas
9.98,2022-01-10T20:43:25,Conde de Casal,Embajadores 2
34.35,2022-01-10T20:43:38,Ortega y Gasset,Puerta del Pacífico 
8.43,2022-01-10T20:43:47,Quinta Fuente del Berro,Pío Baroja
0.18,2022-01-10T20:44:02,Plaza de las Salesas,Plaza de las Salesas
5.93,2022-01-10T20:44:02,Glorieta de los Cuatro Caminos,Santa Engracia 87
14.17,2022-01-10T20:44:06,Quevedo,Orense 36
0.3,2022-01-10T20:44:07,Sierra Toledana,Sierra Toledana
5.93,2022-01-10T20:44:10,Plaza de los Astros,Ibiza
16.83,2022-01-10T20:44:10,San Hermenegildo,Marqués de Corbera 12
5.82,2022-01-10T20:44:12,Columela,Sevilla
3.78,2022-01-10T20:44:14,,San Germán 57
17.33,2022-01-10T20:44:16,Marroquina,Méndez Álvaro
16.93,2022-01-10T20:44:19,Avenida de América 1,Canal
12.23,2022-01-10T20:44:23,Plaza de las Salesas,Méndez Álvaro
11.63,2022-01-10T20:44:32,Alcalá-Ventas,Niño Jesús
5.87,2022-01-10T20:44:34,Estrecho,Raimundo Fernández
14.32,2022-01-10T20:44:37,Fernando el Católico,Fernando el Católico
17.43,2022-01-10T20:44:45,Embajadores 1,Concordia
12.65,2022-01-10T20:44:51,Biblioteca Nacional,Pío Baroja
5.2,2022-01-10T20:44:52,Orense 12,General Martínez Campos 
8.53,2022-01-10T20:44:56,Segovia 45,Plaza de Nelson Mandela
16.27,2022-01-10T20:45:06,Sierra Toledana,Antón Martín
16.77,2022-01-10T20:45:14,Santa Engracia 87,Plaza de Nelson Mandela
18.27,2022-01-10T20:45:43,Puerta de Madrid,Puerta de Madrid
0.52,2022-01-10T20:45:46,Mártires Concepcionistas,Mártires Concepcionistas
4.75,2022-01-10T20:45:53,Niño Jesús,Francos Rodríguez
0.17,2022-01-10T20:46:01,Ciudad Universitaria 1,Ciudad Universitaria 1
6.53,2022-01-10T20:46:09,Galileo,San Andrés
6.22,2022-01-10T20:46:14,Almadén,Pío Baroja
0.57,2022-01-10T20:46:22,Orense 12,Orense 12
12.02,2022-01-10T20:46:45,Ciudad Universitaria 1,Fernando el Católico
11.43,2022-01-10T20:46:46,Diego de león,Tres Cruces
9.53,2022-01-10T20:46:49,Barceló,Cea Bermúdez
13.38,2022-01-10T20:46:59,Fuencarral,Sainz de Baranda
18.3,2022-01-10T20:46:59,Castellana frente a Hermanos Pinzón,Quintana
10.35,2022-01-10T20:47:06,Orense 12,Plaza de Juan Pujol
20.93,2022-01-10T20:47:25,Santa Engracia 127,José María Pereda
0.47,2022-01-10T20:47:29,Conde de Casal,Conde de Casal
12.58,2022-01-10T20:47:29,Puente de Ventas,Doctor Lozano
7.05,2022-01-10T20:47:51,Palos de la Frontera,Santa Isabel
18.28,2022-01-10T20:47:58,Palacio de Deportes,Parque Roma
9.98,2022-01-10T20:48:10,San Andrés,Santa Engracia 127
11.83,2022-01-10T20:48:11,Colegio Arquitectos,Glorieta de los Cuatro Caminos
11.55,2022-01-10T20:48:12,Ortega y Gasset 87,Hortaleza
12.08,2022-01-10T20:48:29,Conde de Casal,Antón Martín
12.08,2022-01-10T20:48:37,Museo Reina Sofía,Plaza de Nelson Mandela
11.75,2022-01-10T20:48:44,Ibiza,Plaza de Pedro Zerolo
10.85,2022-01-10T20:48:50,Ortega y Gasset 87,Hortaleza
10.17,2022-01-10T20:48:56,Puerta del Ángel Caído,Valderribas
11.7,2022-01-10T20:49:13,Alonso Martínez,Conde de Romanones
11.95,2022-01-10T20:49:18,Puerta de Madrid,Doctor Lozano
8.98,2022-01-10T20:49:55,Pirámides,Embajadores-Cáceres
6.05,2022-01-10T20:49:56,Méndez Álvaro,Concordia
13.58,2022-01-10T20:49:57,Paseo de la Florida,Plaza Conde Suchil
12.85,2022-01-10T20:50:01,Plaza de los Astros,Alonso Martínez
8.03,2022-01-10T20:50:03,Cibeles,Narváez
19.08,2022-01-10T20:50:14,Pedro Bosch,San Hermenegildo
10.52,2022-01-10T20:50:21,Ortega y Gasset,Guzmán el Bueno
8.18,2022-01-10T20:50:23,Diego de León 52,Colón B
0.17,2022-01-10T20:50:28,Sevilla,Sevilla
12.42,2022-01-10T20:50:34,Quevedo,Paseo de la Esperanza
17.25,2022-01-10T20:50:43,Retiro-Ibiza,Diego de león
7.77,2022-01-10T20:50:47,Parque Santander,Altamirano
19.7,2022-01-10T20:51:03,Paseo de la Florida,Altamirano
0.68,2022-01-10T20:51:04,Retiro-Ibiza,Retiro-Ibiza
7.03,2022-01-10T20:51:26,José Abascal,Hortaleza
4.62,2022-01-10T20:51:33,Santa Engracia 127,Quevedo
3.93,2022-01-10T20:51:47,Casa Encendida,Antón Martín
15.38,2022-01-10T20:51:50,Retiro-Ibiza,Diego de león
10.47,2022-01-10T20:51:56,Carlos Cambronero,Metro Pirámides
47.07,2022-01-10T20:52:07,Legazpi,Legazpi
14.33,2022-01-10T20:52:08,Alcalá,Jaime el Conquistador
6.02,2022-01-10T20:52:13,Glorieta de los Cuatro Caminos,Santa Engracia 87
5.6,2022-01-10T20:52:17,Segovia 45,Plaza de los Carros
46.13,2022-01-10T20:52:27,Plaza de San Francisco,Príncipe de Vergara
12.08,2022-01-10T20:52:40,Ronda de Atocha,Manuel Silvela
19.45,2022-01-10T20:52:44,Puerta del Ángel Caído,José Abascal
7.68,2022-01-10T20:52:46,Orense 12,José Abascal
16.6,2022-01-10T20:52:58,Barceló,Glorieta de los Cuatro Caminos
0.2,2022-01-10T20:53:04,Legazpi,Legazpi
10.07,2022-01-10T20:53:22,Tres Cruces,Puerta de Granada
18.82,2022-01-10T20:53:31,Puerta del Ángel Caído,José Abascal
6.6,2022-01-10T20:53:41,Beata,Embajadores 2
17.93,2022-01-10T20:53:42,Fernando el Católico,Juan Martín
0.27,2022-01-10T20:53:50,Plaza de Colón,Plaza de Colón
13.62,2022-01-10T20:53:50,Fernando el Católico,Segovia 45
0.57,2022-01-10T20:54:16,Méndez Álvaro,Méndez Álvaro
25.72,2022-01-10T20:54:16,Legazpi,Embajadores-Cáceres
8.68,2022-01-10T20:54:23,Puerta de Madrid,Avenida de América 2
7.82,2022-01-10T20:54:34,Fuencarral,Plaza de Pedro Zerolo
6.83,2022-01-10T20:54:45,Palacio de Deportes,Puente de Ventas
21.15,2022-01-10T20:54:53,Conde de Romanones,Fernando el Católico
4.75,2022-01-10T20:54:54,Marqués de Zafra,Sainz de Baranda
38.2,2022-01-10T20:54:56,Fuencarral,General Perón 1
5.2,2022-01-10T20:55:06,Fernando el Católico,Parque Santander
6.57,2022-01-10T20:55:06,Palacio de Deportes,Puente de Ventas
14.5,2022-01-10T20:55:09,Fuencarral,General Perón 1
15.08,2022-01-10T20:55:12,Méndez Álvaro,Ortega y Gasset 87
3.57,2022-01-10T20:55:17,Fernando el Católico,Parque Santander
20.93,2022-01-10T20:55:19,Ermita Santo,Facultad Derecho
7.88,2022-01-10T20:55:28,Ferraz,Barceló
12.78,2022-01-10T20:55:31,Fernando el Católico,Metro Pirámides
19.42,2022-01-10T20:55:33,Fernando el Católico,Colombia
7.22,2022-01-10T20:55:36,Hospital Clínico,Plaza Conde Suchil
11.23,2022-01-10T20:55:39,Plaza de Colón,San Bernardo
8.58,2022-01-10T20:55:41,San Delfín,Metro Pirámides
8.22,2022-01-10T20:55:49,Tres Cruces,Paseo de la Florida
6.13,2022-01-10T20:55:52,Puerta del Sol A,Plaza de San Francisco
15.42,2022-01-10T20:56:20,Sevilla,Marqués de Zafra
3.52,2022-01-10T20:56:21,Méndez Álvaro,Pedro Bosch
7.25,2022-01-10T20:56:33,Hortaleza,Antón Martín
12.45,2022-01-10T20:56:39,Puente de Ventas,Columela
2.47,2022-01-10T20:56:53,Segovia 45,Segovia 45
58.72,2022-01-10T20:56:53,Tres Cruces,Tres Cruces
15.08,2022-01-10T20:56:54,Velázquez-Diego de León,Pío XII
15.75,2022-01-10T20:56:59,Embajada de Italia,Plaza de San Francisco
5.08,2022-01-10T20:57:14,Marqués de Cubas,Santa Isabel
13.22,2022-01-10T20:57:21,Delicias,Segovia 45
0.12,2022-01-10T20:57:31,Almadén,Almadén
12.23,2022-01-10T20:57:35,Paseo de la Esperanza,Caramuel
5.32,2022-01-10T20:58:19,General Martínez Campos ,Paseo de la Castellana con Raimundo Fernández
35.05,2022-01-10T20:58:26,Narváez,Plaza de Lavapiés
28.27,2022-01-10T20:58:43,Ribera de Curtidores,Ribera de Curtidores
30.35,2022-01-10T20:59:05,Santa Isabel,Doctor Lozano
0.2,2022-01-10T20:59:20,Santa Isabel,Santa Isabel
6.92,2022-01-10T20:59:21,Serrano,Velázquez
0.33,2022-01-10T20:59:28,Mártires Concepcionistas,Mártires Concepcionistas
5.98,2022-01-10T20:59:51,Velázquez,General Pardiñas
6.48,2022-01-10T20:59:55,Marqués de Corbera 12,O'Donnell
5.77,2022-01-10T21:00:10,Antón Martín,Puerta de Toledo
29.22,2022-01-10T21:00:19,Santa Isabel,Doctor Lozano
12.23,2022-01-10T21:00:25,Plaza de la Independencia,Palacio de Oriente
7.13,2022-01-10T21:00:29,Alonso Martínez,Zurbano
12.87,2022-01-10T21:00:29,Caramuel,Beata
24.87,2022-01-10T21:00:33,Segovia 45,Ronda de Atocha
11.47,2022-01-10T21:00:42,San Hermenegildo,Santa Isabel
17.5,2022-01-10T21:00:52,General Pardiñas,Antón Martín
1.55,2022-01-10T21:00:56,Palacio de Oriente,Palacio de Oriente
5.68,2022-01-10T21:01:08,General Martínez Campos ,San Hermenegildo
15.1,2022-01-10T21:01:22,Colegio Arquitectos,Ermita Santo
8.63,2022-01-10T21:01:28,Diego de león,Avenida Donostiarra
14.97,2022-01-10T21:01:29,Pablo Iglesias,Chamartín
11.77,2022-01-10T21:01:34,Plaza de Lavapiés,Conde de Casal
30.3,2022-01-10T21:01:34,Miguel Moya,Calle Mayor
11.43,2022-01-10T21:01:46,Estrecho,Fernando el Católico
7.67,2022-01-10T21:01:52,Parque Santander,Orense 12
11.73,2022-01-10T21:02:22,Jaime el Conquistador,Segovia 45
19.65,2022-01-10T21:02:26,Avenida de los Toreros,Remonta
10.77,2022-01-10T21:02:27,Conde de Casal,Embajadores-Cáceres
22.97,2022-01-10T21:02:27,San Germán 5,Plaza de la Cebada
12.28,2022-01-10T21:02:54,Colón B,Embajadores-Cáceres
15.53,2022-01-10T21:03:01,Palacio de Oriente,Antonio López
0.78,2022-01-10T21:03:19,Colegio Arquitectos,Colegio Arquitectos
13.98,2022-01-10T21:04:08,Puerta del Pacífico ,Madrid Río-Yeserías
9.38,2022-01-10T21:04:17,San Germán 5,Prosperidad
13.23,2022-01-10T21:04:18,General Martínez Campos ,Puerta de Madrid
59.13,2022-01-10T21:04:20,Guzmán el Bueno,Barceló
7.53,2022-01-10T21:04:22,Columela,Plaza de San Miguel
15.52,2022-01-10T21:04:22,Plaza de San Ildefonso,Camilo José Cela
0.4,2022-01-10T21:04:31,Paseo de la Castellana con Raimundo Fernández,Paseo de la Castellana con Raimundo Fernández
8.9,2022-01-10T21:04:32,Colegio Arquitectos,Antón Martín
9.95,2022-01-10T21:04:33,Biblioteca Nacional,Santa Isabel
7.62,2022-01-10T21:04:52,Facultad Derecho,Reina Victoria
5.42,2022-01-10T21:04:54,Plaza de las Salesas,Embajada de Italia
11.93,2022-01-10T21:04:55,Ermita Santo,Plaza de Lavapiés
8.02,2022-01-10T21:05:04,Pablo Iglesias,Arcipreste de Hita B
16.12,2022-01-10T21:05:04,Fuencarral,Puerta de Granada
9.38,2022-01-10T21:05:07,Biblioteca Nacional,General Álvarez de Castro
17.65,2022-01-10T21:05:11,Marqués de la Ensenada,Parque Roma
0.72,2022-01-10T21:05:16,Paseo de la Castellana con Raimundo Fernández,Paseo de la Castellana con Raimundo Fernández
11.6,2022-01-10T21:05:17,Santa Engracia 127,Metro Tetuán
25.32,2022-01-10T21:05:23,Paseo de la Habana 63,Alberto Alcocer
19.77,2022-01-10T21:05:29,Plaza de las Salesas,Marroquina
11.3,2022-01-10T21:05:33,Santa Engracia 127,Metro Tetuán
23.62,2022-01-10T21:05:39,Fernando el Católico,Concordia
9.58,2022-01-10T21:05:43,Plaza de la Independencia,Plaza Conde Suchil
16.83,2022-01-10T21:05:43,Colón B,Museo Reina Sofía
3.88,2022-01-10T21:05:44,Colegio Arquitectos,Manuel Silvela
7.2,2022-01-10T21:05:56,Pío XII,Plaza de Castilla 2
3.03,2022-01-10T21:05:57,Plaza de Castilla,Sor Ángela de la Cruz
10.57,2022-01-10T21:06:13,Paseo de la Castellana con Raimundo Fernández,Fuencarral
13.03,2022-01-10T21:06:34,Jacinto Benavente,Palos de la Frontera
12.72,2022-01-10T21:06:40,Puerta de Madrid,General Álvarez de Castro
19.15,2022-01-10T21:06:48,Conde de Romanones,Parque Roma
12.5,2022-01-10T21:07:19,Guzmán el Bueno,Plaza de Felipe II
14.72,2022-01-10T21:07:23,General Álvarez de Castro,Palos de la Frontera
8.37,2022-01-10T21:07:24,Glorieta de Cádiz,Plaza de Lavapiés
14.57,2022-01-10T21:07:29,Plaza de la Cebada,Caramuel
9.88,2022-01-10T21:07:48,Segovia 45,Plaza de Lavapiés
11.35,2022-01-10T21:07:56,Plaza de Pedro Zerolo,Guzmán el Bueno
12.28,2022-01-10T21:07:59,Puerta del Ángel Caído,Conde Peñalver
19.63,2022-01-10T21:07:59,Pío XII,General Álvarez de Castro
4.72,2022-01-10T21:08:00,Marqués de Vadillo,Paseo Imperial
9.87,2022-01-10T21:08:22,Bravo Murillo 44,San Quintín
8.15,2022-01-10T21:08:28,Bravo Murillo 44,Velázquez-Diego de León
10.8,2022-01-10T21:08:34,San Hermenegildo,Pablo Iglesias
12.38,2022-01-10T21:08:40,Augusto Figueroa,Jaime el Conquistador
15.6,2022-01-10T21:08:42,Marqués de Zafra,Ribera de Curtidores
11.98,2022-01-10T21:08:45,Parque Berlín,Estrecho
9.42,2022-01-10T21:08:59,Marqués de la Ensenada,Tres Cruces
8.6,2022-01-10T21:09:06,Santa Engracia 127,San Germán 57
0.68,2022-01-10T21:09:07,Facultad Biología,Facultad Biología
19.63,2022-01-10T21:09:11,Remonta,Fernando el Católico
10.62,2022-01-10T21:09:35,San Germán 57,Santa Engracia 127
50.8,2022-01-10T21:09:35,Paseo Imperial,Paseo de la Esperanza
0.23,2022-01-10T21:10:02,San Vicente Ferrer,San Vicente Ferrer
6.43,2022-01-10T21:10:17,Avenida Brasilia,Doctor Esquerdo-Hermosilla
4.2,2022-01-10T21:10:17,Plaza de Santa Ana,Plaza de Castilla 2
11.9,2022-01-10T21:10:24,Colón B,Puente Praga
10.2,2022-01-10T21:10:25,San Hermenegildo,José Abascal
15.23,2022-01-10T21:10:30,San Andrés,Antón Martín
7.2,2022-01-10T21:10:33,San Vicente Ferrer,Plaza de San Miguel
24.02,2022-01-10T21:10:40,Prosperidad,Plaza de Lavapiés
1.83,2022-01-10T21:10:47,Facultad Biología,Facultad Biología
14.92,2022-01-10T21:10:47,San Andrés,Antón Martín
9.5,2022-01-10T21:10:57,Plaza de Santa Ana,Doctor Lozano
24.37,2022-01-10T21:10:58,Plaza de la Independencia,Plaza del Cordón
7.33,2022-01-10T21:11:01,Cea Bermúdez,Plaza de Juan Pujol
11.2,2022-01-10T21:11:08,Santo Domingo,Paseo Imperial
11.03,2022-01-10T21:11:17,Guzmán el Bueno,Pablo Iglesias
24.0,2022-01-10T21:11:19,Doctor Fleming,Puerta del Ángel Caído
11.9,2022-01-10T21:11:23,General Pardiñas,Puerta de Granada
15.03,2022-01-10T21:11:36,Velázquez-Diego de León,Palacio de Oriente
9.67,2022-01-10T21:11:54,Cuatro Caminos 2,Carlos Cambronero
17.23,2022-01-10T21:12:12,Velázquez,Colombia
16.68,2022-01-10T21:12:19,Pablo Iglesias,Diego de León 52
14.98,2022-01-10T21:12:20,Plaza de San Ildefonso,General Perón 1
4.02,2022-01-10T21:12:30,Plaza de Lavapiés,Paseo de la Esperanza
12.62,2022-01-10T21:12:35,Santa María de la Cabeza,Carlos Cambronero
14.13,2022-01-10T21:12:56,Santa Engracia 87,Miguel Moya
12.45,2022-01-10T21:13:00,Plaza de Lavapiés,San Delfín
7.83,2022-01-10T21:13:08,Entrada Matadero,Madrid Río-Yeserías
3.63,2022-01-10T21:13:09,Antón Martín,Conde de Romanones
8.07,2022-01-10T21:13:18,Paseo Imperial,Conde de Romanones
34.53,2022-01-10T21:13:32,Puerta del Doce de Octubre,Fernando el Católico
5.98,2022-01-10T21:13:33,,Segovia 45
9.13,2022-01-10T21:13:45,Castelló,Diego de León 52
15.92,2022-01-10T21:13:48,Ermita Santo,Cea Bermúdez
15.47,2022-01-10T21:14:00,Facultad Biología,
22.12,2022-01-10T21:14:17,Facultad Derecho,Ermita Santo
26.43,2022-01-10T21:14:17,Paseo de la Florida,Plaza del Encuentro
8.62,2022-01-10T21:14:18,Embajada de Italia,Plaza de la República Argentina
9.28,2022-01-10T21:14:19,Embajadores 2,San Delfín
8.33,2022-01-10T21:14:39,Embajada de Italia,Plaza de la República Argentina
0.23,2022-01-10T21:14:48,Manuel Silvela,Manuel Silvela
9.75,2022-01-10T21:14:56,Marqués de Vadillo,Jaime el Conquistador
11.25,2022-01-10T21:15:48,Facultad Derecho,Guzmán el Bueno
8.87,2022-01-10T21:15:50,Quevedo,Pablo Iglesias
30.25,2022-01-10T21:15:53,Manuel Silvela,Doctor Lozano
11.5,2022-01-10T21:15:59,Derechos Humanos,Gutierre de Cetina
16.95,2022-01-10T21:16:16,Palos de la Frontera,Ferraz
15.03,2022-01-10T21:16:17,Plaza de Lavapiés,Caramuel
7.38,2022-01-10T21:16:21,Hospital Clínico,José Abascal
6.4,2022-01-10T21:16:23,Palacio de Deportes,Serrano
6.33,2022-01-10T21:16:36,Palacio de Deportes,Villanueva
12.63,2022-01-10T21:16:40,Segovia 45,Paseo de la Esperanza
15.47,2022-01-10T21:16:41,Fuencarral,Paseo de la Esperanza
14.2,2022-01-10T21:16:59,Colegio Arquitectos,Beata
13.8,2022-01-10T21:17:10,Ribera de Curtidores,Concordia
0.07,2022-01-10T21:17:20,Plaza del Carmen ,Plaza del Carmen 
5.03,2022-01-10T21:17:21,Menéndez Pelayo,Valderribas
0.23,2022-01-10T21:18:11,Méndez Álvaro,Méndez Álvaro
7.98,2022-01-10T21:18:19,Cuatro Caminos 2,Francos Rodríguez
0.27,2022-01-10T21:18:24,Reina Victoria,Reina Victoria
2.17,2022-01-10T21:18:25,Plaza del Carmen ,Plaza del Carmen 
16.22,2022-01-10T21:19:07,Alcántara,San Quintín
14.1,2022-01-10T21:19:13,Méndez Álvaro,Puerta del Ángel Caído
18.97,2022-01-10T21:19:15,Hortaleza,Corazón de María
2.95,2022-01-10T21:19:18,Ribera de Curtidores,Puente Praga
0.23,2022-01-10T21:19:18,Reina Victoria,Reina Victoria
13.45,2022-01-10T21:19:21,Plaza de la República Argentina,Remonta
12.57,2022-01-10T21:19:25,Sevilla,Plaza de los Astros
19.65,2022-01-10T21:19:25,Hortaleza,Corazón de María
12.77,2022-01-10T21:19:33,Puerta de Granada,Embajadores 1
0.25,2022-01-10T21:19:37,María Francisca 1,María Francisca 1
8.23,2022-01-10T21:19:43,Conde de Romanones,San Hermenegildo
16.97,2022-01-10T21:19:57,José María Pereda,José María Pereda
0.48,2022-01-10T21:20:28,Marroquina,Marroquina
14.77,2022-01-10T21:20:31,Colón B,Desengaño
16.72,2022-01-10T21:20:35,Embajadores-Cáceres,Príncipe de Vergara
8.28,2022-01-10T21:20:38,Reina Victoria,José Abascal
14.65,2022-01-10T21:20:41,María Francisca 1,Reina Victoria
8.92,2022-01-10T21:20:56,Jacinto Benavente,Puerta del Ángel
4.35,2022-01-10T21:21:01,Palacio de Oriente,Segovia 45
37.6,2022-01-10T21:21:03,Plaza del Carmen ,Marqués de Vadillo
14.95,2022-01-10T21:21:07,Narváez,Plaza de Lavapiés
21.9,2022-01-10T21:21:12,Marroquina,Plaza de San Francisco
10.88,2022-01-10T21:21:18,Embajada de Italia,Glorieta de los Cuatro Caminos
26.85,2022-01-10T21:21:21,Orense 36,Junta Municipal Retiro
16.08,2022-01-10T21:21:31,Alcántara,Jacinto Benavente
12.7,2022-01-10T21:21:37,Rubén Darío,Menéndez Pelayo
12.25,2022-01-10T21:21:54,Plaza de Celenque A,Puente Praga
30.48,2022-01-10T21:21:57,Gutierre de Cetina,Ribera de Curtidores
7.67,2022-01-10T21:22:05,,
11.37,2022-01-10T21:22:27,Plaza de Lavapiés,Colegio Arquitectos
18.52,2022-01-10T21:22:50,Moncloa,Puerta de Mariano de Cavia
6.05,2022-01-10T21:22:57,Madrid Río-Yeserías,Ribera de Curtidores
0.5,2022-01-10T21:23:04,Francos Rodríguez,Francos Rodríguez
9.37,2022-01-10T21:23:22,Santa Isabel,Paseo de las Delicias
23.62,2022-01-10T21:23:27,San Quintín,Prosperidad
50.63,2022-01-10T21:23:33,Puerta del Ángel,Ventura Rodríguez
15.52,2022-01-10T21:23:38,Barceló,Conde de Casal
16.52,2022-01-10T21:23:58,Francos Rodríguez,Plaza de los Carros
18.75,2022-01-10T21:24:02,General Martínez Campos ,Plaza de Nelson Mandela
9.58,2022-01-10T21:24:04,Santa Cruz del Marcenado,Carretas
17.2,2022-01-10T21:24:17,Fuencarral,Ermita Santo
8.87,2022-01-10T21:24:29,Atocha A,Retiro-Ibiza
5.53,2022-01-10T21:24:52,Paseo de la Esperanza,Delicias
16.4,2022-01-10T21:24:54,Puente Praga,Santa Cruz del Marcenado
19.58,2022-01-10T21:24:55,Marqués de la Ensenada,Caramuel
9.8,2022-01-10T21:25:26,Pavones,Sierra Toledana
4.48,2022-01-10T21:25:56,Santa Engracia 87,Fuencarral
12.6,2022-01-10T21:25:56,Embajadores-Cáceres,Conde de Casal
25.88,2022-01-10T21:25:59,Ortega y Gasset,Valderribas
7.02,2022-01-10T21:26:03,Camino Vinateros,Marroquina
0.88,2022-01-10T21:26:28,Velázquez,Velázquez
8.0,2022-01-10T21:26:30,Alcántara,Alonso Martínez
9.63,2022-01-10T21:26:46,San Hermenegildo,Parque Santander
23.57,2022-01-10T21:26:57,San Francisco de Sales,Conde Peñalver
8.2,2022-01-10T21:27:33,Quevedo,Santo Domingo
27.23,2022-01-10T21:27:43,Príncipe de Vergara,Rubén Darío
9.07,2022-01-10T21:27:56,Puerta del Doce de Octubre,Santa Isabel
6.68,2022-01-10T21:28:03,Diego de león,Prosperidad
0.28,2022-01-10T21:28:10,San Hermenegildo,San Hermenegildo
51.33,2022-01-10T21:28:17,Velázquez,Valderribas
7.27,2022-01-10T21:28:33,Miguel Moya,Plaza de San Francisco
3.22,2022-01-10T21:28:38,Fuencarral,Fuencarral
23.18,2022-01-10T21:28:49,Plaza de Lavapiés,Almadén
13.13,2022-01-10T21:29:03,San Hermenegildo,Embajadores 2
0.82,2022-01-10T21:29:06,Marqués de Vadillo,Marqués de Vadillo
5.4,2022-01-10T21:29:13,Castellana 42,General Álvarez de Castro
0.37,2022-01-10T21:29:20,Metro Tetuán,Metro Tetuán
13.25,2022-01-10T21:29:35,Rubén Darío,Cartagena
10.18,2022-01-10T21:30:03,Paseo de la Esperanza,Santa Isabel
15.8,2022-01-10T21:30:11,Puerta de Toledo,Sainz de Baranda
0.25,2022-01-10T21:30:20,Metro Tetuán,Metro Tetuán
6.38,2022-01-10T21:30:41,Marqués de Vadillo,Ermita Santo
18.05,2022-01-10T21:31:05,Metro Tetuán,Metro Tetuán
18.37,2022-01-10T21:31:07,Ronda de Atocha,Niño Jesús
7.1,2022-01-10T21:31:22,Altamirano,Fernando el Católico
26.1,2022-01-10T21:31:26,Alcántara,Conde de Romanones
10.8,2022-01-10T21:31:51,Puerta del Sol A,Jorge Juan
26.1,2022-01-10T21:32:19,Cartagena,Juan Bravo 50
14.18,2022-01-10T21:32:22,Malasaña,Segovia 45
11.07,2022-01-10T21:32:23,Marqués de la Ensenada,Santa Isabel
4.2,2022-01-10T21:32:28,Puerta del Pacífico ,Puerta de Madrid
55.28,2022-01-10T21:32:30,Alberto Alcocer,Glorieta de los Cuatro Caminos
13.37,2022-01-10T21:33:03,Carlos Cambronero,Santa María de la Cabeza
12.55,2022-01-10T21:33:06,Marqués de Vadillo,Puerta del Ángel
1.27,2022-01-10T21:33:15,Parque Roma,Parque Roma
0.25,2022-01-10T21:33:41,Castellana frente a Hermanos Pinzón,Castellana frente a Hermanos Pinzón
31.75,2022-01-10T21:33:54,Marqués de Vadillo,María Francisca 1
10.8,2022-01-10T21:33:59,Galileo,Desengaño
15.93,2022-01-10T21:34:39,Castellana frente a Hermanos Pinzón,Carlos Cambronero
6.82,2022-01-10T21:34:43,Plaza de Lavapiés,Puente Praga
5.37,2022-01-10T21:34:45,Parque Roma,Valderribas
0.2,2022-01-10T21:34:48,Plaza de Felipe II,Plaza de Felipe II
8.02,2022-01-10T21:35:06,Plaza de Pedro Zerolo,Santa María de la Cabeza
15.15,2022-01-10T21:35:06,Parque Santander,Plaza de San Francisco
7.73,2022-01-10T21:35:27,Paseo de la Castellana con Raimundo Fernández,Galileo
20.97,2022-01-10T21:35:29,Plaza de Felipe II,Glorieta de Cádiz
11.58,2022-01-10T21:35:31,Doce de Octubre,Plaza de Pedro Zerolo
20.72,2022-01-10T21:35:33,Palacio de Deportes,Alcántara
10.95,2022-01-10T21:35:50,Paseo de la Castellana - Glorieta de Emilio Castelar,Plaza de Pedro Zerolo
33.47,2022-01-10T21:35:53,Puente Praga,Francos Rodríguez
9.7,2022-01-10T21:36:04,Pío XII,Castellana 164
8.25,2022-01-10T21:36:08,Palos de la Frontera,Glorieta de Cádiz
7.47,2022-01-10T21:36:09,Beata,San Delfín
30.35,2022-01-10T21:36:15,Doctor Esquerdo-Hermosilla,Plaza de San Francisco
14.07,2022-01-10T21:36:19,Tres Cruces,Concordia
8.35,2022-01-10T21:36:24,Galileo,Desengaño
4.57,2022-01-10T21:36:26,Plaza de la Independencia,Ayala
4.42,2022-01-10T21:36:29,Plaza de la Cebada,San Quintín
19.53,2022-01-10T21:36:29,Puerta del Sol A,Puente de Vallecas
9.42,2022-01-10T21:36:45,Puerta de Toledo,San Andrés
11.52,2022-01-10T21:36:47,Pavones,Doctor Lozano
11.47,2022-01-10T21:36:47,Plaza de San Francisco,Pedro Bosch
10.4,2022-01-10T21:37:00,General Martínez Campos ,Remonta
27.03,2022-01-10T21:37:55,Metro Pirámides,Metro Pirámides
40.93,2022-01-10T21:37:58,Legazpi,Metro Tetuán
12.3,2022-01-10T21:38:00,Zurbano,Batalla del Salado
11.37,2022-01-10T21:38:06,Embajadores 2,Junta Municipal Retiro
0.15,2022-01-10T21:38:21,Santa Isabel,Santa Isabel
4.0,2022-01-10T21:38:29,Atocha A,Junta Municipal Retiro
5.53,2022-01-10T21:38:32,Jacinto Benavente,San Bernardo
0.28,2022-01-10T21:38:35,Atocha A,Atocha A
