trip_minutes,unlock_date,unlock_station_name,lock_station_name
12.03,2022-12-01T19:08:43,60 - Plaza de la Independencia,125 - General Martínez Campos
14.02,2022-12-01T19:08:48,236 - Paseo Imperial,116a - Plaza de España A
27.43,2022-12-01T19:08:50,90 - General Pardiñas,121 - Santa María de la Cabeza
3.53,2022-12-01T19:08:57,70 - Puerta del Doce de Octubre,73 - Plaza de los Astros
6.78,2022-12-01T19:09:01,65 - Antonio Maura,181 - Retiro-Ibiza
21.08,2022-12-01T19:09:01,48 - Embajadores 2,200 - Quevedo
0.17,2022-12-01T19:09:10,197 - Parque Berlín,197 - Parque Berlín
17.52,2022-12-01T19:09:13,236 - Paseo Imperial,13 - Conde Duque
19.0,2022-12-01T19:09:13,60 - Plaza de la Independencia,157 - Castellana 164
25.6,2022-12-01T19:09:13,151 - Orense 12,79 - Puerta de Granada
0.15,2022-12-01T19:09:16,140 - Velázquez 130,140 - Velázquez 130
13.03,2022-12-01T19:09:16,9 - Plaza de San Miguel,123 - Guzmán el Bueno
7.97,2022-12-01T19:09:17,150 - Castellana frente a Hermanos Pinzón,201 - Canal
4.27,2022-12-01T19:09:24,124 - Manuel Silvela,124 - Manuel Silvela
0.13,2022-12-01T19:09:32,187 - Alcalá-Ventas,187 - Alcalá-Ventas
5.33,2022-12-01T19:09:34,147 - Doctor Arce 45,136 - Castellana 106
0.28,2022-12-01T19:09:39,96 - Castelló,96 - Castelló
13.42,2022-12-01T19:09:39,224 - Caramuel,17 - Carlos Cambronero
0.23,2022-12-01T19:09:43,134 - Agustín de Betancourt,134 - Agustín de Betancourt
0.23,2022-12-01T19:09:45,94 - Biblioteca Nacional,94 - Biblioteca Nacional
14.07,2022-12-01T19:09:45,125 - General Martínez Campos,53 - Plaza de Lavapiés
6.2,2022-12-01T19:09:46,118 - Juan Martín,79 - Puerta de Granada
0.15,2022-12-01T19:09:48,197 - Parque Berlín,197 - Parque Berlín
5.65,2022-12-01T19:09:48,174 - Madrid Río-Yeserías,236 - Paseo Imperial
10.5,2022-12-01T19:09:52,236 - Paseo Imperial,212 - Marqués de Vadillo
11.02,2022-12-01T19:09:52,212 - Marqués de Vadillo,39 - Plaza de la Cebada
0.62,2022-12-01T19:09:53,164 - Paseo de las Delicias,164 - Paseo de las Delicias
0.17,2022-12-01T19:09:56,187 - Alcalá-Ventas,187 - Alcalá-Ventas
0.23,2022-12-01T19:09:56,143 - Diego de León 52,143 - Diego de León 52
0.3,2022-12-01T19:09:57,169 - Pirámides,169 - Pirámides
0.23,2022-12-01T19:09:58,127 - Fernando el Católico,127 - Fernando el Católico
0.32,2022-12-01T19:10:00,140 - Velázquez 130,140 - Velázquez 130
0.22,2022-12-01T19:10:01,95 - Villanueva,95 - Villanueva
20.57,2022-12-01T19:10:01,125 - General Martínez Campos,98 - Plaza de Felipe II
7.37,2022-12-01T19:10:02,105 - Serrano,80a - Atocha A
11.8,2022-12-01T19:10:02,224 - Caramuel,53 - Plaza de Lavapiés
15.92,2022-12-01T19:10:04,220 - Plaza del Encuentro,183 - Doctor Esquerdo-Hermosilla
21.9,2022-12-01T19:10:05,105 - Serrano,42 - Santa Isabel
5.58,2022-12-01T19:10:07,132 - Glorieta de los Cuatro Caminos,200 - Quevedo
14.0,2022-12-01T19:10:09,24 - Palacio de Oriente,199 - Fernando el Católico
5.0,2022-12-01T19:10:14,111a - Arcipreste de Hita A,127 - Fernando el Católico
16.42,2022-12-01T19:10:14,186 - General Pardiñas,68 - Espalter
28.13,2022-12-01T19:10:14,134 - Agustín de Betancourt,179 - Puente de Vallecas
0.3,2022-12-01T19:10:16,94 - Biblioteca Nacional,94 - Biblioteca Nacional
59.82,2022-12-01T19:10:19,128 - Cea Bermúdez,246 - Santa Engracia 87
0.33,2022-12-01T19:10:22,124 - Manuel Silvela,124 - Manuel Silvela
5.78,2022-12-01T19:10:22,169 - Pirámides,37 - Plaza de San Francisco
21.57,2022-12-01T19:10:24,79 - Puerta de Granada,129 - José Abascal
17.82,2022-12-01T19:10:29,127 - Fernando el Católico,253 - Doctor Fleming
16.15,2022-12-01T19:10:30,37 - Plaza de San Francisco,55 - Plaza de San Ildefonso
0.27,2022-12-01T19:10:32,196 - Prosperidad,196 - Prosperidad
7.15,2022-12-01T19:10:32,62 - O'Donnell,63 - Ibiza
16.57,2022-12-01T19:10:33,143 - Diego de León 52,232 - José María Pereda
39.47,2022-12-01T19:10:35,37 - Plaza de San Francisco,37 - Plaza de San Francisco
7.15,2022-12-01T19:10:37,94 - Biblioteca Nacional,91 - Príncipe de Vergara
4.42,2022-12-01T19:10:46,70 - Puerta del Doce de Octubre,85 - Puerta de Madrid
31.87,2022-12-01T19:10:47,255 - López Pozas,232 - José María Pereda
7.62,2022-12-01T19:10:51,102 - Velázquez,74 - Puerta del Pacífico
10.13,2022-12-01T19:10:56,129 - José Abascal,55 - Plaza de San Ildefonso
0.25,2022-12-01T19:10:57,162 - Metro Pirámides,162 - Metro Pirámides
9.63,2022-12-01T19:10:58,127 - Fernando el Católico,22 - Jacometrezo
12.13,2022-12-01T19:11:01,213 - Glorieta de Cádiz,38 - Plaza de los Carros
18.78,2022-12-01T19:11:01,133 - Raimundo Fernández,168 - Batalla del Salado
13.05,2022-12-01T19:11:05,246 - Santa Engracia 87,96 - Castelló
10.95,2022-12-01T19:11:07,95 - Villanueva,125 - General Martínez Campos
1.52,2022-12-01T19:11:11,187 - Alcalá-Ventas,187 - Alcalá-Ventas
8.18,2022-12-01T19:11:11,196 - Prosperidad,191 - Diego de león
0.28,2022-12-01T19:11:12,96 - Castelló,96 - Castelló
2.38,2022-12-01T19:11:13,123 - Guzmán el Bueno,123 - Guzmán el Bueno
0.48,2022-12-01T19:11:14,198 - Rubén Darío,198 - Rubén Darío
7.35,2022-12-01T19:11:16,102 - Velázquez,74 - Puerta del Pacífico
0.38,2022-12-01T19:11:19,221 - Pavones,221 - Pavones
0.25,2022-12-01T19:11:20,5 - Fuencarral,5 - Fuencarral
13.03,2022-12-01T19:11:20,37 - Plaza de San Francisco,228 - San Delfín
17.82,2022-12-01T19:11:20,251 - Corazón de María,157 - Castellana 164
58.98,2022-12-01T19:11:22,124 - Manuel Silvela,125 - General Martínez Campos
15.53,2022-12-01T19:11:23,37 - Plaza de San Francisco,55 - Plaza de San Ildefonso
9.22,2022-12-01T19:11:24,248 - Torre Cepsa,253 - Doctor Fleming
8.48,2022-12-01T19:11:25,162 - Metro Pirámides,116a - Plaza de España A
0.28,2022-12-01T19:11:26,132 - Glorieta de los Cuatro Caminos,132 - Glorieta de los Cuatro Caminos
8.88,2022-12-01T19:11:27,41 - Antón Martín,165 - Entrada Matadero
9.05,2022-12-01T19:11:31,145 - Ortega y Gasset 87,189 - Avenida Donostiarra
21.83,2022-12-01T19:11:31,116b - Plaza de España B,189 - Avenida Donostiarra
0.25,2022-12-01T19:11:33,219 - Marroquina,219 - Marroquina
14.53,2022-12-01T19:11:36,124 - Manuel Silvela,112 - Paseo de Moret
7.23,2022-12-01T19:11:41,191 - Diego de león,250 - Serrano 113
16.05,2022-12-01T19:11:43,23 - Santo Domingo,51 - Ronda de Atocha
33.35,2022-12-01T19:11:43,3 - Plaza Conde Suchil,78 - Pedro Bosch
0.13,2022-12-01T19:11:51,96 - Castelló,96 - Castelló
11.0,2022-12-01T19:11:53,169 - Pirámides,51 - Ronda de Atocha
12.98,2022-12-01T19:11:53,76 - Puerta de Mariano de Cavia,42 - Santa Isabel
27.18,2022-12-01T19:11:53,205 - Estrecho,200 - Quevedo
10.65,2022-12-01T19:11:58,18 - Plaza de Pedro Zerolo,175 - Jaime el Conquistador
0.2,2022-12-01T19:11:59,61 - Narváez,61 - Narváez
0.2,2022-12-01T19:12:01,135 - Plaza de San Juan de la Cruz,135 - Plaza de San Juan de la Cruz
15.77,2022-12-01T19:12:01,172 - Delicias,227 - Concordia
36.3,2022-12-01T19:12:04,198 - Rubén Darío,198 - Rubén Darío
1.47,2022-12-01T19:12:06,164 - Paseo de las Delicias,164 - Paseo de las Delicias
11.85,2022-12-01T19:12:07,176 - Beata,40 - Conde de Romanones
0.33,2022-12-01T19:12:11,224 - Caramuel,224 - Caramuel
6.45,2022-12-01T19:12:11,96 - Castelló,145 - Ortega y Gasset 87
0.38,2022-12-01T19:12:12,132 - Glorieta de los Cuatro Caminos,132 - Glorieta de los Cuatro Caminos
16.27,2022-12-01T19:12:12,239 - Francos Rodríguez,239 - Francos Rodríguez
0.35,2022-12-01T19:12:14,42 - Santa Isabel,42 - Santa Isabel
8.42,2022-12-01T19:12:19,219 - Marroquina,77 - Conde de Casal
15.43,2022-12-01T19:12:26,49 - Casa Encendida,216 - Puerta del Ángel
15.8,2022-12-01T19:12:28,8 - Alonso Martínez,171 - Embajadores-Cáceres
13.12,2022-12-01T19:12:32,198 - Rubén Darío,34 - Jacinto Benavente
31.07,2022-12-01T19:12:33,240 - Avenida Brasilia,24 - Palacio de Oriente
13.17,2022-12-01T19:12:39,5 - Fuencarral,261 - Facultad Derecho
22.37,2022-12-01T19:12:40,41 - Antón Martín,220 - Plaza del Encuentro
0.92,2022-12-01T19:12:42,10 - Marqués de la Ensenada,10 - Marqués de la Ensenada
7.33,2022-12-01T19:12:46,199 - Fernando el Católico,256 - Reina Victoria
18.98,2022-12-01T19:12:46,6 - Colegio Arquitectos,42 - Santa Isabel
12.32,2022-12-01T19:12:47,70 - Puerta del Doce de Octubre,46 - Ribera de Curtidores
19.48,2022-12-01T19:12:47,102 - Velázquez,220 - Plaza del Encuentro
0.47,2022-12-01T19:12:49,132 - Glorieta de los Cuatro Caminos,132 - Glorieta de los Cuatro Caminos
11.58,2022-12-01T19:12:49,31 - Calle Mayor,165 - Entrada Matadero
20.25,2022-12-01T19:12:49,187 - Alcalá-Ventas,116b - Plaza de España B
9.58,2022-12-01T19:12:51,224 - Caramuel,39 - Plaza de la Cebada
11.32,2022-12-01T19:12:51,213 - Glorieta de Cádiz,223 - Ermita Santo
17.37,2022-12-01T19:12:51,42 - Santa Isabel,89 - Conde Peñalver
8.4,2022-12-01T19:12:56,206 - Metro Tetuán,253 - Doctor Fleming
14.28,2022-12-01T19:12:56,61 - Narváez,5 - Fuencarral
0.8,2022-12-01T19:13:12,30 - San Quintín,30 - San Quintín
8.22,2022-12-01T19:13:16,130 - Santa Engracia 127,7 - Hortaleza
13.3,2022-12-01T19:13:22,75 - Menéndez Pelayo,182 - Parque Roma
50.72,2022-12-01T19:13:22,221 - Pavones,34 - Jacinto Benavente
9.53,2022-12-01T19:13:24,239 - Francos Rodríguez,207 - Remonta
21.1,2022-12-01T19:13:24,132 - Glorieta de los Cuatro Caminos,85 - Puerta de Madrid
6.3,2022-12-01T19:13:28,60 - Plaza de la Independencia,18 - Plaza de Pedro Zerolo
20.03,2022-12-01T19:13:28,132 - Glorieta de los Cuatro Caminos,41 - Antón Martín
9.05,2022-12-01T19:13:35,134 - Agustín de Betancourt,122 - Santa Engracia 14
5.18,2022-12-01T19:13:37,178 - Junta Municipal Retiro,75 - Menéndez Pelayo
14.35,2022-12-01T19:13:37,12 - San Hermenegildo,247 - Zurbano
1.08,2022-12-01T19:13:41,85 - Puerta de Madrid,85 - Puerta de Madrid
7.98,2022-12-01T19:13:50,35 - Plaza del Cordón,42 - Santa Isabel
0.38,2022-12-01T19:13:51,218 - Camino Vinateros,218 - Camino Vinateros
57.8,2022-12-01T19:13:52,213 - Glorieta de Cádiz,213 - Glorieta de Cádiz
0.18,2022-12-01T19:13:52,10 - Marqués de la Ensenada,10 - Marqués de la Ensenada
14.6,2022-12-01T19:13:56,164 - Paseo de las Delicias,52 - Plaza de Santa Ana
7.77,2022-12-01T19:14:00,35 - Plaza del Cordón,42 - Santa Isabel
28.42,2022-12-01T19:14:00,123 - Guzmán el Bueno,220 - Plaza del Encuentro
33.28,2022-12-01T19:14:01,185 - Quinta Fuente del Berro,13 - Conde Duque
0.23,2022-12-01T19:14:02,124 - Manuel Silvela,124 - Manuel Silvela
13.83,2022-12-01T19:14:03,171 - Embajadores-Cáceres,171 - Embajadores-Cáceres
21.08,2022-12-01T19:14:04,86 - Cibeles,220 - Plaza del Encuentro
0.2,2022-12-01T19:14:06,39 - Plaza de la Cebada,39 - Plaza de la Cebada
29.2,2022-12-01T19:14:07,196 - Prosperidad,212 - Marqués de Vadillo
8.0,2022-12-01T19:14:20,65 - Antonio Maura,74 - Puerta del Pacífico
5.7,2022-12-01T19:14:29,75 - Menéndez Pelayo,181 - Retiro-Ibiza
7.68,2022-12-01T19:14:30,23 - Santo Domingo,114 - Quintana
11.58,2022-12-01T19:14:31,75 - Menéndez Pelayo,121 - Santa María de la Cabeza
39.48,2022-12-01T19:14:31,124 - Manuel Silvela,132 - Glorieta de los Cuatro Caminos
8.87,2022-12-01T19:14:32,33 - Carretas,43 - Jesús y María
25.15,2022-12-01T19:14:37,218 - Camino Vinateros,170 - Paseo de la Esperanza
15.0,2022-12-01T19:14:41,175 - Jaime el Conquistador,162 - Metro Pirámides
5.9,2022-12-01T19:14:42,161 - Paseo de la Florida,116b - Plaza de España B
11.42,2022-12-01T19:14:42,82 - Niño Jesús,192 - Avenida de los Toreros
15.58,2022-12-01T19:14:43,67 - Almadén,136 - Castellana 106
8.83,2022-12-01T19:14:44,138 - Paseo de la Castellana con Raimundo Fernández,200 - Quevedo
0.15,2022-12-01T19:14:45,30 - San Quintín,30 - San Quintín
6.65,2022-12-01T19:14:46,164 - Paseo de las Delicias,222 - Antonio López
22.08,2022-12-01T19:14:46,142 - Castellana 42,59 - Plaza de Juan Pujol
0.37,2022-12-01T19:14:46,189 - Avenida Donostiarra,189 - Avenida Donostiarra
41.72,2022-12-01T19:14:50,97 - Alcalá,13 - Conde Duque
11.3,2022-12-01T19:14:52,199 - Fernando el Católico,13 - Conde Duque
12.02,2022-12-01T19:14:52,71 - Doce de Octubre,26 - Plaza de las Salesas
7.0,2022-12-01T19:14:53,85 - Puerta de Madrid,65 - Antonio Maura
0.22,2022-12-01T19:14:54,91 - Príncipe de Vergara,91 - Príncipe de Vergara
19.37,2022-12-01T19:14:55,133 - Raimundo Fernández,199 - Fernando el Católico
5.5,2022-12-01T19:14:56,47 - Embajadores 1,44 - Plaza de Nelson Mandela
25.35,2022-12-01T19:14:56,178 - Junta Municipal Retiro,127 - Fernando el Católico
0.17,2022-12-01T19:14:57,172 - Delicias,172 - Delicias
25.62,2022-12-01T19:14:58,178 - Junta Municipal Retiro,127 - Fernando el Católico
55.77,2022-12-01T19:15:00,246 - Santa Engracia 87,17 - Carlos Cambronero
0.4,2022-12-01T19:15:06,169 - Pirámides,169 - Pirámides
17.78,2022-12-01T19:15:07,108 - Mártires Concepcionistas,134 - Agustín de Betancourt
0.13,2022-12-01T19:15:12,91 - Príncipe de Vergara,91 - Príncipe de Vergara
13.55,2022-12-01T19:15:14,172 - Delicias,85 - Puerta de Madrid
22.37,2022-12-01T19:15:16,213 - Glorieta de Cádiz,161 - Paseo de la Florida
20.57,2022-12-01T19:15:20,116b - Plaza de España B,100 - Palacio de Deportes
17.58,2022-12-01T19:15:26,144 - Juan Bravo 50,28 - Sevilla
9.72,2022-12-01T19:15:31,140 - Velázquez 130,146 - María Francisca 1
0.42,2022-12-01T19:15:33,97 - Alcalá,97 - Alcalá
25.67,2022-12-01T19:15:36,91 - Príncipe de Vergara,224 - Caramuel
5.28,2022-12-01T19:15:40,10 - Marqués de la Ensenada,104 - Castellana
26.03,2022-12-01T19:15:42,175 - Jaime el Conquistador,201 - Canal
0.22,2022-12-01T19:15:43,140 - Velázquez 130,140 - Velázquez 130
11.62,2022-12-01T19:15:43,200 - Quevedo,132 - Glorieta de los Cuatro Caminos
0.38,2022-12-01T19:15:44,94 - Biblioteca Nacional,94 - Biblioteca Nacional
6.1,2022-12-01T19:15:46,105 - Serrano,122 - Santa Engracia 14
0.6,2022-12-01T19:15:47,224 - Caramuel,224 - Caramuel
7.98,2022-12-01T19:15:48,240 - Avenida Brasilia,144 - Juan Bravo 50
24.58,2022-12-01T19:15:48,85 - Puerta de Madrid,209 - Plaza de Castilla 2
10.58,2022-12-01T19:15:49,11 - San Andrés,14 - Ventura Rodríguez
4.97,2022-12-01T19:15:54,108 - Mártires Concepcionistas,97 - Alcalá
10.63,2022-12-01T19:16:00,6 - Colegio Arquitectos,130 - Santa Engracia 127
8.07,2022-12-01T19:16:02,69 - Puerta del Ángel Caído,53 - Plaza de Lavapiés
8.88,2022-12-01T19:16:13,97 - Alcalá,27 - Huertas
19.43,2022-12-01T19:16:14,111b - Arcipreste de Hita B,75 - Menéndez Pelayo
13.1,2022-12-01T19:16:15,106b - Colón B,73 - Plaza de los Astros
15.03,2022-12-01T19:16:15,65 - Antonio Maura,82 - Niño Jesús
0.25,2022-12-01T19:16:19,20a - Banco de España A,85 - Puerta de Madrid
8.37,2022-12-01T19:16:22,169 - Pirámides,53 - Plaza de Lavapiés
33.4,2022-12-01T19:16:27,77 - Conde de Casal,13 - Conde Duque
15.43,2022-12-01T19:16:31,107 - Columela,177 - Legazpi
0.3,2022-12-01T19:16:34,118 - Juan Martín,118 - Juan Martín
26.97,2022-12-01T19:16:35,184 - Marqués de Zafra,81 - Cuesta de Moyano
14.18,2022-12-01T19:16:43,79 - Puerta de Granada,9 - Plaza de San Miguel
18.65,2022-12-01T19:16:45,46 - Ribera de Curtidores,72 - Sainz de Baranda
59.22,2022-12-01T19:16:46,69 - Puerta del Ángel Caído,42 - Santa Isabel
0.13,2022-12-01T19:16:47,104 - Castellana,104 - Castellana
0.17,2022-12-01T19:16:50,61 - Narváez,61 - Narváez
9.38,2022-12-01T19:16:50,224 - Caramuel,31 - Calle Mayor
11.28,2022-12-01T19:16:50,29 - Marqués de Cubas,26 - Plaza de las Salesas
7.07,2022-12-01T19:16:52,106a - Colón A,18 - Plaza de Pedro Zerolo
28.82,2022-12-01T19:16:56,155 - San Germán 57,41 - Antón Martín
43.35,2022-12-01T19:16:56,233 - Marqués de Corbera 12,233 - Marqués de Corbera 12
32.78,2022-12-01T19:16:59,77 - Conde de Casal,13 - Conde Duque
8.97,2022-12-01T19:17:01,85 - Puerta de Madrid,68 - Espalter
0.25,2022-12-01T19:17:02,227 - Concordia,227 - Concordia
9.85,2022-12-01T19:17:02,39 - Plaza de la Cebada,228 - San Delfín
20.43,2022-12-01T19:17:02,128 - Cea Bermúdez,98 - Plaza de Felipe II
34.9,2022-12-01T19:17:02,118 - Juan Martín,147 - Doctor Arce 45
24.78,2022-12-01T19:17:04,129 - José Abascal,98 - Plaza de Felipe II
7.73,2022-12-01T19:17:07,122 - Santa Engracia 14,201 - Canal
19.55,2022-12-01T19:17:12,2 - Miguel Moya,232 - José María Pereda
8.03,2022-12-01T19:17:14,121 - Santa María de la Cabeza,228 - San Delfín
10.12,2022-12-01T19:17:17,81 - Cuesta de Moyano,71 - Doce de Octubre
29.67,2022-12-01T19:17:23,90 - General Pardiñas,215 - Gutierre de Cetina
23.7,2022-12-01T19:17:29,142 - Castellana 42,177 - Legazpi
0.23,2022-12-01T19:17:32,132 - Glorieta de los Cuatro Caminos,132 - Glorieta de los Cuatro Caminos
29.95,2022-12-01T19:17:33,247 - Zurbano,164 - Paseo de las Delicias
8.03,2022-12-01T19:17:34,142 - Castellana 42,130 - Santa Engracia 127
0.25,2022-12-01T19:17:36,132 - Glorieta de los Cuatro Caminos,132 - Glorieta de los Cuatro Caminos
28.4,2022-12-01T19:17:36,124 - Manuel Silvela,198 - Rubén Darío
0.27,2022-12-01T19:17:38,227 - Concordia,227 - Concordia
7.2,2022-12-01T19:17:50,61 - Narváez,95 - Villanueva
20.83,2022-12-01T19:17:53,35 - Plaza del Cordón,246 - Santa Engracia 87
0.68,2022-12-01T19:17:55,118 - Juan Martín,118 - Juan Martín
18.03,2022-12-01T19:17:59,104 - Castellana,255 - López Pozas
23.45,2022-12-01T19:18:07,132 - Glorieta de los Cuatro Caminos,107 - Columela
0.17,2022-12-01T19:18:08,182 - Parque Roma,182 - Parque Roma
7.2,2022-12-01T19:18:09,138 - Paseo de la Castellana con Raimundo Fernández,103 - Ortega y Gasset
21.1,2022-12-01T19:18:09,41 - Antón Martín,243 - Cartagena
10.33,2022-12-01T19:18:10,7 - Hortaleza,114 - Quintana
19.2,2022-12-01T19:18:12,250 - Serrano 113,27 - Huertas
6.25,2022-12-01T19:18:18,132 - Glorieta de los Cuatro Caminos,205 - Estrecho
9.55,2022-12-01T19:18:22,67 - Almadén,76 - Puerta de Mariano de Cavia
0.35,2022-12-01T19:18:22,142 - Castellana 42,142 - Castellana 42
31.75,2022-12-01T19:18:23,227 - Concordia,115 - Ferraz
0.45,2022-12-01T19:18:26,208 - Plaza de Castilla,208 - Plaza de Castilla
16.53,2022-12-01T19:18:30,261 - Facultad Derecho,129 - José Abascal
22.28,2022-12-01T19:18:30,69 - Puerta del Ángel Caído,145 - Ortega y Gasset 87
0.53,2022-12-01T19:18:33,94 - Biblioteca Nacional,94 - Biblioteca Nacional
5.75,2022-12-01T19:18:37,182 - Parque Roma,98 - Plaza de Felipe II
17.0,2022-12-01T19:18:38,143 - Diego de León 52,120 - Palos de la Frontera
9.15,2022-12-01T19:18:40,104 - Castellana,135 - Plaza de San Juan de la Cruz
13.37,2022-12-01T19:18:41,257 - INEF,200 - Quevedo
19.67,2022-12-01T19:18:45,114 - Quintana,223 - Ermita Santo
24.12,2022-12-01T19:18:50,234 - Marqués de Corbera 52,2 - Miguel Moya
45.98,2022-12-01T19:18:50,111a - Arcipreste de Hita A,9 - Plaza de San Miguel
7.32,2022-12-01T19:18:54,54 - Barceló,127 - Fernando el Católico
6.08,2022-12-01T19:18:59,122 - Santa Engracia 14,201 - Canal
0.32,2022-12-01T19:18:59,142 - Castellana 42,142 - Castellana 42
13.33,2022-12-01T19:18:59,105 - Serrano,189 - Avenida Donostiarra
20.6,2022-12-01T19:18:59,257 - INEF,7 - Hortaleza
7.78,2022-12-01T19:19:02,106a - Colón A,70 - Puerta del Doce de Octubre
14.15,2022-12-01T19:19:06,116b - Plaza de España B,6 - Colegio Arquitectos
16.3,2022-12-01T19:19:12,106b - Colón B,53 - Plaza de Lavapiés
8.97,2022-12-01T19:19:13,163 - Paseo de la Esperanza,175 - Jaime el Conquistador
0.5,2022-12-01T19:19:15,69 - Puerta del Ángel Caído,69 - Puerta del Ángel Caído
15.63,2022-12-01T19:19:16,69 - Puerta del Ángel Caído,5 - Fuencarral
17.55,2022-12-01T19:19:18,1a - Puerta del Sol A,250 - Serrano 113
16.92,2022-12-01T19:19:19,94 - Biblioteca Nacional,222 - Antonio López
0.15,2022-12-01T19:19:19,24 - Palacio de Oriente,24 - Palacio de Oriente
14.27,2022-12-01T19:19:30,190 - Velázquez-Diego de León,27 - Huertas
17.3,2022-12-01T19:19:30,52 - Plaza de Santa Ana,62 - O'Donnell
7.85,2022-12-01T19:19:31,9 - Plaza de San Miguel,46 - Ribera de Curtidores
16.45,2022-12-01T19:19:34,87 - Ayala,35 - Plaza del Cordón
0.3,2022-12-01T19:19:40,208 - Plaza de Castilla,208 - Plaza de Castilla
5.47,2022-12-01T19:19:43,167 - Segovia 45,9 - Plaza de San Miguel
13.72,2022-12-01T19:19:43,250 - Serrano 113,108 - Mártires Concepcionistas
13.77,2022-12-01T19:19:46,73 - Plaza de los Astros,98 - Plaza de Felipe II
13.78,2022-12-01T19:19:46,85 - Puerta de Madrid,179 - Puente de Vallecas
15.77,2022-12-01T19:19:49,207 - Remonta,137 - Plaza de la República Argentina
5.18,2022-12-01T19:19:50,40 - Conde de Romanones,23 - Santo Domingo
0.23,2022-12-01T19:19:56,52 - Plaza de Santa Ana,52 - Plaza de Santa Ana
11.95,2022-12-01T19:20:06,24 - Palacio de Oriente,246 - Santa Engracia 87
12.53,2022-12-01T19:20:06,213 - Glorieta de Cádiz,43 - Jesús y María
26.43,2022-12-01T19:20:07,156 - Sor Ángela de la Cruz,118 - Juan Martín
27.73,2022-12-01T19:20:13,221 - Pavones,53 - Plaza de Lavapiés
0.17,2022-12-01T19:20:20,145 - Ortega y Gasset 87,145 - Ortega y Gasset 87
0.13,2022-12-01T19:20:21,142 - Castellana 42,142 - Castellana 42
6.12,2022-12-01T19:20:21,39 - Plaza de la Cebada,236 - Paseo Imperial
0.17,2022-12-01T19:20:23,147 - Doctor Arce 45,147 - Doctor Arce 45
16.37,2022-12-01T19:20:23,52 - Plaza de Santa Ana,62 - O'Donnell
10.25,2022-12-01T19:20:24,160 - Colombia,194 - Avenida de América 2
0.28,2022-12-01T19:20:25,93 - Plaza de Colón,93 - Plaza de Colón
5.05,2022-12-01T19:20:26,180 - Méndez Álvaro,179 - Puente de Vallecas
25.23,2022-12-01T19:20:28,208 - Plaza de Castilla,122 - Santa Engracia 14
0.27,2022-12-01T19:20:35,208 - Plaza de Castilla,208 - Plaza de Castilla
16.6,2022-12-01T19:20:38,108 - Mártires Concepcionistas,204 - Cuatro Caminos 2
29.43,2022-12-01T19:20:40,179 - Puente de Vallecas,222 - Antonio López
19.53,2022-12-01T19:20:43,54 - Barceló,215 - Gutierre de Cetina
0.2,2022-12-01T19:20:44,147 - Doctor Arce 45,147 - Doctor Arce 45
18.28,2022-12-01T19:20:46,86 - Cibeles,200 - Quevedo
15.22,2022-12-01T19:20:48,194 - Avenida de América 2,77 - Conde de Casal
11.08,2022-12-01T19:20:51,236 - Paseo Imperial,118 - Juan Martín
0.68,2022-12-01T19:20:51,147 - Doctor Arce 45,147 - Doctor Arce 45
7.17,2022-12-01T19:20:53,204 - Cuatro Caminos 2,124 - Manuel Silvela
22.68,2022-12-01T19:20:57,69 - Puerta del Ángel Caído,256 - Reina Victoria
0.13,2022-12-01T19:21:00,61 - Narváez,61 - Narváez
29.05,2022-12-01T19:21:01,179 - Puente de Vallecas,222 - Antonio López
13.37,2022-12-01T19:21:05,123 - Guzmán el Bueno,2 - Miguel Moya
14.7,2022-12-01T19:21:13,61 - Narváez,59 - Plaza de Juan Pujol
23.55,2022-12-01T19:21:13,208 - Plaza de Castilla,240 - Avenida Brasilia
3.53,2022-12-01T19:21:16,188 - Puente de Ventas,232 - José María Pereda
0.25,2022-12-01T19:21:25,96 - Castelló,96 - Castelló
1449.7,2022-12-01T19:21:26,39 - Plaza de la Cebada,228 - San Delfín
7.4,2022-12-01T19:21:30,50 - Museo Reina Sofía,164 - Paseo de las Delicias
54.48,2022-12-01T19:21:34,234 - Marqués de Corbera 52,215 - Gutierre de Cetina
19.67,2022-12-01T19:21:36,205 - Estrecho,103 - Ortega y Gasset
13.78,2022-12-01T19:21:37,75 - Menéndez Pelayo,94 - Biblioteca Nacional
10.38,2022-12-01T19:21:44,7 - Hortaleza,1b - Puerta del Sol B
0.42,2022-12-01T19:21:48,124 - Manuel Silvela,124 - Manuel Silvela
11.57,2022-12-01T19:21:48,246 - Santa Engracia 87,94 - Biblioteca Nacional
14.67,2022-12-01T19:21:49,60 - Plaza de la Independencia,200 - Quevedo
1.12,2022-12-01T19:21:53,104 - Castellana,104 - Castellana
7.38,2022-12-01T19:21:55,147 - Doctor Arce 45,198 - Rubén Darío
17.4,2022-12-01T19:21:55,170 - Paseo de la Esperanza,62 - O'Donnell
8.97,2022-12-01T19:21:59,201 - Canal,55 - Plaza de San Ildefonso
8.28,2022-12-01T19:22:01,118 - Juan Martín,213 - Glorieta de Cádiz
0.28,2022-12-01T19:22:04,248 - Torre Cepsa,248 - Torre Cepsa
7.2,2022-12-01T19:22:06,16 - San Bernardo,124 - Manuel Silvela
23.15,2022-12-01T19:22:12,42 - Santa Isabel,13 - Conde Duque
16.95,2022-12-01T19:22:13,145 - Ortega y Gasset 87,127 - Fernando el Católico
6.83,2022-12-01T19:22:17,171 - Embajadores-Cáceres,46 - Ribera de Curtidores
