trip_minutes,unlock_date,unlock_station_name,lock_station_name
24.28,2022-02-02T18:21:38,Fernando el Católico,Quinta Fuente del Berro
18.53,2022-02-02T18:21:44,Castellana 42,Paseo de la Esperanza
8.72,2022-02-02T18:21:52,Santa Engracia 127,San Germán 57
39.68,2022-02-02T18:21:54,Antón Martín,Glorieta de los Cuatro Caminos
0.73,2022-02-02T18:21:55,San Germán 5,San Germán 5
11.53,2022-02-02T18:22:01,Velázquez 130,Plaza de las Salesas
10.48,2022-02-02T18:22:04,Antonio Maura,Segovia 26
48.83,2022-02-02T18:22:11,Bravo Murillo 44,Bravo Murillo 44
31.8,2022-02-02T18:22:13,Facultad Derecho,Puerta de Mariano de Cavia
26.2,2022-02-02T18:22:22,Juan Bravo 50,Ventura Rodríguez
1.23,2022-02-02T18:22:27,Avenida de América 2,Avenida de América 2
18.88,2022-02-02T18:22:27,Claudio Coello,Plaza de la Cebada
9.7,2022-02-02T18:22:28,Quevedo,San Francisco de Sales
25.8,2022-02-02T18:22:33,Juan Bravo 50,Ventura Rodríguez
15.27,2022-02-02T18:22:48,Parque Berlín,Alonso Martínez
9.17,2022-02-02T18:22:51,Carlos Cambronero,Rubén Darío
12.77,2022-02-02T18:22:52,Ronda de Atocha,Plaza de Felipe II
5.83,2022-02-02T18:22:53,Ventas,Alcántara
15.48,2022-02-02T18:22:53,Niño Jesús,Antón Martín
17.72,2022-02-02T18:22:54,Huertas,Embajada de Italia
7.97,2022-02-02T18:22:55,San Germán 5,Glorieta de los Cuatro Caminos
15.57,2022-02-02T18:22:57,Niño Jesús,Antón Martín
10.35,2022-02-02T18:22:59,Retiro-Ibiza,Puente de Vallecas
6.67,2022-02-02T18:23:01,Orense 12,
40.57,2022-02-02T18:23:12,Entrada Matadero,Pintor Rosales
13.7,2022-02-02T18:23:14,Plaza de Felipe II,Puente de Ventas
12.1,2022-02-02T18:23:16,Parque Roma,Cuesta de Moyano
14.0,2022-02-02T18:23:18,General Pardiñas,Plaza de San Francisco
11.63,2022-02-02T18:23:23,Sevilla,Plaza Ramales
16.3,2022-02-02T18:23:30,María Francisca 1,Jacometrezo
18.83,2022-02-02T18:23:30,Puerta de Madrid,Plaza de Felipe II
8.62,2022-02-02T18:23:32,Madrid Río-Yeserías,Ribera de Curtidores
9.4,2022-02-02T18:23:33,Sevilla,San Hermenegildo
12.33,2022-02-02T18:23:34,Embajadores 1,Plaza de Juan Pujol
11.67,2022-02-02T18:23:40,Legazpi,Santa Isabel
11.52,2022-02-02T18:23:46,Plaza de la Independencia,Jorge Juan
6.97,2022-02-02T18:23:49,Jacinto Benavente,Santa María de la Cabeza
5.52,2022-02-02T18:23:52,Antón Martín,Plaza de la Cebada
18.0,2022-02-02T18:23:53,General Álvarez de Castro,Ventura Rodríguez
11.93,2022-02-02T18:23:55,Jaime el Conquistador,Antón Martín
20.02,2022-02-02T18:23:56,C.D. Concepción,Claudio Coello
4.08,2022-02-02T18:23:58,Quevedo,Santa Engracia 87
17.72,2022-02-02T18:24:02,Castellana 164,Avenida Bruselas
0.27,2022-02-02T18:24:03,Santa Isabel,Santa Isabel
3.73,2022-02-02T18:24:04,Orense 36,Agustín de Betancourt
13.47,2022-02-02T18:24:05,Glorieta de los Cuatro Caminos,Guzmán el Bueno
11.68,2022-02-02T18:24:06,Jaime el Conquistador,Antón Martín
4.85,2022-02-02T18:24:07,Rubén Darío,Malasaña
11.23,2022-02-02T18:24:08,José Abascal,Arcipreste de Hita B
10.22,2022-02-02T18:24:10,José Gutiérrez Abascal ,San Germán 57
11.33,2022-02-02T18:24:10,Plaza de la Independencia,Jorge Juan
16.62,2022-02-02T18:24:11,Santo Domingo,Velázquez-Diego de León
11.43,2022-02-02T18:24:12,Jaime el Conquistador,Cibeles
14.62,2022-02-02T18:24:12,Avenida de América 2,Malasaña
48.4,2022-02-02T18:24:12,Paseo de la Florida,Plaza del Cordón
15.7,2022-02-02T18:24:15,Avenida de los Toreros,Plaza de Pedro Zerolo
2.73,2022-02-02T18:24:17,Bravo Murillo 44,Parque Santander
26.97,2022-02-02T18:24:17,Derechos Humanos,Quevedo
5.78,2022-02-02T18:24:25,Fuencarral,Biblioteca Nacional
20.12,2022-02-02T18:24:26,Plaza Conde Suchil,Plaza Conde Suchil
32.47,2022-02-02T18:24:29,Santa Isabel,Santa Isabel
7.42,2022-02-02T18:24:33,Doce de Octubre,Velázquez
19.92,2022-02-02T18:24:33,Plaza Conde Suchil,Plaza Conde Suchil
11.5,2022-02-02T18:24:36,Pedro Bosch,Ronda de Atocha
1.33,2022-02-02T18:24:39,Retiro-Ibiza,Retiro-Ibiza
6.18,2022-02-02T18:24:49,Augusto Figueroa,Augusto Figueroa
36.18,2022-02-02T18:24:51,Colón B,Colón B
7.97,2022-02-02T18:24:52,Paseo Imperial,Plaza de la Cebada
1.63,2022-02-02T18:24:55,Sor Ángela de la Cruz,Sor Ángela de la Cruz
10.63,2022-02-02T18:24:55,Santa Isabel,Plaza de Pedro Zerolo
11.03,2022-02-02T18:24:58,Juan Martín,Plaza de Lavapiés
8.7,2022-02-02T18:25:02,Castellana 42,Cartagena
12.7,2022-02-02T18:25:02,Remonta,Parque Santander
20.17,2022-02-02T18:25:02,Conde Peñalver,San Francisco de Sales
36.8,2022-02-02T18:25:02,Antón Martín,Glorieta de los Cuatro Caminos
8.85,2022-02-02T18:25:07,Biblioteca Nacional,Guzmán el Bueno
4.92,2022-02-02T18:25:08,Glorieta de los Cuatro Caminos,General Álvarez de Castro
19.98,2022-02-02T18:25:08,Fernando el Católico,Museo Reina Sofía
10.08,2022-02-02T18:25:12,Espalter,Embajadores-Cáceres
17.4,2022-02-02T18:25:12,Plaza de Pedro Zerolo,Glorieta de los Cuatro Caminos
2932.98,2022-02-02T18:25:13,Tres Cruces,Parque Roma
0.17,2022-02-02T18:25:15,Santa Engracia 127,Santa Engracia 127
5.48,2022-02-02T18:25:16,Santa María de la Cabeza,Entrada Matadero
23.45,2022-02-02T18:25:17,Marqués de Corbera 52,Sierra Toledana
3.5,2022-02-02T18:25:21,Puerta de Toledo,Embajadores 1
13.85,2022-02-02T18:25:34,Paseo de la Esperanza,Conde Duque
22.62,2022-02-02T18:25:34,Ortega y Gasset,Paseo de la Florida
11.17,2022-02-02T18:25:38,Manuel Silvela,San Germán 57
21.37,2022-02-02T18:25:40,Ventura Rodríguez,Alcántara
55.42,2022-02-02T18:25:41,Santa Engracia 127,Metro Pirámides
33.22,2022-02-02T18:26:06,Beata,Diego de León 52
12.77,2022-02-02T18:26:12,Santa Engracia 14,Santa Engracia 127
12.58,2022-02-02T18:26:16,Plaza de Pedro Zerolo,Casa Encendida
9.47,2022-02-02T18:26:24,Juan Martín,Metro Pirámides
0.3,2022-02-02T18:26:26,Paseo Imperial,Paseo Imperial
9.85,2022-02-02T18:26:27,Cibeles,Plaza de San Francisco
13.93,2022-02-02T18:26:33,Retiro-Ibiza,Carlos Cambronero
34.95,2022-02-02T18:26:33,Sainz de Baranda,Retiro-Ibiza
4.1,2022-02-02T18:26:34,Almadén,Embajadores 2
14.52,2022-02-02T18:26:37,Castellana 42,Columela
18.53,2022-02-02T18:26:38,San Delfín,Plaza de Celenque B
23.1,2022-02-02T18:26:41,Alberto Alcocer,Casa Encendida
14.5,2022-02-02T18:26:44,Sor Ángela de la Cruz,Alonso Martínez
13.53,2022-02-02T18:26:45,Alonso Martínez,Menéndez Pelayo
20.05,2022-02-02T18:26:49,Castellana 42,Puerta de Granada
18.97,2022-02-02T18:26:58,Sor Ángela de la Cruz,Altamirano
3.2,2022-02-02T18:27:05,Conde Duque,Galileo
8.3,2022-02-02T18:27:06,Camino Vinateros,Menéndez Pelayo
20.32,2022-02-02T18:27:10,Fernando el Católico,Francos Rodríguez
15.38,2022-02-02T18:27:15,Puerta de Toledo,Barceló
25.63,2022-02-02T18:27:21,Paseo Imperial,Velázquez-Diego de León
41.42,2022-02-02T18:27:24,Segovia 45,Glorieta de los Cuatro Caminos
3.4,2022-02-02T18:27:26,San Hermenegildo,Plaza de San Ildefonso
13.8,2022-02-02T18:27:26,Cuesta de Moyano,Diego de León 52
16.08,2022-02-02T18:27:30,Palacio de Deportes,Avenida de América 1
3.25,2022-02-02T18:27:31,San Hermenegildo,Plaza de San Ildefonso
7.37,2022-02-02T18:27:34,Plaza de Juan Pujol,Santa Engracia 127
5.62,2022-02-02T18:27:46,Alcalá,Puerta de Granada
14.82,2022-02-02T18:27:47,Velázquez-Diego de León,Puerta de Mariano de Cavia
0.82,2022-02-02T18:27:48,Avenida de los Toreros,Avenida de los Toreros
15.38,2022-02-02T18:28:00,Manuel Silvela,Plaza de Santa Ana
21.83,2022-02-02T18:28:03,Puerta del Ángel,Delicias
25.17,2022-02-02T18:28:07,Plaza de Castilla,Augusto Figueroa
12.63,2022-02-02T18:28:11,Raimundo Fernández,Colón A
45.97,2022-02-02T18:28:15,Plaza de la Independencia,Segovia 45
15.43,2022-02-02T18:28:16,Plaza de Lavapiés,Marqués de la Ensenada
8.82,2022-02-02T18:28:30,Parque Roma,Puerta del Pacífico 
10.27,2022-02-02T18:28:32,Plaza de Nelson Mandela,Paseo de la Florida
18.87,2022-02-02T18:28:39,Fernando el Católico,Francos Rodríguez
20.37,2022-02-02T18:28:43,Fernando el Católico,Ermita Santo
6.18,2022-02-02T18:28:48,Ventura Rodríguez,Plaza de San Ildefonso
7.45,2022-02-02T18:28:50,Carretas,Casa Encendida
18.05,2022-02-02T18:28:53,Avenida de los Toreros,Fernando el Católico
5.07,2022-02-02T18:29:01,Cibeles,Cibeles
28.25,2022-02-02T18:29:11,Plaza de Castilla 2,Delicias
7.6,2022-02-02T18:29:21,Cibeles,Santa María de la Cabeza
0.52,2022-02-02T18:29:24,Ortega y Gasset 87,Ortega y Gasset 87
6.78,2022-02-02T18:29:28,Alonso Martínez,General Pardiñas
9.55,2022-02-02T18:29:28,Arcipreste de Hita A,Plaza de los Carros
30.48,2022-02-02T18:29:32,Puerta del Ángel,Concordia
14.93,2022-02-02T18:29:40,Menéndez Pelayo,Avenida Bruselas
15.63,2022-02-02T18:29:40,Biblioteca Nacional,Prosperidad
19.38,2022-02-02T18:29:57,Sainz de Baranda,Santa María de la Cabeza
10.58,2022-02-02T18:30:14,Orense 12,General Álvarez de Castro
10.58,2022-02-02T18:30:22,Plaza de la Cebada,Conde Duque
13.52,2022-02-02T18:30:22,San Andrés,Plaza de la Cebada
0.32,2022-02-02T18:30:22,Marqués de Zafra,Marqués de Zafra
6.85,2022-02-02T18:30:27,Puerta de Toledo,Plaza de Lavapiés
22.65,2022-02-02T18:30:40,Ortega y Gasset 87,Conde de Romanones
19.97,2022-02-02T18:30:41,Castellana 164,San Hermenegildo
36.18,2022-02-02T18:30:41,Santa María de la Cabeza,Cibeles
13.25,2022-02-02T18:30:42,Paseo de la Castellana con Raimundo Fernández,Quintana
30.62,2022-02-02T18:30:45,Espalter,Segovia 26
18.23,2022-02-02T18:30:49,Marqués de Vadillo,Puerta de Toledo
5.52,2022-02-02T18:30:51,Plaza de San Francisco,Plaza de Santa Ana
9.15,2022-02-02T18:30:51,Marqués de Zafra,Puente de Ventas
6.3,2022-02-02T18:30:52,Puerta de Granada,Ronda de Atocha
15.83,2022-02-02T18:30:54,Antonio López,Almadén
10.68,2022-02-02T18:30:57,Pirámides,Jesús y María
6.7,2022-02-02T18:30:57,Quintana,San Quintín
6.17,2022-02-02T18:31:03,Plaza de la Cebada,San Bernardo
5.77,2022-02-02T18:31:07,Doce de Octubre,O'Donnell
18.55,2022-02-02T18:31:22,Castellana frente a Hermanos Pinzón,Plaza de las Salesas
1.55,2022-02-02T18:31:25,Plaza de San Francisco,Plaza de San Francisco
9.8,2022-02-02T18:31:29,Reina Victoria,Orense 12
6.13,2022-02-02T18:31:40,Velázquez,Embajada de Italia
0.4,2022-02-02T18:31:41,Plaza de Santa Ana,Plaza de Santa Ana
17.23,2022-02-02T18:31:43,Embajada de Italia,San Quintín
8.77,2022-02-02T18:31:53,Plaza de la República Argentina,Diego de León 52
5.67,2022-02-02T18:31:54,Beata,San Delfín
8.7,2022-02-02T18:31:56,Plaza de la Cebada,Ferraz
16.73,2022-02-02T18:31:57,Embajadores-Cáceres,Concordia
15.25,2022-02-02T18:32:06,Ortega y Gasset,Desengaño
15.9,2022-02-02T18:32:07,Fuencarral,Diego de león
14.72,2022-02-02T18:32:25,Plaza de Santa Ana,Velázquez 130
0.23,2022-02-02T18:32:27,Marqués de Corbera 52,Marqués de Corbera 52
7.07,2022-02-02T18:32:29,Ronda de Atocha,Metro Pirámides
6.6,2022-02-02T18:32:31,Puerta de Madrid,Plaza de Felipe II
14.63,2022-02-02T18:32:31,Conde de Romanones,San Delfín
7.73,2022-02-02T18:32:35,Marqués de Zafra,Puente de Ventas
8.02,2022-02-02T18:32:37,Condesa de Venadito,
0.65,2022-02-02T18:32:41,San Andrés,San Andrés
13.28,2022-02-02T18:32:48,Hortaleza,Sainz de Baranda
17.93,2022-02-02T18:32:48,Zurbano,Jaime el Conquistador
7.4,2022-02-02T18:32:49,Pintor Rosales,Plaza de Juan Pujol
22.97,2022-02-02T18:32:49,Castellana 42,Camino Vinateros
7.08,2022-02-02T18:32:53,Glorieta de Cádiz,Paseo de la Esperanza
10.53,2022-02-02T18:32:55,Pío XII,Paseo de la Castellana con Raimundo Fernández
0.27,2022-02-02T18:32:59,Villanueva,Villanueva
1.65,2022-02-02T18:32:59,Ortega y Gasset 87,Ortega y Gasset 87
15.72,2022-02-02T18:33:00,Doce de Octubre,C.D. Concepción
9.53,2022-02-02T18:33:07,Puerta del Ángel,Plaza de San Francisco
30.7,2022-02-02T18:33:09,Alonso Martínez,General Álvarez de Castro
1.57,2022-02-02T18:33:12,Agustín de Betancourt,Agustín de Betancourt
11.65,2022-02-02T18:33:13,Santa María de la Cabeza,Puente de Vallecas
23.52,2022-02-02T18:33:31,Arcipreste de Hita B,Quinta Fuente del Berro
11.32,2022-02-02T18:33:32,Plaza Ramales,Entrada Matadero
8.35,2022-02-02T18:33:39,Marqués de Corbera 52,Marqués de Zafra
14.32,2022-02-02T18:33:39,Avenida de los Toreros,Villanueva
15.35,2022-02-02T18:33:42,General Perón con Poeta Joan Maragall,Conde Duque
15.85,2022-02-02T18:33:45,Museo Reina Sofía,Diego de León 52
11.08,2022-02-02T18:33:46,Segovia 26,Plaza de la Cebada
23.47,2022-02-02T18:33:51,Remonta,Avenida de los Toreros
15.9,2022-02-02T18:33:52,Avenida Bruselas,Manuel Silvela
16.62,2022-02-02T18:34:02,Puerta del Sol A,José Abascal
15.65,2022-02-02T18:34:03,San Andrés,Huertas
17.55,2022-02-02T18:34:04,San Hermenegildo,Ermita Santo
36.38,2022-02-02T18:34:04,San Francisco de Sales,Doce de Octubre
10.42,2022-02-02T18:34:05,Plaza de las Salesas,Fernando el Católico
15.57,2022-02-02T18:34:08,Avenida Bruselas,Manuel Silvela
19.2,2022-02-02T18:34:09,Glorieta de Cádiz,Paseo de la Florida
6.32,2022-02-02T18:34:09,Alonso Martínez,José Abascal
12.12,2022-02-02T18:34:10,Agustín de Betancourt,Plaza Conde Suchil
17.75,2022-02-02T18:34:13,Plaza de San Juan de la Cruz,Quinta Fuente del Berro
11.02,2022-02-02T18:34:15,Junta Municipal Retiro,Plaza de Santa Ana
0.28,2022-02-02T18:34:15,Plaza de Pedro Zerolo,Plaza de Pedro Zerolo
0.45,2022-02-02T18:34:18,Retiro-Ibiza,Retiro-Ibiza
7.27,2022-02-02T18:34:25,Marqués de Vadillo,Puerta de Toledo
21.63,2022-02-02T18:34:27,Pío XII,Mártires Concepcionistas
9.27,2022-02-02T18:34:34,Torre Cepsa,General Perón con Poeta Joan Maragall
29.2,2022-02-02T18:34:39,Camilo José Cela,Caramuel
2.72,2022-02-02T18:34:44,Orense 12,Orense 12
16.88,2022-02-02T18:34:45,Fernando el Católico,Embajadores 1
19.83,2022-02-02T18:34:48,Manuel Silvela,Marqués de Zafra
11.72,2022-02-02T18:34:53,Ventura Rodríguez,Marqués de Cubas
12.43,2022-02-02T18:34:56,Paseo de la Esperanza,Segovia 45
17.97,2022-02-02T18:34:56,Puerta de Madrid,José María Pereda
20.88,2022-02-02T18:34:56,Remonta,Almadén
9.9,2022-02-02T18:34:59,Ronda de Atocha,Augusto Figueroa
10.63,2022-02-02T18:35:00,María Francisca 1,Avenida Bruselas
18.58,2022-02-02T18:35:01,Santa María de la Cabeza,Paseo de la Esperanza
0.33,2022-02-02T18:35:02,Puente Praga,Puente Praga
18.62,2022-02-02T18:35:03,López Pozas,Santa Engracia 87
14.58,2022-02-02T18:35:10,Manuel Silvela,Diego de León 52
16.83,2022-02-02T18:35:12,Ortega y Gasset 87,Santa Isabel
14.88,2022-02-02T18:35:17,Plaza de la Independencia,Orense 12
16.02,2022-02-02T18:35:20,General Pardiñas,Ventura Rodríguez
15.0,2022-02-02T18:35:22,Serrano,Miguel Moya
18.62,2022-02-02T18:35:22,Paseo de la Florida,Entrada Matadero
8.5,2022-02-02T18:35:23,Delicias,San Delfín
13.82,2022-02-02T18:35:26,Malasaña,Embajadores 2
19.47,2022-02-02T18:35:27,Francos Rodríguez,Jacinto Benavente
21.85,2022-02-02T18:35:27,Ortega y Gasset,Sierra Toledana
11.0,2022-02-02T18:35:34,Jacinto Benavente,Puente Praga
13.47,2022-02-02T18:35:36,Embajadores-Cáceres,Plaza de Pedro Zerolo
20.95,2022-02-02T18:35:39,Retiro-Ibiza,Orense 12
17.17,2022-02-02T18:35:40,Embajada de Italia,Paseo de la Esperanza
11.1,2022-02-02T18:35:42,Jacinto Benavente,Caramuel
10.08,2022-02-02T18:35:43,Puente Praga,Plaza de Lavapiés
14.28,2022-02-02T18:35:50,Plaza de Pedro Zerolo,Galileo
1463.27,2022-02-02T18:35:54,Barceló,Fernando el Católico
12.12,2022-02-02T18:35:58,Plaza de Castilla,Glorieta de los Cuatro Caminos
7.73,2022-02-02T18:35:59,Almadén,Puente Praga
3.02,2022-02-02T18:36:00,Puerta de Mariano de Cavia,Puerta de Granada
7.22,2022-02-02T18:36:04,Plaza de Lavapiés,Puerta de Toledo
7.0,2022-02-02T18:36:05,Palos de la Frontera,Puerta de Toledo
10.83,2022-02-02T18:36:11,Pablo Iglesias,Santa Engracia 87
19.05,2022-02-02T18:36:17,Fuencarral,Jaime el Conquistador
20.85,2022-02-02T18:36:20,Segovia 26,Entrada Matadero
5.2,2022-02-02T18:36:24,Entrada Matadero,Embajadores 1
11.18,2022-02-02T18:36:25,Biblioteca Nacional,Ortega y Gasset 87
16.83,2022-02-02T18:36:37,Guzmán el Bueno,Puerta del Doce de Octubre
11.2,2022-02-02T18:36:40,Antonio Maura,Puerta de Mariano de Cavia
15.53,2022-02-02T18:36:40,Colombia,Colón B
16.73,2022-02-02T18:36:41,Orense 12,
9.12,2022-02-02T18:36:48,Parque Berlín,Avenida Bruselas
24.93,2022-02-02T18:36:48,Legazpi,Marqués de Corbera 52
19.57,2022-02-02T18:37:04,Quevedo,Beata
7.63,2022-02-02T18:37:06,Santa Engracia 87,Quevedo
13.3,2022-02-02T18:37:06,San Germán 5,Fernando el Católico
41.15,2022-02-02T18:37:08,Miguel Moya,Desengaño
5.22,2022-02-02T18:37:12,López Pozas,Doctor Fleming
14.63,2022-02-02T18:37:13,Columela,Cartagena
31.27,2022-02-02T18:37:15,Moncloa,Ventura Rodríguez
16.27,2022-02-02T18:37:16,Avenida de los Toreros,Méndez Álvaro
7.05,2022-02-02T18:37:25,Museo Reina Sofía,Puerta del Sol A
8.0,2022-02-02T18:37:31,Jacometrezo,Fuencarral
9.47,2022-02-02T18:37:32,Paseo Imperial,Embajadores-Cáceres
9.6,2022-02-02T18:37:32,Paseo Imperial,Embajadores-Cáceres
9.58,2022-02-02T18:37:34,Paseo Imperial,Embajadores-Cáceres
50.0,2022-02-02T18:37:41,Velázquez 130,Velázquez 130
11.35,2022-02-02T18:37:48,Alonso Martínez,Mártires Concepcionistas
14.78,2022-02-02T18:37:48,Rubén Darío,Puerta del Ángel
13.83,2022-02-02T18:37:52,Santa María de la Cabeza,Augusto Figueroa
22.67,2022-02-02T18:37:55,Castellana 164,Sevilla
12.88,2022-02-02T18:37:58,Plaza de Pedro Zerolo,Plaza de Felipe II
17.07,2022-02-02T18:38:03,Rubén Darío,Jorge Juan
8.25,2022-02-02T18:38:05,Santa Engracia 87,Glorieta de los Cuatro Caminos
7.48,2022-02-02T18:38:06,Puerta del Pacífico ,Cuesta de Moyano
0.6,2022-02-02T18:38:11,Paseo de la Esperanza,Paseo de la Esperanza
6.35,2022-02-02T18:38:11,Jaime el Conquistador,Metro Pirámides
50.25,2022-02-02T18:38:11,Embajada de Italia,Paseo de las Delicias
14.12,2022-02-02T18:38:12,Juan Bravo 50,Menéndez Pelayo
0.37,2022-02-02T18:38:15,Glorieta de los Cuatro Caminos,Glorieta de los Cuatro Caminos
19.77,2022-02-02T18:38:18,Rubén Darío,Atocha B
3.63,2022-02-02T18:38:27,Puerta de Toledo,Paseo Imperial
12.12,2022-02-02T18:38:27,Paseo de la Castellana con Raimundo Fernández,Avenida de los Toreros
15.37,2022-02-02T18:38:31,Marqués de Corbera 12,Santa Isabel
9.95,2022-02-02T18:38:34,Plaza de Pedro Zerolo,Santa Engracia 127
13.97,2022-02-02T18:38:35,Conde de Casal,Marqués de Corbera 12
13.83,2022-02-02T18:38:36,General Pardiñas,Glorieta de los Cuatro Caminos
6.53,2022-02-02T18:38:39,General Pardiñas,Palacio de Deportes
6.78,2022-02-02T18:38:40,Cuatro Caminos 2,San Hermenegildo
21.47,2022-02-02T18:38:40,Embajada de Italia,Pedro Rico
8.77,2022-02-02T18:38:45,Pirámides,Legazpi
17.9,2022-02-02T18:38:45,Plaza del Encuentro,Diego de león
18.65,2022-02-02T18:38:47,Cea Bermúdez,Santa Isabel
18.0,2022-02-02T18:38:51,Plaza de San Juan de la Cruz,Ibiza
19.15,2022-02-02T18:39:02,Glorieta de los Cuatro Caminos,Príncipe de Vergara
13.2,2022-02-02T18:39:05,Paseo de la Esperanza,Puerta de Mariano de Cavia
16.45,2022-02-02T18:39:10,General Pardiñas,Plaza de Santa Ana
19.73,2022-02-02T18:39:11,Prosperidad,Plaza de Santa Ana
9.12,2022-02-02T18:39:13,Juan Bravo 50,Derechos Humanos
10.47,2022-02-02T18:39:13,Miguel Moya,Almadén
8.2,2022-02-02T18:39:34,Alonso Martínez,Ventura Rodríguez
12.95,2022-02-02T18:39:37,Plaza de las Salesas,Casa Encendida
9.98,2022-02-02T18:39:43,Miguel Moya,Almadén
8.37,2022-02-02T18:39:44,Augusto Figueroa,General Pardiñas
14.48,2022-02-02T18:39:44,Plaza de la Cebada,Conde de Casal
16.48,2022-02-02T18:39:48,Zurbano,Castelló
0.5,2022-02-02T18:39:56,Avenida de América 2,Avenida de América 2
12.15,2022-02-02T18:39:56,Fernando el Católico,Plaza de Pedro Zerolo
10.67,2022-02-02T18:40:00,Carretas,Paseo de la Esperanza
12.73,2022-02-02T18:40:02,María Francisca 1,Barceló
12.65,2022-02-02T18:40:03,Plaza de las Salesas,Casa Encendida
13.98,2022-02-02T18:40:04,Santa Isabel,Plaza de Lavapiés
17.25,2022-02-02T18:40:06,Reina Victoria,Avenida de América 2
10.72,2022-02-02T18:40:08,Ermita Santo,Embajadores 1
13.47,2022-02-02T18:40:08,Prosperidad,Cuatro Caminos 2
21.07,2022-02-02T18:40:08,Prosperidad,Plaza de Lavapiés
29.42,2022-02-02T18:40:10,General Perón con Poeta Joan Maragall,Alonso Martínez
9.95,2022-02-02T18:40:11,Delicias,Santa Isabel
11.2,2022-02-02T18:40:24,General Martínez Campos ,General Perón 1
4.77,2022-02-02T18:40:28,Colón B,Plaza de la Independencia
18.48,2022-02-02T18:40:35,Paseo de las Delicias,Concordia
17.4,2022-02-02T18:40:42,Miguel Moya,San Germán 57
5.93,2022-02-02T18:40:43,Plaza de la Cebada,Marqués de Vadillo
19.73,2022-02-02T18:40:43,Alonso Martínez,Beata
36.0,2022-02-02T18:40:44,Puerta de Granada,Marroquina
24.27,2022-02-02T18:40:46,Jorge Juan,Plaza del Cordón
8.03,2022-02-02T18:40:47,Plaza de Colón,Castellana 106
4.67,2022-02-02T18:40:50,Colegio Arquitectos,Santa Engracia 87
13.2,2022-02-02T18:40:53,,
14.68,2022-02-02T18:41:00,Serrano,San Germán 5
1.6,2022-02-02T18:41:07,Batalla del Salado,Santa María de la Cabeza
7.2,2022-02-02T18:41:09,Plaza de la Independencia,General Pardiñas
15.17,2022-02-02T18:41:14,Concordia,Santa María de la Cabeza
21.95,2022-02-02T18:41:15,Alonso Martínez,Gutierre de Cetina
6.9,2022-02-02T18:41:20,Plaza de la Independencia,General Pardiñas
16.43,2022-02-02T18:41:22,Serrano 113,Narváez
21.67,2022-02-02T18:41:24,General Martínez Campos ,Sevilla
13.83,2022-02-02T18:41:26,Miguel Moya,Bravo Murillo 44
27.63,2022-02-02T18:41:30,Metro Tetuán,Plaza de Nelson Mandela
0.32,2022-02-02T18:41:31,Velázquez 130,Velázquez 130
13.15,2022-02-02T18:41:43,Puerta del Pacífico ,Alonso Martínez
9.88,2022-02-02T18:41:45,Juan Martín,Plaza de Nelson Mandela
15.73,2022-02-02T18:41:47,José Abascal,Avenida de los Toreros
8.97,2022-02-02T18:41:56,Plaza de Juan Pujol,José Abascal
23.03,2022-02-02T18:41:58,Moncloa,Puerta de Madrid
10.8,2022-02-02T18:41:59,Manuel Silvela,Embajada de Italia
8.52,2022-02-02T18:42:03,Puerta del Ángel Caído,Príncipe de Vergara
20.75,2022-02-02T18:42:04,Madrid Río-Yeserías,Príncipe de Vergara
21.7,2022-02-02T18:42:15,Sevilla,General Perón 1
10.98,2022-02-02T18:42:21,Hospital Clínico,Guzmán el Bueno
9.85,2022-02-02T18:42:24,Plaza de los Carros,Paseo de la Florida
6.35,2022-02-02T18:42:28,Avenida Bruselas,C.D. Concepción
7.57,2022-02-02T18:42:28,José Abascal,Fuencarral
8.28,2022-02-02T18:42:30,Atocha A,Metro Pirámides
0.27,2022-02-02T18:42:34,Ronda de Atocha,Ronda de Atocha
15.35,2022-02-02T18:42:37,San Vicente Ferrer,Plaza de San Francisco
23.1,2022-02-02T18:42:37,Plaza de San Juan de la Cruz,Retiro-Ibiza
6.8,2022-02-02T18:42:43,Cuesta de Moyano,Niño Jesús
21.78,2022-02-02T18:42:46,Embajadores 2,Quinta Fuente del Berro
19.28,2022-02-02T18:42:52,Velázquez 130,Prosperidad
8.55,2022-02-02T18:42:53,Puente de Ventas,C.D. Concepción
0.32,2022-02-02T18:43:15,Juan Martín,Juan Martín
8.35,2022-02-02T18:43:18,Camino Vinateros,Doce de Octubre
5.3,2022-02-02T18:43:21,Parque Santander,Cuatro Caminos 2
15.75,2022-02-02T18:43:26,Castellana frente a Hermanos Pinzón,San Vicente Ferrer
7.2,2022-02-02T18:43:28,Camino Vinateros,Puerta del Pacífico 
18.97,2022-02-02T18:43:31,Reina Victoria,Colegio Arquitectos
20.35,2022-02-02T18:43:35,Juan Bravo 50,Palos de la Frontera
6.17,2022-02-02T18:43:39,Velázquez-Diego de León,Prosperidad
14.6,2022-02-02T18:43:41,Plaza del Encuentro,Avenida Donostiarra
12.07,2022-02-02T18:43:42,Puente de Ventas,Retiro-Ibiza
7.9,2022-02-02T18:43:54,Serrano,Sevilla
10.73,2022-02-02T18:43:56,Conde Duque,Santa Engracia 127
0.23,2022-02-02T18:43:58,Juan Martín,Juan Martín
10.22,2022-02-02T18:43:59,Arcipreste de Hita B,Hortaleza
17.77,2022-02-02T18:44:03,Alonso Martínez,Puerta de Granada
16.0,2022-02-02T18:44:08,Caramuel,San Quintín
