Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;* La correspondencia de los códigos se encuentra descrito en la estructura del fichero.
2019S004974;22/01/2019;20:15;CALL. MADRE DE DIOS;38;CHAMARTÍN;Colisión múltiple;;Turismo;Conductor;DESCONOCIDA;;;
2019S004985;22/01/2019;20:15;GTA. S.A.R. DON JUAN DE BORBON Y BATTEMBERG / CALL. VIA DE DUBLIN;-;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;
2019S004985;22/01/2019;20:15;GTA. S.A.R. DON JUAN DE BORBON Y BATTEMBERG / CALL. VIA DE DUBLIN;-;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S004995;22/01/2019;20:05;AVDA. EUROPA;27;MONCLOA-ARAVACA;Colisión lateral;;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;
2019S004995;22/01/2019;20:05;AVDA. EUROPA;27;MONCLOA-ARAVACA;Colisión lateral;;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S008414;22/01/2019;19:35;CALL. PEÑA TREVINCA / CALL. LA MARAÑOSA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;
2019S008414;22/01/2019;19:35;CALL. PEÑA TREVINCA / CALL. LA MARAÑOSA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;DESCONOCIDA;Hombre;;
2019S008414;22/01/2019;19:35;CALL. PEÑA TREVINCA / CALL. LA MARAÑOSA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Pasajero;DESCONOCIDA;Hombre;;
2019S007364;22/01/2019;19:15;AUTOV. M-30 / AVDA. ANDALUCIA;-;USERA;Colisión múltiple;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S007364;22/01/2019;19:15;AUTOV. M-30 / AVDA. ANDALUCIA;-;USERA;Colisión múltiple;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;02;
2019S007364;22/01/2019;19:15;AUTOV. M-30 / AVDA. ANDALUCIA;-;USERA;Colisión múltiple;Lluvia débil;Turismo;Pasajero;DE 60 A 64 AÑOS;Mujer;02;
2019S007364;22/01/2019;19:15;AUTOV. M-30 / AVDA. ANDALUCIA;-;USERA;Colisión múltiple;Lluvia débil;Furgoneta;Conductor;DE 21 A 24 AÑOS;Hombre;14;
2019S004977;22/01/2019;19:00;CALL. FUENCARRAL;123;CHAMBERÍ;Caída;Lluvia débil;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;06;
2019S004998;22/01/2019;18:30;CALL. ISAAC PERAL;44;CHAMBERÍ;Choque contra obstáculo fijo;;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S004998;22/01/2019;18:30;CALL. ISAAC PERAL;44;CHAMBERÍ;Choque contra obstáculo fijo;;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S005000;22/01/2019;18:25;PASEO. EXTREMADURA / CALL. FRANCISCO DE TEJADA;-;LATINA;Alcance;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S005000;22/01/2019;18:25;PASEO. EXTREMADURA / CALL. FRANCISCO DE TEJADA;-;LATINA;Alcance;Lluvia débil;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;14;
2019S005000;22/01/2019;18:25;PASEO. EXTREMADURA / CALL. FRANCISCO DE TEJADA;-;LATINA;Alcance;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;01;
2019S005003;22/01/2019;18:25;PLAZA. REPUBLICA DE CHILE / CTRA. EL PARDO;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;07;
2019S005003;22/01/2019;18:25;PLAZA. REPUBLICA DE CHILE / CTRA. EL PARDO;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;14;
2019S005003;22/01/2019;18:25;PLAZA. REPUBLICA DE CHILE / CTRA. EL PARDO;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;07;
2019S004996;22/01/2019;18:25;CALL. SIRIO;62;RETIRO;Alcance;Lluvia débil;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S004996;22/01/2019;18:25;CALL. SIRIO;62;RETIRO;Alcance;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S004996;22/01/2019;18:25;CALL. SIRIO;62;RETIRO;Alcance;Lluvia débil;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;;
2019S008856;22/01/2019;18:20;AVDA. ALBUFERA / AVDA. MONTE IGUELDO;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Motocicleta > 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S008856;22/01/2019;18:20;AVDA. ALBUFERA / AVDA. MONTE IGUELDO;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;
2019S004923;22/01/2019;18:19;AVDA. CONCHA ESPINA / CALL. SAN JUAN DE LA SALLE;-;CHAMARTÍN;Alcance;Lluvia débil;Ciclomotor;Conductor;DE 35 A 39 AÑOS;Hombre;06;
2019S004923;22/01/2019;18:19;AVDA. CONCHA ESPINA / CALL. SAN JUAN DE LA SALLE;-;CHAMARTÍN;Alcance;Lluvia débil;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;06;
2019S004983;22/01/2019;18:15;CALL. EMBAJADORES;203;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14;
2019S004983;22/01/2019;18:15;CALL. EMBAJADORES;203;ARGANZUELA;Colisión lateral;Despejado;Camión rígido;Conductor;DE 30 A 34 AÑOS;Hombre;14;
2019S004983;22/01/2019;18:15;CALL. EMBAJADORES;203;ARGANZUELA;Colisión lateral;Despejado;Camión rígido;Pasajero;DE 45 A 49 AÑOS;Hombre;14;
2019S004976;22/01/2019;17:30;CALL. O'DONNELL;40;RETIRO;Colisión fronto-lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S004976;22/01/2019;17:30;CALL. O'DONNELL;40;RETIRO;Colisión fronto-lateral;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S004976;22/01/2019;17:30;CALL. O'DONNELL;40;RETIRO;Colisión fronto-lateral;;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;;
2019S006382;22/01/2019;17:10;AVDA. OPORTO;70;CARABANCHEL;Colisión lateral;Se desconoce;Motocicleta > 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;06;
2019S006382;22/01/2019;17:10;AVDA. OPORTO;70;CARABANCHEL;Colisión lateral;Se desconoce;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14;
2019S006382;22/01/2019;17:10;AVDA. OPORTO;70;CARABANCHEL;Colisión lateral;Se desconoce;Turismo;Conductor;DESCONOCIDA;;;
2019S004920;22/01/2019;17:00;PLAZA. CIBELES;1;RETIRO;Alcance;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14;
2019S004920;22/01/2019;17:00;PLAZA. CIBELES;1;RETIRO;Alcance;Lluvia débil;Ciclomotor;Conductor;DE 65 A 69 AÑOS;Hombre;07;
2019S004943;22/01/2019;16:50;CALL. ORENSE / CALL. SAN GERMAN;-;TETUÁN;Colisión fronto-lateral;Nublado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07;
2019S004943;22/01/2019;16:50;CALL. ORENSE / CALL. SAN GERMAN;-;TETUÁN;Colisión fronto-lateral;Nublado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S004987;22/01/2019;16:45;CALL. SANCHEZ PRECIADO;75;MONCLOA-ARAVACA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;
2019S004987;22/01/2019;16:45;CALL. SANCHEZ PRECIADO;75;MONCLOA-ARAVACA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S005264;22/01/2019;16:15;CALL. MERIDA;17;MORATALAZ;Choque contra obstáculo fijo;;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;14;
2019S005264;22/01/2019;16:15;CALL. MERIDA;17;MORATALAZ;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;;
2019S007435;22/01/2019;16:05;AVDA. RAFAELA YBARRA / CALL. SILVIO ABAD;-;USERA;Colisión fronto-lateral;;Autobús;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S007435;22/01/2019;16:05;AVDA. RAFAELA YBARRA / CALL. SILVIO ABAD;-;USERA;Colisión fronto-lateral;;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;14;
2019S008636;22/01/2019;15:30;CALL. EMBAJADORES;470;PUENTE DE VALLECAS;Choque contra obstáculo fijo;;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;;
2019S004981;22/01/2019;15:30;PLAZA. COLON / CALL. GOYA;-;SALAMANCA;Caída;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14;
2019S004981;22/01/2019;15:30;PLAZA. COLON / CALL. GOYA;-;SALAMANCA;Caída;Nublado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07;
