FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
02/01/2012;DE 13:00 A 13:59;LUNES;CARABANCHEL                   ;AVENIDA DE LA PRINCESA JUANA DE AUSTRIA KM.                                                         ;4700;2012/321;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 30 A 34 ANOS
02/01/2012;DE 14:00 A 14:59;LUNES;CHAMBERI                      ;CALLE DEL GENERAL ALVAREZ DE CASTRO NUM                                                             ;24;2012/53;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DESCONOCIDA
02/01/2012;DE 14:00 A 14:59;LUNES;CHAMBERI                      ;CALLE DEL GENERAL ALVAREZ DE CASTRO NUM                                                             ;24;2012/53;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DESCONOCIDA
02/01/2012;DE 14:00 A 14:59;LUNES;CHAMBERI                      ;CALLE DEL GENERAL ALVAREZ DE CASTRO NUM                                                             ;24;2012/53;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 40 A 44 AÑOS
02/01/2012;DE 14:00 A 14:59;LUNES;CHAMBERI                      ;CALLE DEL GENERAL ALVAREZ DE CASTRO NUM                                                             ;24;2012/53;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
02/01/2012;DE 14:00 A 14:59;LUNES;RETIRO                        ;PLAZA DEL CONDE DE CASAL NUM                                                                        ;5;2012/31;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;NO ASIGNADO;PEATON                                  ;MUJER;HG                                      ;DE 21 A 24 AÑOS
02/01/2012;DE 14:00 A 14:59;LUNES;RETIRO                        ;PLAZA DEL CONDE DE CASAL NUM                                                                        ;5;2012/31;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 55 A 59 AÑOS
02/01/2012;DE 14:00 A 14:59;LUNES;RETIRO                        ;PLAZA DEL CONDE DE CASAL NUM                                                                        ;5;2012/31;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 65 A 69 AÑOS
02/01/2012;DE 14:00 A 14:59;LUNES;RETIRO                        ;PLAZA DEL CONDE DE CASAL NUM                                                                        ;5;2012/31;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;CICLOMOTOR                              ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
02/01/2012;DE 16:00 A 16:59;LUNES;CARABANCHEL                   ;CALLE DE EUGENIA DE MONTIJO - AVENIDA DE NUESTRA SEÑORA DE FATIMA                                   ;0;2012/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 30 A 34 ANOS
02/01/2012;DE 16:00 A 16:59;LUNES;CARABANCHEL                   ;CALLE DE EUGENIA DE MONTIJO - AVENIDA DE NUESTRA SEÑORA DE FATIMA                                   ;0;2012/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
02/01/2012;DE 16:00 A 16:59;LUNES;CARABANCHEL                   ;CALLE DE EUGENIA DE MONTIJO - AVENIDA DE NUESTRA SEÑORA DE FATIMA                                   ;0;2012/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;FURGONETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
02/01/2012;DE 16:00 A 16:59;LUNES;CARABANCHEL                   ;CALLE DEL GENERAL RICARDOS - CALLE DE RIO DE ORO                                                    ;0;2012/83;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
02/01/2012;DE 16:00 A 16:59;LUNES;CARABANCHEL                   ;CALLE DEL GENERAL RICARDOS - CALLE DE RIO DE ORO                                                    ;0;2012/83;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 35 A 39 AÑOS
