substation_name,provincia,municipio,utm_x,utm_y,available_capacity_mw,voltage_kv,distributor_network,latitude,longitude
3398,Guadalajara,Marchamalo,484252.336350341,4503014.81050043,0.0,132.0,i-DE,40.67786586716785,-3.186341533866788
3398,Guadalajara,Marchamalo,484252.336350341,4503014.81050043,0.0,20.0,i-DE,40.67786586716785,-3.186341533866788
3398,Guadalajara,Marchamalo,484252.336350341,4503014.81050043,0.0,20.0,i-DE,40.67786586716785,-3.186341533866788
3239,Guadalajara,Brihuega,501471.313466556,4510825.89931534,0.0,132.0,i-DE,40.74838258559889,-2.982571618836047
3656,Guadalajara,Galápagos,466231.982055925,4505183.31622165,0.0,20.0,i-DE,40.696859840336934,-3.3996888102601397
3656,Guadalajara,Galápagos,466231.982055925,4505183.31622165,0.0,20.0,i-DE,40.696859840336934,-3.3996888102601397
3656,Guadalajara,Galápagos,466231.982055925,4505183.31622165,0.0,132.0,i-DE,40.696859840336934,-3.3996888102601397
3518,Guadalajara,Guadalajara,484750.875947456,4500889.59471594,0.0,132.0,i-DE,40.65872977589901,-3.180390764518478
3518,Guadalajara,Guadalajara,484750.875947456,4500889.59471594,0.0,66.0,i-DE,40.65872977589901,-3.180390764518478
3518,Guadalajara,Guadalajara,484750.875947456,4500889.59471594,0.0,66.0,i-DE,40.65872977589901,-3.180390764518478
3518,Guadalajara,Guadalajara,484750.875947456,4500889.59471594,0.0,20.0,i-DE,40.65872977589901,-3.180390764518478
3518,Guadalajara,Guadalajara,484750.875947456,4500889.59471594,0.0,20.0,i-DE,40.65872977589901,-3.180390764518478
3813,Guadalajara,Galápagos,471273.971870134,4506467.74250519,0.0,132.0,i-DE,40.70862183708211,-3.3400701762221936
3290,Guadalajara,Torija,497599.107563916,4511899.14082652,0.0,132.0,i-DE,40.758048827651855,-3.028443788301471
3290,Guadalajara,Torija,497599.107563916,4511899.14082652,0.0,20.0,i-DE,40.758048827651855,-3.028443788301471
3290,Guadalajara,Torija,497599.107563916,4511899.14082652,0.0,20.0,i-DE,40.758048827651855,-3.028443788301471
3373,Guadalajara,Villanueva de la Torre,476199.484796631,4491949.84219492,0.0,20.0,i-DE,40.57799163459908,-3.2812112905877164
3373,Guadalajara,Villanueva de la Torre,476199.484796631,4491949.84219492,0.0,132.0,i-DE,40.57799163459908,-3.2812112905877164
4048,Guadalajara,Alarilla,490452.493749073,4520317.58490484,0.0,66.0,i-DE,40.83383480699122,-3.1132396499784583
4048,Guadalajara,Alarilla,490452.493749073,4520317.58490484,0.0,20.0,i-DE,40.83383480699122,-3.1132396499784583
4494,Guadalajara,Fontanar,484383.621207333,4510039.50598911,0.0,66.0,i-DE,40.74115136778845,-3.18496306941821
4494,Guadalajara,Fontanar,484383.621207333,4510039.50598911,0.0,20.0,i-DE,40.74115136778845,-3.18496306941821
4494,Guadalajara,Fontanar,484383.621207333,4510039.50598911,0.0,20.0,i-DE,40.74115136778845,-3.18496306941821
4147,Guadalajara,Jadraque,506447.282919763,4531254.71458079,0.0,66.0,i-DE,40.93239123436839,-2.9234174960648294
4147,Guadalajara,Jadraque,506447.282919763,4531254.71458079,0.0,20.0,i-DE,40.93239123436839,-2.9234174960648294
4059,Guadalajara,Sigüenza,529863.642311232,4545304.77395447,0.0,66.0,i-DE,41.058435025865144,-2.6445958928369784
4059,Guadalajara,Sigüenza,529863.642311232,4545304.77395447,0.0,66.0,i-DE,41.058435025865144,-2.6445958928369784
4059,Guadalajara,Sigüenza,529863.642311232,4545304.77395447,0.0,20.0,i-DE,41.058435025865144,-2.6445958928369784
4059,Guadalajara,Sigüenza,529863.642311232,4545304.77395447,0.0,20.0,i-DE,41.058435025865144,-2.6445958928369784
4195,Guadalajara,Yunquera de Henares,484856.502100635,4514200.31937653,0.0,66.0,i-DE,40.77864319047389,-3.179462993709802
4195,Guadalajara,Yunquera de Henares,484856.502100635,4514200.31937653,0.0,20.0,i-DE,40.77864319047389,-3.179462993709802
3066,Gipuzkoa,Aduna,578200.82252327,4784123.29413677,0.0,132.0,i-DE,43.20584117731662,-2.037362279460932
3066,Gipuzkoa,Aduna,578200.82252327,4784123.29413677,0.0,132.0,i-DE,43.20584117731662,-2.037362279460932
3066,Gipuzkoa,Aduna,578200.82252327,4784123.29413677,0.0,13.2,i-DE,43.20584117731662,-2.037362279460932
3066,Gipuzkoa,Aduna,578200.82252327,4784123.29413677,0.0,30.0,i-DE,43.20584117731662,-2.037362279460932
3019,Gipuzkoa,Altzo,573607.32963673,4773444.15032117,0.0,132.0,i-DE,43.11015100702121,-2.0953199355260113
3019,Gipuzkoa,Altzo,573607.32963673,4773444.15032117,0.0,132.0,i-DE,43.11015100702121,-2.0953199355260113
3019,Gipuzkoa,Altzo,573607.32963673,4773444.15032117,0.0,30.0,i-DE,43.11015100702121,-2.0953199355260113
3093,Gipuzkoa,Oiartzun,593824.441243383,4795369.836429,3.52,132.0,i-DE,43.30531239604166,-1.8431582776743094
3107,Gipuzkoa,Azpeitia,560715.870089029,4784740.98707807,0.0,132.0,i-DE,43.21301143727343,-2.2525103640946154
3010,Gipuzkoa,Bergara,546909.58318414,4775834.90117267,0.0,30.0,i-DE,43.133802132801165,-2.4232288186467
3010,Gipuzkoa,Bergara,546909.58318414,4775834.90117267,0.0,132.0,i-DE,43.133802132801165,-2.4232288186467
3010,Gipuzkoa,Bergara,546909.58318414,4775834.90117267,0.0,132.0,i-DE,43.133802132801165,-2.4232288186467
3037,Gipuzkoa,Elgoibar,547635.651212259,4784156.43631091,0.0,132.0,i-DE,43.20868678639092,-2.413585530841083
3037,Gipuzkoa,Elgoibar,547635.651212259,4784156.43631091,0.0,132.0,i-DE,43.20868678639092,-2.413585530841083
3037,Gipuzkoa,Elgoibar,547635.651212259,4784156.43631091,0.0,30.0,i-DE,43.20868678639092,-2.413585530841083
3023,Gipuzkoa,Donostia/San Sebastián,583032.651328789,4794642.85416972,0.0,132.0,i-DE,43.30003554885989,-1.9763071110861876
3023,Gipuzkoa,Donostia/San Sebastián,583032.651328789,4794642.85416972,0.0,132.0,i-DE,43.30003554885989,-1.9763071110861876
3023,Gipuzkoa,Donostia/San Sebastián,583032.651328789,4794642.85416972,0.0,13.2,i-DE,43.30003554885989,-1.9763071110861876
3023,Gipuzkoa,Donostia/San Sebastián,583032.651328789,4794642.85416972,0.0,13.2,i-DE,43.30003554885989,-1.9763071110861876
3009,Gipuzkoa,Hernani,583810.324089354,4790153.46015543,0.0,132.0,i-DE,43.259530511208816,-1.9674046793034015
3009,Gipuzkoa,Hernani,583810.324089354,4790153.46015543,0.0,30.0,i-DE,43.259530511208816,-1.9674046793034015
3035,Gipuzkoa,Irun,596319.786700963,4799015.38286421,0.0,132.0,i-DE,43.337816667518126,-1.8117579162801878
3035,Gipuzkoa,Irun,596319.786700963,4799015.38286421,0.0,13.2,i-DE,43.337816667518126,-1.8117579162801878
3035,Gipuzkoa,Irun,596319.786700963,4799015.38286421,0.0,30.0,i-DE,43.337816667518126,-1.8117579162801878
3035,Gipuzkoa,Irun,596319.786700963,4799015.38286421,0.0,13.2,i-DE,43.337816667518126,-1.8117579162801878
3035,Gipuzkoa,Irun,596319.786700963,4799015.38286421,0.0,30.0,i-DE,43.337816667518126,-1.8117579162801878
3035,Gipuzkoa,Irun,596319.786700963,4799015.38286421,0.0,30.0,i-DE,43.337816667518126,-1.8117579162801878
3062,Gipuzkoa,Zestoa,560364.366185135,4785027.06773156,0.0,132.0,i-DE,43.21561549726467,-2.2568061857033412
3062,Gipuzkoa,Zestoa,560364.366185135,4785027.06773156,0.0,132.0,i-DE,43.21561549726467,-2.2568061857033412
3062,Gipuzkoa,Zestoa,560364.366185135,4785027.06773156,0.0,30.0,i-DE,43.21561549726467,-2.2568061857033412
3088,Gipuzkoa,Donostia/San Sebastián,584975.050850971,4795102.68221553,0.0,132.0,i-DE,43.3039586162836,-1.9522924473442271
3088,Gipuzkoa,Donostia/San Sebastián,584975.050850971,4795102.68221553,0.0,132.0,i-DE,43.3039586162836,-1.9522924473442271
3088,Gipuzkoa,Donostia/San Sebastián,584975.050850971,4795102.68221553,0.0,13.2,i-DE,43.3039586162836,-1.9522924473442271
3088,Gipuzkoa,Donostia/San Sebastián,584975.050850971,4795102.68221553,0.0,30.0,i-DE,43.3039586162836,-1.9522924473442271
3088,Gipuzkoa,Donostia/San Sebastián,584975.050850971,4795102.68221553,0.0,30.0,i-DE,43.3039586162836,-1.9522924473442271
3051,Gipuzkoa,Arrasate/Mondragón,543284.471486864,4769321.8305791,0.0,132.0,i-DE,43.07537093936774,-2.468306786931773
3051,Gipuzkoa,Arrasate/Mondragón,543284.471486864,4769321.8305791,0.0,132.0,i-DE,43.07537093936774,-2.468306786931773
3051,Gipuzkoa,Arrasate/Mondragón,543284.471486864,4769321.8305791,0.0,132.0,i-DE,43.07537093936774,-2.468306786931773
3051,Gipuzkoa,Arrasate/Mondragón,543284.471486864,4769321.8305791,0.0,30.0,i-DE,43.07537093936774,-2.468306786931773
3065,Gipuzkoa,Oiartzun,590506.725369144,4796173.9758288,0.0,132.0,i-DE,43.31295835737843,-1.8839250055295802
3065,Gipuzkoa,Oiartzun,590506.725369144,4796173.9758288,0.0,132.0,i-DE,43.31295835737843,-1.8839250055295802
3065,Gipuzkoa,Oiartzun,590506.725369144,4796173.9758288,0.0,30.0,i-DE,43.31295835737843,-1.8839250055295802
3002,Gipuzkoa,Ormaiztegi,561695.373435286,4765840.40037953,0.0,132.0,i-DE,43.0427492765757,-2.242555340331213
3002,Gipuzkoa,Ormaiztegi,561695.373435286,4765840.40037953,0.0,13.2,i-DE,43.0427492765757,-2.242555340331213
3002,Gipuzkoa,Ormaiztegi,561695.373435286,4765840.40037953,0.0,30.0,i-DE,43.0427492765757,-2.242555340331213
3002,Gipuzkoa,Ormaiztegi,561695.373435286,4765840.40037953,0.0,13.2,i-DE,43.0427492765757,-2.242555340331213
3002,Gipuzkoa,Ormaiztegi,561695.373435286,4765840.40037953,0.0,30.0,i-DE,43.0427492765757,-2.242555340331213
3002,Gipuzkoa,Ormaiztegi,561695.373435286,4765840.40037953,0.0,30.0,i-DE,43.0427492765757,-2.242555340331213
3039,Gipuzkoa,Usurbil,579733.338575524,4792161.57338339,0.0,30.0,i-DE,43.27805260587325,-2.017337413933208
3039,Gipuzkoa,Usurbil,579733.338575524,4792161.57338339,0.0,132.0,i-DE,43.27805260587325,-2.017337413933208
3039,Gipuzkoa,Usurbil,579733.338575524,4792161.57338339,0.0,132.0,i-DE,43.27805260587325,-2.017337413933208
3155,Gipuzkoa,Donostia/San Sebastián,578165.679009905,4789874.43073562,0.0,30.0,i-DE,43.25762489485475,-2.036979828447975
3155,Gipuzkoa,Donostia/San Sebastián,578165.679009905,4789874.43073562,0.0,132.0,i-DE,43.25762489485475,-2.036979828447975
4590,Gipuzkoa,Alegia,573520.593863479,4771988.24043177,0.0,13.2,i-DE,43.09705070066118,-2.096578632020538
4590,Gipuzkoa,Alegia,573520.593863479,4771988.24043177,0.0,30.0,i-DE,43.09705070066118,-2.096578632020538
4604,Gipuzkoa,Donostia/San Sebastián,586932.787026763,4796491.83194537,0.0,13.2,i-DE,43.316241534339014,-1.9279386458166452
4604,Gipuzkoa,Donostia/San Sebastián,586932.787026763,4796491.83194537,0.0,30.0,i-DE,43.316241534339014,-1.9279386458166452
4604,Gipuzkoa,Donostia/San Sebastián,586932.787026763,4796491.83194537,0.0,13.2,i-DE,43.316241534339014,-1.9279386458166452
4604,Gipuzkoa,Donostia/San Sebastián,586932.787026763,4796491.83194537,0.0,30.0,i-DE,43.316241534339014,-1.9279386458166452
4595,Gipuzkoa,Eskoriatza,539422.683942841,4763579.53055295,0.0,13.2,i-DE,43.02387386962766,-2.516148683967361
4595,Gipuzkoa,Eskoriatza,539422.683942841,4763579.53055295,0.0,30.0,i-DE,43.02387386962766,-2.516148683967361
4595,Gipuzkoa,Eskoriatza,539422.683942841,4763579.53055295,0.0,13.2,i-DE,43.02387386962766,-2.516148683967361
4595,Gipuzkoa,Eskoriatza,539422.683942841,4763579.53055295,0.0,30.0,i-DE,43.02387386962766,-2.516148683967361
4574,Gipuzkoa,Azpeitia,560506.531222286,4780066.06006627,0.0,13.2,i-DE,43.17093508493011,-2.255599165180602
4574,Gipuzkoa,Azpeitia,560506.531222286,4780066.06006627,0.0,30.0,i-DE,43.17093508493011,-2.255599165180602
4574,Gipuzkoa,Azpeitia,560506.531222286,4780066.06006627,0.0,13.2,i-DE,43.17093508493011,-2.255599165180602
4574,Gipuzkoa,Azpeitia,560506.531222286,4780066.06006627,0.0,30.0,i-DE,43.17093508493011,-2.255599165180602
4582,Gipuzkoa,Bidania-Goiatz,568556.900083075,4776620.01952015,0.0,13.2,i-DE,43.13922016704709,-2.1569934721302615
4582,Gipuzkoa,Bidania-Goiatz,568556.900083075,4776620.01952015,0.0,30.0,i-DE,43.13922016704709,-2.1569934721302615
4581,Gipuzkoa,Deba,551590.346894097,4793303.49868699,0.0,13.2,i-DE,43.2907883364099,-2.3640480739968748
4581,Gipuzkoa,Deba,551590.346894097,4793303.49868699,0.0,30.0,i-DE,43.2907883364099,-2.3640480739968748
4615,Gipuzkoa,Donostia/San Sebastián,583286.823677427,4796417.64289909,0.0,13.2,i-DE,43.315986160714004,-1.9729049305183075
4615,Gipuzkoa,Donostia/San Sebastián,583286.823677427,4796417.64289909,0.0,30.0,i-DE,43.315986160714004,-1.9729049305183075
4615,Gipuzkoa,Donostia/San Sebastián,583286.823677427,4796417.64289909,0.0,13.2,i-DE,43.315986160714004,-1.9729049305183075
4615,Gipuzkoa,Donostia/San Sebastián,583286.823677427,4796417.64289909,0.0,30.0,i-DE,43.315986160714004,-1.9729049305183075
4615,Gipuzkoa,Donostia/San Sebastián,583286.823677427,4796417.64289909,0.0,13.2,i-DE,43.315986160714004,-1.9729049305183075
4615,Gipuzkoa,Donostia/San Sebastián,583286.823677427,4796417.64289909,0.0,30.0,i-DE,43.315986160714004,-1.9729049305183075
4576,Gipuzkoa,Elgoibar,548356.975261339,4786113.86283241,0.0,13.2,i-DE,43.22626610469849,-2.404534715461677
4576,Gipuzkoa,Elgoibar,548356.975261339,4786113.86283241,0.0,30.0,i-DE,43.22626610469849,-2.404534715461677
4576,Gipuzkoa,Elgoibar,548356.975261339,4786113.86283241,0.0,13.2,i-DE,43.22626610469849,-2.404534715461677
4576,Gipuzkoa,Elgoibar,548356.975261339,4786113.86283241,0.0,30.0,i-DE,43.22626610469849,-2.404534715461677
4594,Gipuzkoa,Elgeta,541578.414197264,4775889.99167576,0.0,13.2,i-DE,43.13460982564078,-2.488770718645763
4594,Gipuzkoa,Elgeta,541578.414197264,4775889.99167576,0.0,30.0,i-DE,43.13460982564078,-2.488770718645763
4598,Gipuzkoa,Ezkio-Itsaso,557295.996241779,4770470.9262901,0.0,13.2,i-DE,43.08478867760946,-2.2960862186003963
4598,Gipuzkoa,Ezkio-Itsaso,557295.996241779,4770470.9262901,0.0,30.0,i-DE,43.08478867760946,-2.2960862186003963
4598,Gipuzkoa,Ezkio-Itsaso,557295.996241779,4770470.9262901,0.0,13.2,i-DE,43.08478867760946,-2.2960862186003963
4598,Gipuzkoa,Ezkio-Itsaso,557295.996241779,4770470.9262901,0.0,30.0,i-DE,43.08478867760946,-2.2960862186003963
4965,Gipuzkoa,Azkoitia,555622.242563901,4781405.86944766,0.0,13.2,i-DE,43.18337412257512,-2.315550559635136
4965,Gipuzkoa,Azkoitia,555622.242563901,4781405.86944766,0.0,30.0,i-DE,43.18337412257512,-2.315550559635136
4965,Gipuzkoa,Azkoitia,555622.242563901,4781405.86944766,0.0,13.2,i-DE,43.18337412257512,-2.315550559635136
4965,Gipuzkoa,Azkoitia,555622.242563901,4781405.86944766,0.0,30.0,i-DE,43.18337412257512,-2.315550559635136
4607,Gipuzkoa,Hondarribia,597345.820111909,4801613.54489023,0.0,13.2,i-DE,43.36107457905932,-1.7986417477542438
4607,Gipuzkoa,Hondarribia,597345.820111909,4801613.54489023,0.0,30.0,i-DE,43.36107457905932,-1.7986417477542438
4566,Gipuzkoa,Hernani,584090.486573725,4791424.12200985,0.0,13.2,i-DE,43.27093932121455,-1.9637594086865853
4566,Gipuzkoa,Hernani,584090.486573725,4791424.12200985,0.0,30.0,i-DE,43.27093932121455,-1.9637594086865853
4566,Gipuzkoa,Hernani,584090.486573725,4791424.12200985,0.0,13.2,i-DE,43.27093932121455,-1.9637594086865853
4566,Gipuzkoa,Hernani,584090.486573725,4791424.12200985,0.0,30.0,i-DE,43.27093932121455,-1.9637594086865853
4563,Gipuzkoa,Donostia/San Sebastián,579108.350069788,4794761.65738691,0.0,13.2,i-DE,43.301527916621055,-2.0246648835184455
4563,Gipuzkoa,Donostia/San Sebastián,579108.350069788,4794761.65738691,0.0,30.0,i-DE,43.301527916621055,-2.0246648835184455
4563,Gipuzkoa,Donostia/San Sebastián,579108.350069788,4794761.65738691,0.0,13.2,i-DE,43.301527916621055,-2.0246648835184455
4563,Gipuzkoa,Donostia/San Sebastián,579108.350069788,4794761.65738691,0.0,30.0,i-DE,43.301527916621055,-2.0246648835184455
4298,Gipuzkoa,Andoain,579596.329281142,4786202.33277123,0.0,30.0,i-DE,43.224413834266564,-2.019886530602742
4298,Gipuzkoa,Andoain,579596.329281142,4786202.33277123,0.0,30.0,i-DE,43.224413834266564,-2.019886530602742
4298,Gipuzkoa,Andoain,579596.329281142,4786202.33277123,0.0,13.2,i-DE,43.224413834266564,-2.019886530602742
4298,Gipuzkoa,Andoain,579596.329281142,4786202.33277123,0.0,13.2,i-DE,43.224413834266564,-2.019886530602742
4578,Gipuzkoa,Eibar,542168.408791669,4781169.58098452,0.0,13.2,i-DE,43.182117093026115,-2.4811145801606718
4578,Gipuzkoa,Eibar,542168.408791669,4781169.58098452,0.0,30.0,i-DE,43.182117093026115,-2.4811145801606718
4578,Gipuzkoa,Eibar,542168.408791669,4781169.58098452,0.0,13.2,i-DE,43.182117093026115,-2.4811145801606718
4578,Gipuzkoa,Eibar,542168.408791669,4781169.58098452,0.0,30.0,i-DE,43.182117093026115,-2.4811145801606718
4964,Gipuzkoa,Deba,553632.605934949,4791835.82395087,0.0,13.2,i-DE,43.27743060226382,-2.3390179451136155
4964,Gipuzkoa,Deba,553632.605934949,4791835.82395087,0.0,30.0,i-DE,43.27743060226382,-2.3390179451136155
4964,Gipuzkoa,Deba,553632.605934949,4791835.82395087,0.0,13.2,i-DE,43.27743060226382,-2.3390179451136155
4964,Gipuzkoa,Deba,553632.605934949,4791835.82395087,0.0,30.0,i-DE,43.27743060226382,-2.3390179451136155
4239,Gipuzkoa,Irun,597907.434252667,4798321.56327313,0.0,30.0,i-DE,43.33136537974431,-1.7923000574426704
4239,Gipuzkoa,Irun,597907.434252667,4798321.56327313,0.0,30.0,i-DE,43.33136537974431,-1.7923000574426704
4239,Gipuzkoa,Irun,597907.434252667,4798321.56327313,0.0,13.2,i-DE,43.33136537974431,-1.7923000574426704
4239,Gipuzkoa,Irun,597907.434252667,4798321.56327313,0.0,13.2,i-DE,43.33136537974431,-1.7923000574426704
4567,Gipuzkoa,Lasarte-Oria,580368.367783442,4791594.37993426,0.0,13.2,i-DE,43.27287849262087,-2.009595054485315
4567,Gipuzkoa,Lasarte-Oria,580368.367783442,4791594.37993426,0.0,30.0,i-DE,43.27287849262087,-2.009595054485315
4567,Gipuzkoa,Lasarte-Oria,580368.367783442,4791594.37993426,0.0,13.2,i-DE,43.27287849262087,-2.009595054485315
4567,Gipuzkoa,Lasarte-Oria,580368.367783442,4791594.37993426,0.0,30.0,i-DE,43.27287849262087,-2.009595054485315
4585,Gipuzkoa,Lazkao,566006.04836044,4765085.57019279,0.0,13.2,i-DE,43.03559020842411,-2.1897268986874976
4585,Gipuzkoa,Lazkao,566006.04836044,4765085.57019279,0.0,30.0,i-DE,43.03559020842411,-2.1897268986874976
4585,Gipuzkoa,Lazkao,566006.04836044,4765085.57019279,0.0,13.2,i-DE,43.03559020842411,-2.1897268986874976
4585,Gipuzkoa,Lazkao,566006.04836044,4765085.57019279,0.0,30.0,i-DE,43.03559020842411,-2.1897268986874976
4587,Gipuzkoa,Legazpi,554031.964233357,4765735.02821716,0.0,13.2,i-DE,43.04238446101497,-2.3366439416159728
4587,Gipuzkoa,Legazpi,554031.964233357,4765735.02821716,0.0,30.0,i-DE,43.04238446101497,-2.3366439416159728
4587,Gipuzkoa,Legazpi,554031.964233357,4765735.02821716,0.0,13.2,i-DE,43.04238446101497,-2.3366439416159728
4587,Gipuzkoa,Legazpi,554031.964233357,4765735.02821716,0.0,30.0,i-DE,43.04238446101497,-2.3366439416159728
4600,Gipuzkoa,Lezo,589788.82470698,4797009.97782634,0.0,13.2,i-DE,43.32057083639383,-1.8926394191994607
4600,Gipuzkoa,Lezo,589788.82470698,4797009.97782634,0.0,30.0,i-DE,43.32057083639383,-1.8926394191994607
4573,Gipuzkoa,Azpeitia,558329.018754023,4780890.17296051,0.0,13.2,i-DE,43.178526641505364,-2.282299710363215
4573,Gipuzkoa,Azpeitia,558329.018754023,4780890.17296051,0.0,30.0,i-DE,43.178526641505364,-2.282299710363215
4577,Gipuzkoa,Eibar,543189.585846082,4781878.60814837,0.0,13.2,i-DE,43.18844378710622,-2.4684940564174287
4577,Gipuzkoa,Eibar,543189.585846082,4781878.60814837,0.0,30.0,i-DE,43.18844378710622,-2.4684940564174287
4577,Gipuzkoa,Eibar,543189.585846082,4781878.60814837,0.0,13.2,i-DE,43.18844378710622,-2.4684940564174287
4577,Gipuzkoa,Eibar,543189.585846082,4781878.60814837,0.0,30.0,i-DE,43.18844378710622,-2.4684940564174287
4575,Gipuzkoa,Mendaro,549486.552435435,4789410.2584572,0.0,13.2,i-DE,43.25587426446099,-2.3903300302200385
4575,Gipuzkoa,Mendaro,549486.552435435,4789410.2584572,0.0,30.0,i-DE,43.25587426446099,-2.3903300302200385
4593,Gipuzkoa,Arrasate/Mondragón,540778.005390553,4767801.65738569,0.0,13.2,i-DE,43.06182123432004,-2.499205716875788
4593,Gipuzkoa,Arrasate/Mondragón,540778.005390553,4767801.65738569,0.0,30.0,i-DE,43.06182123432004,-2.499205716875788
4593,Gipuzkoa,Arrasate/Mondragón,540778.005390553,4767801.65738569,0.0,13.2,i-DE,43.06182123432004,-2.499205716875788
4593,Gipuzkoa,Arrasate/Mondragón,540778.005390553,4767801.65738569,0.0,30.0,i-DE,43.06182123432004,-2.499205716875788
4580,Gipuzkoa,Mutriku,549633.557974907,4794650.36656153,0.0,13.2,i-DE,43.30304723881589,-2.3880463422885048
4580,Gipuzkoa,Mutriku,549633.557974907,4794650.36656153,0.0,30.0,i-DE,43.30304723881589,-2.3880463422885048
4601,Gipuzkoa,Oiartzun,590938.11539034,4795173.79793286,0.0,13.2,i-DE,43.30390185353216,-1.8787719019697864
4601,Gipuzkoa,Oiartzun,590938.11539034,4795173.79793286,0.0,30.0,i-DE,43.30390185353216,-1.8787719019697864
4601,Gipuzkoa,Oiartzun,590938.11539034,4795173.79793286,0.0,13.2,i-DE,43.30390185353216,-1.8787719019697864
4601,Gipuzkoa,Oiartzun,590938.11539034,4795173.79793286,0.0,30.0,i-DE,43.30390185353216,-1.8787719019697864
4596,Gipuzkoa,Oñati,547446.602563988,4764551.81859149,0.0,13.2,i-DE,43.03217022535582,-2.417589515057829
4596,Gipuzkoa,Oñati,547446.602563988,4764551.81859149,0.0,30.0,i-DE,43.03217022535582,-2.417589515057829
4138,Gipuzkoa,Ordizia,567313.624035221,4767595.51380899,0.0,13.2,i-DE,43.05807517480776,-2.1733736351072106
4138,Gipuzkoa,Ordizia,567313.624035221,4767595.51380899,0.0,30.0,i-DE,43.05807517480776,-2.1733736351072106
4138,Gipuzkoa,Ordizia,567313.624035221,4767595.51380899,0.0,13.2,i-DE,43.05807517480776,-2.1733736351072106
4138,Gipuzkoa,Ordizia,567313.624035221,4767595.51380899,0.0,30.0,i-DE,43.05807517480776,-2.1733736351072106
4569,Gipuzkoa,Aia,570812.114839493,4791510.56727169,0.0,13.2,i-DE,43.273082845450375,-2.1273562741591574
4569,Gipuzkoa,Aia,570812.114839493,4791510.56727169,0.0,30.0,i-DE,43.273082845450375,-2.1273562741591574
4569,Gipuzkoa,Aia,570812.114839493,4791510.56727169,0.0,13.2,i-DE,43.273082845450375,-2.1273562741591574
4569,Gipuzkoa,Aia,570812.114839493,4791510.56727169,0.0,30.0,i-DE,43.273082845450375,-2.1273562741591574
4602,Gipuzkoa,Errenteria,588816.940124311,4795656.53030281,0.0,13.2,i-DE,43.308501230542554,-1.9048423147422107
4602,Gipuzkoa,Errenteria,588816.940124311,4795656.53030281,0.0,30.0,i-DE,43.308501230542554,-1.9048423147422107
4602,Gipuzkoa,Errenteria,588816.940124311,4795656.53030281,0.0,13.2,i-DE,43.308501230542554,-1.9048423147422107
4602,Gipuzkoa,Errenteria,588816.940124311,4795656.53030281,0.0,30.0,i-DE,43.308501230542554,-1.9048423147422107
4592,Gipuzkoa,Bergara,547488.762666903,4773306.76899796,0.0,13.2,i-DE,43.11100162955935,-2.4163243973712167
4592,Gipuzkoa,Bergara,547488.762666903,4773306.76899796,0.0,30.0,i-DE,43.11100162955935,-2.4163243973712167
4589,Gipuzkoa,Segura,560081.919441093,4761743.92850302,0.0,13.2,i-DE,43.00599277682438,-2.2628038731824502
4589,Gipuzkoa,Segura,560081.919441093,4761743.92850302,0.0,30.0,i-DE,43.00599277682438,-2.2628038731824502
4579,Gipuzkoa,Soraluze-Placencia de las Armas,546650.860084473,4781187.60878382,0.0,13.2,i-DE,43.18201598331736,-2.4259587442281467
4579,Gipuzkoa,Soraluze-Placencia de las Armas,546650.860084473,4781187.60878382,0.0,30.0,i-DE,43.18201598331736,-2.4259587442281467
4583,Gipuzkoa,Tolosa,575289.436261268,4775389.19424986,0.0,13.2,i-DE,43.12749834063264,-2.0743844446115958
4583,Gipuzkoa,Tolosa,575289.436261268,4775389.19424986,0.0,30.0,i-DE,43.12749834063264,-2.0743844446115958
4583,Gipuzkoa,Tolosa,575289.436261268,4775389.19424986,0.0,13.2,i-DE,43.12749834063264,-2.0743844446115958
4583,Gipuzkoa,Tolosa,575289.436261268,4775389.19424986,0.0,30.0,i-DE,43.12749834063264,-2.0743844446115958
4603,Gipuzkoa,Donostia/San Sebastián,585820.576093334,4797346.97896888,0.0,13.2,i-DE,43.32406818719363,-1.9415185431986939
4603,Gipuzkoa,Donostia/San Sebastián,585820.576093334,4797346.97896888,0.0,30.0,i-DE,43.32406818719363,-1.9415185431986939
4603,Gipuzkoa,Donostia/San Sebastián,585820.576093334,4797346.97896888,0.0,13.2,i-DE,43.32406818719363,-1.9415185431986939
4603,Gipuzkoa,Donostia/San Sebastián,585820.576093334,4797346.97896888,0.0,30.0,i-DE,43.32406818719363,-1.9415185431986939
3341,Gipuzkoa,Bergara,546962.610805017,4773987.72835657,0.0,13.2,i-DE,43.117166098061944,-2.4227332782033253
3341,Gipuzkoa,Bergara,546962.610805017,4773987.72835657,0.0,30.0,i-DE,43.117166098061944,-2.4227332782033253
4165,Gipuzkoa,Zarautz,566475.833616028,4792292.36910056,0.0,13.2,i-DE,43.28051713935908,-2.1806938863413032
4165,Gipuzkoa,Zarautz,566475.833616028,4792292.36910056,0.0,30.0,i-DE,43.28051713935908,-2.1806938863413032
4588,Gipuzkoa,Urretxu,555402.612564283,4771292.36321508,0.0,13.2,i-DE,43.09232586957641,-2.319263968846208
4588,Gipuzkoa,Urretxu,555402.612564283,4771292.36321508,0.0,30.0,i-DE,43.09232586957641,-2.319263968846208
4568,Gipuzkoa,Usurbil,577967.917059238,4791413.00255181,0.0,13.2,i-DE,43.27149776365939,-2.0391981195146602
