substation_name,provincia,municipio,latitude,longitude,available_capacity_mw,distributor_network,voltage_kv,grid_status,is_friction
ALCONCHE,Badajoz,6007,38.5169206730953,-7.061996450200737,0.0,Endesa,66.0,Congested,True
ALCONERA,Badajoz,6008,38.38033378918994,-6.4872916164511185,0.0,Endesa,66.0,Congested,True
ALCORES,Sevilla,41004,37.3863698187889,-5.856379615083996,0.0,Endesa,132.0,Congested,True
ALCORISA,Teruel,44014,40.89825350969254,-0.3835556389164561,0.0,Endesa,45.0,Congested,True
ALCUDIA,"Balears, Illes",7003,39.83635626735193,-2.855641326922692,39.26,Endesa,15.0,Sufficient,False
ALC_REAL,Jaén,23002,37.45265437464315,-3.9366120297824376,0.0,Endesa,66.0,Congested,True
ALDEIRE,Granada,18010,37.222064056867225,-3.0682209009274675,0.0,Endesa,66.0,Congested,True
ALFAMEN,Zaragoza,50018,41.44325813871384,-1.238341556388768,0.0,Endesa,45.0,Congested,True
ALFARRAS,Lleida,25013,41.85090251331329,0.5742629582651926,0.0,Endesa,132.0,Congested,True
ALGAIDA,Málaga,29095,37.174866117397166,-4.457620847969113,0.0,Endesa,66.0,Congested,True
ALGECIRA,Cádiz,11033,36.18292745055023,-5.389777061335713,0.0,Endesa,66.0,Congested,True
ALGODONA,Cádiz,11005,36.87439846383037,-5.416198033536515,0.0,Endesa,66.0,Congested,True
ALHAMA,Granada,18013,36.998681573391856,-3.991244896449905,0.0,Endesa,66.0,Congested,True
ALHAURIN,Málaga,29007,36.656019796308755,-4.574923820128666,47.3,Endesa,66.0,Sufficient,False
ALIAGA,Teruel,44017,40.685915740555075,-0.6790290756122991,0.0,Endesa,132.0,Congested,True
ALIJAR,Cádiz,11020,36.73331564127571,-6.294714966664748,0.0,Endesa,66.0,Congested,True
ALJARAFE,Sevilla,41016,37.34439113114994,-6.094854219077887,13.69,Endesa,66.0,Sufficient,False
ALMATRET,Lleida,25020,41.339812976033365,0.3658023304887594,0.0,Endesa,25.0,Congested,True
ALMAZAN,Soria,42020,41.49336610115443,-2.510736328801126,0.0,Endesa,132.0,Congested,True
ALMENDRA,Badajoz,6011,38.69592745347717,-6.398829314679901,0.0,Endesa,66.0,Congested,True
ALMONTE,Huelva,21005,37.27269448616294,-6.543533529379967,0.0,Endesa,66.0,Congested,True
ALMUDEVAR,Huesca,22021,42.0456660809384,-0.5994484489729066,0.0,Endesa,45.0,Congested,True
ALMUNECA,Granada,18017,36.76358567528575,-3.692885373846794,0.0,Endesa,66.0,Congested,True
ALMUÑA,Asturias,Valdés,43.53123149663171,-6.522581181006914,30.0,Viesgo,132.0,Sufficient,False
ALQUERIA,Huelva,21041,37.31217587568452,-6.858186762631596,0.0,Endesa,66.0,Congested,True
ALTAFULLA,Tarragona,43012,41.154193790722495,1.3735501604950782,58.65,Endesa,110.0,Sufficient,False
ALTORRICON,Huesca,22025,41.785369765982445,0.4133608841785104,0.0,Endesa,66.0,Congested,True
ALTOSLUBIA,Soria,42071,41.61074363013142,-2.5058107579593156,0.0,Endesa,45.0,Congested,True
ALTRON,Lleida,25209,42.442154779635864,1.1299708082787905,0.0,Endesa,110.0,Congested,True
ALUMALSA,Zaragoza,50297,41.60775555709816,-0.8356137176801874,0.0,Endesa,45.0,Congested,True
ALVARADO,Badajoz,6015,38.7871468446323,-6.799987257877154,0.0,Endesa,66.0,Congested,True
AMATE,Sevilla,41091,37.38637845283564,-5.947987298863971,0.0,Endesa,66.0,Congested,True
AMBROSERO,Cantabria,Bárcena de Cicero,43.42321985199259,-3.533134334652545,0.87,Viesgo,55.0,Congested,True
AMPOLLA,Tarragona,43906,40.80036064200443,0.6714500066852668,0.0,Endesa,110.0,Congested,True
AMPOSTA,Tarragona,43014,40.70855730728605,0.5612035354504437,0.0,Endesa,110.0,Congested,True
ANDARAX,Almería,4013,36.8397268675853,-2.431843631225398,0.0,Endesa,132.0,Congested,True
ANDORRA,Teruel,44025,40.97203630359663,-0.4334611164927832,0.0,Endesa,45.0,Congested,True
ANDRATX,"Balears, Illes",7005,39.54449836800663,-3.577204452496592,4.87,Endesa,15.0,Moderate,True
ANDUJAR,Jaén,23005,38.04316337540427,-3.9970296485182466,0.0,Endesa,132.0,Congested,True
ANOIA,Barcelona,8302,41.57706327613121,1.6671009971962556,30.89,Endesa,25.0,Sufficient,False
ANSO,Huesca,22028,42.75045411803981,-0.8291856660757163,0.0,Endesa,45.0,Congested,True
ANTEQUER,Málaga,29015,37.05218760331863,-4.56320301657116,0.0,Endesa,66.0,Congested,True
ANZANIGO,Huesca,22072,42.40615859616427,-0.6458069476994042,0.0,Endesa,45.0,Congested,True
ARAGONIA,Zaragoza,50297,41.64005555165961,-0.9091204347950316,0.0,Endesa,45.0,Congested,True
ARAHAL,Sevilla,41071,37.27192340244298,-5.546446175182651,0.0,Endesa,66.0,Congested,True
ARBON,Asturias,Coaña,43.478805368393296,-6.730785369757662,30.0,Viesgo,132.0,Sufficient,False
ARCHIDON,Málaga,29017,37.087146809305736,-4.441270727425191,0.0,Endesa,132.0,Congested,True
ARCOS,Cádiz,11006,36.74893293596742,-5.824124542751656,0.0,Endesa,66.0,Congested,True
ARCOSUR,Zaragoza,50297,41.636255224812714,-0.9643830544143008,0.0,Endesa,132.0,Congested,True
AREASUR,Cádiz,11020,36.697974501984426,-6.160373199795509,0.0,Endesa,66.0,Congested,True
ARENAL,"Balears, Illes",7040,39.5264361135626,-3.22733183187799,21.01,Endesa,15.0,Sufficient,False
ARENAS,Asturias,Cabrales,43.30084546904479,-4.809832425020822,3.0,Viesgo,132.0,Moderate,True
ARENAS_IGUNA,Cantabria,Arenas de Iguña,43.17414439119321,-4.056250251642206,1.13,Viesgo,55.0,Moderate,True
ARENOSO,Córdoba,14043,38.01976000781975,-4.44206167766623,0.0,Endesa,66.0,Congested,True
ARGON,Sevilla,41004,37.35988205293888,-5.885092560052023,0.0,Endesa,66.0,Congested,True
ARGONE,Huesca,22111,42.429291189282424,0.3817639964483311,0.0,Endesa,110.0,Congested,True
ARGOÑOS,Cantabria,Escalante,43.449261218003215,-3.4963735251050956,0.88,Viesgo,55.0,Congested,True
ARIJA,Burgos,Arija,42.98827752993414,-3.9636252249402193,0.0,Viesgo,30.0,Congested,True
ARIZA,Zaragoza,50034,41.31420903444295,-2.0447834478318208,0.0,Endesa,45.0,Congested,True
ARJONA,Sevilla,41091,37.38795030056516,-6.002740975516145,0.0,Endesa,66.0,Congested,True
ARMENTERA,Huesca,22158,41.92668333458934,0.1495031037268524,0.0,Endesa,132.0,Congested,True
ARROYO,Badajoz,6012,38.86487632563673,-6.464652540890806,0.0,Endesa,66.0,Congested,True
ARTA,"Balears, Illes",7006,39.681188226784656,-2.656796357460387,12.67,Endesa,15.0,Sufficient,False
ARTIES,Lleida,25025,42.70062811120199,0.877052720324793,0.0,Endesa,110.0,Congested,True
ARVINA,Cádiz,11030,36.640632161890075,-6.37432791779076,41.47,Endesa,66.0,Sufficient,False
ASCO,Tarragona,43019,41.19936406034165,0.5630311961291752,0.0,Endesa,110.0,Congested,True
ASLAND,Barcelona,8125,41.47448181399603,2.1784338107296883,118.0,Endesa,110.0,Sufficient,False
ASTILLERO,Cantabria,Astillero (El),43.39608941063733,-3.826795749130944,1.74,Viesgo,55.0,Moderate,True
ATARFE,Granada,18022,37.22515257574856,-3.69732097488429,0.0,Endesa,66.0,Congested,True
ATECA,Zaragoza,50038,41.324344553119495,-1.7916842190368747,0.0,Endesa,45.0,Congested,True
ATLANTER,Cádiz,11035,36.12240607589578,-5.824540129759041,3.3,Endesa,66.0,Moderate,True
AUBALS,Tarragona,43065,41.11837086562514,0.6417105313217453,0.0,Endesa,25.0,Congested,True
AUGUSTA,Zaragoza,50297,41.65881247505568,-0.9161431903675918,0.0,Endesa,45.0,Congested,True
AXARQUIA,Málaga,29094,36.75048829892697,-4.1108529770808415,51.77,Endesa,66.0,Sufficient,False
AYAMONTE,Huelva,21010,37.21952136660968,-7.38009889838271,5.07,Endesa,66.0,Sufficient,False
AZAILA,Teruel,44031,41.2865852633457,-0.4933234689581918,0.0,Endesa,132.0,Congested,True
AZNALCOL,Sevilla,41013,37.50964240968722,-6.229040210528579,0.0,Endesa,132.0,Congested,True
AZUAGA,Badajoz,6014,38.26475406869448,-5.680283322579922,0.0,Endesa,66.0,Congested,True
BADAJOZ,Badajoz,6015,38.88593543709148,-6.927184576500843,0.0,Endesa,66.0,Congested,True
BADALONA,Barcelona,8194,41.42767207796031,2.2346466833282057,98.19,Endesa,25.0,Sufficient,False
BAENA,Córdoba,14007,37.61439374773068,-4.316637054135476,0.0,Endesa,132.0,Congested,True
BAHIASUR,Cádiz,11031,36.46752321301347,-6.2081130883388544,0.0,Endesa,66.0,Congested,True
BAILEN,Jaén,23010,38.10492559636531,-3.773283001017615,0.0,Endesa,66.0,Congested,True
BAIÑA,Asturias,Mieres,43.27476119277417,-5.827761925332302,1.39,Viesgo,30.0,Moderate,True
BALAGUER,Lleida,25220,41.75264968386399,0.7937036313194594,0.0,Endesa,110.0,Congested,True
BALBOA,Badajoz,6070,38.325337961965175,-6.71267557573134,0.0,Endesa,66.0,Congested,True
BAQUEIRA,Lleida,25025,42.69855976899072,0.9297604260593348,0.0,Endesa,110.0,Congested,True
BARBERA,Barcelona,8252,41.509600277250115,2.1423148188450383,130.74,Endesa,110.0,Sufficient,False
BARBOSA,Badajoz,6149,38.56532625063053,-6.359154753993658,0.0,Endesa,66.0,Congested,True
BARCAFLR,Cádiz,11020,36.65293098561927,-5.91233948279673,0.0,Endesa,66.0,Congested,True
BARCAROT,Badajoz,6016,38.52003878201503,-6.874759208595119,0.0,Endesa,66.0,Congested,True
BARCENA,León,24115,42.57766245118973,-6.561203407435062,0.0,Endesa,132.0,Congested,True
BARRIOS,Cádiz,11008,36.1844698686234,-5.420219268595202,0.52,Endesa,20.0,Congested,True
BARROSA,Cádiz,11014,36.3378311849211,-6.1400787142958,13.72,Endesa,66.0,Sufficient,False
BARRUELO,Palencia,Barruelo de Santullán,42.90374807466606,-4.2839057673383305,2.0,Viesgo,30.0,Moderate,True
BASE_AEREA,Zaragoza,50297,41.683089040569016,-1.0605563539067997,0.0,Endesa,45.0,Congested,True
BASMORON,Sevilla,41011,37.18985406009575,-5.60141062627609,0.0,Endesa,66.0,Congested,True
BAZA,Granada,18023,37.49495850560787,-2.758721666448898,0.0,Endesa,132.0,Congested,True
BAÑOS,Huesca,22170,42.762126387693314,-0.2324169497411135,0.0,Endesa,66.0,Congested,True
BEGUES,Barcelona,8295,41.35564916063779,1.9023303817146604,32.63,Endesa,25.0,Sufficient,False
BELCHITE,Zaragoza,50045,41.2990535858157,-0.7509230143001986,0.0,Endesa,45.0,Congested,True
BELEN,Almería,4013,36.850365335539486,-2.474577541294409,0.0,Endesa,66.0,Congested,True
BELL-LLOC,Lleida,25048,41.644618309202805,0.7773267873520777,0.0,Endesa,110.0,Congested,True
BELLCAIRE,Girona,17018,42.07287308582916,3.0983522675410864,0.0,Endesa,110.0,Congested,True
BELLISSENS,Tarragona,43123,41.11535727619881,1.1634718725384383,10.95,Endesa,25.0,Sufficient,False
BENAHADU,Almería,4024,36.90854423163349,-2.4658035378243164,0.0,Endesa,132.0,Congested,True
BENAHAVI,Málaga,29023,36.51482278100075,-5.048273254394559,0.0,Endesa,66.0,Congested,True
BENALMAD,Málaga,29025,36.60582207068987,-4.5621485755771936,0.0,Endesa,66.0,Congested,True
BENOS,Lleida,25057,42.737447443631986,0.7349985031200081,0.0,Endesa,110.0,Congested,True
BERBEGAL,Huesca,22055,41.9623408089396,0.0176471683933461,0.0,Endesa,45.0,Congested,True
BERDUN,Huesca,22076,42.60230388768755,-0.8641261126239924,0.0,Endesa,45.0,Congested,True
BERJA,Almería,4029,36.83278388867999,-2.923433677029069,0.0,Endesa,66.0,Congested,True
BERROCAL,Sevilla,41045,37.53004883277295,-6.1852426023817975,0.0,Endesa,132.0,Congested,True
BESCANO,Girona,17020,41.97309333940227,2.6951819470296248,306.23,Endesa,132.0,Sufficient,False
BESOS,Barcelona,8194,41.41998796894553,2.228236750494611,223.72,Endesa,110.0,Sufficient,False
BIESCAS,Huesca,22059,42.63187442616351,-0.3199098212789399,0.0,Endesa,132.0,Congested,True
BINEFAR,Huesca,22061,41.856633068221,0.3042725521574653,0.0,Endesa,110.0,Congested,True
BOBADILL,Málaga,29015,37.03150848123452,-4.7338976786868185,0.0,Endesa,66.0,Congested,True
BOHI,Lleida,25043,42.50651481928574,0.8112281067916082,0.0,Endesa,132.0,Congested,True
BOIMENTE,Lugo,Viveiro,43.58904832297801,-7.552885764995679,100.0,Viesgo,132.0,Sufficient,False
BOLLULLM,Sevilla,41016,37.35293640942208,-6.14402571328747,0.0,Endesa,66.0,Congested,True
BOMBA,Granada,18087,37.16787943721014,-3.587868876998693,0.0,Endesa,66.0,Congested,True
BORJA,Zaragoza,50011,41.83104779936619,-1.514315070185695,0.0,Endesa,45.0,Congested,True
BORMUJOS,Sevilla,41017,37.35062466123773,-6.077479415155079,13.69,Endesa,66.0,Sufficient,False
BORNOS,Cádiz,11006,36.79089925879966,-5.763038329199357,0.0,Endesa,66.0,Congested,True
BOSQUE,Cádiz,11011,36.76024905719056,-5.5185012119989265,0.0,Endesa,66.0,Congested,True
BOSSA,"Balears, Illes",7048,38.88922797995394,-4.600237120578873,37.25,Endesa,15.0,Sufficient,False
BOSSOST,Lleida,25059,42.776490355250125,0.6904814544291862,0.0,Endesa,110.0,Congested,True
BOTA,Huelva,21060,37.209470453088414,-7.027930213875412,6.93,Endesa,66.0,Sufficient,False
BOTORRITA,Zaragoza,50056,41.5191645245914,-1.041009554665066,0.0,Endesa,132.0,Congested,True
BRAÑAVIEJA,Cantabria,Hermandad de Campoo de Suso,43.035193152114495,-4.356917597612981,0.0,Viesgo,30.0,Congested,True
BRILEN,Huesca,22048,42.00741584306774,0.1158435788510728,0.0,Endesa,110.0,Congested,True
BUITRERA,Málaga,29046,36.538739686918426,-5.377981208750212,0.0,Endesa,66.0,Congested,True
BUIXALLEU,Girona,17159,41.731439706444405,2.570430392764155,125.34,Endesa,132.0,Sufficient,False
BUNYOLA,"Balears, Illes",7010,39.68468761936693,-3.296387955765572,21.19,Endesa,15.0,Sufficient,False
BURGUILL,Badajoz,6022,38.36950115016244,-6.58867740209632,0.0,Endesa,66.0,Congested,True
C.ARO,Girona,17048,41.80691171850226,3.0346144765900176,0.0,Endesa,110.0,Congested,True
CABDELLA,Lleida,25227,42.46679520573952,0.9913082441197548,0.0,Endesa,110.0,Congested,True
CABEZAS,Sevilla,41020,36.97845165264188,-5.95077471384888,0.0,Endesa,66.0,Congested,True
CABEZON,Cantabria,Cabezón de la Sal,43.31216271016152,-4.244247165735614,0.18,Viesgo,55.0,Congested,True
CACICEDO,Cantabria,Camargo,43.43590024057584,-3.8680170513273,0.0,Viesgo,55.0,Congested,True
CADIZ,Cádiz,11012,36.50466900079165,-6.2651627673053625,0.0,Endesa,132.0,Congested,True
CALA,Sevilla,41049,37.66840129198337,-6.133559752515696,0.0,Endesa,132.0,Congested,True
CALABLAVA,"Balears, Illes",7031,39.409757582500106,-3.1840948752583884,16.61,Endesa,15.0,Sufficient,False
CALAMOCHA,Teruel,44050,40.915786313485775,-1.2849186451307113,0.0,Endesa,132.0,Congested,True
CALANAS,Huelva,21017,37.64927000892624,-6.87412150892983,0.0,Endesa,66.0,Congested,True
CALANDA,Teruel,44051,40.95043454566299,-0.2275272454527977,0.0,Endesa,45.0,Congested,True
CALATAYUD,Zaragoza,50067,41.33162917147743,-1.642367784576931,0.0,Endesa,132.0,Congested,True
CALDERS,Barcelona,8034,41.766945801804226,1.9350326169483525,119.75,Endesa,110.0,Sufficient,False
CALDES,Lleida,25043,42.544073674372335,0.8370824033902146,0.0,Endesa,132.0,Congested,True
CALELLA,Barcelona,8035,41.626701559862624,2.6496867378279347,185.69,Endesa,110.0,Sufficient,False
CALONGE,Sevilla,41091,37.411167287065126,-5.960861708468296,0.0,Endesa,132.0,Congested,True
CALVARIO,Jaén,23050,37.77039719941385,-3.781575827840955,0.0,Endesa,132.0,Congested,True
CALVIA,"Balears, Illes",7011,39.526723836030655,-3.492336364013943,67.2,Endesa,15.0,Sufficient,False
CALZADAR,Badajoz,6901,38.889138391152194,-6.676249199934735,0.0,Endesa,66.0,Congested,True
CAMARASA,Lleida,25062,41.90677891594337,0.8898818802959996,0.0,Endesa,110.0,Congested,True
CAMARMEÑA,Asturias,Cabrales,43.260082248012594,-4.831408279167794,3.0,Viesgo,132.0,Moderate,True
CAMBRILS,Tarragona,43038,41.08345077505776,1.0381803817055235,42.55,Endesa,110.0,Sufficient,False
CAMINORO,Granada,18087,37.17617769153799,-3.620739341507694,0.0,Endesa,66.0,Congested,True
CAMPANIL,Málaga,29067,36.73524907745277,-4.543801843604594,36.28,Endesa,66.0,Sufficient,False
CAMPILLO,Jaén,23019,37.547732740070686,-3.640405688052241,0.0,Endesa,132.0,Congested,True
CAMPOMANES,Asturias,Lena,43.104723981339205,-5.81409568156716,0.19,Viesgo,30.0,Congested,True
CAMPREDO,Tarragona,43155,40.76877377809884,0.5363183692657395,0.0,Endesa,110.0,Congested,True
CAMPRODON,Girona,17039,42.30856658339761,2.3614804796467253,6.61,Endesa,45.0,Sufficient,False
CAMPUS,Granada,18021,37.14500934292307,-3.6082653900671215,0.0,Endesa,66.0,Congested,True
CANALES,Granada,18157,37.15984792640336,-3.4838211480100356,0.0,Endesa,20.0,Congested,True
CANALROYA,Huesca,22078,42.744988416382,-0.5164929303723982,0.0,Endesa,45.0,Congested,True
CANAMO,Sevilla,41081,37.48501215523023,-5.928037036940339,0.0,Endesa,132.0,Congested,True
CANBARBA,Barcelona,8279,41.55324960071751,2.0560644965940504,0.0,Endesa,110.0,Congested,True
CANDANCHU,Huesca,22006,42.784528922183654,-0.5212748584993729,0.0,Endesa,45.0,Congested,True
CANDINA,Cantabria,Santander,43.450883244715705,-3.833554652105235,0.0,Viesgo,55.0,Congested,True
CANELLES,Huesca,22105,41.97645504605326,0.6116438119768015,0.0,Endesa,132.0,Congested,True
CANGAS,Asturias,Cangas de Onís,43.34426607713572,-5.131371505774974,3.0,Viesgo,132.0,Moderate,True
CANJARDI,Barcelona,8184,41.474697783534936,2.0232995705854786,0.0,Endesa,110.0,Congested,True
CANRUTI,Barcelona,8015,41.47781080438752,2.2400614817346267,27.74,Endesa,110.0,Sufficient,False
CANSINOS,Córdoba,14021,37.92773491383173,-4.596523184959705,0.0,Endesa,66.0,Congested,True
CANTILLA,Sevilla,41023,37.59119326114098,-5.811537822953685,0.0,Endesa,66.0,Congested,True
CANTORIA,Almería,4031,37.3674239024712,-2.2404863927066025,0.0,Endesa,66.0,Congested,True
CANTOSAL,Sevilla,41058,37.381597647010366,-5.765635230742027,0.0,Endesa,66.0,Congested,True
CANUELO,Cádiz,11008,36.214635971677495,-5.452530098236428,0.0,Endesa,66.0,Congested,True
CAPARACE,Granada,18022,37.267952137320144,-3.726273616215889,0.0,Endesa,132.0,Congested,True
CAPDEPERA,"Balears, Illes",7014,39.69783577708058,-2.582880801233048,5.61,Endesa,15.0,Sufficient,False
CAPELLADES,Barcelona,8286,41.52602912354639,1.6792006345237969,0.0,Endesa,110.0,Congested,True
CARAMBOL,Sevilla,41021,37.38978553106752,-6.040268102493865,28.79,Endesa,66.0,Sufficient,False
CARBA,Lugo,Vilalba,43.42490794316944,-7.6594383762071585,70.0,Viesgo,132.0,Sufficient,False
CARBONER,Almería,4032,36.976697074506774,-1.9088197074266,0.0,Endesa,132.0,Congested,True
CARCAVILLA,Huesca,22173,42.370964911444794,-0.7372522299615755,0.0,Endesa,45.0,Congested,True
CARDENAS,Córdoba,14016,38.27415217696063,-4.3239990320340045,0.0,Endesa,66.0,Congested,True
CARDONA,Barcelona,8141,41.87408838158009,1.7126043418179704,0.0,Endesa,110.0,Congested,True
CARIÑENA,Zaragoza,50073,41.34874595196994,-1.2340319308940482,0.0,Endesa,45.0,Congested,True
CARLOTA,Córdoba,14017,37.679679753426285,-4.923654341219361,0.0,Endesa,66.0,Congested,True
CARMONA,Sevilla,41024,37.47613819620653,-5.647541969096838,0.0,Endesa,66.0,Congested,True
CAROLINA,Jaén,23024,38.278428678112434,-3.604077715263568,0.0,Endesa,66.0,Congested,True
CARPIO,Córdoba,14018,37.965593493142165,-4.500331775632987,0.0,Endesa,66.0,Congested,True
CARRIEDO,Cantabria,Villacarriedo,43.24238099668622,-3.836729417406436,1.17,Viesgo,55.0,Moderate,True
CARRION_N,Palencia,Carrión de los Condes,42.345550687962806,-4.606714763260404,0.12,Viesgo,30.0,Congested,True
CARTAYA,Huelva,21021,37.30016983046061,-7.110930398002233,7.06,Endesa,66.0,Sufficient,False
CARTIRANA,Huesca,22199,42.52954775403851,-0.3915565284691239,0.0,Endesa,45.0,Congested,True
CARTUJA,Cádiz,11020,36.61836682983772,-6.12002281837958,0.0,Endesa,66.0,Congested,True
CARTUJOS,Zaragoza,50297,41.58998839539165,-0.8421758092438595,0.0,Endesa,45.0,Congested,True
CASABLANCA,Zaragoza,50297,41.62552968841821,-0.9121992349336828,0.0,Endesa,132.0,Congested,True
CASARES,Málaga,29041,36.40558940834985,-5.220130156367842,0.0,Endesa,66.0,Congested,True
CASILLAS,Córdoba,14021,37.85813985868096,-4.812084445829363,0.0,Endesa,132.0,Congested,True
CASPE,Zaragoza,50074,41.24628137483429,-0.0583157273893548,0.0,Endesa,132.0,Congested,True
CASSA,Girona,17044,41.86243119751199,2.897935717194208,0.0,Endesa,110.0,Congested,True
CASTELLBIS,Barcelona,8054,41.44558163904283,1.986091351243051,105.03,Endesa,25.0,Sufficient,False
CASTELLET,Barcelona,8058,41.256123994841026,1.5820754675897242,54.27,Endesa,25.0,Sufficient,False
CASTIN_ROS,Teruel,44238,40.81956146380626,-0.8686404351003202,0.0,Endesa,132.0,Congested,True
CATALINA,"Balears, Illes",7040,39.57348418409148,-3.3648130337795,70.33,Endesa,15.0,Sufficient,False
CBERMEJA,Málaga,29039,36.90132366119347,-4.421410755229998,31.54,Endesa,132.0,Sufficient,False
CELIS,Cantabria,Rionansa,43.28038675825533,-4.439202839589027,0.37,Viesgo,55.0,Congested,True
CELLA,Teruel,44076,40.45648976138904,-1.2409274123489684,0.0,Endesa,132.0,Congested,True
CELULOSA,Granada,18140,36.73092861440057,-3.5426301798866295,0.0,Endesa,66.0,Congested,True
CEMCALA,Málaga,29067,36.72093350983084,-4.331495021111445,51.94,Endesa,66.0,Sufficient,False
CENTELLES,Barcelona,8067,41.80774409451602,2.2126955863944073,20.11,Endesa,25.0,Sufficient,False
CENTENAR,Sevilla,41091,37.39205477548288,-6.012457353563782,28.31,Endesa,66.0,Sufficient,False
CENTRO,Málaga,29067,36.7248256900133,-4.424502218383772,38.11,Endesa,66.0,Sufficient,False
CENTROVIA,Zaragoza,50182,41.60788050336416,-1.0868059613361285,0.0,Endesa,132.0,Congested,True
CEPANSA,Córdoba,14021,37.902306247607584,-4.758259621990131,0.0,Endesa,66.0,Congested,True
CERCS,Barcelona,8268,42.173722814829006,1.8582268396327943,0.0,Endesa,110.0,Congested,True
CERDA,Barcelona,8019,41.34310003145924,2.1382248436290605,70.0,Endesa,25.0,Sufficient,False
CERDANYA,Girona,17069,42.37974322200141,1.8955225029940748,0.0,Endesa,110.0,Congested,True
CERDANYOLA,Barcelona,8266,41.5030145559539,2.1170090366263508,145.01,Endesa,110.0,Sufficient,False
CERROGOR,Badajoz,6015,38.88347805943047,-6.907034184928721,0.0,Endesa,66.0,Congested,True
CERVELLO,Barcelona,8068,41.406680237705274,1.9893702273785816,61.22,Endesa,25.0,Sufficient,False
CERVERA,Lleida,25072,41.68056569950187,1.2908777529244229,0.0,Endesa,110.0,Congested,True
CH.DUQUE,Granada,18043,36.91283750432674,-3.3689035568006007,0.0,Endesa,66.0,Congested,True
CHICLANA,Cádiz,11015,36.40933236093203,-6.134879905069796,0.0,Endesa,66.0,Congested,True
CHIPIONA,Cádiz,11016,36.73213738986922,-6.396869769009712,25.67,Endesa,66.0,Sufficient,False
CH_IP,Huesca,22078,42.742703542101225,-0.516497445405716,0.0,Endesa,132.0,Congested,True
CH_JACA,Huesca,22130,42.5848616878912,-0.5507588346961039,0.0,Endesa,45.0,Congested,True
CH_SABIÑAN,Huesca,22199,42.48092274092838,-0.3758499842926021,0.0,Endesa,45.0,Congested,True
CICERO,Cantabria,Solórzano,43.39273929830826,-3.524103982896601,0.0,Viesgo,55.0,Congested,True
CIJARA,Badajoz,6063,39.371108144530375,-5.016709763310758,0.0,Endesa,132.0,Congested,True
CINCA,Huesca,22158,41.92404220813175,0.1939285815897168,0.0,Endesa,110.0,Congested,True
CIUDADELA,"Balears, Illes",7015,40.00337937339609,-2.144579664351936,81.67,Endesa,15.0,Sufficient,False
CIUDAD_J,Málaga,29067,36.73704730371027,-4.424922137012574,55.13,Endesa,66.0,Sufficient,False
CIUD_MOTOR,Teruel,44013,41.08640620001966,-0.2135621453009835,0.0,Endesa,132.0,Congested,True
CIZANA,Málaga,29067,36.64968574801479,-4.4887775629305615,0.0,Endesa,66.0,Congested,True
CJOCOLOR,Málaga,29070,36.50609520132058,-4.694103689538287,0.0,Endesa,66.0,Congested,True
CLARIANA,Zaragoza,50045,41.37967922586316,-0.7573535292898014,0.0,Endesa,132.0,Congested,True
CLH_ARAH,Sevilla,41011,37.23931417318582,-5.603168024280585,0.0,Endesa,66.0,Congested,True
CNF_TERUEL,Teruel,44216,40.3334917195804,-1.1142923064642567,0.0,Endesa,45.0,Congested,True
CODONYERS,Barcelona,8266,41.47804892851747,2.099060288139458,20.06,Endesa,25.0,Sufficient,False
COGULLADA,Zaragoza,50297,41.66934952555408,-0.8629328317933892,0.0,Endesa,45.0,Congested,True
COLISEO,"Balears, Illes",7040,39.58393978133296,-3.3456877132756753,64.95,Endesa,15.0,Sufficient,False
COLLBLANC,Barcelona,8101,41.37634229092045,2.1057937001747007,475.41,Endesa,110.0,Sufficient,False
COLLDALBA,Tarragona,43155,40.818251109663976,0.6092973107944951,0.0,Endesa,110.0,Congested,True
COLOM,"Balears, Illes",7022,39.42102917135281,-2.764097835646969,17.8,Endesa,15.0,Sufficient,False
COLON,Huelva,21041,37.216469992824,-6.944374051683877,16.58,Endesa,50.0,Sufficient,False
COMILLAS,Cantabria,Comillas,43.36906607194357,-4.281276359919963,3.01,Viesgo,55.0,Moderate,True
COMPOST.2,León,24064,42.61423530332576,-6.565970576976643,0.0,Endesa,132.0,Congested,True
CONFIREL,Girona,17021,42.19895014165984,2.7195728000746406,0.0,Endesa,132.0,Congested,True
CONGOST,Barcelona,8113,41.727622598742045,1.8089986314461923,0.0,Endesa,110.0,Congested,True
CONIL,Cádiz,11014,36.290166700792305,-6.06488299635157,21.56,Endesa,66.0,Sufficient,False
CONJURO,Granada,18093,36.739991199863155,-3.414697252781996,0.0,Endesa,66.0,Congested,True
CONSTANTI,Tarragona,43148,41.13532270314756,1.2245216633703018,29.51,Endesa,25.0,Sufficient,False
CORBAN,Cantabria,Santa Cruz de Bezana,43.46301289507141,-3.87784067348392,0.0,Viesgo,55.0,Congested,True
CORCHADO,Málaga,29056,36.49549650630296,-5.4052368570367815,0.0,Endesa,66.0,Congested,True
CORDBILL,Córdoba,14056,37.36999632112578,-4.748989010782892,0.0,Endesa,66.0,Congested,True
CORONIL,Sevilla,41036,37.08836970927172,-5.627698878787963,0.0,Endesa,66.0,Congested,True
CORRALES,Cantabria,Corrales de Buelna (Los),43.25209147717975,-4.06922808865868,0.49,Viesgo,55.0,Congested,True
CORTADUR,Cádiz,11012,36.490582530268256,-6.266630629656964,0.0,Endesa,66.0,Congested,True
