segment_id,Carretera,road_prefix,PK_inicio,PK_fin,length_km,imd_total,imd_ligeros,imd_pesados,n_stations,is_tent,max_spacing_km,cod_prov
869,AP-71,AP,0.0,37.43,37.80493359375,5500.3125,4440.5,1059.8125,16.0,False,120,24
870,AP-71,AP,37.43,37.71,0.2827825317382813,5500.3125,,,,False,120,24
871,AP-7N,AP,0.0,0.08,0.07963019561767579,28489.0,17017.333333333332,11471.666666666666,3.0,False,120,
872,AP-7N,AP,0.08,71.65,71.76378125,40717.29787234042,28515.85106382979,12201.446808510638,47.0,True,60,17
873,AP-7N,AP,71.65,135.97,64.39703515625,66095.58064516129,52623.51612903226,13472.064516129032,31.0,True,60,08
874,AP-7N,AP,135.97,147.42,11.4296015625,116980.66666666667,92035.76190476191,24944.904761904763,21.0,True,60,08
875,AP-7N,AP,147.42,162.62,15.011248046875,100440.3125,77933.625,22506.6875,16.0,True,60,08
876,AP-7N,AP,162.62,171.24,8.502255859375,77311.0,60586.25,16724.75,4.0,True,60,08
877,AP-7N,AP,171.24,212.55,41.37816015625,61778.75,47939.32142857143,13839.42857142857,28.0,True,60,08
878,AP-7N,AP,212.55,252.02,39.53094921875,44623.125,34675.625,9947.5,16.0,True,60,43
879,AP-7N,AP,252.02,258.5,6.47276171875,28260.2,21480.4,6779.8,5.0,True,60,43
880,AP-7N,AP,258.5,365.55,107.2029921875,26593.21212121212,17735.454545454544,8857.757575757576,33.0,True,60,43
881,AP-7N,AP,365.55,433.48,67.3726640625,24994.1875,16220.8125,8773.375,16.0,True,60,12
882,AP-7N,AP,433.48,475.47,42.06920703125,34621.53333333333,24808.2,9813.333333333334,15.0,True,60,12
883,AP-7N,AP,475.47,480.0,4.16153759765625,60562.0,46499.0,14063.0,1.0,True,60,46
884,AP-7N,AP,526.78,674.42,146.326515625,28003.375,25288.25,2715.125,48.0,True,60,03
885,AP-7N,AP,674.42,676.3,1.8581373291015626,31663.0,29224.333333333332,2438.6666666666665,3.0,True,60,03
886,AP-7N,AP,676.3,706.5,30.43719921875,14520.5,13483.2,1037.3,10.0,True,60,03
887,AP-7N,AP,724.08,913.84,190.7360625,16078.066037735849,14494.481132075472,1583.5849056603774,106.0,False,120,30
888,N-1,N,115.56,118.8,3.221488525390625,2769.75,2545.25,224.5,4.0,False,120,40
889,N-1,N,146.6,160.55,13.468931640625,5262.25,4271.5,990.75,4.0,False,120,09
890,N-1,N,161.61,163.2,1.86378369140625,2712.75,1826.5,886.25,4.0,False,120,09
891,N-1,N,169.72,171.2,1.5043175048828126,436.25,334.75,101.5,4.0,False,120,09
892,N-1,N,176.3,177.4,1.0215247802734375,100.5,77.75,22.75,4.0,False,120,09
893,N-1,N,185.16,186.9,2.15049169921875,243.75,187.75,56.0,4.0,False,120,09
894,N-1,N,195.18,197.825,2.766902099609375,1031.25,798.0,233.25,4.0,False,120,09
895,N-120,N,569.67,574.37,4.778056640625,8231.875,7643.375,588.5,8.0,False,120,32
896,N-120,N,574.37,602.75,28.42386328125,4583.05,4194.45,388.6,20.0,False,120,32
897,N-120,N,603.98,605.54,1.51307763671875,996.5,934.25,62.25,4.0,False,120,32
898,N-120,N,607.39,642.85,35.64178125,1690.1666666666667,1606.75,83.41666666666667,12.0,False,120,36
899,N-120,N,644.9,653.4,8.2773173828125,10821.125,10354.875,466.25,8.0,False,120,36
900,N-120A,N,47.16,47.929,0.7802820434570312,1962.1875,,,,False,120,26
901,N-120A,N,84.8,85.7,0.9371910400390625,1962.1875,,,,False,120,32
902,N-120A,N,86.75,104.7,18.11030078125,2698.625,2459.25,239.375,8.0,False,120,32
903,N-120A,N,344.5,346.05,1.607526123046875,1962.1875,,,,False,120,24
904,N-120A,N,526.5,531.9,5.475751953125,1225.75,1073.75,152.0,4.0,False,120,27
905,N-120A,N,533.6,548.8,14.1389482421875,1962.1875,,,,False,120,27
906,N-121,N,0.0,6.61,6.65108984375,5059.25,4790.5,268.75,4.0,False,120,50
907,N-121,N,6.99,30.31,23.728771484375,5059.25,,,,False,120,31
908,N-121,N,36.85,72.57,34.96509375,5059.25,,,,False,120,31
909,N-122,N,49.4,98.125,47.902703125,5768.95,4131.4,1637.55,20.0,False,120,50
910,N-122,N,100.6,103.625,2.76429150390625,1051.0,929.25,121.75,4.0,False,120,42
911,N-122,N,105.975,106.3,0.5521189575195312,3401.153846153846,,,,False,120,42
912,N-122,N,107.5,107.53,0.029821266174316408,3401.153846153846,,,,False,120,42
913,N-122,N,107.53,148.07,40.6551875,4939.25,3678.0,1261.25,12.0,True,60,42
914,N-122,N,158.64,222.9,64.83396875,3140.75,2236.3125,904.4375,16.0,False,120,42
915,N-122,N,228.8,241.05,12.7066103515625,1210.5,823.5,387.0,4.0,False,120,42
916,N-122,N,241.05,268.38,26.98978125,3476.25,2315.0,1161.25,8.0,False,120,09
917,N-122,N,272.907,273.12,0.21574996948242187,3401.153846153846,,,,False,120,09
918,N-122,N,273.12,343.95,71.313078125,5738.375,4119.875,1618.5,16.0,False,120,47
919,N-122,N,395.8,417.64,21.8155546875,416.625,350.875,65.75,8.0,False,120,47
920,N-122,N,419.54,424.24,5.56118798828125,3401.153846153846,,,,False,120,49
921,N-122,N,426.993,455.38,28.2330390625,2628.75,2344.9,283.85,20.0,False,120,49
922,N-122,N,457.8,458.93,1.217814453125,7134.75,6993.75,141.0,4.0,False,120,49
923,N-122,N,458.93,459.31,0.40944021606445313,3401.153846153846,,,,False,120,49
924,N-122,N,459.31,464.5,5.59322705078125,3401.153846153846,,,,False,120,49
925,N-122,N,464.5,537.32,73.5507265625,3401.153846153846,2437.730769230769,963.4230769230769,26.0,True,60,49
926,N-122,N,537.32,537.325,0.005099445819854736,3401.153846153846,,,,False,120,49
927,N-122A,N,85.615,86.0,0.32938177490234377,1050.375,,,,False,120,50
928,N-122A,N,248.23,252.25,4.234451171875,1118.5,949.25,169.25,4.0,False,120,09
929,N-122A,N,535.4,538.17,3.832443603515625,982.25,651.0,331.25,4.0,False,120,49
930,N-123,N,0.0,37.236,37.51805859375,4698.2,4304.5,393.7,20.0,False,120,22
931,N-123A,N,21.37,37.233,15.733703125,1945.0,1764.75,180.25,8.0,False,120,22
932,N-123B,N,38.023,42.96,5.23017431640625,5740.9375,,,,False,120,22
933,N-124,N,39.0,45.99,7.04678271484375,7177.083333333333,6385.083333333333,792.0,12.0,False,120,26
934,N-124,N,45.99,60.03,13.6232138671875,7177.083333333333,,,,False,120,01
935,N-1A,N,288.9,290.1,1.2368074951171875,186.25,133.5,52.75,4.0,False,120,09
936,N-1A,N,294.66,296.0,1.5423701171875,152.75,133.5,19.25,4.0,False,120,09
937,N-1A,N,297.324,297.924,0.5236219482421876,3481.625,,,,False,120,09
938,N-1R,N,321.45,323.28,1.8808765869140625,9281.5,7379.0,1902.5,4.0,False,120,09
939,N-2,N,70.7,73.47,3.000806396484375,710.5,518.0,192.5,4.0,False,120,19
940,N-2,N,126.06,129.13,2.951189453125,121.25,88.75,32.5,4.0,False,120,19
941,N-2,N,141.51,143.725,2.705031982421875,6647.836206896552,,,,False,120,42
942,N-2,N,146.175,167.4,20.712798828125,504.6666666666667,368.1666666666667,136.5,12.0,False,120,42
943,N-2,N,176.895,178.785,1.743614990234375,6647.836206896552,,,,False,120,42
944,N-2,N,203.65,219.025,14.99629296875,770.0,740.25,29.75,4.0,False,120,50
945,N-2,N,221.6,234.01,12.609234375,1254.75,1205.25,49.5,4.0,False,120,50
946,N-2,N,244.1,252.6,8.8028115234375,65.25,63.25,2.0,4.0,False,120,50
947,N-2,N,326.9,329.6,2.714535888671875,11753.0,10858.333333333334,894.6666666666666,3.0,False,120,50
948,N-2,N,329.6,431.01,100.672609375,5752.172413793103,3361.206896551724,2390.9655172413795,29.0,False,120,50
949,N-2,N,503.39,504.84,1.16225927734375,5375.0,5183.5,191.5,8.0,False,120,25
950,N-2,N,585.0,586.75,1.6141236572265625,46447.75,41291.5,5156.25,4.0,True,60,08
951,N-2,N,586.75,587.15,0.393052490234375,6647.836206896552,,,,True,60,08
952,N-2,N,682.0,692.54,10.1410146484375,20612.5,19317.75,1294.75,4.0,False,120,17
953,N-2,N,709.0,730.7,21.485802734375,10387.0,9706.416666666666,680.5833333333334,12.0,False,120,17
954,N-2,N,734.0,759.49,25.75590234375,14807.125,13024.875,1782.25,16.0,False,120,17
955,N-2,N,759.49,759.78,0.30301397705078126,6647.836206896552,,,,False,120,17
956,N-2,N,759.78,772.48,12.6716748046875,12387.625,11204.5,1183.125,8.0,False,120,17
957,N-2,N,772.48,774.21,1.721717041015625,18177.25,16692.0,1485.25,4.0,False,120,17
958,N-2,N,774.21,776.39,2.28299658203125,6647.836206896552,,,,False,120,17
959,N-2,N,776.39,776.85,0.4746610412597656,6647.836206896552,,,,False,120,17
960,N-2,N,776.85,779.59,2.8915380859375,7543.5,7163.5,380.0,4.0,False,120,17
961,N-204,N,0.0,67.0,66.730984375,1177.0625,1065.1875,111.875,16.0,False,120,19
962,N-211,N,0.72,108.45,108.2683125,1860.0357142857142,1465.7857142857142,394.25,28.0,False,120,19
963,N-211,N,119.71,240.57,119.9110625,2092.15,1792.9,299.25,40.0,False,120,44
964,N-211,N,242.146,330.18,85.3687734375,3512.75,3099.25,413.5,32.0,False,120,50
965,N-211A,N,130.35,133.714,4.202716796875,131.25,,,,False,120,44
966,N-211A,N,134.5,135.77,1.33102587890625,131.25,,,,False,120,44
967,N-232A,N,399.518,402.35,3.147232177734375,183.5,,,,False,120,26
968,N-232A,N,454.9,455.0,0.09540062713623047,183.5,,,,False,120,26
969,N-232B,N,131.74,132.95,1.374,628.0,572.5,55.5,4.0,False,120,44
970,N-234,N,0.0,3.71,3.671614990234375,5552.0,3973.25,1578.75,4.0,False,120,46
971,N-234,N,5.38,8.325,2.9786494140625,1919.65,,,,False,120,46
972,N-234,N,17.78,21.88,5.63212109375,165.25,119.25,46.0,4.0,False,120,12
973,N-234,N,24.95,25.53,0.4471841125488281,1919.65,,,,False,120,12
974,N-234,N,25.69,27.13,1.4291591796875,1919.65,,,,False,120,12
975,N-234,N,35.67,48.27,13.1128154296875,856.5,612.375,244.125,8.0,False,120,12
976,N-234,N,57.18,83.3,26.12305078125,1251.125,907.25,343.875,8.0,False,120,44
977,N-234,N,93.0,96.53,3.46069921875,397.75,345.0,52.75,4.0,False,120,44
978,N-234,N,108.99,256.41,143.85178125,2976.25,2664.1805555555557,312.06944444444446,72.0,False,120,44
979,N-234,N,259.5,344.715,85.0055546875,1919.65,1540.375,379.275,40.0,False,120,50
980,N-234,N,345.8,350.23,4.45864501953125,2053.25,1862.75,190.5,4.0,False,120,42
981,N-234,N,351.5,482.2,130.4364140625,3583.0943396226417,3070.2830188679245,512.811320754717,53.0,False,120,09
982,N-234A,N,235.435,236.7,1.8928406982421875,110.0,73.5,36.5,4.0,False,120,50
983,N-234A,N,435.71,440.0,4.40503515625,238.625,,,,False,120,09
984,N-234A,N,449.68,450.38,1.1324295654296874,367.25,304.5,62.75,4.0,False,120,09
985,N-235,N,10.95,11.72,0.5720863647460938,13603.5,11882.0,1721.5,4.0,False,120,43
986,N-238,N,0.0,8.89,8.886056640625,4705.5,4375.75,329.75,4.0,False,120,12
987,N-240,N,0.82,3.784,3.069170654296875,21087.375,20322.25,765.125,8.0,False,120,43
988,N-240,N,3.784,18.15,14.8757333984375,8683.916666666666,8142.5,541.4166666666666,12.0,False,120,43
989,N-240,N,18.97,35.385,16.545291015625,4655.75,4143.5,512.25,8.0,False,120,43
990,N-240,N,35.385,36.49,1.113781494140625,5838.25,,,,False,120,43
991,N-240,N,36.49,87.95,51.86851953125,7020.75,5895.55,1125.2,20.0,False,120,25
992,N-240,N,87.95,89.729,1.79313330078125,8173.285714285715,6024.142857142857,2149.1428571428573,7.0,False,120,25
993,N-240,N,103.6,128.85,25.5524453125,1236.0625,1072.9375,163.125,16.0,False,120,25
994,N-320A,N,241.28,247.0,6.89102392578125,240.125,219.75,20.375,8.0,False,120,19
995,N-320A,N,265.03,271.0,5.933396484375,443.25,387.0,56.25,4.0,False,120,19
996,N-322,N,117.75,124.77,7.1387646484375,2436.8571428571427,,,,False,120,23
997,N-322,N,124.77,125.69,0.9355556640625,2436.8571428571427,,,,True,60,23
998,N-322,N,125.69,137.371,11.8786796875,943.75,845.75,98.0,4.0,True,60,23
999,N-322,N,138.559,145.9,7.29519287109375,3992.0,3750.0,242.0,4.0,False,120,23
1000,N-322,N,149.8,185.9,33.71933203125,5853.6875,5373.25,480.4375,16.0,False,120,23
1001,N-322,N,192.6,245.38,49.81598828125,2351.75,2016.0625,335.6875,16.0,False,120,23
1002,N-322,N,245.38,347.2,100.177953125,2436.8571428571427,2160.8928571428573,275.9642857142857,28.0,False,120,02
1003,N-322,N,347.2,356.62,9.2680673828125,6398.75,5685.875,712.875,8.0,True,60,02
1004,N-322,N,356.62,361.75,5.047240234375,13056.5,11183.5,1873.0,4.0,True,60,02
1005,N-322,N,361.75,425.6,62.8203125,2115.3333333333335,1773.5833333333333,341.75,36.0,False,120,02
1006,N-322,N,425.6,455.95,30.149166015625,1536.5,1156.375,380.125,8.0,False,120,46
1007,N-322A,N,126.0,126.9,1.3949393310546876,106.0,101.25,4.75,4.0,False,120,23
1008,N-322A,N,186.2,187.2,0.8377293701171875,2620.75,2510.5,110.25,4.0,False,120,23
1009,N-322A,N,206.3,207.4,1.1461558837890624,1029.75,989.5,40.25,4.0,False,120,23
1010,N-322A,N,394.95,409.0,14.1337138671875,1353.5,1300.25,53.25,4.0,False,120,02
1011,N-322A,N,423.8,425.8,2.162477294921875,157.5,152.0,5.5,4.0,False,120,02
1012,N-323,N,1.0,12.9,12.7697294921875,4498.875,,,,False,120,23
1013,N-323,N,15.05,32.72,17.715173828125,4498.875,,,,False,120,23
1014,N-323,N,37.98,40.48,2.484303955078125,4498.875,,,,False,120,23
1015,N-323,N,46.0,65.24,19.68161328125,4498.875,,,,False,120,23
1016,N-323,N,166.97,186.634,19.69169921875,1710.875,1606.875,104.0,8.0,False,120,18
1017,N-330,N,609.3,624.625,15.208259765625,4163.5,3630.375,533.125,8.0,False,120,22
1018,N-330,N,625.6,632.85,7.21915673828125,6484.5,5751.625,732.875,8.0,True,60,22
1019,N-330,N,632.85,643.47,10.684115234375,718.5,646.5,72.0,4.0,True,60,22
1020,N-330,N,643.47,646.42,3.286138671875,2176.5,2006.0,170.5,2.0,True,60,22
1021,N-330,N,646.42,672.28,25.528896484375,3089.4166666666665,2640.8333333333335,448.5833333333333,12.0,True,60,22
1022,N-330A,N,135.575,140.6,5.12007666015625,498.875,,,,False,120,46
1023,N-330A,N,160.885,161.65,0.8547168579101563,360.0,305.5,54.5,2.0,False,120,46
1024,N-330A,N,190.0,192.5,2.309413330078125,665.0,533.0,132.0,3.0,False,120,46
1025,N-330A,N,261.86,269.69,7.76486279296875,269.5,215.5,54.0,4.0,False,120,46
1026,N-330A,N,275.23,277.0,1.6772606201171876,238.25,191.5,46.75,4.0,False,120,46
1027,N-330A,N,585.87,590.5,5.3395693359375,498.875,,,,False,120,22
1028,N-330A,N,591.18,591.4,0.2407334442138672,498.875,,,,False,120,22
1029,N-330A,N,597.44,598.1,0.2576199645996094,498.875,,,,False,120,22
1030,N-330A,N,602.72,611.89,8.5074921875,19.0,13.0,6.0,1.0,False,120,22
1031,N-330A,N,629.85,631.0,1.6495787353515625,1043.0,985.6666666666666,57.333333333333336,3.0,False,120,22
1032,N-330A,N,643.21,645.69,2.13088330078125,4721.25,4447.0,274.25,4.0,False,120,22
1033,N-330A,N,646.67,648.82,2.339124755859375,498.875,,,,False,120,22
1034,N-330A,N,666.75,675.18,8.749677734375,637.75,600.75,37.0,4.0,False,120,22
1035,N-330B,N,673.28,675.18,2.342575927734375,443.75,357.25,86.5,4.0,False,120,22
1036,N-331,N,18.0,29.15,11.466,1157.0,1075.75,81.25,4.0,False,120,14
1037,N-331,N,34.03,50.2,16.932353515625,5307.166666666667,4941.333333333333,365.8333333333333,12.0,False,120,14
1038,N-331,N,57.21,67.85,10.6955205078125,2192.5,2043.625,148.875,8.0,False,120,14
1039,N-331,N,81.0,93.97,12.2277490234375,669.875,513.5,156.375,8.0,False,120,14
1040,N-331,N,100.1,102.59,2.60392431640625,502.25,369.25,133.0,4.0,False,120,14
1041,N-331,N,102.59,118.39,16.5225390625,281.375,220.25,61.125,8.0,False,120,29
1042,N-331,N,125.6,127.38,1.8607457275390624,11178.5,9519.25,1659.25,4.0,False,120,29
1043,N-331,N,127.38,133.135,5.7220263671875,1593.0,1310.25,282.75,4.0,False,120,29
1044,N-331R,N,0.0,0.076,0.08787825775146485,2762.0,,,,False,120,14
1045,N-331R,N,0.076,0.76,0.6977655029296875,2762.0,2582.0,180.0,4.0,False,120,14
1046,N-332,N,38.8,42.2,3.384534912109375,9280.75,9001.75,279.0,4.0,False,120,03
1047,N-332,N,42.2,54.4,12.188373046875,29085.875,28109.875,976.0,8.0,False,120,03
1048,N-332,N,54.4,62.36,7.2297841796875,16059.1875,,,,False,120,03
1049,N-332,N,62.36,71.7,9.3527607421875,25532.125,24648.375,883.75,8.0,False,120,03
1050,N-332,N,71.7,73.723,2.028007080078125,16059.1875,,,,False,120,03
1051,N-332,N,73.723,95.81,23.0110859375,24371.25,23280.25,1091.0,8.0,False,120,03
1052,N-337,N,0.0,2.5,2.68810595703125,12122.75,11321.5,801.25,4.0,False,120,46
1053,N-337,N,2.5,4.23,1.7748582763671874,467.5,414.75,52.75,4.0,False,120,46
1054,N-337A,N,0.0,1.6,1.56690869140625,12178.0,10579.0,1599.0,4.0,False,120,46
1055,N-338,N,0.0,1.96,2.20192529296875,27853.75,26733.25,1120.5,4.0,False,120,03
1056,N-338,N,1.96,5.15,3.583681640625,29365.833333333332,27969.166666666668,1396.6666666666667,6.0,True,60,03
1057,N-339,N,0.0,2.4,2.32354248046875,7615.0,7017.25,597.75,4.0,False,120,41
1058,N-340,N,10.29,15.43,5.8081728515625,3866.75,3694.5,172.25,4.0,False,120,11
1059,N-340,N,24.0,34.23,10.550087890625,647.25,618.75,28.5,4.0,False,120,11
1060,N-340,N,35.0,102.4,67.0453359375,9453.4375,9029.5625,423.875,16.0,False,120,11
1061,N-340,N,119.0,132.7,13.3864345703125,1149.75,1099.0,50.75,4.0,False,120,11
1062,N-340,N,296.0,355.0,58.58834765625,8016.0,7692.34375,323.65625,32.0,False,120,
1063,N-340,N,358.25,373.05,15.158259765625,860.25,805.0,55.25,4.0,False,120,
1064,N-340,N,374.65,383.82,8.9885185546875,486.25,452.125,34.125,8.0,False,120,04
1065,N-340,N,678.78,688.0,9.0439150390625,4952.5,4273.0,679.5,4.0,False,120,03
1066,N-340,N,688.0,688.4,0.4400254516601563,8246.168859649122,,,,False,120,03
1067,N-340,N,688.4,708.34,19.982474609375,8181.916666666667,7295.333333333333,886.5833333333334,12.0,False,120,03
1068,N-340,N,708.34,709.46,1.1254730224609375,8246.168859649122,,,,False,120,03
1069,N-340,N,709.46,709.98,0.5313424072265625,8246.168859649122,,,,False,120,03
1070,N-340,N,709.98,716.26,6.30421728515625,20632.25,19869.75,762.5,8.0,False,120,03
1071,N-340,N,716.26,726.1,9.5015263671875,14390.25,13681.75,708.5,4.0,False,120,03
1072,N-340,N,726.1,726.9,0.8233444213867187,8246.168859649122,,,,False,120,03
1073,N-340,N,726.9,730.4,3.54045556640625,11348.0,10804.0,544.0,4.0,False,120,03
1074,N-340A,N,419.8,420.25,2.599342529296875,6819.0,,,,False,120,04
1075,N-340A,N,431.82,438.455,6.706306640625,10291.25,10073.25,218.0,4.0,False,120,
1076,N-340A,N,438.455,438.485,0.03092770195007324,6819.0,,,,False,120,
1077,N-340A,N,438.485,439.35,0.91291943359375,29140.25,27282.5,1857.75,4.0,True,60,04
1078,N-340A,N,448.025,448.55,0.6202240600585938,6819.0,,,,False,120,04
1079,N-340A,N,449.43,452.36,3.0727529296875,14494.0,13704.0,790.0,4.0,False,120,04
1080,N-340A,N,453.088,454.02,0.925767578125,2330.25,2224.0,106.25,4.0,False,120,04
1081,N-340A,N,456.79,494.565,38.3276796875,2676.1875,2261.0,415.1875,16.0,False,120,04
1082,N-340A,N,497.62,519.65,21.570451171875,1737.5555555555557,1367.6666666666667,369.8888888888889,9.0,False,120,04
1083,N-340A,N,520.2,523.6,3.295473388671875,6819.0,,,,False,120,04
1084,N-340A,N,547.77,553.0,4.9476552734375,6819.0,,,,False,120,04
1085,N-340A,N,556.74,560.15,3.376264892578125,3685.0,3167.5,517.5,4.0,False,120,04
1086,N-340A,N,566.0,566.9,1.5365806884765625,6819.0,,,,False,120,04
1087,N-340A,N,969.48,970.07,0.9502694091796875,37461.5,35794.0,1667.5,4.0,False,120,12
1088,N-340A,N,970.07,971.35,1.295276123046875,6819.0,,,,False,120,12
1089,N-340A,N,978.55,981.3,3.841333740234375,8523.75,8257.75,266.0,4.0,False,120,12
1090,N-340A,N,1048.068,1058.27,10.2631484375,10572.0,10266.75,305.25,12.0,False,120,12
1091,N-340A,N,1081.75,1084.13,1.9599521484375,9525.25,9067.5,457.75,4.0,False,120,43
1092,N-340A,N,1089.145,1089.43,0.215510009765625,3867.3333333333335,3681.6666666666665,185.66666666666666,3.0,False,120,43
1093,N-340A,N,1159.8,1160.558,0.73740185546875,6819.0,,,,False,120,43
1094,N-340A,N,1171.435,1172.73,1.2789183349609374,6819.0,,,,False,120,43
1095,N-340A,N,1203.479,1203.845,0.33315707397460936,131.0,81.0,50.0,1.0,False,120,08
1096,N-340R,N,0.0,0.877,1.4354180908203125,13016.0,11769.0,1247.0,4.0,False,120,43
1097,N-341,N,0.0,17.57,17.27020703125,4296.875,3625.875,671.0,8.0,True,60,04
1098,N-342,N,83.06,98.667,15.4922080078125,550.0,462.75,87.25,8.0,False,120,30
1099,N-343,N,9.02,9.29,0.3843773193359375,5740.9375,,,,False,120,30
1100,N-344,N,8.64,9.585,1.096073974609375,4256.678571428572,,,,False,120,30
1101,N-344,N,30.89,44.106,12.6055009765625,1873.375,1719.875,153.5,8.0,False,120,30
1102,N-344,N,46.236,111.9,70.2458125,4256.678571428572,3058.0,1198.6785714285713,28.0,False,120,30
1103,N-344,N,115.2,120.9,5.85099072265625,10376.25,8287.25,2089.0,4.0,False,120,02
1104,N-345,N,0.0,7.175,6.9646328125,2381.75,2049.25,332.5,4.0,False,120,30
1105,N-346,N,0.0,0.62,0.8252144775390625,2764.25,2688.75,75.5,4.0,True,60,11
1106,N-403A,N,127.0,131.0,2.986175048828125,1750.25,,,,False,120,05
1107,N-420,N,48.74,187.9,136.19425,2544.1785714285716,2303.9464285714284,240.23214285714286,56.0,False,120,13
1108,N-420,N,230.61,231.24,1.3820660400390625,3328.3333333333335,2868.3333333333335,460.0,3.0,False,120,13
1109,N-420,N,325.44,432.46,106.6359921875,1663.25,1513.7857142857142,149.46428571428572,28.0,False,120,16
1110,N-420,N,434.86,541.278,106.1481640625,1371.0416666666667,1221.5416666666667,149.5,24.0,False,120,16
1111,N-420,N,580.72,656.4,74.854875,2203.6785714285716,1833.892857142857,369.7857142857143,28.0,False,120,44
1112,N-420,N,754.4,869.0,106.565546875,5293.159090909091,4753.931818181818,539.2272727272727,44.0,False,120,43
1113,N-420,N,878.67,879.52,0.6295745849609375,2373.9285714285716,,,,False,120,43
1114,N-420,N,887.566,887.73,0.15801165771484374,2373.9285714285716,,,,False,120,43
1115,N-420A,N,160.97,162.58,1.903658447265625,2406.75,2281.25,125.5,4.0,False,120,13
1116,N-420A,N,190.35,192.66,2.335681640625,267.0,,,,False,120,13
1117,N-420A,N,192.66,195.6,2.97257275390625,7279.0,6437.25,841.75,4.0,False,120,13
1118,N-420A,N,382.517,388.177,4.46957421875,18.25,16.75,1.5,4.0,False,120,16
1119,N-420A,N,490.0,493.7,3.343132080078125,9.5,9.0,0.5,4.0,False,120,16
1120,N-420A,N,526.3,529.2,2.7233974609375,81.66666666666667,72.33333333333333,9.333333333333334,3.0,False,120,46
1121,N-420A,N,584.34,586.58,2.780390869140625,2015.5,1875.0,140.5,4.0,False,120,44
1122,N-420A,N,795.3,797.52,2.824576416015625,73.75,62.0,11.75,4.0,False,120,43
1123,N-420A,N,813.8,814.79,0.6179352416992188,75.66666666666667,70.66666666666667,5.0,3.0,False,120,43
1124,N-420A,N,823.375,823.652,0.3102438049316406,470.3333333333333,421.0,49.333333333333336,3.0,False,120,43
1125,N-420A,N,825.025,826.16,1.153256591796875,267.0,228.5,38.5,4.0,False,120,43
1126,N-420A,N,829.84,830.485,0.571424072265625,4400.666666666667,4118.333333333333,282.3333333333333,3.0,False,120,43
1127,N-420A,N,851.725,856.805,5.1315634765625,20.25,18.75,1.5,4.0,False,120,43
1128,N-420A,N,878.09,880.05,1.642099853515625,1568.75,1420.25,148.5,4.0,False,120,43
1129,N-420B,N,768.48,769.28,0.6240385131835937,5740.9375,,,,False,120,44
1130,N-430,N,0.0,0.2,0.18271238708496093,2785.7869047619047,,,,False,120,06
1131,N-430,N,0.2,1.54,1.325183837890625,6610.0,6394.666666666667,215.33333333333334,3.0,False,120,06
1132,N-430,N,84.0,306.1,216.17315625,3615.7166666666667,2837.55,778.1666666666666,60.0,False,120,06
1133,N-430,N,306.676,308.6,1.8841002197265626,11654.25,11372.0,282.25,4.0,False,120,13
1134,N-430,N,310.25,310.8,0.5473009033203124,2785.7869047619047,,,,False,120,13
1135,N-430,N,311.85,314.3,2.532239501953125,2785.7869047619047,,,,False,120,13
1136,N-430,N,328.855,334.8,6.01304052734375,626.5,538.75,87.75,4.0,False,120,13
1137,N-430,N,344.71,361.68,17.54268359375,1955.857142857143,1698.5714285714287,257.2857142857143,7.0,False,120,13
1138,N-430,N,364.53,512.43,142.287765625,1362.673076923077,1217.9807692307693,144.69230769230768,52.0,False,120,02
1139,N-430A,N,167.109,168.356,1.41703369140625,602.75,,,,False,120,06
1140,N-430A,N,182.6,194.3,12.54049609375,22.75,16.0,6.75,4.0,False,120,06
1141,N-430A,N,427.5,428.281,1.2296351318359375,753.0,700.5,52.5,4.0,False,120,02
1142,N-430A,N,430.735,432.105,1.2176307373046875,602.75,,,,False,120,02
1143,N-430A,N,454.92,460.91,6.025001953125,2536.5,2343.25,193.25,4.0,False,120,02
1144,N-430A,N,589.82,595.62,5.8264541015625,2158.75,2035.0,123.75,4.0,False,120,02
1145,N-430C,N,0.0,1.465,1.5333560791015626,17027.428571428572,16093.57142857143,933.8571428571429,7.0,False,120,13
1146,N-430C,N,305.8,306.0,0.21110963439941408,17027.428571428572,,,,False,120,13
1147,N-431,N,79.525,85.93,6.50218505859375,3742.75,3592.25,150.5,4.0,False,120,21
1148,N-431,N,89.0,107.92,20.356865234375,6465.083333333333,6091.5,373.5833333333333,12.0,False,120,21
1149,N-431,N,113.33,115.6,2.337006103515625,11198.25,10545.75,652.5,4.0,False,120,21
1150,N-431,N,119.5,134.63,15.50834375,7168.416666666667,6777.583333333333,390.8333333333333,12.0,False,120,21
1151,N-432,N,0.0,1.69,1.5597945556640624,16808.0,15987.75,820.25,4.0,False,120,06
1152,N-432,N,1.69,72.0,69.935921875,5149.575,4597.125,552.45,40.0,False,120,06
1153,N-432,N,72.0,74.58,2.427590087890625,12541.25,11293.25,1248.0,4.0,False,120,06
1154,N-432,N,74.58,266.0,183.17971875,5504.215909090909,4727.852272727273,776.3636363636364,88.0,False,120,14
1155,N-432,N,276.0,431.315,148.62378125,5570.126582278481,5061.025316455696,509.1012658227848,79.0,False,120,14
1156,N-432,N,431.315,432.75,1.43118017578125,23904.5,22416.25,1488.25,4.0,False,120,18
1157,N-432A,N,0.31,0.75,0.46930828857421875,5657.25,5388.75,268.5,4.0,False,120,06
1158,N-432A,N,1.0,1.71,0.8523236083984375,1503.75,1418.0,85.75,4.0,False,120,06
