site_id,name,latitude,longitude,address,municipality,province,postcode,n_connectors,max_power_kw
2025000294,"Saelices, Spain",39.91699,-2.798463,"Autovía A-3, Salida 104",Saelices,Cuenca,16430,4,250.0
2025000295,"Totana, Spain",37.77606,-1.454229,"2 C. El Olivo, Totana, Mc 30850, Es, 2",Murcia,Murcia,30850,8,250.0
2025000296,"Granada, Spain - Urban",37.143806,-3.605513,"C. Menéndez Pelayo, C. Menéndez Pelayo",Granada,Granada,18016,8,250.0
2025000297,"Córdoba, Spain",37.88988,-4.749699,"Calle Gema, 7",Córdoba,Córdoba,14014,8,250.0
2025000298,MACENAS RESORT,37.083523,-1.8520684,Calle Califato 1,Mojácar,Almería,4638,4,22.0
2024007507,Elx_Rectorado_1,38.274883,-0.684929,AVENIDA DE LA UNIVERSIDAD S/N. RECTORADO Y CONSEJO SOCIAL,Elche/Elx,Alicante/Alacant,3202,4,22.0
2025000301,E-MA-Fuengirola-003,36.54168,-4.62529,"Cordoba,35",Fuengirola,Málaga,29640,2,22.0
2025000305,VISTAGIRALDA,37.3634,-6.039264,"CR SE-640 KM 0,750 MARGEN DERECHO, S/N",San Juan de Aznalfarache,Sevilla,41920,2,90.0
2025000306,Nuevo parking Estadio El Bayu,43.3846,-5.660876,"Cl El Bayu 1,",Cudillero,Asturias,33519,4,22.0
2025000307,Nuevo aparcamiento plaza el ferroviario,43.38537,-5.703455,Calle Rodrigo Muñiz Fernández,Siero,Asturias,33186,3,150.0
2025000308,Aparcamiento polideportivo y piscina municipal,43.39256,-5.649494,Cl Carretera Nacional 634 S/N,Siero,Asturias,33580,8,22.0
2025000309,Complejo deportivo municipal,43.406742,-5.810471,"Avenida Conde De Sta Barbara, S/N",Siero,Asturias,33420,4,22.0
2025000310,Aparcamiento Campo de futbol,43.38207,-5.697552,"Calle San Martín, El Berrón",Siero,Asturias,33186,6,22.0
2025000311,Aparcamiento Centro de Salud La Fresneda,43.416252,-5.789939,"Cam De La Viesca, 2",Siero,Asturias,33429,2,22.0
2025000312,Aparcamiento Plaza Mayor La Fresneda,43.412296,-5.790207,"Cam De Los Castaños 11, Urbanización La Fresneda",Siero,Asturias,33420,3,150.0
2025000313,Aparcamiento Polideportivo La Fresneda,43.417515,-5.789173,Av De La Fontona 1,Siero,Asturias,33429,2,22.0
2025000314,Aparcamiento Siero Este - Naves de la tejera,43.3906,-5.654424,Cl Juan Hevia S/N,Siero,Asturias,33510,6,22.0
2025000315,Elx_Torrevaíllo_3,38.27775,-0.69163454,AVENIDA DE LA UNIVERSIDAD S/N. EDIFICIO TORREVAÍLLO,Elche/Elx,Alicante/Alacant,3207,2,22.0
2025000316,Elx_Altea_7,38.600338,-0.05687981,"Carrer Benidorm, s/n",Altea,Alicante/Alacant,3590,2,22.0
2025000317,Elx_Sant Joan_4,38.38959,-0.436039,"Ctra. Valencia, 546",Sant Joan d'Alacant,Alicante/Alacant,3550,4,22.0
2025000153,"Aparcamiento I.E.S. Villanueva, Estación FFCC",43.39091,-5.666429,Cl Asturias S/N,Siero,Asturias,33510,6,22.0
2025000320,E-Z-Calatayud-001,41.374615,-1.577303,"N-Ii (Madrid-Barcelona),S/N",Calatayud,Zaragoza,50300,2,7.3
2025000322,V-ALFAFAR-005,39.415886,-0.381488,"Alqueria De Culla,21",Alfafar,Valencia/València,46910,6,22.0
2025000328,M-Madrid-152,40.465347,-3.786321,"Zarzuela,21",Madrid,Madrid,28023,5,100.0
2025000334,CARREFOUR AUGUSTA,41.65923,-0.9188606,AVDA NAVARRA 180,Zaragoza,Zaragoza,50011,2,50.0
2025000336,Parque de la Música. Sevilla,37.36959,-5.951069,"Calle Pruna, 2",Sevilla,Sevilla,41006,2,100.0
2025000337,Melia Barcelona Sky,41.406303,2.200654,"Carrer De Pere Iv, 272-286",Barcelona,Barcelona,8005,3,5.0
2025000338,Apartamentos Simon Verde,37.33706,-6.038257,"C/Ciaurriz, 144",Mairena del Aljarafe,Sevilla,41927,2,7.4
2025000339,Melia Barcelona Sarrià,41.391068,2.141799,"Av. De Sarrià, 50",Barcelona,Barcelona,8029,6,7.4
2025000340,Mejillón-Alburres. Sevilla,37.426014,-5.983239,"Calle Mejillón, 19",Sevilla,Sevilla,41015,2,22.0
2025000343,CARREFOUR RIVAS,40.340855,-3.5363479,AVDA DE LA TECNICA S/N,Rivas-Vaciamadrid,Madrid,28524,2,150.0
2025000346,Petroprix Mataró,41.550648,2.433555,Calle Energía 1,Mataró,Barcelona,8304,1,50.0
2025000347,AhorraMas Chirivel,40.478275,-3.662682,C. Chirivel 1,Madrid,Madrid,28033,2,22.0
2025000348,Decathlon Usera,40.366158,-3.711676,C. Del Simca S/N,Madrid,Madrid,28041,10,150.0
2025000349,Decathlon Aguilas,37.41756,-1.560353,"C-1, Ctra. Águilas, D4 S/N",Águilas,Murcia,30880,6,22.0
2025000350,Hotel Vila Gale,37.18267,-7.349584,Avda. De La Mojarra S/N,Ayamonte,Huelva,21409,6,22.0
2025000351,Carrefour L`Hostal Nou I la Codosa,41.638073,2.373145,"Carretera Granollers A Sant Celoni Cantonada,",Cànoves i Samalús,Barcelona,8440,6,22.0
2025000352,Decathlon San Sebastián,43.280277,-2.013636,Fernando Mugica Kalea 2,Donostia/San Sebastián,Gipuzkoa,20018,18,150.0
2025000353,Decathlon Mérida,38.92164,-6.373924,"Polígono Industrial El Prado, C. Las Palmas",Mérida,Badajoz,6800,6,22.0
2025000354,Decathlon Tamaraceite,28.094917,-15.472922,"Calle Camino Viejo, 19 C.C. Tamaraceite S/N","Palmas de Gran Canaria, Las","Palmas, Las",35018,8,22.0
2025000355,AhorraMas Vicente Gaos,40.422035,-3.534444,Vicente Gaos 3,Coslada,Madrid,28822,4,22.0
2025000356,AhorraMas José del Hierro,40.440998,-3.64264,C. De José Del Hierro 57,Madrid,Madrid,28027,2,22.0
2025000357,Ahorramas Tarancón,40.004986,-3.003184,Av. Del Rey Juan Carlos I 53,Tarancón,Cuenca,16400,4,22.0
2025000358,Decathlon Carcaixent,39.12949,-0.443396,"Sector Nord, Parcela A1a S/N",Carcaixent,Valencia/València,46740,6,22.0
2025000362,"PARKING ""AVDA. DE MARIN""",42.266365,-8.779171,"AVDA. DE MARIN, 39",Cangas,Pontevedra,36940,1,22.0
2025000374,Aldi Caleta de Velez,36.75046,-4.0723443,"Av. de Andalucía, 340",Vélez-Málaga,Málaga,29751,2,98.0
2025000376,Aldi Sevilla Pino Montano,37.43313,-5.9675326,"C. Ganímedes, 3",Sevilla,Sevilla,41015,4,98.0
2025000377,CARREFOUR ELCHE,38.258324,-0.7303978,AVDA. CREVILLENTE 31,Elche/Elx,Alicante/Alacant,3205,2,50.0
2025000382,S.C.L. AGROPIENSO,41.820404,0.319636,"CR TARRAGONA SAN SEBASTIAN KM.128,100",Esplús,Huesca,22535,2,150.0
2025000393,CU-Cuenca-002,40.0791,-2.14794,"Rodolfo Llopis,0",Cuenca,Cuenca,16003,4,50.0
2025000394,O-Oviedo-013,43.364937,-5.84389,"Victor Chavarri,2",Oviedo,Asturias,33001,5,7.4
2025000395,TO-Illescas-002,40.12506,-3.829198,"Los Pradillos,7",Illescas,Toledo,45200,3,50.0
2025000397,T-Tarragona-019,41.10982,1.23883,"De Salou,18",Tarragona,Tarragona,43004,4,100.0
2025000398,E-PO-Tui-001,42.037487,-8.661517,"Anta,S/N",Tui,Pontevedra,36700,6,22.0
2025000399,E-SE-Sevilla-027,37.327034,-5.964696,"Jerez,13",Sevilla,Sevilla,41014,4,22.0
2025000400,E-CA-JerezDeLaFrontera-006,36.690514,-6.126272,"Presbitero Felipe Fernandez,S/N",Jerez de la Frontera,Cádiz,11405,4,22.0
2025000401,E-IB-PalmaDeMallorca-007,39.577675,2.664568,"Metge Josep Darder,12",Palma,"Balears, Illes",7005,2,22.0
2025000403,E-AL-Nijar-002,36.923958,-2.149513,"Iryda,8",Níjar,Almería,4113,6,22.0
2025000405,M-Madrid-156,40.381687,-3.715047,"Santoña,4",Madrid,Madrid,28026,5,100.0
2025000407,E-MU-Torrecilla-001,37.679913,-1.696389,"Pg. Industrial Sapre Parcela 8 G Inversiones Ricamar * Torrecilla,2",Lorca,Murcia,30800,2,7.4
2025000410,E-MU-Torrecilla-002,37.67383,-1.688773,"Pg. Industrial Sapre Parcela 8 G Inversiones Ricamar * Torrecilla,2",Lorca,Murcia,30800,2,7.4
2025000412,E-IB-Illot-001,39.592674,3.378536,"Des Bons Temps,S/N",Sant Llorenç des Cardassar,"Balears, Illes",7560,8,22.0
2025000413,E-M-ElEscorial-004,40.60076,-4.059724,"Diez,1","Escorial, El",Madrid,28292,2,7.4
2025000415,CA-CADIZ-004,36.51844,-6.282162,"Andalucia,1",Cádiz,Cádiz,11008,2,7.4
2025000417,B-Barcelona-020,41.336357,2.131381,"Numero Tres (Z. Franca),50",Barcelona,Barcelona,8040,2,22.0
2025000200,Telpark - Glorieta de España,37.982933,-1.130549,"Glorieta De España, S/N",Murcia,Murcia,30004,3,22.0
2025000201,Telpark - Catedral,38.99518,-1.8565356,"Plaza La Constitución, 6",Albacete,Albacete,2002,6,22.0
2025000202,Telpark - Mercado de Marbella,36.5113,-4.886388,"Avda. Del Mercado, Esquina Jacinto Benavente",Marbella,Málaga,29601,6,22.0
2025000203,Telpark - Complejo Hospitalario de León,42.61762,-5.5738244,"Calle Altos De Nava, S/N",León,León,24008,3,22.0
2025000204,Telpark - Mercado de Ruzafa,39.461674,-0.3711333,"Pza. Barón De Cortes, S/N",València,Valencia/València,46006,5,22.0
2025000205,Telpark - Reino de Valencia,39.464634,-0.3687516,"C/ Maestro Gozalbo, S/N",València,Valencia/València,46005,3,22.0
2025000206,Telpark - Blanca de Navarra,42.81175,-1.6345285,"Pza. Blanca De Navarra, S/N",Pamplona/Iruña,Navarra,31004,7,22.0
2025000207,Telpark - Hospital La Concepción,40.438164,-3.719724,"Avd. Reyes Católicos, 2",Madrid,Madrid,28040,9,22.0
2025000208,Telpark - El Arenal,43.539692,-5.6511645,"C/ Emilio Tuya, 20",Gijón,Asturias,33202,9,22.0
2025000209,Telpark - Ordoño II,42.596474,-5.577025,"Avda. Ordoño Ii, 39",León,León,24001,7,22.0
2025000210,Telpark - Valdecilla - México,43.457687,-3.826288,"Jerónimo S. De La Maza, S/N",Santander,Cantabria,39008,12,22.0
2025000211,Telpark - El Grande,40.65418,-4.6963606,"Pza. De Santa Teresa, S/N",Ávila,Ávila,5001,7,22.0
2025000212,Telpark - Atotxa,43.31856,-1.9751618,"C/ Dolores Aguirre, 3",Donostia/San Sebastián,Gipuzkoa,20012,6,22.0
2025000213,Telpark - Plaza San Juan,43.33864,-1.7894084,"Pza San Juan Harria, S/N",Irun,Gipuzkoa,20304,3,22.0
2025000215,Telpark - Lavapiés - Casino de la Reina,40.406994,-3.7037456,"C/ Embajadores, S/N",Madrid,Madrid,28012,6,22.0
2025000216,Telpark - Santa Eulalia,40.966652,-5.661674,"Pza. Santa Eulalia, S/N",Salamanca,Salamanca,37001,3,22.0
2025000217,Telpark - La Concha,43.319515,-1.9844139,"De Cervantes Plaza, S/N",Donostia/San Sebastián,Gipuzkoa,20004,17,22.0
2025000218,Telpark - Serrano 41,40.42833,-3.6875494,"Calle De Serrano, 39-41",Madrid,Madrid,28001,10,22.0
2025000219,Telpark - Plaza Cataluña,43.323586,-1.9755052,"Pza. Cataluña, S/N",Donostia/San Sebastián,Gipuzkoa,20002,12,22.0
2025000220,Telpark - Indautxu,43.26099,-2.940853,"Plaza Indautxu, 2",Bilbao,Bizkaia,48011,7,22.0
2025000221,Telpark - Jardines del Náutico,43.542175,-5.6594386,"Paseo Muro De San Lorenzo, S/N",Gijón,Asturias,33202,10,22.0
2025000222,Telpark - San Atón,38.87677,-6.971166,"Martín Cansado, 2",Badajoz,Badajoz,6002,6,22.0
2025000223,Telpark - Boulevard,43.322655,-1.9821345,"Boulevard, S/N",Donostia/San Sebastián,Gipuzkoa,20003,6,22.0
2025000224,Telpark - La Pedrera,41.113396,1.2526704,"Pompeu Fabra, S/N",Tarragona,Tarragona,43004,10,22.0
2025000225,Telpark - San Agustín,37.177773,-3.5994008,"Plaza De San Agustín, S/N",Granada,Granada,18001,7,22.0
2025000226,Telpark - Plaza America,38.358868,-0.4850567,"C/ Jaime Segarra, 1",Alicante/Alacant,Alicante/Alacant,3010,7,22.0
2025000227,Telpark - Mercado del Carmen,37.255238,-6.9559245,"Av. Italia, S/N",Huelva,Huelva,21001,14,120.0
2025000228,Telpark - Oficinas Centrales Empark,40.452103,-3.6935356,"Avda. General Perón, 36, 1ª Planta",Madrid,Madrid,28020,9,7.0
2025000229,Telpark - Marina Española,41.507774,-5.740589,"Pza. De La Marina Española, S/N",Zamora,Zamora,49012,7,22.0
2025000230,Telpark - Plaza España (Fuengirola),36.53679,-4.626981,"Plaza España, S/N",Fuengirola,Málaga,29640,7,22.0
2025000231,Telpark - Pombo,43.462444,-3.8023834,"Plaza De Pombo, S/N",Santander,Cantabria,39004,6,22.0
2025000232,Telpark - Zona Hospitalaria,42.80592,-1.66591,"Pza. Protomedicato, S/N",Pamplona/Iruña,Navarra,31008,12,22.0
2025000233,Telpark - Peñiscola - ZONA ORA,40.358646,0.4032855,"Av. Akra Leuka, 15",Peníscola/Peñíscola,Castellón/Castelló,12598,2,22.0
2025000234,Telpark - Hospital Clínic-CEK,41.38859,2.1508777,"Calle Rosselló, 149",Barcelona,Barcelona,8036,7,22.0
2025000235,Telpark - Rambla Nova,41.11847,1.2465266,"Rambla Nova, S/N",Tarragona,Tarragona,43001,10,120.0
2025000236,Telpark - Los Remedios,37.379925,-6.000565,"C/ Paraíso, S/N",Sevilla,Sevilla,41010,6,22.0
2025000237,Telpark - Alameda Vieja,36.680054,-6.139225,"Calle Puerto, S/N",Jerez de la Frontera,Cádiz,11403,6,22.0
2025000238,Telpark - Alhóndiga,43.259872,-2.9358678,"Alameda De Urquijo, 43",Bilbao,Bizkaia,48010,10,120.0
2025000239,Telpark - Okendo,43.32158,-1.9795127,"De Okendo Plaza, S/N",Donostia/San Sebastián,Gipuzkoa,20004,23,120.0
2025000240,Telpark - Espronceda,41.528927,2.1165464,"Pso. Espronceda, S/N",Sabadell,Barcelona,8204,6,22.0
2025000241,Telpark - Sancho de Ávila,41.398045,2.1889584,"C/ Sancho De Ávila, 35",Barcelona,Barcelona,8018,6,22.0
2025000242,Telpark - Plaza de Portugal,42.236336,-8.718535,Plaza De Portugal S/N,Vigo,Pontevedra,36201,5,22.0
2025000243,Telpark - Parking Central Marquina AVE,41.981083,2.8163805,"C/ Santa Eugenia, 9-11",Girona,Girona,17005,9,22.0
2025000244,Telpark - Plaça Ajuntament,41.359825,2.0992675,"Carrer De L’Església, 12","Hospitalet de Llobregat, L'",Barcelona,8901,8,22.0
2025000245,Telpark - Passeig Nou Centre,42.266502,2.9579804,"Passeig Nou, 1B",Figueres,Girona,17600,7,22.0
2025000246,Telpark - Cuatre Cantons,41.471622,2.082546,"Plaça Quatre Cantons, S/N",Sant Cugat del Vallès,Barcelona,8172,6,22.0
2025000247,Telpark - Plaza de España (Pontevedra),42.431637,-8.647867,"Plaza De España, S/N",Pontevedra,Pontevedra,36002,13,120.0
2025000248,Telpark - Plaza del Mamelón,36.687428,-6.137192,"Plaza Del Mamelón, S/N",Jerez de la Frontera,Cádiz,11403,6,22.0
2025000249,Telpark - Dávalos,40.63406,-3.1695855,"Calle Alvarfañez De Minaya, 10",Guadalajara,Guadalajara,19001,2,22.0
2025000250,Telpark - Plaza de Colón,40.4245,-3.6898513,"Plaza De Colón, S/N",Madrid,Madrid,28001,32,150.0
2025000251,Telpark - Área Central,42.88312,-8.529274,"Rua De Berlín S/N, Pol.Fontiñas, S/N",Santiago de Compostela,"Coruña, A",15707,6,22.0
2025000252,Telpark - Plaça de la Vila,41.471294,2.085429,"Pza. De La Vila, S/N",Sant Cugat del Vallès,Barcelona,8172,4,22.0
2025000253,Telpark - Hospital de Figueres,42.269127,2.954748,"C/ Gloria Compte Massachs, S/N",Figueres,Girona,17600,11,22.0
2025000254,Telpark - Lluís Millet,41.466908,2.0782948,"Pza. Lluís Millet, S/N",Sant Cugat del Vallès,Barcelona,8173,6,22.0
2025000255,Telpark - Colón,40.961494,-5.6633744,Juan De La Fuente 14,Salamanca,Salamanca,37001,3,22.0
2025000256,Telpark - Oliveros,36.834045,-2.462677,"Calle Maestro Serrano, 9",Almería,Almería,4004,3,22.0
2025000257,Telpark - El Rastro,40.654297,-4.702124,"Calle Beata Mª Teresa Jesús De Jornet, S/N",Ávila,Ávila,5002,6,22.0
2025000258,Telpark - Gran Via Majadahonda,40.47124,-3.8739982,"C/ Gran Vía, S/N, Majadahonda",Majadahonda,Madrid,28220,10,22.0
2025000259,Telpark - Barceloneta Port Vell,41.381092,2.186197,"Plaça Pau Vila, 1",Barcelona,Barcelona,8003,16,22.0
2025000260,Telpark - Paseo de Invierno,42.06007,-1.6001214,Aranaz Y Vides S/N,Tudela,Navarra,31500,4,22.0
2025000261,Telpark - El Ferial,40.626335,-3.1639235,"Pza. Baluarte, S/N",Guadalajara,Guadalajara,19002,12,22.0
2025000262,Telpark - Plaza del Pati,41.285946,1.2504002,"Plaza Del Pati S/N,",Valls,Tarragona,43800,3,22.0
2025000263,Telpark - Paseo de Colón,43.34002,-1.7944515,"Pº Colón, 27",Irun,Gipuzkoa,20302,4,22.0
2025000265,Telpark - Voramar,40.362343,0.4025245,Avda. Del Mar S/N,Peníscola/Peñíscola,Castellón/Castelló,12598,7,22.0
2025000266,Telpark - Plaza Santo Domingo,40.630867,-3.1648083,Plaza Santo Domingo S/N,Guadalajara,Guadalajara,19001,5,22.0
2025000268,Telpark - Pedro Antonio de Alarcón,37.17331,-3.6065278,Pedro Antonio De Alarcón 40,Granada,Granada,18002,12,22.0
2025000269,Telpark - Plaza Alameda,42.33556,-7.8671374,"Paseo Central Alameda Del Concejo, S/N,",Ourense,Ourense,32005,4,22.0
2025000270,Telpark - Estádio Nuevo Los Cármenes,37.151237,-3.5953858,Avenida Torre De Comares S/N,Armilla,Granada,18007,9,22.0
2025000271,Telpark - Ancora,41.720882,2.9329622,Passatge Sa Carbonera S/N,Palamós,Girona,17320,2,22.0
2025000272,Telpark - Ametlla de Mar,38.534454,-0.1100982,"Avda. Ametlla De Mar, S/N",Benidorm,Alicante/Alacant,3503,3,22.0
2025000273,Telpark - Porta Sant Feliu,41.72493,2.9342537,Carrer Pintor Joan Serra 11,Palamós,Girona,17320,3,22.0
2025000274,Telpark - Mercado Benidorm,38.537197,-0.1316207,"C/ Mercado, Nº 1",Benidorm,Alicante/Alacant,3501,6,22.0
2025000275,Telpark - Alsina,37.174248,-3.6095612,"Calle Arabial, 56",Granada,Granada,18004,12,22.0
2025000276,Telpark - Puerto Rico,41.72264,2.9278913,"Av. Puerto Rico, 7",Palamós,Girona,17320,2,22.0
2025000277,Telpark - Plaza San Francisco,41.640526,-0.8949995,Plaza San Francisco S/N,Zaragoza,Zaragoza,50006,4,22.0
2025000278,Telpark - Sant Francesc,41.283253,1.2519372,Pl. Sant Francesc S/N,Valls,Tarragona,43800,6,22.0
2025000279,Telpark - El Violon,37.167797,-3.5963836,Pº Del Violón 5,Granada,Granada,18006,15,22.0
2025000280,Telpark - Tomás Orduño,38.541542,-0.1337432,"C/ Tomás Ortuño, Prox 77",Benidorm,Alicante/Alacant,3501,6,22.0
2025000281,Telpark - Ramón y Cajal,28.465347,-16.25305,C/ Ramón Y Cajal S/N,Santa Cruz de Tenerife,Santa Cruz de Tenerife,38003,11,22.0
2025000282,Telpark - Hosp. Ramon y Cajal,40.487453,-3.6957777,"Carretera De Colmenar, Km. 9.100",Madrid,Madrid,28034,6,22.0
2025000283,Telpark - Montero Rios,42.429703,-8.649733,Av. Raíña Vitoria Uxía S/N,Pontevedra,Pontevedra,36001,10,22.0
2025000285,Telpark - Riu Segarra,39.259434,-0.26445,"Calle Riu Segarra, S/N, Sueca",Sueca,Valencia/València,46419,2,22.0
2025000286,Telpark  - Albareda Playa Canteras,28.145964,-15.430031,"Calle Albareda, 55-57","Palmas de Gran Canaria, Las","Palmas, Las",35008,8,7.0
2025000287,Telpark - Santissim Crist,39.20166,-0.311092,"C/ Valencia, 69, Sueca",Sueca,Valencia/València,46410,2,22.0
2025000289,Telpark - Calle Oriente,39.20437,-0.3077282,"Carrer De L'orient, 17, 46410 Sueca, València",Sueca,Valencia/València,46410,3,50.0
2025000290,Telpark  - Calle Valencia,39.203773,-0.3146857,"C/ Valencia, 69, Sueca",Sueca,Valencia/València,46410,2,22.0
2025000291,Telpark - Hosp. Ramon y Cajal residentes,40.48745,-3.6957843,"Carretera De Colmenar, Km. 9.100",Madrid,Madrid,28034,21,7.0
2025000214,Telpark - Pablo Rada,37.25924,-6.9487185,"Avda. Pablo Rada, S/N",Huelva,Huelva,21004,9,22.0
2025000421,Club Nàutic l'Escala 2,42.11633,3.14755,PORT DE LA CLOTA S/N,"Escala, L'",Girona,17130,1,22.0
2025000422,Club Nàutic l'Escala,42.11633,3.14755,PORT DE LA CLOTA S/N,"Escala, L'",Girona,17130,1,22.0
2025000423,Club Nàutic l'Escala 3,42.11875,3.1485693,PORT DE LA CLOTA S/N,"Escala, L'",Girona,17130,1,22.0
2025000424,CENTRO MANS,43.32711,-8.436483,POLIG POCOMACO QUINTA AVD Nº 91,"Coruña, A","Coruña, A",15190,2,22.0
2025000425,Complejo Leo Monesterio - A66 Salida 730,38.02801,-6.220289,"Venta El Culebrin,1",Monesterio,Badajoz,6260,10,120.0
2025000426,ES_BP_LA SAFOR II,39.040337,-0.228151,"Ap-7 (Mrg. Dcho) Km. 570,S/N",Xeraco,Valencia/València,46770,2,150.0
2025000427,JV_BURGER KING - San Fulgencio,38.119175,-0.65702,"Mar Cantabrico- Sector Viii,15",Daya Vieja,Alicante/Alacant,3177,2,120.0
2025000428,ES_BP_SAN FERNANDO - M LUTHER KING,40.412865,-3.521212,"Martin Luther King Esq M-216,S/N",San Fernando de Henares,Madrid,28830,2,150.0
2025000429,Viñarás Premium - Concesionario Oficial Volvo - Toledo,39.913914,-4.007656,"Madrid-Toledo,25D",Olías del Rey,Toledo,45280,2,150.0
2025000430,JV_B-LaPanadella-003,41.616684,1.400437,"Nacional Ii,536",Argençola,Barcelona,8717,10,350.0
2025000431,ES_BP_LA SAFOR I,39.03951,-0.226643,"Ap-7 (Mrg. Izqdo) Km. 570,S/N",Xeraco,Valencia/València,46770,2,150.0
2025000432,ES_BP_CADIZ,36.504234,-6.275962,"Cayetano Del Toro,32",Cádiz,Cádiz,11010,2,150.0
2025000433,Q8 Gasolinera Algeciras,36.14999,-5.454406,"N-340, Km 107,3",Algeciras,Cádiz,11203,2,120.0
2025000434,CC THADER Murcia,38.0331,-1.1477,"Victor Garrigos,9",Murcia,Murcia,30110,10,360.0
2025000435,ES_BP_NTRA SRA DEL VALME,37.274258,-5.931441,"Cadiz-Madrid Km 555,5,S/N",Dos Hermanas,Sevilla,41701,2,150.0
2025000436,Estación bp La Vega de Mijas,36.5379,-4.6413,"Viejo De Coin,Cr-Ma-426",Mijas,Málaga,29651,3,100.0
2025000437,Estación bonÀrea - Golmes,41.630672,0.91401,"Tarragona,2",Golmés,Lleida,25241,1,100.0
2025000438,Estación Valcarce La Joyosa by Porsche,41.736553,-1.066887,"De Logroño A-68,Salida 257","Joyosa, La",Zaragoza,50692,10,350.0
2025000439,AUDI RIOJA MOTOR,42.487694,-2.426572,"Avda. Puntido Nave 4 Pol. Ind. Las Cañas,S/N",Logroño,"Rioja, La",26006,2,150.0
2025000440,ES_BP_ESTEPONA. ESTEPONA,36.4295,-5.1297,"Av. Litoral,S/N",Estepona,Málaga,29680,2,150.0
2025000441,ES_BP_CAMINO SUAREZ. MALAGA,36.7295,-4.4449,"Av. Valle Inclan,S/N",Cártama,Málaga,29010,2,150.0
2025000442,Bonaval Premium Concesionario A Coruña,42.90147,-8.52297,"Carretera De La Coruña, Km. 59,200",Santiago de Compostela,"Coruña, A",15890,2,150.0
2025000443,CC Portal de  la Marina by Porsche,38.81834,0.023807,"Costa Blanca,1",Ondara,Alicante/Alacant,3760,10,350.0
2025000444,ASIMA PALMA,39.60142,2.673979,"Viejo De Bunyola,43",Marratxí,"Balears, Illes",7009,10,120.0
2025000445,JV_E.S. Oropesa - Saras 01,39.9269,-5.185408,"C-5105,1",Oropesa,Toledo,45560,6,150.0
2025000446,JV_C.C. Alfafar Parc - 05,39.41459,-0.385723,"Alqueria De Culla,12",Alfafar,Valencia/València,46910,10,120.0
2025000447,URB. GUADACORTE PARK. AUTOVÍA A-7,36.19547,-5.428848,"Urb. Guadacorte Park. Autovía A-7,115","Barrios, Los",Cádiz,11370,7,150.0
2025000448,JV_Área de Servicio Extremadura 2000 - 02,38.93821,-6.36091,"A5 - Salida 341,N/A",Mérida,Badajoz,6800,5,150.0
2025000449,JV_Plaza de Santa Ana 7 - 01,40.655552,-4.690103,"Santa Ana,7",Ávila,Ávila,5001,3,100.0
2025000450,JV_RESTAURANTE AURELIO - 03,37.90418,-6.221099,"Marina Española,77",Santa Olalla del Cala,Huelva,21260,7,150.0
2025000451,JV_Avenida de Madrid 102 - 01,40.660503,-4.704019,"Madrid,102",Ávila,Ávila,5005,3,100.0
2025000452,JV_AVENIDA JUAN PABLO II 14 - 01,40.647675,-4.696885,"Juan Pablo Ii,14",Ávila,Ávila,5003,3,100.0
2025000453,JV_CALLE RIO CEA 1 - 01,40.66817,-4.685987,"Rio Cea,1",Ávila,Ávila,5005,3,100.0
2025000454,JV_Porsche HPC_AG Express Direcc. Alicante 2,38.30772,-0.60557,"Ciento Sesenta Y Tres,1135",Elche/Elx,Alicante/Alacant,3295,10,400.0
2025000455,JV_Porsche HPC_CETRAMESA GOTEMBURGO - 03,40.959454,-5.726509,"Puerto De Gotemburgo,2",Salamanca,Salamanca,37009,10,400.0
2025000456,JV_Porsche HPC_AG EXPRESS DIRECC. ELCHE 2,38.30987,-0.605645,"Ciento Sesenta Y Tres,1135",Elche/Elx,Alicante/Alacant,3295,10,400.0
2025000457,JV_PADEL PERELLO-01,41.95728,2.800894,"Mas Falgas,2",Girona,Girona,17005,4,180.0
2025000458,JV_CC E.TORROJA-LEG-001,40.318268,-3.744669,"Eduardo Torroja,7",Leganés,Madrid,28914,8,100.0
2025000459,JV_CAMINO ARTZANEGI 1 - 01,43.004578,-1.895971,"Arzanegui,1",Lekunberri,Navarra,31870,4,100.0
2025000460,JV_VOLVO MURCIA - 01,38.029167,-1.172282,"N-301,32",Murcia,Murcia,30100,4,100.0
2025000461,JV_NORAUTO - Pamplona - 01,42.786053,-1.633366,"Comercial Galaria Calle T,1",Galar,Navarra,31191,4,100.0
2025000462,JV_ORDESA CIEMPOZUELOS - 01,40.16594,-3.629581,"Cedro,5",Ciempozuelos,Madrid,28350,4,100.0
2025000463,JV_SPORT D10,43.087288,-7.546485,"Ferreira Mosteiro,88",Outeiro de Rei,Lugo,27153,4,100.0
2025000464,JV_NORAUTO - Finestrat - 01,38.53453,-0.17187,"Rei Jaume I,9",Finestrat,Alicante/Alacant,3509,4,100.0
2025000465,REST. ALDAIA - HOLIDAY INN EXPRESS,42.829258,-2.748476,"Paduleta,57",Vitoria-Gasteiz,Araba/Álava,1015,4,100.0
2025000466,PARKE TEKNOLOGIKO MIÑANO EDIF CENTRAL,42.91003,-2.663482,"Hermanos Lumiere,2",Arratzua-Ubarrundia,Araba/Álava,1510,6,100.0
2025000467,POPEYES - Teresa Claramunt 01,40.644882,-3.156205,"Teresa Claramunt,2",Guadalajara,Guadalajara,19005,2,120.0
2025000468,JV_Parking España Valladolid,41.64875,-4.725487,"Plaza España,1",Tordesillas,Valladolid,47001,10,100.0
