segment_id,route_segment,corridor,is_tent,daily_bev_traffic_2027,seasonal_multiplier,n_chargers_det,n_chargers_abm,n_chargers_stoch,delta_seasonal,delta_mc_noise,simulated_charging_rate,capacity_kw_abm
729,A-31,Mediterranean,True,1142.8,2.5,4,7,7,3,0,0.1255,1050
730,A-31,Mediterranean,True,1451.3,2.5,4,9,10,5,1,0.1375,1350
731,A-32,Mediterranean,True,298.5,2.5,4,4,4,0,0,0.1235,600
732,A-32,Mediterranean,True,159.4,2.5,4,4,4,0,0,0.1255,600
733,A-32,Mediterranean,True,63.5,2.5,4,4,4,0,0,0.1305,600
734,A-33,Mediterranean,False,311.8,2.5,2,2,2,0,0,0.1245,300
735,A-35,Mediterranean,False,670.5,2.5,2,4,5,2,1,0.1335,600
736,A-35,Mediterranean,True,670.5,2.5,4,4,4,0,0,0.1165,600
737,A-35,Mediterranean,False,670.5,2.5,2,4,4,2,0,0.1155,600
738,A-38,Mediterranean,False,687.0,2.5,2,4,5,2,1,0.132,600
739,A-38,Mediterranean,False,886.5,2.5,2,5,6,3,1,0.1285,750
740,A-4,Standard,False,4358.1,1.0,10,10,12,0,2,0.139,1500
741,A-4,Standard,True,3814.7,1.0,9,9,9,0,0,0.1225,1350
742,A-4,Standard,True,1232.9,1.0,4,4,4,0,0,0.1285,600
743,A-4,Standard,True,846.9,1.0,4,4,4,0,0,0.122,600
744,A-4,Standard,True,692.6,1.0,4,4,4,0,0,0.143,600
745,A-4,Standard,True,717.4,1.0,4,4,4,0,0,0.116,600
746,A-4,Standard,True,767.0,1.0,4,4,4,0,0,0.1295,600
747,A-4,Standard,True,909.2,1.0,4,4,4,0,0,0.13,600
748,A-4,Standard,True,1546.2,1.0,4,4,4,0,0,0.12,600
749,A-4,Standard,True,1308.5,1.0,4,4,4,0,0,0.1205,600
750,A-4,Standard,False,909.2,1.0,3,3,3,0,0,0.1235,450
751,A-4,Standard,False,420.5,1.0,2,2,2,0,0,0.1155,300
752,A-4,Standard,False,909.2,1.0,3,3,2,0,-1,0.1165,450
753,A-4,Standard,True,339.1,1.0,4,4,4,0,0,0.135,600
754,A-4,Standard,True,1181.3,1.0,4,4,4,0,0,0.133,600
755,A-40,Standard,False,401.0,1.0,2,2,2,0,0,0.148,300
756,A-40,Standard,False,112.9,1.0,2,2,2,0,0,0.118,300
757,A-40,Standard,False,150.3,1.0,2,2,2,0,0,0.134,300
758,A-40,Standard,False,177.4,1.0,2,2,2,0,0,0.116,300
759,A-41,Standard,False,319.3,1.0,2,2,2,0,0,0.1195,300
760,A-41,Standard,True,319.3,1.0,4,4,4,0,0,0.1145,600
761,A-42,Standard,False,2465.4,1.0,6,6,6,0,0,0.1175,900
762,A-43,Standard,True,352.2,1.0,4,4,4,0,0,0.128,600
763,A-43,Standard,True,318.2,1.0,4,4,4,0,0,0.1185,600
764,A-43,Standard,True,349.9,1.0,4,4,4,0,0,0.1285,600
765,A-43,Standard,True,247.2,1.0,4,4,4,0,0,0.1305,600
766,A-44,Standard,True,675.6,1.0,4,4,4,0,0,0.1285,600
767,A-44,Standard,True,751.0,1.0,4,4,4,0,0,0.1255,600
768,A-44,Standard,True,747.0,1.0,4,4,4,0,0,0.1205,600
769,A-44,Standard,False,420.4,1.0,2,2,2,0,0,0.1295,300
770,A-44,Standard,False,747.0,1.0,2,2,2,0,0,0.121,300
771,A-44,Standard,True,920.0,1.0,4,4,4,0,0,0.12,600
772,A-45,Standard,True,549.7,1.0,4,4,4,0,0,0.141,600
773,A-45,Standard,True,875.2,1.0,4,4,4,0,0,0.1265,600
774,A-45,Standard,True,1223.2,1.0,4,4,4,0,0,0.1375,600
775,A-45,Standard,True,875.2,1.0,4,4,4,0,0,0.1145,600
776,A-45,Standard,False,875.2,1.0,2,2,2,0,0,0.1195,300
777,A-48,Standard,False,1087.2,1.0,3,3,3,0,0,0.1275,450
778,A-49,Standard,True,1789.0,1.0,4,4,5,0,1,0.1215,600
779,A-49,Standard,True,487.4,1.0,4,4,4,0,0,0.126,600
780,A-4A,Standard,False,57.3,1.0,2,2,2,0,0,0.1095,300
781,A-4R1,Standard,False,196.8,1.0,2,2,2,0,0,0.119,300
782,A-4R2,Standard,False,196.8,1.0,2,2,2,0,0,0.135,300
783,A-5,Standard,False,680.9,1.0,2,2,2,0,0,0.124,300
784,A-5,Standard,True,2044.0,1.0,5,5,5,0,0,0.1285,750
785,A-5,Standard,True,2410.5,1.0,6,6,6,0,0,0.113,900
786,A-5,Standard,True,1212.7,1.0,4,4,4,0,0,0.109,600
787,A-5,Standard,True,781.1,1.0,4,4,4,0,0,0.1315,600
788,A-5,Standard,True,430.7,1.0,4,4,4,0,0,0.136,600
789,A-5,Standard,True,333.4,1.0,4,4,4,0,0,0.1285,600
790,A-5,Standard,True,553.0,1.0,4,4,4,0,0,0.1115,600
791,A-5,Standard,True,787.0,1.0,4,4,4,0,0,0.123,600
792,A-5,Standard,True,605.5,1.0,4,4,4,0,0,0.1215,600
793,A-5,Standard,True,680.9,1.0,4,4,4,0,0,0.1305,600
794,A-5,Standard,True,390.4,1.0,4,4,4,0,0,0.1095,600
795,A-5,Standard,True,680.9,1.0,4,4,4,0,0,0.1235,600
796,A-50,Standard,True,292.0,1.0,4,4,4,0,0,0.1305,600
797,A-50,Standard,True,470.2,1.0,4,4,4,0,0,0.114,600
798,A-50,Standard,True,381.1,1.0,4,4,4,0,0,0.137,600
799,A-52,Standard,False,583.1,1.0,2,2,2,0,0,0.135,300
800,A-52,Standard,True,311.1,1.0,4,4,4,0,0,0.125,600
801,A-52,Standard,True,483.0,1.0,4,4,4,0,0,0.1255,600
802,A-52,Standard,True,963.9,1.0,4,4,4,0,0,0.1235,600
803,A-52,Standard,True,683.1,1.0,4,4,4,0,0,0.1275,600
804,A-52,Standard,False,583.1,1.0,2,2,2,0,0,0.125,300
805,A-54,Standard,True,162.8,1.0,4,4,4,0,0,0.1285,600
806,A-54,Standard,True,260.4,1.0,4,4,4,0,0,0.1215,600
807,A-54,Standard,True,260.4,1.0,4,4,4,0,0,0.1115,600
808,A-54,Standard,True,610.5,1.0,4,4,4,0,0,0.1295,600
809,A-54,Standard,True,260.4,1.0,4,4,4,0,0,0.126,600
810,A-55,Standard,True,1251.6,1.0,4,4,4,0,0,0.119,600
811,A-55,Standard,True,1194.1,1.0,4,4,4,0,0,0.122,600
812,A-55,Standard,True,2085.4,1.0,5,5,5,0,0,0.114,750
813,A-55,Standard,True,1309.2,1.0,4,4,4,0,0,0.1445,600
814,A-8,Atlantic,True,678.5,1.5,4,4,4,0,0,0.129,600
815,A-8,Atlantic,True,1587.4,1.5,4,6,6,2,0,0.1295,900
816,A-8,Atlantic,True,2049.5,1.5,5,7,8,2,1,0.1255,1050
817,A-8,Atlantic,True,749.8,1.5,4,4,4,0,0,0.13,600
818,A-8,Atlantic,True,673.3,1.5,4,4,4,0,0,0.1215,600
819,A-8,Atlantic,True,675.9,1.5,4,4,4,0,0,0.1305,600
820,A-8,Atlantic,True,431.3,1.5,4,4,4,0,0,0.1245,600
821,A-8,Atlantic,True,381.9,1.5,4,4,4,0,0,0.126,600
822,A-8,Atlantic,True,329.0,1.5,4,4,4,0,0,0.1385,600
823,A-8,Atlantic,True,295.8,1.5,4,4,4,0,0,0.13,600
824,A-8,Atlantic,True,262.7,1.5,4,4,4,0,0,0.1305,600
825,A-8,Atlantic,True,310.4,1.5,4,4,4,0,0,0.1315,600
826,A-91,Standard,True,375.2,1.0,4,4,4,0,0,0.127,600
827,A-92,Standard,True,437.0,1.0,4,4,4,0,0,0.1425,600
828,A-92,Standard,True,437.0,1.0,4,4,4,0,0,0.1195,600
829,A-92,Standard,True,437.0,1.0,4,4,4,0,0,0.1335,600
830,A-92,Standard,True,437.0,1.0,4,4,4,0,0,0.1215,600
831,A-92,Standard,True,437.0,1.0,4,4,4,0,0,0.1345,600
832,A-92,Standard,True,437.0,1.0,4,4,4,0,0,0.1325,600
833,A-92,Standard,False,437.0,1.0,2,2,2,0,0,0.1315,300
834,AP-1,Standard,True,839.2,1.0,4,4,4,0,0,0.121,600
835,AP-1,Standard,True,839.2,1.0,4,4,4,0,0,0.123,600
836,AP-1,Standard,True,839.2,1.0,4,4,4,0,0,0.142,600
837,AP-1,Standard,True,839.2,1.0,4,4,4,0,0,0.1225,600
838,AP-1,Standard,False,839.2,1.0,2,2,3,0,1,0.1315,300
839,AP-2,Standard,False,473.5,1.0,2,2,2,0,0,0.1225,300
840,AP-2,Standard,True,510.2,1.0,4,4,4,0,0,0.1275,600
841,AP-2,Standard,True,436.7,1.0,4,4,4,0,0,0.125,600
842,AP-36,Standard,False,109.6,1.0,2,2,2,0,0,0.126,300
843,AP-36,Standard,False,294.6,1.0,2,2,2,0,0,0.1235,300
844,AP-4,Mediterranean,True,936.0,2.5,4,6,6,2,0,0.1245,900
845,AP-4,Mediterranean,True,985.3,2.5,4,6,6,2,0,0.119,900
846,AP-4,Mediterranean,True,679.0,2.5,4,4,5,0,1,0.1345,600
847,AP-4,Mediterranean,False,936.0,2.5,3,6,7,3,1,0.147,900
848,AP-41,Mediterranean,False,50.1,2.5,2,2,2,0,0,0.136,300
849,AP-46,Mediterranean,False,470.8,2.5,2,3,3,1,0,0.137,450
850,AP-4A,Mediterranean,False,938.3,2.5,3,6,6,3,0,0.122,900
851,AP-51,Standard,True,321.4,1.0,4,4,4,0,0,0.113,600
852,AP-53,Standard,False,281.7,1.0,2,2,2,0,0,0.1185,300
853,AP-6,Standard,False,796.6,1.0,2,2,2,0,0,0.117,300
854,AP-6,Standard,True,1095.3,1.0,4,4,4,0,0,0.1155,600
855,AP-6,Standard,True,796.6,1.0,4,4,4,0,0,0.112,600
856,AP-6,Standard,True,470.8,1.0,4,4,4,0,0,0.111,600
857,AP-61,Standard,False,299.4,1.0,2,2,2,0,0,0.134,300
858,AP-66,Atlantic,True,267.5,1.5,4,4,4,0,0,0.1145,600
859,AP-68,Standard,True,890.3,1.0,4,4,4,0,0,0.1335,600
860,AP-68,Standard,True,795.5,1.0,4,4,4,0,0,0.1365,600
861,AP-68,Standard,True,344.0,1.0,4,4,4,0,0,0.1285,600
862,AP-68,Standard,True,243.1,1.0,4,4,4,0,0,0.126,600
863,AP-68,Standard,True,353.4,1.0,4,4,4,0,0,0.12,600
864,AP-68,Standard,True,380.0,1.0,4,4,4,0,0,0.118,600
865,AP-68,Standard,True,393.2,1.0,4,4,4,0,0,0.118,600
866,AP-68,Standard,True,485.8,1.0,4,4,4,0,0,0.127,600
867,AP-68,Standard,True,386.6,1.0,4,4,4,0,0,0.1255,600
868,AP-68,Standard,True,386.6,1.0,4,4,4,0,0,0.138,600
869,AP-71,Mediterranean,False,188.6,2.5,2,2,2,0,0,0.14,300
870,AP-71,Mediterranean,False,188.6,2.5,2,2,2,0,0,0.1235,300
871,AP-7N,Mediterranean,False,976.8,2.5,3,6,6,3,0,0.122,900
872,AP-7N,Mediterranean,True,1396.0,2.5,4,8,9,4,1,0.1255,1200
873,AP-7N,Mediterranean,True,2266.1,2.5,6,12,12,6,0,0.125,1800
874,AP-7N,Mediterranean,True,4010.8,2.5,9,12,12,3,0,0.108,1800
875,AP-7N,Mediterranean,True,3443.7,2.5,8,12,12,4,0,0.124,1800
876,AP-7N,Mediterranean,True,2650.7,2.5,6,12,12,6,0,0.1175,1800
877,AP-7N,Mediterranean,True,2118.1,2.5,5,12,12,7,0,0.125,1800
878,AP-7N,Mediterranean,True,1529.9,2.5,4,9,9,5,0,0.125,1350
879,AP-7N,Mediterranean,True,968.9,2.5,4,6,6,2,0,0.1235,900
880,AP-7N,Mediterranean,True,911.8,2.5,4,6,6,2,0,0.1235,900
881,AP-7N,Mediterranean,True,856.9,2.5,4,5,6,1,1,0.13,750
882,AP-7N,Mediterranean,True,1187.0,2.5,4,7,8,3,1,0.1455,1050
883,AP-7N,Mediterranean,True,2076.4,2.5,5,12,12,7,0,0.122,1800
884,AP-7N,Mediterranean,True,960.1,2.5,4,6,6,2,0,0.123,900
885,AP-7N,Mediterranean,True,1085.6,2.5,4,7,6,3,-1,0.1165,1050
886,AP-7N,Mediterranean,True,497.8,2.5,4,4,4,0,0,0.131,600
887,AP-7N,Mediterranean,False,551.2,2.5,2,4,4,2,0,0.132,600
888,N-1,Standard,False,95.0,1.0,2,2,2,0,0,0.126,300
889,N-1,Standard,False,180.4,1.0,2,2,2,0,0,0.1205,300
890,N-1,Standard,False,93.0,1.0,2,2,2,0,0,0.1365,300
891,N-1,Standard,False,15.0,1.0,2,2,2,0,0,0.119,300
892,N-1,Standard,False,3.4,1.0,2,2,2,0,0,0.1165,300
893,N-1,Standard,False,8.4,1.0,2,2,2,0,0,0.126,300
894,N-1,Standard,False,35.4,1.0,2,2,2,0,0,0.126,300
895,N-120,Standard,False,282.2,1.0,2,2,2,0,0,0.1215,300
896,N-120,Standard,False,157.1,1.0,2,2,2,0,0,0.127,300
897,N-120,Standard,False,34.2,1.0,2,2,2,0,0,0.113,300
898,N-120,Standard,False,57.9,1.0,2,2,2,0,0,0.121,300
899,N-120,Standard,False,371.0,1.0,2,2,2,0,0,0.128,300
900,N-120A,Standard,False,67.3,1.0,2,2,2,0,0,0.1235,300
901,N-120A,Standard,False,67.3,1.0,2,2,2,0,0,0.1185,300
902,N-120A,Standard,False,92.5,1.0,2,2,2,0,0,0.1175,300
903,N-120A,Standard,False,67.3,1.0,2,2,2,0,0,0.132,300
904,N-120A,Standard,False,42.0,1.0,2,2,2,0,0,0.129,300
905,N-120A,Standard,False,67.3,1.0,2,2,2,0,0,0.12,300
906,N-121,Standard,False,173.5,1.0,2,2,2,0,0,0.1305,300
907,N-121,Standard,False,173.5,1.0,2,2,2,0,0,0.126,300
908,N-121,Standard,False,173.5,1.0,2,2,2,0,0,0.124,300
909,N-122,Standard,False,197.8,1.0,2,2,2,0,0,0.1315,300
910,N-122,Standard,False,36.0,1.0,2,2,2,0,0,0.1295,300
911,N-122,Standard,False,116.6,1.0,2,2,2,0,0,0.117,300
912,N-122,Standard,False,116.6,1.0,2,2,2,0,0,0.129,300
913,N-122,Standard,True,169.3,1.0,4,4,4,0,0,0.1245,600
914,N-122,Standard,False,107.7,1.0,2,2,2,0,0,0.109,300
915,N-122,Standard,False,41.5,1.0,2,2,2,0,0,0.133,300
916,N-122,Standard,False,119.2,1.0,2,2,2,0,0,0.128,300
917,N-122,Standard,False,116.6,1.0,2,2,2,0,0,0.1165,300
918,N-122,Standard,False,196.7,1.0,2,2,2,0,0,0.122,300
919,N-122,Standard,False,14.3,1.0,2,2,2,0,0,0.131,300
920,N-122,Standard,False,116.6,1.0,2,2,2,0,0,0.134,300
921,N-122,Standard,False,90.1,1.0,2,2,2,0,0,0.1125,300
922,N-122,Standard,False,244.6,1.0,2,2,2,0,0,0.118,300
923,N-122,Standard,False,116.6,1.0,2,2,2,0,0,0.116,300
924,N-122,Standard,False,116.6,1.0,2,2,2,0,0,0.1385,300
925,N-122,Standard,True,116.6,1.0,4,4,4,0,0,0.1205,600
926,N-122,Standard,False,116.6,1.0,2,2,2,0,0,0.116,300
927,N-122A,Standard,False,36.0,1.0,2,2,2,0,0,0.129,300
928,N-122A,Standard,False,38.3,1.0,2,2,2,0,0,0.123,300
929,N-122A,Standard,False,33.7,1.0,2,2,2,0,0,0.1325,300
930,N-123,Standard,False,161.1,1.0,2,2,2,0,0,0.1165,300
931,N-123A,Standard,False,66.7,1.0,2,2,2,0,0,0.132,300
932,N-123B,Standard,False,196.8,1.0,2,2,2,0,0,0.134,300
933,N-124,Standard,False,246.1,1.0,2,2,2,0,0,0.138,300
934,N-124,Standard,False,246.1,1.0,2,2,2,0,0,0.13,300
935,N-1A,Standard,False,6.4,1.0,2,2,2,0,0,0.1405,300
936,N-1A,Standard,False,5.2,1.0,2,2,2,0,0,0.119,300
937,N-1A,Standard,False,119.4,1.0,2,2,2,0,0,0.132,300
938,N-1R,Standard,False,318.2,1.0,2,2,2,0,0,0.134,300
939,N-2,Standard,False,24.4,1.0,2,2,2,0,0,0.1335,300
940,N-2,Standard,False,4.2,1.0,2,2,2,0,0,0.1195,300
941,N-2,Standard,False,227.9,1.0,2,2,2,0,0,0.123,300
942,N-2,Standard,False,17.3,1.0,2,2,2,0,0,0.116,300
943,N-2,Standard,False,227.9,1.0,2,2,2,0,0,0.1315,300
944,N-2,Standard,False,26.4,1.0,2,2,2,0,0,0.1325,300
945,N-2,Standard,False,43.0,1.0,2,2,2,0,0,0.1275,300
946,N-2,Standard,False,2.2,1.0,2,2,2,0,0,0.129,300
947,N-2,Standard,False,403.0,1.0,2,2,2,0,0,0.1285,300
948,N-2,Standard,False,197.2,1.0,2,2,2,0,0,0.1315,300
949,N-2,Standard,False,184.3,1.0,2,2,2,0,0,0.1195,300
950,N-2,Standard,True,1592.5,1.0,4,4,4,0,0,0.132,600
951,N-2,Standard,True,227.9,1.0,4,4,4,0,0,0.123,600
952,N-2,Standard,False,706.7,1.0,2,2,2,0,0,0.1235,300
953,N-2,Standard,False,356.1,1.0,2,2,2,0,0,0.137,300
954,N-2,Standard,False,507.7,1.0,2,2,2,0,0,0.1215,300
955,N-2,Standard,False,227.9,1.0,2,2,2,0,0,0.134,300
956,N-2,Standard,False,424.7,1.0,2,2,2,0,0,0.1305,300
957,N-2,Standard,False,623.2,1.0,2,2,2,0,0,0.124,300
958,N-2,Standard,False,227.9,1.0,2,2,2,0,0,0.1315,300
959,N-2,Standard,False,227.9,1.0,2,2,2,0,0,0.1355,300
960,N-2,Standard,False,258.6,1.0,2,2,2,0,0,0.131,300
961,N-204,Standard,False,40.4,1.0,2,2,2,0,0,0.129,300
962,N-211,Standard,False,63.8,1.0,2,2,2,0,0,0.132,300
963,N-211,Standard,False,71.7,1.0,2,2,2,0,0,0.13,300
964,N-211,Standard,False,120.4,1.0,2,2,2,0,0,0.1295,300
965,N-211A,Standard,False,4.5,1.0,2,2,2,0,0,0.1175,300
966,N-211A,Standard,False,4.5,1.0,2,2,2,0,0,0.1255,300
967,N-232A,Standard,False,6.3,1.0,2,2,2,0,0,0.131,300
968,N-232A,Standard,False,6.3,1.0,2,2,2,0,0,0.1275,300
969,N-232B,Standard,False,21.5,1.0,2,2,2,0,0,0.1225,300
970,N-234,Standard,False,190.4,1.0,2,2,2,0,0,0.1365,300
971,N-234,Standard,False,65.8,1.0,2,2,2,0,0,0.1265,300
972,N-234,Standard,False,5.7,1.0,2,2,2,0,0,0.131,300
973,N-234,Standard,False,65.8,1.0,2,2,2,0,0,0.129,300
974,N-234,Standard,False,65.8,1.0,2,2,2,0,0,0.1195,300
975,N-234,Standard,False,29.4,1.0,2,2,2,0,0,0.1225,300
976,N-234,Standard,False,42.9,1.0,2,2,2,0,0,0.1285,300
977,N-234,Standard,False,13.6,1.0,2,2,2,0,0,0.1325,300
978,N-234,Standard,False,102.0,1.0,2,2,2,0,0,0.1255,300
979,N-234,Standard,False,65.8,1.0,2,2,2,0,0,0.112,300
980,N-234,Standard,False,70.4,1.0,2,2,2,0,0,0.1335,300
981,N-234,Standard,False,122.8,1.0,2,2,2,0,0,0.12,300
982,N-234A,Standard,False,3.8,1.0,2,2,2,0,0,0.1215,300
983,N-234A,Standard,False,8.2,1.0,2,2,2,0,0,0.1285,300
984,N-234A,Standard,False,12.6,1.0,2,2,2,0,0,0.1195,300
985,N-235,Standard,False,466.4,1.0,2,2,2,0,0,0.1245,300
986,N-238,Standard,False,161.3,1.0,2,2,2,0,0,0.1175,300
987,N-240,Standard,False,723.0,1.0,2,2,2,0,0,0.129,300
988,N-240,Standard,False,297.7,1.0,2,2,2,0,0,0.1275,300
989,N-240,Standard,False,159.6,1.0,2,2,2,0,0,0.109,300
990,N-240,Standard,False,200.2,1.0,2,2,2,0,0,0.132,300
991,N-240,Standard,False,240.7,1.0,2,2,2,0,0,0.133,300
992,N-240,Standard,False,280.2,1.0,2,2,2,0,0,0.129,300
993,N-240,Standard,False,42.4,1.0,2,2,2,0,0,0.132,300
994,N-320A,Standard,False,8.2,1.0,2,2,2,0,0,0.128,300
995,N-320A,Standard,False,15.2,1.0,2,2,2,0,0,0.13,300
996,N-322,Standard,False,83.5,1.0,2,2,2,0,0,0.1185,300
997,N-322,Standard,True,83.5,1.0,4,4,4,0,0,0.1315,600
998,N-322,Standard,True,32.4,1.0,4,4,4,0,0,0.1335,600
999,N-322,Standard,False,136.9,1.0,2,2,2,0,0,0.1265,300
1000,N-322,Standard,False,200.7,1.0,2,2,2,0,0,0.1245,300
1001,N-322,Standard,False,80.6,1.0,2,2,2,0,0,0.121,300
1002,N-322,Standard,False,83.5,1.0,2,2,2,0,0,0.1225,300
1003,N-322,Standard,True,219.4,1.0,4,4,4,0,0,0.12,600
1004,N-322,Standard,True,447.7,1.0,4,4,4,0,0,0.118,600
1005,N-322,Standard,False,72.5,1.0,2,2,2,0,0,0.121,300
1006,N-322,Standard,False,52.7,1.0,2,2,2,0,0,0.132,300
1007,N-322A,Standard,False,3.6,1.0,2,2,2,0,0,0.1255,300
1008,N-322A,Standard,False,89.9,1.0,2,2,2,0,0,0.1205,300
1009,N-322A,Standard,False,35.3,1.0,2,2,2,0,0,0.1245,300
1010,N-322A,Standard,False,46.4,1.0,2,2,2,0,0,0.136,300
1011,N-322A,Standard,False,5.4,1.0,2,2,2,0,0,0.1285,300
1012,N-323,Standard,False,154.2,1.0,2,2,2,0,0,0.113,300
1013,N-323,Standard,False,154.2,1.0,2,2,2,0,0,0.1265,300
1014,N-323,Standard,False,154.2,1.0,2,2,2,0,0,0.1155,300
1015,N-323,Standard,False,154.2,1.0,2,2,2,0,0,0.1265,300
1016,N-323,Standard,False,58.7,1.0,2,2,2,0,0,0.1185,300
1017,N-330,Standard,False,142.7,1.0,2,2,2,0,0,0.122,300
1018,N-330,Standard,True,222.3,1.0,4,4,4,0,0,0.1225,600
1019,N-330,Standard,True,24.6,1.0,4,4,4,0,0,0.14,600
1020,N-330,Standard,True,74.6,1.0,4,4,4,0,0,0.124,600
1021,N-330,Standard,True,105.9,1.0,4,4,4,0,0,0.1365,600
1022,N-330A,Standard,False,17.1,1.0,2,2,2,0,0,0.125,300
1023,N-330A,Standard,False,12.3,1.0,2,2,2,0,0,0.123,300
1024,N-330A,Standard,False,22.8,1.0,2,2,2,0,0,0.12,300
1025,N-330A,Standard,False,9.2,1.0,2,2,2,0,0,0.124,300
1026,N-330A,Standard,False,8.2,1.0,2,2,2,0,0,0.122,300
1027,N-330A,Standard,False,17.1,1.0,2,2,2,0,0,0.1225,300
1028,N-330A,Standard,False,17.1,1.0,2,2,2,0,0,0.12,300
1029,N-330A,Standard,False,17.1,1.0,2,2,2,0,0,0.133,300
1030,N-330A,Standard,False,0.7,1.0,2,2,2,0,0,0.1295,300
1031,N-330A,Standard,False,35.8,1.0,2,2,2,0,0,0.1315,300
1032,N-330A,Standard,False,161.9,1.0,2,2,2,0,0,0.1385,300
1033,N-330A,Standard,False,17.1,1.0,2,2,2,0,0,0.124,300
1034,N-330A,Standard,False,21.9,1.0,2,2,2,0,0,0.1275,300
1035,N-330B,Standard,False,15.2,1.0,2,2,2,0,0,0.1345,300
1036,N-331,Standard,False,39.7,1.0,2,2,2,0,0,0.143,300
1037,N-331,Standard,False,182.0,1.0,2,2,2,0,0,0.124,300
1038,N-331,Standard,False,75.2,1.0,2,2,2,0,0,0.113,300
1039,N-331,Standard,False,23.0,1.0,2,2,2,0,0,0.1305,300
1040,N-331,Standard,False,17.2,1.0,2,2,2,0,0,0.132,300
1041,N-331,Standard,False,9.6,1.0,2,2,2,0,0,0.143,300
1042,N-331,Standard,False,383.3,1.0,2,2,2,0,0,0.123,300
1043,N-331,Standard,False,54.6,1.0,2,2,2,0,0,0.1345,300
1044,N-331R,Standard,False,94.7,1.0,2,2,2,0,0,0.134,300
1045,N-331R,Standard,False,94.7,1.0,2,2,2,0,0,0.1255,300
1046,N-332,Standard,False,318.2,1.0,2,2,2,0,0,0.1345,300
1047,N-332,Standard,False,997.2,1.0,3,3,3,0,0,0.123,450
1048,N-332,Standard,False,550.6,1.0,2,2,2,0,0,0.137,300
1049,N-332,Standard,False,875.4,1.0,2,2,3,0,1,0.1235,300
1050,N-332,Standard,False,550.6,1.0,2,2,2,0,0,0.131,300
1051,N-332,Standard,False,835.6,1.0,2,2,3,0,1,0.1345,300
1052,N-337,Standard,False,415.6,1.0,2,2,2,0,0,0.1225,300
1053,N-337,Standard,False,16.0,1.0,2,2,2,0,0,0.127,300
1054,N-337A,Standard,False,417.5,1.0,2,2,2,0,0,0.1345,300
1055,N-338,Standard,False,955.0,1.0,3,3,3,0,0,0.136,450
1056,N-338,Standard,True,1006.8,1.0,4,4,4,0,0,0.1295,600
1057,N-339,Standard,False,261.1,1.0,2,2,2,0,0,0.108,300
1058,N-340,Standard,False,132.6,1.0,2,2,2,0,0,0.125,300
1059,N-340,Standard,False,22.2,1.0,2,2,2,0,0,0.126,300
1060,N-340,Standard,False,324.1,1.0,2,2,2,0,0,0.1255,300
1061,N-340,Standard,False,39.4,1.0,2,2,2,0,0,0.127,300
1062,N-340,Standard,False,274.8,1.0,2,2,2,0,0,0.1275,300
1063,N-340,Standard,False,29.5,1.0,2,2,2,0,0,0.123,300
1064,N-340,Standard,False,16.7,1.0,2,2,2,0,0,0.125,300
1065,N-340,Standard,False,169.8,1.0,2,2,2,0,0,0.129,300
1066,N-340,Standard,False,282.7,1.0,2,2,2,0,0,0.123,300
1067,N-340,Standard,False,280.5,1.0,2,2,2,0,0,0.1255,300
1068,N-340,Standard,False,282.7,1.0,2,2,2,0,0,0.134,300
1069,N-340,Standard,False,282.7,1.0,2,2,2,0,0,0.1215,300
1070,N-340,Standard,False,707.4,1.0,2,2,2,0,0,0.12,300
1071,N-340,Standard,False,493.4,1.0,2,2,2,0,0,0.114,300
1072,N-340,Standard,False,282.7,1.0,2,2,2,0,0,0.1365,300
1073,N-340,Standard,False,389.1,1.0,2,2,2,0,0,0.14,300
1074,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.1155,300
1075,N-340A,Standard,False,352.8,1.0,2,2,2,0,0,0.131,300
1076,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.1195,300
1077,N-340A,Standard,True,999.1,1.0,4,4,4,0,0,0.1285,600
1078,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.134,300
1079,N-340A,Standard,False,496.9,1.0,2,2,2,0,0,0.1345,300
1080,N-340A,Standard,False,79.9,1.0,2,2,2,0,0,0.12,300
1081,N-340A,Standard,False,91.8,1.0,2,2,2,0,0,0.126,300
1082,N-340A,Standard,False,59.6,1.0,2,2,2,0,0,0.1305,300
1083,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.129,300
1084,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.1225,300
1085,N-340A,Standard,False,126.3,1.0,2,2,2,0,0,0.1335,300
1086,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.12,300
1087,N-340A,Standard,False,1284.4,1.0,3,3,3,0,0,0.1165,450
1088,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.1245,300
1089,N-340A,Standard,False,292.2,1.0,2,2,2,0,0,0.1285,300
1090,N-340A,Standard,False,362.5,1.0,2,2,2,0,0,0.1095,300
1091,N-340A,Standard,False,326.6,1.0,2,2,2,0,0,0.1465,300
1092,N-340A,Standard,False,132.6,1.0,2,2,2,0,0,0.1295,300
1093,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.147,300
1094,N-340A,Standard,False,233.8,1.0,2,2,2,0,0,0.1275,300
1095,N-340A,Standard,False,4.5,1.0,2,2,2,0,0,0.133,300
1096,N-340R,Standard,False,446.3,1.0,2,2,2,0,0,0.1155,300
