id,brand,address,postal_code,locality,municipality,province,ccaa_id,latitude,longitude,road_side,sale_type,schedule
12838,MASOIL,"CALLE CUADRA DE LAIRÓN, 64",12000,CASTELLON DE LA PLANA,Castellón de la Plana/Castelló de la Plana,CASTELLÓN / CASTELLÓ,10,39.973917,-0.070194,D,P,L-D: 24H
16245,PLENERGY,"AVINGUDA CASTELL VELL, S/N",12000,CASTELLON DE LA PLANA,Castellón de la Plana/Castelló de la Plana,CASTELLÓN / CASTELLÓ,10,39.999389,-0.045333,D,P,L-D: 24H
15344,SEROIL ENERGY,"AVENIDA DEL MAR, 65",12000,CASTELLON DE LA PLANA,Castellón de la Plana/Castelló de la Plana,CASTELLÓN / CASTELLÓ,10,39.982944,-0.017722,D,P,L-D: 24H
13227,BENCINAS MESTRETS,"CALLE CAMI DELS MESTRETS, 57",12000,CASTELLON DE LA PLANA,Castellón de la Plana/Castelló de la Plana,CASTELLÓN / CASTELLÓ,10,40.00475,-0.056333,D,P,L-D: 24H
12951,GMOIL,"AVENIDA EUROPA, 229",12000,CASTELLON DE LA PLANA,Castellón de la Plana/Castelló de la Plana,CASTELLÓN / CASTELLÓ,10,39.973889,-0.073889,D,P,L-D: 24H
3504,GALP,"CRTA. DEL MAR km 0,5",12592,CHILCHES,Chilches/Xilxes,CASTELLÓN / CASTELLÓ,10,39.778583,-0.180722,D,P,L-D: 06:00-22:00
3503,AMERICAN PETROL,CARRETERA N-340 KM. 950,12592,CHILCHES,Chilches/Xilxes,CASTELLÓN / CASTELLÓ,10,39.795694,-0.181361,I,P,L-D: 24H
3677,REPSOL,"CR C-238, 45,7",12185,COVES DE VINROMA (LES),Coves de Vinromà (les),CASTELLÓN / CASTELLÓ,10,40.307222,0.115194,D,P,L-D: 07:00-21:00
9372,COOPERATIVA AGRARIA SAN ISIDRO DE CUEVAS DE VINROMA,"CALLE VEREMES, 9",12185,COVES DE VINROMA (LES),Coves de Vinromà (les),CASTELLÓN / CASTELLÓ,10,40.309472,0.118278,N,R,L-D: 24H
11218,E.S.MIBECOSL,"CV-14 km 12,400",12310,FORCALL,Forcall,CASTELLÓN / CASTELLÓ,10,40.663583,-0.190417,I,P,L-D: 24H
3662,E.S. BALMAPA,"CR N-232 20,4",12340,JANA (LA),Jana (la),CASTELLÓN / CASTELLÓ,10,40.514889,0.254639,I,P,L-D: 24H
3741,SHELL,CARRETERA NACIONAL 234 K.M. 42 KM. 42,12450,JERICA,Jérica,CASTELLÓN / CASTELLÓ,10,39.912361,-0.564389,D,P,L-D: 07:00-23:00
9029,COOP. DIVINA PASTORA DE JERICA,"C/CASTELLÓN, S/N",12450,JERICA,Jérica,CASTELLÓN / CASTELLÓ,10,39.911472,-0.566139,D,P,L-D: 24H
11589,REPSOL,AUTOVIA A-7 SALIDA 289 ENLACE CV-2311 KM. 289,12591,LLOSA (LA),Llosa (la),CASTELLÓN / CASTELLÓ,10,39.77375,-0.226389,D,P,L-D: 24H
3587,LUCENA,"CARRETERA C-232 KM. 38,10",12120,LUCENA DEL CID,Lucena del Cid,CASTELLÓN / CASTELLÓ,10,40.135528,-0.280583,D,P,L-V: 07:30-20:30; S: 08:00-20:00; D: 08:00-14:00
3501,BP MONCOFAR,CL CAMI LA VALL  S/N,12593,MONCOFA,Moncofa,CASTELLÓN / CASTELLÓ,10,39.810333,-0.1525,N,P,L-D: 06:00-22:00
9241,RURALMONCOFA COOP.V.,"CALLE VICENTE RAMON ALOS, 31",12593,MONCOFA,Moncofa,CASTELLÓN / CASTELLÓ,10,39.806,-0.145472,N,R,L-S: 08:00-13:00 y 15:00-17:00
12927,CARBURANTES COOPERATIVOS,"CALLE SEGORBE, 3",12593,MONCOFA,Moncofa,CASTELLÓN / CASTELLÓ,10,39.810472,-0.152194,D,P,L-D: 24H
3486,CARLA,"CR CS-211, 18 (CS-211 km 18,2)",12448,MONTANEJOS,Montanejos,CASTELLÓN / CASTELLÓ,10,40.064833,-0.528583,I,P,L-D: 24H
3637,PETRONOR,"CARRETERA N-232 KM. 63,5",12300,MORELLA,Morella,CASTELLÓN / CASTELLÓ,10,40.609611,-0.094556,D,P,L-D: 07:00-22:00
15483,E.S. LA MURALLA,CARRETERA CASTELLON KM. 61,12300,MORELLA,Morella,CASTELLÓN / CASTELLÓ,10,40.6075,-0.091861,D,R,L: 08:00-20:00
3499,GALP,"CARRETERA CV226 KM. 26,6",12520,NULES,Nules,CASTELLÓN / CASTELLÓ,10,39.841639,-0.180861,I,P,L-D: 06:00-22:00
3491,CEPSA,CARRETERA N-340 KM. 957,12520,NULES,Nules,CASTELLÓN / CASTELLÓ,10,39.857694,-0.151028,D,P,L-D: 06:00-22:00
12064,COOPERATIVA SANT JOSEP,"DISEMINADO SENDA MICHANA, S/N",12520,NULES,Nules,CASTELLÓN / CASTELLÓ,10,39.852389,-0.150417,D,P,L-D: 24H
3464,PETRONOR,"CARRETERA CS 220 KM. 1,2",12520,NULES,Nules,CASTELLÓN / CASTELLÓ,10,39.856528,-0.168,D,P,L-D: 06:00-22:00
14492,BDMED,"CALLE B S/N. SEC. INDUS Nº2 POL. LA MINA, 2",12520,NULES,Nules,CASTELLÓN / CASTELLÓ,10,39.826583,-0.173,D,P,L-D: 24H
3498,GALP,"CARRETERA CV226 KM. 26,6",12520,NULES,Nules,CASTELLÓN / CASTELLÓ,10,39.841444,-0.180583,D,P,L-D: 24H
16148,FORESMA DESARROLLOS SL,"POLIGONO 13, 73",12312,LOMAS (LAS),Olocau del Rey,CASTELLÓN / CASTELLÓ,10,40.639972,-0.337667,I,P,L-D: 24H
15421,"TRANSPORTES TRAVILL, S.L.","CALLE ECUADOR, 31",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.978,-0.15825,D,P,L-D: 00:00-23:59
15816,PLENERGY,"CALLE LUCENA DEL CID, 12",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.967833,-0.251639,D,P,L-D: 24H
12114,ROAD RUNNER,"AVENIDA REAL DE EXTREMADURA, 9",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.963833,-0.230583,N,P,L-D: 24H
14702,BONAREA,"CAMINO CORRAL DE DIAGO, 4",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.954944,-0.202056,I,P,L-D: 24H
3494,REPSOL,"CARRETERA CV-20 KM. 10,2",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.952167,-0.186056,I,P,L-D: 06:00-22:00
3505,MOEVE,"AVENIDA MEDITERRANI, 34",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.96425,-0.247722,I,P,L-D: 06:00-22:00
3508,CEPSA,"AVENIDA PAIS VALENCIA, 34",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.965333,-0.260417,D,P,L-V: 07:00-21:00; S-D: 09:00-14:00
1956,CARREFOUR,"AVENIDA DEL MEDITERRANEO, S/N",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.964611,-0.251056,N,P,L-D: 24H
11776,CONFORT AUTO,CARRETERA CV 20 ONDA-VILA REAL (CARRER DE VILA-REAL) KM. 1,12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.956556,-0.209667,D,P,L-V: 06:00-22:00; S: 08:00-13:00
10260,CEPSA,"AVENIDA MANUEL ESCOBEDO, 20",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.970722,-0.243417,D,P,L-V: 00:06-21:00; S: 08:00-20:00; D: 00:08-00:14
12524,ONDAMITA OIL,"AVENIDA CASTILLA LA MANCHA, 7",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.966111,-0.247389,D,P,L-D: 24H
14535,RALLO,"CALLE URUGUAY, 40",12200,ONDA,Onda,CASTELLÓN / CASTELLÓ,10,39.987167,-0.141139,N,P,L-V: 08:00-13:00 y 15:00-19:00
14051,GMR,"CALLE MEJICO, 7",12200,PANTANO DEL SICHAR,Onda,CASTELLÓN / CASTELLÓ,10,39.981361,-0.156861,D,P,L-D: 24H
12808,BDMED,CARRETERA APEADERO DE BETXI POLIG. 19 PARC. 34 KM. 2,12200,APEADERO DE BECHI,Onda,CASTELLÓN / CASTELLÓ,10,39.951278,-0.182472,N,P,L-D: 24H
15246,TRAVOLCAS (TRAVOLPOWER),"AVENIDA MEDITERRANI, 134",12200,APEADERO DE BECHI,Onda,CASTELLÓN / CASTELLÓ,10,39.952361,-0.188528,I,P,L-D: 24H
3480,GALP,"Avda.de la Plana, 3-5",12594,OROPESA,Oropesa del Mar/Orpesa,CASTELLÓN / CASTELLÓ,10,40.091611,0.13175,N,P,L-D: 06:00-22:00
15274,VCC OROPESA,"AVENIDA LA PLANA, 12",12594,AMPLARIES (LES),Oropesa del Mar/Orpesa,CASTELLÓN / CASTELLÓ,10,40.091389,0.131694,D,P,L-D: 08:00-10:00
12102,AUTOIL OROPESA,"AVENIDA BARCELONA, S/N",12594,MARINA D'OR,Oropesa del Mar/Orpesa,CASTELLÓN / CASTELLÓ,10,40.108139,0.149556,D,P,L-D: 09:00-21:00
15136,BONAREA,"LUGAR ESQUINA CARRETERA DE LA ESTACION (CV141) CON CARRETERA VIEJA DE BENICARLO (CV140), S/N",12598,PEÑISCOLA,Peñíscola,CASTELLÓN / CASTELLÓ,10,40.368278,0.393528,I,P,L-D: 24H
13976,VCC PEÑISCOLA,CARRETERA DE PEÑISCOLA A BENICARLO ESQ. CAMI LA VOLTA KM. S/N,12598,PEÑISCOLA,Peñíscola,CASTELLÓN / CASTELLÓ,10,40.393444,0.407472,D,P,L-D: 24H
1965,REPSOL,"CALLE ESTACION, S/N",12598,PEÑISCOLA,Peñíscola,CASTELLÓN / CASTELLÓ,10,40.361139,0.397111,I,P,L-D: 07:00-22:00
11896,REPSOL,AUTOVIA CV10 SALIDA 33 KM. 33,12191,POBLA TORNESA (LA),Pobla Tornesa (la),CASTELLÓN / CASTELLÓ,10,40.105333,0.008472,D,P,L-D: 24H
3461,REPSOL,"CL SALVADOR PONS, 30",12510,SAN RAFAEL DEL RIO,San Rafael del Río,CASTELLÓN / CASTELLÓ,10,40.604417,0.348917,D,P,L-D: 24H
3698,REPSOL,CR CV-16  P.K. 8,12130,SANT JOAN DE MORO,Sant Joan de Moró,CASTELLÓN / CASTELLÓ,10,40.040972,-0.152139,I,P,L-J: 07:00-20:30; S-D: 08:00-14:00
9032,COOP.SAN JUAN DE SAN JUAN DE MORO,PARTIDA RACHINA S/N,12130,SANT JOAN DE MORO,Sant Joan de Moró,CASTELLÓN / CASTELLÓ,10,40.054028,-0.141833,D,P,L-D: 24H
3532,REPSOL,"AVENIDA CONSTITUCION, 50, 1",12170,SANT MATEU,Sant Mateu,CASTELLÓN / CASTELLÓ,10,40.458194,0.179944,I,P,L-D: 07:00-21:00
3645,ES ZARAGOZA,CARRETERA N-340 KM. 1031,12597,SANTA MAGDALENA DE PULPIS,Santa Magdalena de Pulpis,CASTELLÓN / CASTELLÓ,10,40.359972,0.3035,D,P,L-V: 08:00-16:00; S-D: 08:00-17:00
3522,PETRONOR,"AVENIDA MEDITERRANEO, S/N",12400,SEGORBE,Segorbe,CASTELLÓN / CASTELLÓ,10,39.84175,-0.475833,D,P,L-V: 06:00-22:00; S-D: 07:00-22:00
12720,AUTOIL SEGORBE,"AVENIDA MEDITERRANEO, 18",12400,SEGORBE,Segorbe,CASTELLÓN / CASTELLÓ,10,39.844333,-0.479667,D,P,L-D: 24H
3502,GALP,"AVENIDA ESPAÑA, 181",12400,SEGORBE,Segorbe,CASTELLÓN / CASTELLÓ,10,39.847806,-0.493972,N,P,L-V: 06:00-22:00; S-D: 07:00-22:00
3628,Q8,"CL AVENIDA NAVARRO REVERTER, 10",12400,SEGORBE,Segorbe,CASTELLÓN / CASTELLÓ,10,39.849972,-0.486611,D,P,L-D: 06:00-22:00
16251,GASEXPRESS SEGORBE,"AVENIDA MEDITERRANEO, 2",12400,SEGORBE,Segorbe,CASTELLÓN / CASTELLÓ,10,39.845444,-0.482278,D,P,L-D: 24H
9273,COOPERATIVA SAN JOSE DE LOS IBARZOS,"CALLE ESPANEGUERA, 9",12182,SIERRA-ENGARCERAN,Sierra Engarcerán,CASTELLÓN / CASTELLÓ,10,40.230028,-0.079028,N,R,L-D: 24H
9021,COOP. Nª Sª DE LA ASUNCION DE SONEJA,"CARRETERA TERUEL, S/N KM. 0",12480,SONEJA,Soneja,CASTELLÓN / CASTELLÓ,10,39.813056,-0.430833,D,P,L-D: 24H
12100,TRANSPORTES RODOLFO Y VENTURA,CARRETERA TERUEL KM. 24,12480,SONEJA,Soneja,CASTELLÓN / CASTELLÓ,10,39.811278,-0.428222,I,P,L-D: 24H
3646,REPSOL,"CARRETERA SAGUNTO-BURGOS KM. 19,6",12489,SOT DE FERRER,Sot de Ferrer,CASTELLÓN / CASTELLÓ,10,39.782917,-0.39375,D,P,L-D: 24H
3617,REPSOL,"N-340 km 1011,6",12596,TORREBLANCA,Torreblanca,CASTELLÓN / CASTELLÓ,10,40.222083,0.201056,I,P,L-D: 24H
3619,REPSOL,"CARRETERA N-340 KM. 1011,6",12596,TORREBLANCA,Torreblanca,CASTELLÓN / CASTELLÓ,10,40.221889,0.201167,D,P,L-D: 06:00-22:00
9236,COOPERATIVA SAN ISIDRO DE TORREBLANCA,"AVINGUDA SAN ANTONIO, 175",12596,TORREBLANCA,Torreblanca,CASTELLÓN / CASTELLÓ,10,40.217417,0.190361,N,R,L-V: 08:00-13:30 y 16:00-19:00
9240,COOPERATIVA EL PROGRESO DE TRAIGUERA,"CALLE EMILIO BOLDO, S/N",12330,TRAIGUERA,Traiguera,CASTELLÓN / CASTELLÓ,10,40.524028,0.291528,N,R,L-V: 08:00-13:00 y 15:00-19:00
9019,"COOP. AGRARIA SAN ISIDRO DE VALL D'ALBA, COOP.V.","AVENIDA VILAFRANCA, 66",12194,VALL D'ALBA,Vall d'Alba,CASTELLÓN / CASTELLÓ,10,40.178306,-0.033583,D,P,L-D: 24H
3563,REPSOL,"CV-15 km 11,4",12194,VALL D'ALBA,Vall d'Alba,CASTELLÓN / CASTELLÓ,10,40.192639,-0.045389,I,P,L-S: 07:00-22:00
1952,VCC LA VALL,"PARQUE COMERCIAL CINCOVALL, 5",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.8155,-0.230278,N,P,L-D: 24H
15022,PLENERGY,"CALLE MOLINO MARCO, 21",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.822306,-0.218639,D,P,L-D: 24H
16364,PETROPRIX,"AVENIDA DE EUROPA, 7",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.814472,-0.229389,N,P,L-D: 24H
13133,GASEXPRESS,"AVINGUDA EUROPA, 15",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.811556,-0.227333,D,P,L-D: 24H
3671,BP,"CALLE ANDALUCIA, 32",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.827833,-0.22525,N,P,L-D: 06:00-22:00
3622,BP VALL D'UXO,"AVENIDA CORAZON DE JESUS, 170",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.822556,-0.221278,N,P,L-D: 06:00-22:00
11725,COOP. ISIDRO LA VALL,"CALLE CIUTAT DE LALGUER, 15",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.821806,-0.212472,D,P,L-D: 06:00-21:00
3630,BP EL PONT,"AVENIDA JAIME I,",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.818583,-0.233306,N,P,L-D: 06:00-22:00
3513,RANDERO,"CR C-225, 23,3",12600,VALL D'UIXO (LA),Vall d'Uixó (la),CASTELLÓN / CASTELLÓ,10,39.8245,-0.212722,D,P,L: 06:00-22:00
9030,COOP. SAN ISIDRO DE VILAFAMES,"AVDA. SAN MIGUEL, 87",12192,VILAFAMES,Vilafamés,CASTELLÓN / CASTELLÓ,10,40.118423,-0.051808,D,P,L-D: 24H
9022,COOP. AGRICOLA SANT BARTOMEU DE VILANOVA D'ALCOLEA,"CALLE MAJOR, 74",12183,VILANOVA D'ALCOLEA,Vilanova d'Alcolea,CASTELLÓN / CASTELLÓ,10,40.231722,0.07575,D,R,L-D: 24H
8263,CEPSA,"AVINGUDA DE CASTELLO, 96",12150,VILLAFRANCA DEL CID,Villafranca del Cid,CASTELLÓN / CASTELLÓ,10,40.432028,-0.251444,I,P,L: 08:00-14:00 y 15:00-21:00
14562,HAM,CARRETERA VILLAREAL-ONDA KM. 1,12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.948806,-0.166222,I,P,L-D: 08:00-22:00
3543,MOEVE,"AVENIDA CASTELLON, 33",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.945861,-0.094444,N,P,L-D: 06:00-22:00
10259,CEPSA,"VIVER-PTO BURRIANA km 65,3",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.943333,-0.116528,I,P,L-D: 06:00-22:00
16102,PLENERGY,"AVENIDA EUROPA, 1",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.931917,-0.098167,D,P,L-D: 24H
1961,PETROPRIX,"AVENIDA AV ITALIA S/N,",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.930528,-0.107389,N,P,L-D: 24H
13138,PETROPRIX,"AVENIDA ITALIA, 58",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.932306,-0.109222,I,P,L-D: 24H
14486,RED CAR OIL,"CARRER DE L'ERMITA, 256",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.952611,-0.110833,D,P,L-D: 24H
13124,GASEXPRESS,"AVENIDA CASTELLÓN, 54",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.9465,-0.091861,D,P,L-D: 24H
3702,BP VILLAREAL GRUPO MAICAS PEIRO S.L.U.,CARRETERA ONDA NUMERO 11 KM. 0,12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.942444,-0.109639,N,P,L-D: 07:00-20:00
1953,CARREFOUR,"AVENIDA MATILDE SALVADOR, S/N",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.929528,-0.105139,N,P,L-D: 24H
12871,BP VEHICLES-VILLA REAL,CARRETERA BURRIANA KM. 80,12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.92975,-0.097556,N,P,L-D: 06:00-22:00
1909,REPSOL,"AVDA. DE FRANCIA, 62-66",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.938611,-0.091583,D,P,L-D: 06:00-22:00
8893,COOPERATIVA CATOLICO AGRARIA COOP.V.,"AVENIDA CASTELLO, 75",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.947944,-0.089444,N,P,L-D: 24H
3556,BONAREA,"CARRETERA N-340 VALENCIA-BARCELONA KM. 60,7",12540,VILLARREAL,Villarreal/Vila-real,CASTELLÓN / CASTELLÓ,10,39.949861,-0.085083,I,P,L-D: 24H
12050,COOPERATIVA AGRICOLA SANT JOSEP,CARRETERA VALL DUIXÓ KM. 1,12526,VILAVELLA (LA),Villavieja,CASTELLÓN / CASTELLÓ,10,39.855306,-0.185556,D,P,L-D: 24H
10627,MOEVE,CARRETERA N-340 KM. 1051,12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.468889,0.465139,D,P,L-D: 24H
3654,MOEVE,"CARRETERA N 340 KM. 142,20",12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.468389,0.464278,I,P,L-D: 07:30-20:00
1954,CARREFOUR,CARRETERA NACIONAL 340 A PLAN PARCIAL 1 KM. 1049,12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.455167,0.451944,N,P,L-D: 24H
15927,PLENERGY,CARRETERA VALENCIA - BARCELONA KM. 37,12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.481667,0.473333,D,P,L-D: 24H
15889,GM OIL,"CALLE DELS DAURADORS, 16",12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.45675,0.45,D,P,L-D: 24H
12824,GASEXPRESS VINAROZ,"CALLE DAURADORS, 8",12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.455333,0.452861,D,P,L-D: 24H
3489,PLENERGY,"AVENIDA CASTELLON, 30",12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.46325,0.464083,I,P,L-D: 24H
15924,PLENERGY,CARRETERA VALENCIA-BARCELONA KM. 60,12500,VINAROS,Vinaròs,CASTELLÓN / CASTELLÓ,10,40.481444,0.473528,D,P,L-D: 24H
10104,REPSOL,"AVENIDA CASTELLON, S/N",12135,VISTABELLA DEL MAESTRAZGO,Vistabella del Maestrazgo,CASTELLÓN / CASTELLÓ,10,40.2945,-0.289667,D,P,L-D: 24H
9033,COOPERATIVA DE VIVER,"C/ ABADIA, Nº 4",12460,VIVER,Viver,CASTELLÓN / CASTELLÓ,10,39.919361,-0.594361,D,P,L-D: 24H
11303,CEPSA,"AVENIDA MARTINEZ CATENA S/N-FRENTE PLAYA DEL CHORRILLO, S,N",51001,CEUTA,Ceuta,CEUTA,18,35.88525,-5.322917,D,P,L-D: 07:00-23:00
2754,CEPSA,"AVENIDA GONZALEZ TABLAS, S/N",51001,CEUTA,Ceuta,CEUTA,18,35.889972,-5.319444,D,P,L-V: 07:00-22:00; S: 09:00-14:00
2901,SHELL CATENA,"AVENIDA MARTINEZ CATENA, 6",51001,CEUTA,Ceuta,CEUTA,18,35.8795,-5.336778,N,P,L-D: 06:00-00:00
11739,ON365,"MUELLE ALFAU, S/N",51001,CEUTA,Ceuta,CEUTA,18,35.894722,-5.300861,D,P,L-D: 24H
16166,MOEVE,"AVENIDA JUAN DE BORBON, 27",51001,CEUTA,Ceuta,CEUTA,18,35.894167,-5.324056,D,P,L-D: 24H
10513,DISA VARADERO,"AVENIDA MUELLE CAÑONERO DATO, 10",51001,CEUTA,Ceuta,CEUTA,18,35.891556,-5.319556,D,P,L-D: 07:00-23:00
2755,SHELL PUNTA ALMINA,"AVENIDA MUELLE CAÑONERO DATO, S/N",51001,CEUTA,Ceuta,CEUTA,18,35.894056,-5.322917,D,P,L-D: 24H
8908,SHELL MUELLE DATO,"AVENIDA MUELLE DATO, 8",51001,CEUTA,Ceuta,CEUTA,18,35.892333,-5.320556,D,P,L-D: 24H
2903,ON365,"AVENIDA TENIENTE GRAL MUSLERA, S/N",51002,CEUTA,Ceuta,CEUTA,18,35.893222,-5.328667,D,P,L-D: 06:00-23:59
2900,DISA PUERTO,"AVENIDA CAÑONERO DATO, 10",51002,CEUTA,Ceuta,CEUTA,18,35.892556,-5.320917,D,P,L-D: 06:00-23:59
11139,GALP,"CTRA.CM-4.110 km 26,000",13180,ABENOJAR,Abenójar,CIUDAD REAL,7,38.873806,-4.351333,N,P,L-D: 06:30-22:30
10118,COOP.ENCARNACION,"AVDA. CIUDAD REAL, 72",13180,ABENOJAR,Abenójar,CIUDAD REAL,7,38.876085,-4.353383,D,R,L-V: 08:30-14:00 y 15:30-18:00
5165,PETRONOR,"CR N-502, 32,8",13410,AGUDO,Agudo,CIUDAD REAL,7,38.980472,-4.864444,I,P,L-S: 08:00-15:00
11949,UNIÓN SANTIAGO Y SAN MIGUEL S. COOP. DE C-LM,"AVENIDA DE LA MANCHA, 21",13340,ALBALADEJO,Albaladejo,CIUDAD REAL,7,38.619028,-2.811194,N,R,L-D: 24H
5205,REPSOL,"CR N-420, 284,7",13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.388333,-3.230528,I,P,L-D: 06:30-22:30
12658,ECOZOIL,"CALLE ALAMEDA, 5",13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.381361,-3.207389,I,P,L-D: 24H
15546,CEPSA,"AVENIDA CERVERA, 81",13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.381778,-3.207778,D,P,L-V: 07:00-22:00; S-D: 08:00-22:00
9622,CEPSA,CTRA. N-420 km 286.6,13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.400222,-3.216639,I,P,L-D: 06:00-22:00
11153,PLENERGY,"CARRETERA N-420 KM. 284,227",13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.386361,-3.237194,D,P,L-D: 24H
13808,GASEXPRESS,"CALLE ALBARIÑO, 2",13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.3995,-3.2185,D,P,L-D: 24H
5143,REPSOL,CL AVENIDA DE HERENCIA S.N.,13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.388139,-3.220639,D,P,L-V: 08:00-14:15 y 17:00-21:00; S: 09:00-14:00
14386,BALLENOIL,"AVENIDA DE LOS INSTITUTOS, S/N",13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.39225,-3.224611,D,P,L-D: 24H
12487,MACMAOIL,"VÍA PG RESID ALCES, 1",13600,ALCAZAR DE SAN JUAN,Alcázar de San Juan,CIUDAD REAL,7,39.39525,-3.226639,N,P,L-D: 07:30-23:00
5177,MOEVE,"ESTRADA CM-42, 106/108",13690,ALAMEDA DE CERVERA,Alcázar de San Juan,CIUDAD REAL,7,39.26325,-3.123944,D,P,L: 07:00-22:00
13288,GAS SOLIS,CARRETERA ARGAMASILLA DE ALBA-CINCO CASAS KM. 17,13720,CINCO CASAS,Alcázar de San Juan,CIUDAD REAL,7,39.168306,-3.231611,I,P,L-D: 07:00-23:00
8264,LIBRE,CARRETERA N-430 KM. 290,13107,ALCOLEA DE CALATRAVA,Alcolea de Calatrava,CIUDAD REAL,7,38.989722,-4.091278,D,P,L-D: 07:00-22:30
5112,CEPSA,"CALLE REAL, S/N",13391,ALCUBILLAS,Alcubillas,CIUDAD REAL,7,38.75575,-3.139194,I,P,L-V: 07:00-20:00; S: 08:00-14:30; D: 08:00-14:30 y 17:00-20:00
11979,COOPERATIVA AGRICOLA SAN JORGE MARTIR,CARRETERA CIUDAD REAL KM. S/N,13380,ALDEA DEL REY,Aldea del Rey,CIUDAD REAL,7,38.744667,-3.836389,N,R,L-V: 08:30-14:00 y 16:00-18:30; S: 09:00-14:00
5117,EL CRISTO,"AVENIDA RAMON Y CAJAL, 61",13400,ALMADEN,Almadén,CIUDAD REAL,7,38.777639,-4.831306,I,P,L: 07:00-22:00
4404,HGOIL,"POLIGONO POZO DE LAS NIEVES, 12",13400,ALMADEN,Almadén,CIUDAD REAL,7,38.786833,-4.82125,I,P,L-D: 07:00-22:00
5186,CEPSA,"CALLE EJIDO DE SAN JUAN, 0",13270,ALMAGRO,Almagro,CIUDAD REAL,7,38.885111,-3.708056,I,P,L: 06:00-22:00
5144,REPSOL,"CALLE RONDA SANTO DOMINGO, S/N",13270,ALMAGRO,Almagro,CIUDAD REAL,7,38.890417,-3.715389,D,P,L-S: 06:00-22:00
