segment_id,route_segment,imd_total,daily_bev_traffic_2027,seasonal_multiplier,simulated_charging_rate,n_chargers_stochastic,is_tent,tent_tier
886,AP-7N,14520.5,497.8,2.5,0.131,4,True,Comprehensive
887,AP-7N,16078.1,551.2,2.5,0.132,4,False,None
888,N-1,2769.8,95.0,1.0,0.126,2,False,None
889,N-1,5262.2,180.4,1.0,0.1205,2,False,None
890,N-1,2712.8,93.0,1.0,0.1365,2,False,None
891,N-1,436.2,15.0,1.0,0.119,2,False,None
892,N-1,100.5,3.4,1.0,0.1165,2,False,None
893,N-1,243.8,8.4,1.0,0.126,2,False,None
894,N-1,1031.2,35.4,1.0,0.126,2,False,None
895,N-120,8231.9,282.2,1.0,0.1215,2,False,None
896,N-120,4583.0,157.1,1.0,0.127,2,False,None
897,N-120,996.5,34.2,1.0,0.113,2,False,None
898,N-120,1690.2,57.9,1.0,0.121,2,False,None
899,N-120,10821.1,371.0,1.0,0.128,2,False,None
900,N-120A,1962.2,67.3,1.0,0.1235,2,False,None
901,N-120A,1962.2,67.3,1.0,0.1185,2,False,None
902,N-120A,2698.6,92.5,1.0,0.1175,2,False,None
903,N-120A,1962.2,67.3,1.0,0.132,2,False,None
904,N-120A,1225.8,42.0,1.0,0.129,2,False,None
905,N-120A,1962.2,67.3,1.0,0.12,2,False,None
906,N-121,5059.2,173.5,1.0,0.1305,2,False,None
907,N-121,5059.2,173.5,1.0,0.126,2,False,None
908,N-121,5059.2,173.5,1.0,0.124,2,False,None
909,N-122,5769.0,197.8,1.0,0.1315,2,False,None
910,N-122,1051.0,36.0,1.0,0.1295,2,False,None
911,N-122,3401.2,116.6,1.0,0.117,2,False,None
912,N-122,3401.2,116.6,1.0,0.129,2,False,None
913,N-122,4939.2,169.3,1.0,0.1245,4,True,Comprehensive
914,N-122,3140.8,107.7,1.0,0.109,2,False,None
915,N-122,1210.5,41.5,1.0,0.133,2,False,None
916,N-122,3476.2,119.2,1.0,0.128,2,False,None
917,N-122,3401.2,116.6,1.0,0.1165,2,False,None
918,N-122,5738.4,196.7,1.0,0.122,2,False,None
919,N-122,416.6,14.3,1.0,0.131,2,False,None
920,N-122,3401.2,116.6,1.0,0.134,2,False,None
921,N-122,2628.8,90.1,1.0,0.1125,2,False,None
922,N-122,7134.8,244.6,1.0,0.118,2,False,None
923,N-122,3401.2,116.6,1.0,0.116,2,False,None
924,N-122,3401.2,116.6,1.0,0.1385,2,False,None
925,N-122,3401.2,116.6,1.0,0.1205,4,True,Comprehensive
926,N-122,3401.2,116.6,1.0,0.116,2,False,None
927,N-122A,1050.4,36.0,1.0,0.129,2,False,None
928,N-122A,1118.5,38.3,1.0,0.123,2,False,None
929,N-122A,982.2,33.7,1.0,0.1325,2,False,None
930,N-123,4698.2,161.1,1.0,0.1165,2,False,None
931,N-123A,1945.0,66.7,1.0,0.132,2,False,None
932,N-123B,5740.9,196.8,1.0,0.134,2,False,None
933,N-124,7177.1,246.1,1.0,0.138,2,False,None
934,N-124,7177.1,246.1,1.0,0.13,2,False,None
935,N-1A,186.2,6.4,1.0,0.1405,2,False,None
936,N-1A,152.8,5.2,1.0,0.119,2,False,None
937,N-1A,3481.6,119.4,1.0,0.132,2,False,None
938,N-1R,9281.5,318.2,1.0,0.134,2,False,None
939,N-2,710.5,24.4,1.0,0.1335,2,False,None
940,N-2,121.2,4.2,1.0,0.1195,2,False,None
941,N-2,6647.8,227.9,1.0,0.123,2,False,None
942,N-2,504.7,17.3,1.0,0.116,2,False,None
943,N-2,6647.8,227.9,1.0,0.1315,2,False,None
944,N-2,770.0,26.4,1.0,0.1325,2,False,None
945,N-2,1254.8,43.0,1.0,0.1275,2,False,None
946,N-2,65.2,2.2,1.0,0.129,2,False,None
947,N-2,11753.0,403.0,1.0,0.1285,2,False,None
948,N-2,5752.2,197.2,1.0,0.1315,2,False,None
949,N-2,5375.0,184.3,1.0,0.1195,2,False,None
950,N-2,46447.8,1592.5,1.0,0.132,4,True,Core
951,N-2,6647.8,227.9,1.0,0.123,4,True,Core
952,N-2,20612.5,706.7,1.0,0.1235,2,False,None
953,N-2,10387.0,356.1,1.0,0.137,2,False,None
954,N-2,14807.1,507.7,1.0,0.1215,2,False,None
955,N-2,6647.8,227.9,1.0,0.134,2,False,None
956,N-2,12387.6,424.7,1.0,0.1305,2,False,None
957,N-2,18177.2,623.2,1.0,0.124,2,False,None
958,N-2,6647.8,227.9,1.0,0.1315,2,False,None
959,N-2,6647.8,227.9,1.0,0.1355,2,False,None
960,N-2,7543.5,258.6,1.0,0.131,2,False,None
961,N-204,1177.1,40.4,1.0,0.129,2,False,None
962,N-211,1860.0,63.8,1.0,0.132,2,False,None
963,N-211,2092.2,71.7,1.0,0.13,2,False,None
964,N-211,3512.8,120.4,1.0,0.1295,2,False,None
965,N-211A,131.2,4.5,1.0,0.1175,2,False,None
966,N-211A,131.2,4.5,1.0,0.1255,2,False,None
967,N-232A,183.5,6.3,1.0,0.131,2,False,None
968,N-232A,183.5,6.3,1.0,0.1275,2,False,None
969,N-232B,628.0,21.5,1.0,0.1225,2,False,None
970,N-234,5552.0,190.4,1.0,0.1365,2,False,None
971,N-234,1919.6,65.8,1.0,0.1265,2,False,None
972,N-234,165.2,5.7,1.0,0.131,2,False,None
973,N-234,1919.6,65.8,1.0,0.129,2,False,None
974,N-234,1919.6,65.8,1.0,0.1195,2,False,None
975,N-234,856.5,29.4,1.0,0.1225,2,False,None
976,N-234,1251.1,42.9,1.0,0.1285,2,False,None
977,N-234,397.8,13.6,1.0,0.1325,2,False,None
978,N-234,2976.2,102.0,1.0,0.1255,2,False,None
979,N-234,1919.6,65.8,1.0,0.112,2,False,None
980,N-234,2053.2,70.4,1.0,0.1335,2,False,None
981,N-234,3583.1,122.8,1.0,0.12,2,False,None
982,N-234A,110.0,3.8,1.0,0.1215,2,False,None
983,N-234A,238.6,8.2,1.0,0.1285,2,False,None
984,N-234A,367.2,12.6,1.0,0.1195,2,False,None
985,N-235,13603.5,466.4,1.0,0.1245,2,False,None
986,N-238,4705.5,161.3,1.0,0.1175,2,False,None
987,N-240,21087.4,723.0,1.0,0.129,2,False,None
988,N-240,8683.9,297.7,1.0,0.1275,2,False,None
989,N-240,4655.8,159.6,1.0,0.109,2,False,None
990,N-240,5838.2,200.2,1.0,0.132,2,False,None
991,N-240,7020.8,240.7,1.0,0.133,2,False,None
992,N-240,8173.3,280.2,1.0,0.129,2,False,None
993,N-240,1236.1,42.4,1.0,0.132,2,False,None
994,N-320A,240.1,8.2,1.0,0.128,2,False,None
995,N-320A,443.2,15.2,1.0,0.13,2,False,None
996,N-322,2436.9,83.5,1.0,0.1185,2,False,None
997,N-322,2436.9,83.5,1.0,0.1315,4,True,Comprehensive
998,N-322,943.8,32.4,1.0,0.1335,4,True,Comprehensive
999,N-322,3992.0,136.9,1.0,0.1265,2,False,None
1000,N-322,5853.7,200.7,1.0,0.1245,2,False,None
1001,N-322,2351.8,80.6,1.0,0.121,2,False,None
1002,N-322,2436.9,83.5,1.0,0.1225,2,False,None
1003,N-322,6398.8,219.4,1.0,0.12,4,True,Comprehensive
1004,N-322,13056.5,447.7,1.0,0.118,4,True,Comprehensive
1005,N-322,2115.3,72.5,1.0,0.121,2,False,None
1006,N-322,1536.5,52.7,1.0,0.132,2,False,None
1007,N-322A,106.0,3.6,1.0,0.1255,2,False,None
1008,N-322A,2620.8,89.9,1.0,0.1205,2,False,None
1009,N-322A,1029.8,35.3,1.0,0.1245,2,False,None
1010,N-322A,1353.5,46.4,1.0,0.136,2,False,None
1011,N-322A,157.5,5.4,1.0,0.1285,2,False,None
1012,N-323,4498.9,154.2,1.0,0.113,2,False,None
1013,N-323,4498.9,154.2,1.0,0.1265,2,False,None
1014,N-323,4498.9,154.2,1.0,0.1155,2,False,None
1015,N-323,4498.9,154.2,1.0,0.1265,2,False,None
1016,N-323,1710.9,58.7,1.0,0.1185,2,False,None
1017,N-330,4163.5,142.7,1.0,0.122,2,False,None
1018,N-330,6484.5,222.3,1.0,0.1225,4,True,Comprehensive
1019,N-330,718.5,24.6,1.0,0.14,4,True,Comprehensive
1020,N-330,2176.5,74.6,1.0,0.124,4,True,Comprehensive
1021,N-330,3089.4,105.9,1.0,0.1365,4,True,Comprehensive
1022,N-330A,498.9,17.1,1.0,0.125,2,False,None
1023,N-330A,360.0,12.3,1.0,0.123,2,False,None
1024,N-330A,665.0,22.8,1.0,0.12,2,False,None
1025,N-330A,269.5,9.2,1.0,0.124,2,False,None
1026,N-330A,238.2,8.2,1.0,0.122,2,False,None
1027,N-330A,498.9,17.1,1.0,0.1225,2,False,None
1028,N-330A,498.9,17.1,1.0,0.12,2,False,None
1029,N-330A,498.9,17.1,1.0,0.133,2,False,None
1030,N-330A,19.0,0.7,1.0,0.1295,2,False,None
1031,N-330A,1043.0,35.8,1.0,0.1315,2,False,None
1032,N-330A,4721.2,161.9,1.0,0.1385,2,False,None
1033,N-330A,498.9,17.1,1.0,0.124,2,False,None
1034,N-330A,637.8,21.9,1.0,0.1275,2,False,None
1035,N-330B,443.8,15.2,1.0,0.1345,2,False,None
1036,N-331,1157.0,39.7,1.0,0.143,2,False,None
1037,N-331,5307.2,182.0,1.0,0.124,2,False,None
1038,N-331,2192.5,75.2,1.0,0.113,2,False,None
1039,N-331,669.9,23.0,1.0,0.1305,2,False,None
1040,N-331,502.2,17.2,1.0,0.132,2,False,None
1041,N-331,281.4,9.6,1.0,0.143,2,False,None
1042,N-331,11178.5,383.3,1.0,0.123,2,False,None
1043,N-331,1593.0,54.6,1.0,0.1345,2,False,None
1044,N-331R,2762.0,94.7,1.0,0.134,2,False,None
1045,N-331R,2762.0,94.7,1.0,0.1255,2,False,None
1046,N-332,9280.8,318.2,1.0,0.1345,2,False,None
1047,N-332,29085.9,997.2,1.0,0.123,3,False,None
1048,N-332,16059.2,550.6,1.0,0.137,2,False,None
1049,N-332,25532.1,875.4,1.0,0.1235,3,False,None
1050,N-332,16059.2,550.6,1.0,0.131,2,False,None
1051,N-332,24371.2,835.6,1.0,0.1345,3,False,None
1052,N-337,12122.8,415.6,1.0,0.1225,2,False,None
1053,N-337,467.5,16.0,1.0,0.127,2,False,None
1054,N-337A,12178.0,417.5,1.0,0.1345,2,False,None
1055,N-338,27853.8,955.0,1.0,0.136,3,False,None
1056,N-338,29365.8,1006.8,1.0,0.1295,4,True,Core
1057,N-339,7615.0,261.1,1.0,0.108,2,False,None
1058,N-340,3866.8,132.6,1.0,0.125,2,False,None
1059,N-340,647.2,22.2,1.0,0.126,2,False,None
1060,N-340,9453.4,324.1,1.0,0.1255,2,False,None
1061,N-340,1149.8,39.4,1.0,0.127,2,False,None
1062,N-340,8016.0,274.8,1.0,0.1275,2,False,None
1063,N-340,860.2,29.5,1.0,0.123,2,False,None
1064,N-340,486.2,16.7,1.0,0.125,2,False,None
1065,N-340,4952.5,169.8,1.0,0.129,2,False,None
1066,N-340,8246.2,282.7,1.0,0.123,2,False,None
1067,N-340,8181.9,280.5,1.0,0.1255,2,False,None
1068,N-340,8246.2,282.7,1.0,0.134,2,False,None
1069,N-340,8246.2,282.7,1.0,0.1215,2,False,None
1070,N-340,20632.2,707.4,1.0,0.12,2,False,None
1071,N-340,14390.2,493.4,1.0,0.114,2,False,None
1072,N-340,8246.2,282.7,1.0,0.1365,2,False,None
1073,N-340,11348.0,389.1,1.0,0.14,2,False,None
1074,N-340A,6819.0,233.8,1.0,0.1155,2,False,None
1075,N-340A,10291.2,352.8,1.0,0.131,2,False,None
1076,N-340A,6819.0,233.8,1.0,0.1195,2,False,None
1077,N-340A,29140.2,999.1,1.0,0.1285,4,True,Comprehensive
1078,N-340A,6819.0,233.8,1.0,0.134,2,False,None
1079,N-340A,14494.0,496.9,1.0,0.1345,2,False,None
1080,N-340A,2330.2,79.9,1.0,0.12,2,False,None
1081,N-340A,2676.2,91.8,1.0,0.126,2,False,None
1082,N-340A,1737.6,59.6,1.0,0.1305,2,False,None
1083,N-340A,6819.0,233.8,1.0,0.129,2,False,None
1084,N-340A,6819.0,233.8,1.0,0.1225,2,False,None
1085,N-340A,3685.0,126.3,1.0,0.1335,2,False,None
1086,N-340A,6819.0,233.8,1.0,0.12,2,False,None
1087,N-340A,37461.5,1284.4,1.0,0.1165,3,False,None
1088,N-340A,6819.0,233.8,1.0,0.1245,2,False,None
1089,N-340A,8523.8,292.2,1.0,0.1285,2,False,None
1090,N-340A,10572.0,362.5,1.0,0.1095,2,False,None
1091,N-340A,9525.2,326.6,1.0,0.1465,2,False,None
1092,N-340A,3867.3,132.6,1.0,0.1295,2,False,None
1093,N-340A,6819.0,233.8,1.0,0.147,2,False,None
1094,N-340A,6819.0,233.8,1.0,0.1275,2,False,None
1095,N-340A,131.0,4.5,1.0,0.133,2,False,None
1096,N-340R,13016.0,446.3,1.0,0.1155,2,False,None
1097,N-341,4296.9,147.3,1.0,0.1225,4,True,Comprehensive
1098,N-342,550.0,18.9,1.0,0.119,2,False,None
1099,N-343,5740.9,196.8,1.0,0.1265,2,False,None
1100,N-344,4256.7,145.9,1.0,0.1255,2,False,None
1101,N-344,1873.4,64.2,1.0,0.12,2,False,None
1102,N-344,4256.7,145.9,1.0,0.1305,2,False,None
1103,N-344,10376.2,355.8,1.0,0.1265,2,False,None
1104,N-345,2381.8,81.7,1.0,0.127,2,False,None
1105,N-346,2764.2,94.8,1.0,0.1225,4,True,Comprehensive
1106,N-403A,1750.2,60.0,1.0,0.1285,2,False,None
1107,N-420,2544.2,87.2,1.0,0.1255,2,False,None
1108,N-420,3328.3,114.1,1.0,0.131,2,False,None
1109,N-420,1663.2,57.0,1.0,0.123,2,False,None
1110,N-420,1371.0,47.0,1.0,0.1255,2,False,None
1111,N-420,2203.7,75.6,1.0,0.1145,2,False,None
1112,N-420,5293.2,181.5,1.0,0.1215,2,False,None
1113,N-420,2373.9,81.4,1.0,0.1255,2,False,None
1114,N-420,2373.9,81.4,1.0,0.127,2,False,None
1115,N-420A,2406.8,82.5,1.0,0.1245,2,False,None
1116,N-420A,267.0,9.2,1.0,0.1255,2,False,None
1117,N-420A,7279.0,249.6,1.0,0.1205,2,False,None
1118,N-420A,18.2,0.6,1.0,0.1305,2,False,None
1119,N-420A,9.5,0.3,1.0,0.13,2,False,None
1120,N-420A,81.7,2.8,1.0,0.138,2,False,None
1121,N-420A,2015.5,69.1,1.0,0.117,2,False,None
1122,N-420A,73.8,2.5,1.0,0.1285,2,False,None
1123,N-420A,75.7,2.6,1.0,0.1165,2,False,None
1124,N-420A,470.3,16.1,1.0,0.125,2,False,None
1125,N-420A,267.0,9.2,1.0,0.1225,2,False,None
1126,N-420A,4400.7,150.9,1.0,0.129,2,False,None
1127,N-420A,20.2,0.7,1.0,0.13,2,False,None
1128,N-420A,1568.8,53.8,1.0,0.1315,2,False,None
1129,N-420B,5740.9,196.8,1.0,0.124,2,False,None
1130,N-430,2785.8,95.5,1.0,0.1285,2,False,None
1131,N-430,6610.0,226.6,1.0,0.125,2,False,None
1132,N-430,3615.7,124.0,1.0,0.1325,2,False,None
1133,N-430,11654.2,399.6,1.0,0.1275,2,False,None
1134,N-430,2785.8,95.5,1.0,0.12,2,False,None
1135,N-430,2785.8,95.5,1.0,0.118,2,False,None
1136,N-430,626.5,21.5,1.0,0.119,2,False,None
1137,N-430,1955.9,67.1,1.0,0.1355,2,False,None
1138,N-430,1362.7,46.7,1.0,0.1375,2,False,None
1139,N-430A,602.8,20.7,1.0,0.1135,2,False,None
1140,N-430A,22.8,0.8,1.0,0.1275,2,False,None
1141,N-430A,753.0,25.8,1.0,0.1315,2,False,None
1142,N-430A,602.8,20.7,1.0,0.1275,2,False,None
1143,N-430A,2536.5,87.0,1.0,0.1195,2,False,None
1144,N-430A,2158.8,74.0,1.0,0.124,2,False,None
1145,N-430C,17027.4,583.8,1.0,0.132,2,False,None
1146,N-430C,17027.4,583.8,1.0,0.123,2,False,None
1147,N-431,3742.8,128.3,1.0,0.127,2,False,None
1148,N-431,6465.1,221.7,1.0,0.127,2,False,None
1149,N-431,11198.2,383.9,1.0,0.133,2,False,None
1150,N-431,7168.4,245.8,1.0,0.1345,2,False,None
1151,N-432,16808.0,576.3,1.0,0.1175,2,False,None
1152,N-432,5149.6,176.6,1.0,0.133,2,False,None
1153,N-432,12541.2,430.0,1.0,0.136,2,False,None
1154,N-432,5504.2,188.7,1.0,0.1365,2,False,None
1155,N-432,5570.1,191.0,1.0,0.1365,2,False,None
1156,N-432,23904.5,819.6,1.0,0.1195,2,False,None
1157,N-432A,5657.2,194.0,1.0,0.1255,2,False,None
1158,N-432A,1503.8,51.6,1.0,0.13,2,False,None
1159,N-432A,1525.5,52.3,1.0,0.136,2,False,None
1160,N-432A,3090.0,105.9,1.0,0.131,2,False,None
1161,N-432A,1475.2,50.6,1.0,0.1375,2,False,None
1162,N-435A,446.6,15.3,1.0,0.12,2,False,None
1163,N-435A,833.2,28.6,1.0,0.116,2,False,None
1164,N-435A,60.0,2.1,1.0,0.115,2,False,None
1165,N-435A,26.2,0.9,1.0,0.1435,2,False,None
1166,N-435A,4620.0,158.4,1.0,0.1335,2,False,None
1167,N-437,12376.2,424.3,1.0,0.145,2,False,None
1168,N-442,19326.2,662.6,1.0,0.122,2,False,None
1169,N-442,7608.2,260.9,1.0,0.113,2,False,None
1170,N-444,4469.2,153.2,1.0,0.1285,2,False,None
1171,N-445,6184.8,212.0,1.0,0.1275,2,False,None
1172,N-446,4320.8,148.1,1.0,0.1225,2,False,None
1173,N-4A,1142.2,39.2,1.0,0.1255,2,False,None
1174,N-4A,65.8,2.3,1.0,0.123,2,False,None
1175,N-4A,2898.8,99.4,1.0,0.134,2,False,None
1176,N-5,1752.2,60.1,1.0,0.1205,2,False,None
1177,N-5,517.4,17.7,1.0,0.124,2,False,None
1178,N-5,1752.2,60.1,1.0,0.116,2,False,None
1179,N-5,1752.2,60.1,1.0,0.1295,2,False,None
1180,N-5,1752.2,60.1,1.0,0.1285,2,False,None
1181,N-5,3954.8,135.6,1.0,0.1375,2,False,None
1182,N-525,24915.5,854.2,1.0,0.119,2,False,None
1183,N-525,4850.5,166.3,1.0,0.118,2,False,None
1184,N-6,3624.6,124.3,1.0,0.1355,2,False,None
1185,N-6,17908.4,614.0,1.0,0.125,2,False,None
1186,N-6,3624.6,124.3,1.0,0.11,2,False,None
1187,N-6,3624.6,124.3,1.0,0.1305,2,False,None
1188,N-601,4499.1,154.3,1.0,0.122,2,False,None
1189,N-601,34249.8,1174.3,1.0,0.137,3,False,None
1190,N-601,4499.1,154.3,1.0,0.1265,2,False,None
1191,N-601,517.8,17.8,1.0,0.137,2,False,None
1192,N-601,3396.8,116.5,1.0,0.1295,2,False,None
1193,N-601,20170.2,691.6,1.0,0.1275,2,False,None
1194,N-603,5306.6,181.9,1.0,0.146,2,False,None
1195,N-610,2497.0,85.6,1.0,0.128,2,False,None
1196,N-610,1880.1,64.5,1.0,0.1355,2,False,None
1197,N-610A,1753.0,60.1,1.0,0.1215,2,False,None
1198,N-611,895.2,30.7,1.0,0.12,2,False,None
1199,N-611,652.0,22.4,1.0,0.133,2,False,None
1200,N-611,1030.0,35.3,1.0,0.122,2,False,None
1201,N-611,3260.5,111.8,1.0,0.142,2,False,None
1202,N-611,8474.4,290.6,1.0,0.122,2,False,None
1203,N-611A,530.5,18.2,1.0,0.1255,2,False,None
1204,N-611A,155.3,5.3,1.0,0.1405,2,False,None
1205,N-611A,25.7,0.9,1.0,0.127,2,False,None
1206,N-620,631.5,21.7,1.0,0.133,2,False,None
1207,N-620,4575.4,156.9,1.0,0.1225,2,False,None
1208,N-620,1406.6,48.2,1.0,0.1355,2,False,None
1209,N-620,580.2,19.9,1.0,0.1235,2,False,None
1210,N-620,363.5,12.5,1.0,0.125,2,False,None
1211,N-620,3489.5,119.6,1.0,0.133,2,False,None
1212,N-620A,1618.2,55.5,1.0,0.1245,2,False,None
1213,N-620A,2103.8,72.1,1.0,0.115,2,False,None
1214,N-620A,281.2,9.6,1.0,0.1165,2,False,None
1215,N-620A,1089.8,37.4,1.0,0.145,2,False,None
1216,N-629,7152.5,245.2,1.0,0.1245,2,False,None
1217,N-629A,882.0,30.2,1.0,0.119,2,False,None
1218,N-630,11331.0,388.5,1.0,0.1155,2,False,None
1219,N-630,4113.2,141.0,1.0,0.125,2,False,None
1220,N-630,4171.0,143.0,1.0,0.1245,2,False,None
1221,N-630,2753.5,94.4,1.0,0.123,2,False,None
1222,N-630,3311.1,113.5,1.0,0.1185,2,False,None
1223,N-630,3101.1,106.3,1.0,0.12,2,False,None
1224,N-630,631.9,21.7,1.0,0.1185,2,False,None
1225,N-630,1347.7,46.2,1.0,0.117,2,False,None
1226,N-630,7292.2,250.0,1.0,0.1265,2,False,None
1227,N-630,3101.1,106.3,1.0,0.124,2,False,None
1228,N-630,3101.1,106.3,1.0,0.1355,2,False,None
1229,N-630,21511.2,737.5,1.0,0.124,2,False,None
1230,N-630,3242.5,111.2,1.0,0.122,2,False,None
1231,N-630,828.9,28.4,1.0,0.131,2,False,None
1232,N-630,3521.0,120.7,1.0,0.124,2,False,None
1233,N-630,9565.5,328.0,1.0,0.1275,2,False,None
1234,N-630,1286.8,44.1,1.0,0.135,2,False,None
1235,N-630,16316.9,559.4,1.0,0.135,2,False,None
1236,N-630,796.3,27.3,1.0,0.1145,2,False,None
1237,N-630,2377.1,81.5,1.0,0.1235,2,False,None
1238,N-630,2959.7,101.5,1.0,0.129,2,False,None
1239,N-630,805.0,27.6,1.0,0.131,2,False,None
1240,N-630,311.1,10.7,1.0,0.1285,2,False,None
1241,N-630,541.7,18.6,1.0,0.1275,2,False,None
1242,N-630,1601.2,54.9,1.0,0.127,2,False,None
1243,N-630,3101.1,106.3,1.0,0.126,2,False,None
1244,N-630,12888.5,441.9,1.0,0.122,2,False,None
1245,N-630,44139.8,1513.4,1.0,0.113,4,False,None
1246,N-630A,14299.0,490.3,1.0,0.107,2,False,None
1247,N-630A,227.8,7.8,1.0,0.134,2,False,None
1248,N-630A,3960.2,135.8,1.0,0.132,2,False,None
1249,N-630A,135.8,4.7,1.0,0.123,2,False,None
1250,N-630A,11529.0,395.3,1.0,0.144,2,False,None
1251,N-630A,891.0,30.5,1.0,0.131,2,False,None
1252,N-630A,2425.6,83.2,1.0,0.1275,2,False,None
1253,N-631,2173.8,74.5,1.0,0.114,2,False,None
1254,N-632,3575.6,122.6,1.0,0.122,2,False,None
1255,N-632,429.3,14.7,1.0,0.1265,2,False,None
1256,N-632,7756.0,265.9,1.0,0.129,2,False,None
1257,N-632,3575.6,122.6,1.0,0.12,2,False,None
1258,N-632A,196.8,6.7,1.0,0.124,4,True,Comprehensive
1259,N-632A,196.8,6.7,1.0,0.1165,2,False,None
1260,N-632A,196.8,6.7,1.0,0.1255,2,False,None
1261,N-632A,196.8,6.7,1.0,0.145,2,False,None
1262,N-634A,716.5,24.6,1.0,0.1205,2,False,None
1263,N-634R,2182.5,74.8,1.0,0.1175,2,False,None
1264,N-635,5339.0,183.1,1.0,0.1265,2,False,None
1265,N-636,5675.8,194.6,1.0,0.131,4,True,Comprehensive
1266,N-636,5675.8,194.6,1.0,0.129,2,False,None
1267,N-636,5675.8,194.6,1.0,0.119,2,False,None
1268,N-636,5675.8,194.6,1.0,0.1325,2,False,None
1269,N-640,4477.9,153.5,1.0,0.145,2,False,None
1270,N-640,10810.2,370.6,1.0,0.1175,2,False,None
1271,N-640,9742.4,334.0,1.0,0.1195,2,False,None
1272,N-640,12295.5,421.6,1.0,0.121,2,False,None
1273,N-640,15128.0,518.7,1.0,0.1365,2,False,None
1274,N-640,3272.2,112.2,1.0,0.1195,2,False,None
1275,N-640,5412.4,185.6,1.0,0.1405,2,False,None
1276,N-640,9742.4,334.0,1.0,0.128,2,False,None
1277,N-640A,10800.8,370.3,1.0,0.1205,2,False,None
1278,N-641,5740.9,196.8,1.0,0.1255,4,True,Core
1279,N-641,5740.9,196.8,1.0,0.142,4,True,Core
1280,N-642,2229.0,76.4,1.0,0.1355,2,False,None
1281,N-642,8363.9,286.8,1.0,0.121,4,True,Comprehensive
1282,N-643,1479.5,50.7,1.0,0.127,2,False,None
1283,N-651,10287.8,352.7,1.0,0.1175,2,False,None
1284,N-651,9950.8,341.2,1.0,0.132,2,False,None
1285,N-651,9613.8,329.6,1.0,0.1265,2,False,None
1286,AP-8,5740.9,196.8,1.0,0.13,4,True,Core
1287,AP-8,5740.9,196.8,1.0,0.1235,4,True,Core
1288,AP-8,5740.9,196.8,1.0,0.12,4,True,Core
1289,AP-8,5740.9,196.8,1.0,0.132,4,True,Core
1290,AP-8,5740.9,196.8,1.0,0.1305,4,True,Core
1291,AP-8,5740.9,196.8,1.0,0.1225,4,True,Core
1292,AP-8,5740.9,196.8,1.0,0.117,4,True,Core
1293,N-624,5740.9,196.8,1.0,0.12,4,True,Comprehensive
1294,N-638,5740.9,196.8,1.0,0.12,4,True,Comprehensive
