;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
201806;Junio de 2018;3;Asturias, Principado de;33;Asturias;24834,83;17717,97;5567,59;1367,63;0
201806;Junio de 2018;4;Balears, Illes;7;Balears, Illes;20905,62;15752,2;4438,87;625,54;0
201806;Junio de 2018;5;Canarias;35;Palmas, Las;41838,32;27597,69;10330,87;3092,49;0
201806;Junio de 2018;5;Canarias;38;Santa Cruz de Tenerife;35976,36;21309,97;10820,45;3008,22;0
201806;Junio de 2018;6;Cantabria;39;Cantabria;13709,58;9342,59;3590,65;675,38;0
201806;Junio de 2018;7;Castilla y León;5;Ávila;3902,66;2323,26;1238,15;265,34;0
201806;Junio de 2018;7;Castilla y León;9;Burgos;8147,32;5741,2;1997,93;346,46;0
201806;Junio de 2018;7;Castilla y León;24;León;11050,25;7508,78;2804,02;593,93;0
201806;Junio de 2018;7;Castilla y León;34;Palencia;3677,5;2573,59;909,78;158,79;0
201806;Junio de 2018;7;Castilla y León;37;Salamanca;7584,65;4722,49;2249,9;481,62;0
201806;Junio de 2018;7;Castilla y León;40;Segovia;2798,65;1971,62;677,11;130,57;0
201806;Junio de 2018;7;Castilla y León;42;Soria;1572,87;1165,34;338,24;57,5;0
201806;Junio de 2018;7;Castilla y León;47;Valladolid;11514,45;8457,95;2366,73;567,63;0
201806;Junio de 2018;7;Castilla y León;49;Zamora;4015,91;2356,88;1301,26;292,41;0
201806;Junio de 2018;8;Castilla - La Mancha;2;Albacete;10769,54;5763,63;3845,9;910,66;0
201806;Junio de 2018;8;Castilla - La Mancha;13;Ciudad Real;14844,11;7251,27;5637,07;1487,97;0
201806;Junio de 2018;8;Castilla - La Mancha;16;Cuenca;4848,74;2937,13;1462,29;348,92;0
201806;Junio de 2018;8;Castilla - La Mancha;19;Guadalajara;7025,89;5013,54;1671,37;277,59;0
201806;Junio de 2018;8;Castilla - La Mancha;45;Toledo;19807,08;10750,74;7021,49;1559,59;0
201806;Junio de 2018;9;Cataluña;8;Barcelona;145669,65;110547,4;29254,5;4925,1;0
201806;Junio de 2018;9;Cataluña;17;Girona;17121,51;12403,72;3841,48;712,19;0
201806;Junio de 2018;9;Cataluña;25;Lleida;9227,3;6757,13;1962,39;406,64;0
201806;Junio de 2018;9;Cataluña;43;Tarragona;19823,95;13575,89;4997,06;1023,46;0
201806;Junio de 2018;10;Comunitat Valenciana;3;Alicante/Alacant;49786,41;29860,01;14851,86;3928,01;0
201806;Junio de 2018;10;Comunitat Valenciana;12;Castellón/Castelló;16831,63;10816,4;4854,1;901,46;0
201806;Junio de 2018;10;Comunitat Valenciana;46;Valencia/Valéncia;76320,17;50758,37;19249,19;5004,46;0
201806;Junio de 2018;11;Extremadura;6;Badajoz;26617,27;9936,04;10238,57;1964,19;3886,6
201806;Junio de 2018;11;Extremadura;10;Cáceres;14721,7;5787,64;5630,12;885,44;2225,12
201806;Junio de 2018;12;Galicia;15;Coruña, A;27786,83;19121,91;6921,77;1443,88;0
201806;Junio de 2018;12;Galicia;27;Lugo;6500,83;4099,02;1925,35;390,35;0
201806;Junio de 2018;12;Galicia;32;Ourense;6717,77;3843,66;2358,32;421,53;0
201806;Junio de 2018;12;Galicia;36;Pontevedra;24842,65;15791,81;7176,39;1534,26;0
201806;Junio de 2018;13;Madrid, Comunidad de;28;Madrid;167965,85;134341,02;26466,16;5934,41;0
201806;Junio de 2018;14;Murcia, Región de;30;Murcia;42688,1;30267;8595,19;2885,7;0
201806;Junio de 2018;15;Navarra, Comunidad Foral de;31;Navarra;14166,31;11245,2;2540,19;353,28;0
201806;Junio de 2018;16;País Vasco;1;Araba/Álava;7185,34;5899,37;1129,8;142,19;0
201806;Junio de 2018;16;País Vasco;20;Gipuzkoa;14241,07;11785,51;2170,63;272,02;0
201806;Junio de 2018;16;País Vasco;48;Bizkaia;24221,6;19320,43;4238,21;620,44;0
201806;Junio de 2018;17;Rioja, La;26;Rioja, La;7601,29;5855,82;1447,79;251,55;0
201806;Junio de 2018;18;Ceuta;51;Ceuta;2204,09;920,16;778,53;313,01;0
201806;Junio de 2018;19;Melilla;52;Melilla;2071,05;984,06;728,74;220,62;0
201807;Julio de 2018;1;Andalucía;4;Almería;36527,45;26348,27;7140;1383,44;1194,13
201807;Julio de 2018;1;Andalucía;11;Cádiz;41821,04;19720,89;13611,35;3884,89;3418,75
201807;Julio de 2018;1;Andalucía;14;Córdoba;37457,06;13404,05;13313,93;1786,25;8372,61
201807;Julio de 2018;1;Andalucía;18;Granada;38376,99;17591,21;12768,59;2154,93;5224,07
201807;Julio de 2018;1;Andalucía;21;Huelva;29674,02;18110,61;6827,51;1250,83;3167,09
201807;Julio de 2018;1;Andalucía;23;Jaén;30356,15;10910,48;10892,91;1354,23;6810,69
201807;Julio de 2018;1;Andalucía;29;Málaga;52201,58;28643,32;15398,67;3513,04;3766,98
201807;Julio de 2018;1;Andalucía;41;Sevilla;79652,73;35594,65;25330,3;5254,35;11758,19
201807;Julio de 2018;2;Aragón;22;Huesca;4354,51;3451,47;745,23;135,95;0
201807;Julio de 2018;2;Aragón;44;Teruel;2545,55;1874,03;551,17;96,79;0
201807;Julio de 2018;2;Aragón;50;Zaragoza;23105,63;18342,94;3878,79;777,4;0
201807;Julio de 2018;3;Asturias, Principado de;33;Asturias;25326,5;18469,09;5394,62;1312,99;0
201807;Julio de 2018;4;Balears, Illes;7;Balears, Illes;22808,47;17887,98;4257,63;588,61;0
201807;Julio de 2018;5;Canarias;35;Palmas, Las;43995,52;30011,36;10334,16;3018,81;0
201807;Julio de 2018;5;Canarias;38;Santa Cruz de Tenerife;37991,19;23768,59;10653,16;2915,27;0
201807;Julio de 2018;6;Cantabria;39;Cantabria;13298,71;9339,03;3241,47;647,87;0
201807;Julio de 2018;7;Castilla y León;5;Ávila;3698,84;2286,68;1105,63;249,78;0
201807;Julio de 2018;7;Castilla y León;9;Burgos;8165,12;5945,73;1848,03;323,49;0
201807;Julio de 2018;7;Castilla y León;24;León;10992,68;7674,59;2630,76;576,79;0
201807;Julio de 2018;7;Castilla y León;34;Palencia;3638,92;2660,01;801,74;153,03;0
201807;Julio de 2018;7;Castilla y León;37;Salamanca;7995,15;5325,14;2120,43;449,31;0
201807;Julio de 2018;7;Castilla y León;40;Segovia;2860,35;2122,7;605,48;118,54;0
201807;Julio de 2018;7;Castilla y León;42;Soria;1631,42;1268,37;299,54;56,25;0
201807;Julio de 2018;7;Castilla y León;47;Valladolid;11895,67;9028,73;2227,82;546,8;0
201807;Julio de 2018;7;Castilla y León;49;Zamora;3949,04;2469,75;1165,24;266,43;0
201807;Julio de 2018;8;Castilla - La Mancha;2;Albacete;11125,51;6521,23;3546,55;867,28;0
201807;Julio de 2018;8;Castilla - La Mancha;13;Ciudad Real;15127,57;8104,01;5228,36;1427,23;0
201807;Julio de 2018;8;Castilla - La Mancha;16;Cuenca;4754,97;3021,72;1323,53;337,56;0
201807;Julio de 2018;8;Castilla - La Mancha;19;Guadalajara;7369,29;5521,15;1530,64;265,38;0
201807;Julio de 2018;8;Castilla - La Mancha;45;Toledo;20034,56;11605,4;6541,97;1517,01;0
201807;Julio de 2018;9;Cataluña;8;Barcelona;155111,16;121244,4;28390,21;4741,91;0
201807;Julio de 2018;9;Cataluña;17;Girona;17647,95;13218,17;3637,3;668,02;0
201807;Julio de 2018;9;Cataluña;25;Lleida;9077,8;6846,98;1776,89;386,48;0
201807;Julio de 2018;9;Cataluña;43;Tarragona;21508,39;15523;4845,24;972,42;0
201807;Julio de 2018;10;Comunitat Valenciana;3;Alicante/Alacant;53089,49;33735,05;14674,58;3776,98;0
201807;Julio de 2018;10;Comunitat Valenciana;12;Castellón/Castelló;18352,9;12467,86;4812,56;865,61;0
201807;Julio de 2018;10;Comunitat Valenciana;46;Valencia/Valéncia;84119,31;58937,2;19331,31;4809,69;0
201807;Julio de 2018;11;Extremadura;6;Badajoz;26692,34;10380,84;10135,07;1865,64;3852,83
201807;Julio de 2018;11;Extremadura;10;Cáceres;15210,59;6336,13;5631,29;846,69;2241,18
201807;Julio de 2018;12;Galicia;15;Coruña, A;27330,56;19279,59;6421,16;1401,5;0
201807;Julio de 2018;12;Galicia;27;Lugo;6566,25;4282,69;1840,41;377,41;0
201807;Julio de 2018;12;Galicia;32;Ourense;6805,7;4078,59;2248,84;404,7;0
201807;Julio de 2018;12;Galicia;36;Pontevedra;24235,59;15889,8;6640,77;1445,19;0
201807;Julio de 2018;13;Madrid, Comunidad de;28;Madrid;175021,35;143415,03;24946,03;5711,3;0
201807;Julio de 2018;14;Murcia, Región de;30;Murcia;46820,17;34819,23;8451,09;2802,52;0
201807;Julio de 2018;15;Navarra, Comunidad Foral de;31;Navarra;15994,04;13159,07;2481,86;331,63;0
201807;Julio de 2018;16;País Vasco;1;Araba/Álava;7937,8;6671,3;1115,68;139,55;0
201807;Julio de 2018;16;País Vasco;20;Gipuzkoa;15837,82;13438,28;2124,53;265,2;0
201807;Julio de 2018;16;País Vasco;48;Bizkaia;27701,06;22848,55;4241,23;584,26;0
201807;Julio de 2018;17;Rioja, La;26;Rioja, La;8140,16;6466,75;1398,43;240,52;0
201807;Julio de 2018;18;Ceuta;51;Ceuta;2753,07;1241,17;1051,98;309,01;0
201807;Julio de 2018;19;Melilla;52;Melilla;2305,37;1199,01;767,64;225,78;0
201808;Agosto de 2018;1;Andalucía;4;Almería;38793,53;28618,71;7289,6;1327,29;1192,53
201808;Agosto de 2018;1;Andalucía;11;Cádiz;44661,9;22032,38;14296,88;3746,78;3614,67
201808;Agosto de 2018;1;Andalucía;14;Córdoba;39454,58;14827,83;13832,57;1755,91;8545,45
201808;Agosto de 2018;1;Andalucía;18;Granada;40580,61;19259,04;13327,76;2095,96;5368
201808;Agosto de 2018;1;Andalucía;21;Huelva;34155,14;21223,74;7823,93;1228,5;3625,18
201808;Agosto de 2018;1;Andalucía;23;Jaén;31723,72;11921,27;11192,87;1304,31;6992,23
201808;Agosto de 2018;1;Andalucía;29;Málaga;55527,32;31929,99;15694,63;3377,97;3797,65
201808;Agosto de 2018;1;Andalucía;41;Sevilla;83291,46;38805,64;26003,9;5084,83;11972,36
201808;Agosto de 2018;2;Aragón;22;Huesca;4506,14;3620,92;738,85;129,96;0
201808;Agosto de 2018;2;Aragón;44;Teruel;2656,15;1976,1;564,48;97,04;0
201808;Agosto de 2018;2;Aragón;50;Zaragoza;25260,37;20400,21;4019,93;755,4;0
201808;Agosto de 2018;3;Asturias, Principado de;33;Asturias;25735,51;18957,53;5371,36;1287,58;0
201808;Agosto de 2018;4;Balears, Illes;7;Balears, Illes;25052,41;20117,56;4313,98;562,32;0
201808;Agosto de 2018;5;Canarias;35;Palmas, Las;45217,32;31270,62;10520,08;2935,31;0
201808;Agosto de 2018;5;Canarias;38;Santa Cruz de Tenerife;39849;25599,97;10894,31;2806,64;0
201808;Agosto de 2018;6;Cantabria;39;Cantabria;13990,02;10193,08;3119,63;627,53;0
201808;Agosto de 2018;7;Castilla y León;5;Ávila;3916,71;2525,59;1105,64;239,07;0
201808;Agosto de 2018;7;Castilla y León;9;Burgos;9058,88;6826,47;1882,46;312,2;0
201808;Agosto de 2018;7;Castilla y León;24;León;11541,8;8215,31;2687,7;553,04;0
201808;Agosto de 2018;7;Castilla y León;34;Palencia;4227,96;3227,21;836,2;144,99;0
201808;Agosto de 2018;7;Castilla y León;37;Salamanca;8753,38;6081,06;2154;436,07;0
201808;Agosto de 2018;7;Castilla y León;40;Segovia;2966,78;2233,43;609,82;112,26;0
201808;Agosto de 2018;7;Castilla y León;42;Soria;1757,79;1397,46;302,57;53,1;0
201808;Agosto de 2018;7;Castilla y León;47;Valladolid;13279,24;10431,51;2241,77;533,33;0
201808;Agosto de 2018;7;Castilla y León;49;Zamora;6145,95;2630,62;3221,73;255,77;0
201808;Agosto de 2018;8;Castilla - La Mancha;2;Albacete;12220,56;7708,97;3526,02;835,69;0
201808;Agosto de 2018;8;Castilla - La Mancha;13;Ciudad Real;15896,61;9090,46;5124,87;1382,18;0
201808;Agosto de 2018;8;Castilla - La Mancha;16;Cuenca;5089,52;3404,96;1300,8;327,64;0
201808;Agosto de 2018;8;Castilla - La Mancha;19;Guadalajara;7797,47;6012,91;1489,37;255,69;0
201808;Agosto de 2018;8;Castilla - La Mancha;45;Toledo;20730,17;12783,64;6195,31;1454,61;0
201808;Agosto de 2018;9;Cataluña;8;Barcelona;172015,19;138295,65;28575,38;4558,56;0
201808;Agosto de 2018;9;Cataluña;17;Girona;19600,2;15156,44;3699,8;644,05;0
201808;Agosto de 2018;9;Cataluña;25;Lleida;10015,74;7789,18;1802,23;373,97;0
201808;Agosto de 2018;9;Cataluña;43;Tarragona;23070,47;17095,63;4905,13;936,6;0
201808;Agosto de 2018;10;Comunitat Valenciana;3;Alicante/Alacant;59686,85;40332,85;14999,93;3614,94;0
201808;Agosto de 2018;10;Comunitat Valenciana;12;Castellón/Castelló;19585,08;13888,46;4709,73;819,82;0
201808;Agosto de 2018;10;Comunitat Valenciana;46;Valencia/Valéncia;93515,24;68152,78;19866,62;4664,51;0
201808;Agosto de 2018;11;Extremadura;6;Badajoz;27842,78;11567,53;10238,76;1790,17;3863,21
201808;Agosto de 2018;11;Extremadura;10;Cáceres;15991,76;7084,57;5712,28;819,68;2251,74
201808;Agosto de 2018;12;Galicia;15;Coruña, A;27882,61;19944,51;6394,69;1355,49;0
201808;Agosto de 2018;12;Galicia;27;Lugo;6782,88;4524,56;1837,66;365,94;0
201808;Agosto de 2018;12;Galicia;32;Ourense;7086,6;4363,21;2274,99;388,66;0
201808;Agosto de 2018;12;Galicia;36;Pontevedra;26216,16;17874,42;6743,13;1388,35;0
201808;Agosto de 2018;13;Madrid, Comunidad de;28;Madrid;182981,39;151808,25;24999,52;5392,29;0
201808;Agosto de 2018;14;Murcia, Región de;30;Murcia;50183,87;38154,64;8698,85;2706,59;0
201808;Agosto de 2018;15;Navarra, Comunidad Foral de;31;Navarra;16850,47;13997,24;2520,12;317,52;0
201808;Agosto de 2018;16;País Vasco;1;Araba/Álava;8715,04;7452,97;1113,83;139,43;0
201808;Agosto de 2018;16;País Vasco;20;Gipuzkoa;17272,51;14760,85;2250,45;253,45;0
201808;Agosto de 2018;16;País Vasco;48;Bizkaia;30204,01;25305,73;4318,29;561,39;0
201808;Agosto de 2018;17;Rioja, La;26;Rioja, La;8921,82;7216,06;1446,22;231,3;0
201808;Agosto de 2018;18;Ceuta;51;Ceuta;2695,47;1213,88;1069,99;292,02;0
201808;Agosto de 2018;19;Melilla;52;Melilla;2288,22;1238,38;729,69;223,92;0
201809;Septiembre de 2018;1;Andalucía;4;Almería;34259,98;23779,72;7660,82;1289,54;1271,15
201809;Septiembre de 2018;1;Andalucía;11;Cádiz;44827,79;21572,49;15223,84;3700,19;3638,45
201809;Septiembre de 2018;1;Andalucía;14;Córdoba;37805,04;13113,61;14009,64;1762,12;8567,45
201809;Septiembre de 2018;1;Andalucía;18;Granada;39434,01;18142,83;13546,98;2117,44;5268,3
201809;Septiembre de 2018;1;Andalucía;21;Huelva;32415,07;18919,68;8342,13;1245,52;3721,49
201809;Septiembre de 2018;1;Andalucía;23;Jaén;30237,54;10744,47;11148,24;1288,75;6823,6
201809;Septiembre de 2018;1;Andalucía;29;Málaga;53145,22;29475,88;16042,3;3359,2;3758,36
201809;Septiembre de 2018;1;Andalucía;41;Sevilla;81600,58;37107,11;26450,17;5061,98;11939,92
201809;Septiembre de 2018;2;Aragón;22;Huesca;4764,95;3816,29;812,88;127,65;0
201809;Septiembre de 2018;2;Aragón;44;Teruel;2561,69;1865,62;587,85;96,32;0
201809;Septiembre de 2018;2;Aragón;50;Zaragoza;22968,36;17981,94;4147,02;777,58;0
201809;Septiembre de 2018;3;Asturias, Principado de;33;Asturias;25757,12;18745,46;5652,06;1278,14;0
201809;Septiembre de 2018;4;Balears, Illes;7;Balears, Illes;25531,02;20356,67;4568,06;564,72;0
201809;Septiembre de 2018;5;Canarias;35;Palmas, Las;40581,99;26885,06;10480,97;2890,49;0
201809;Septiembre de 2018;5;Canarias;38;Santa Cruz de Tenerife;35764,24;21811,02;10797,25;2768,07;0
201809;Septiembre de 2018;6;Cantabria;39;Cantabria;13375,12;9460,55;3257,61;621,26;0
201809;Septiembre de 2018;7;Castilla y León;5;Ávila;3850,83;2460,34;1130,22;229,51;0
201809;Septiembre de 2018;7;Castilla y León;9;Burgos;8405,81;6141,82;1925,63;312,99;0
201809;Septiembre de 2018;7;Castilla y León;24;León;10831,49;7532,58;2702,95;539,29;0
201809;Septiembre de 2018;7;Castilla y León;34;Palencia;4178,45;3148,09;868,59;144,12;0
201809;Septiembre de 2018;7;Castilla y León;37;Salamanca;8115,18;5381,27;2224,97;451,38;0
201809;Septiembre de 2018;7;Castilla y León;40;Segovia;2823,37;2067,25;633,91;113,43;0
201809;Septiembre de 2018;7;Castilla y León;42;Soria;1653,57;1273,71;326,03;50,33;0
201809;Septiembre de 2018;7;Castilla y León;47;Valladolid;12534,72;9635,08;2326,37;519,04;0
201809;Septiembre de 2018;7;Castilla y León;49;Zamora;3790,72;2347,54;1162,54;253,38;0
201809;Septiembre de 2018;8;Castilla - La Mancha;2;Albacete;11104,5;6664,74;3497,27;836,91;0
201809;Septiembre de 2018;8;Castilla - La Mancha;13;Ciudad Real;14489,32;7897,87;5041,25;1347,49;0
201809;Septiembre de 2018;8;Castilla - La Mancha;16;Cuenca;4560,5;2891,47;1314,91;315,87;0
201809;Septiembre de 2018;8;Castilla - La Mancha;19;Guadalajara;7377,17;5588,57;1516,62;243,58;0
201809;Septiembre de 2018;8;Castilla - La Mancha;45;Toledo;19787,97;11825,99;6320,5;1442,04;0
201809;Septiembre de 2018;9;Cataluña;8;Barcelona;158017,8;123744,32;29410,21;4444,1;0
201809;Septiembre de 2018;9;Cataluña;17;Girona;19242,27;14466,53;4060,93;642,93;0
201809;Septiembre de 2018;9;Cataluña;25;Lleida;9842,47;7458,33;1981,52;364,27;0
201809;Septiembre de 2018;9;Cataluña;43;Tarragona;21653,48;15447,14;5177,91;927,65;0
201809;Septiembre de 2018;10;Comunitat Valenciana;3;Alicante/Alacant;58050,74;38143,92;15809,64;3587,12;0
201809;Septiembre de 2018;10;Comunitat Valenciana;12;Castellón/Castelló;18969,51;13053,34;4971,96;828,25;0
201809;Septiembre de 2018;10;Comunitat Valenciana;46;Valencia/Valéncia;85804,25;60203,73;20347,5;4661,52;0
201809;Septiembre de 2018;11;Extremadura;6;Badajoz;27863,62;11481,73;10511,4;1767,6;3819,57
201809;Septiembre de 2018;11;Extremadura;10;Cáceres;16017,98;6751,37;6019,45;824,89;2336,53
201809;Septiembre de 2018;12;Galicia;15;Coruña, A;27558,77;19433,06;6641,86;1351,01;0
201809;Septiembre de 2018;12;Galicia;27;Lugo;6763,93;4470,44;1893,08;365,6;0
201809;Septiembre de 2018;12;Galicia;32;Ourense;7005,13;4198,52;2383,62;381,77;0
201809;Septiembre de 2018;12;Galicia;36;Pontevedra;25448,51;16986,14;6970,06;1345,37;0
201809;Septiembre de 2018;13;Madrid, Comunidad de;28;Madrid;174021,71;142313,52;25842,47;5287,33;0
201809;Septiembre de 2018;14;Murcia, Región de;30;Murcia;51753,75;39255,66;9370,67;2695,28;0
201809;Septiembre de 2018;15;Navarra, Comunidad Foral de;31;Navarra;15772,25;12859,69;2581,62;320,97;0
201809;Septiembre de 2018;16;País Vasco;1;Araba/Álava;7938,71;6640,28;1154,52;137,24;0
201809;Septiembre de 2018;16;País Vasco;20;Gipuzkoa;15646,23;13141,35;2257,36;241,63;0
201809;Septiembre de 2018;16;País Vasco;48;Bizkaia;27215,7;22224,77;4418,75;557,75;0
201809;Septiembre de 2018;17;Rioja, La;26;Rioja, La;8143,07;6458,94;1453,71;213,68;0
201809;Septiembre de 2018;18;Ceuta;51;Ceuta;2507,22;1042,65;1088,75;289,34;0
201809;Septiembre de 2018;19;Melilla;52;Melilla;2082,36;1080,51;722,82;212,33;0
201810;Octubre de 2018;1;Andalucía;4;Almería;27376,77;16916,59;7706,49;1334,94;1247,45
201810;Octubre de 2018;1;Andalucía;11;Cádiz;48685,17;24166,54;16781,72;3663,28;3625,76
201810;Octubre de 2018;1;Andalucía;14;Córdoba;37599,28;13174,32;13898,36;1744,41;8551,22
201810;Octubre de 2018;1;Andalucía;18;Granada;39695,41;17925,69;14123,44;2136,81;5270,92
201810;Octubre de 2018;1;Andalucía;21;Huelva;28586,14;15231,46;8440,79;1256,65;3536,44
201810;Octubre de 2018;1;Andalucía;23;Jaén;30591,64;10860,49;11400,57;1310,71;6854,86
201810;Octubre de 2018;1;Andalucía;29;Málaga;55730,61;32089,36;16455,87;3317,7;3542,19
201810;Octubre de 2018;1;Andalucía;41;Sevilla;77287,06;34810,28;25840,48;5025,07;10972,98
201810;Octubre de 2018;2;Aragón;22;Huesca;5699,42;4644,52;912,5;137,31;0
201810;Octubre de 2018;2;Aragón;44;Teruel;2983,68;2221,62;655,76;96,85;0
201810;Octubre de 2018;2;Aragón;50;Zaragoza;23772,72;18700,79;4254,71;783,19;0
201810;Octubre de 2018;3;Asturias, Principado de;33;Asturias;26471,24;19110,05;6014,68;1296,44;0
201810;Octubre de 2018;4;Balears, Illes;7;Balears, Illes;31010,55;24894,55;5543,16;545,99;0
201810;Octubre de 2018;5;Canarias;35;Palmas, Las;39645,49;25910,05;10679,75;2860,87;0
201810;Octubre de 2018;5;Canarias;38;Santa Cruz de Tenerife;35783,55;21725,67;11062,18;2759,45;0
201810;Octubre de 2018;6;Cantabria;39;Cantabria;14432,9;10249,17;3548,42;613,05;0
201810;Octubre de 2018;7;Castilla y León;5;Ávila;4059,64;2616,45;1200,33;225,68;0
201810;Octubre de 2018;7;Castilla y León;9;Burgos;9156,68;6806,39;2028;308,21;0
201810;Octubre de 2018;7;Castilla y León;24;León;11048,76;7621,66;2859,28;531,63;0
201810;Octubre de 2018;7;Castilla y León;34;Palencia;4134,62;3075,06;908,58;139,45;0
201810;Octubre de 2018;7;Castilla y León;37;Salamanca;8309,99;5451,55;2362,5;456,41;0
201810;Octubre de 2018;7;Castilla y León;40;Segovia;2900,76;2130,7;651,77;111,99;0
201810;Octubre de 2018;7;Castilla y León;42;Soria;1763,65;1355,04;356,71;49,12;0
201810;Octubre de 2018;7;Castilla y León;47;Valladolid;12659,34;9735,02;2380,04;510,72;0
201810;Octubre de 2018;7;Castilla y León;49;Zamora;4131,62;2579,14;1274,27;255,59;0
201810;Octubre de 2018;8;Castilla - La Mancha;2;Albacete;11751,13;7188,17;3667,2;830,19;0
201810;Octubre de 2018;8;Castilla - La Mancha;13;Ciudad Real;14657,42;7988,96;5230,59;1310,55;0
201810;Octubre de 2018;8;Castilla - La Mancha;16;Cuenca;4646,55;2944,51;1380,42;301,45;0
201810;Octubre de 2018;8;Castilla - La Mancha;19;Guadalajara;7220,35;5408,92;1539,29;253,44;0
201810;Octubre de 2018;8;Castilla - La Mancha;45;Toledo;20158,52;12043,38;6573,31;1419,49;0
201810;Octubre de 2018;9;Cataluña;8;Barcelona;159892,8;124776,44;30364,61;4485,64;0
201810;Octubre de 2018;9;Cataluña;17;Girona;22610,19;16877,62;5037,03;642,05;0
201810;Octubre de 2018;9;Cataluña;25;Lleida;11760,19;9021,73;2347,78;363,87;0
201810;Octubre de 2018;9;Cataluña;43;Tarragona;23847,84;17024,06;5833,23;922,88;0
201810;Octubre de 2018;10;Comunitat Valenciana;3;Alicante/Alacant;57952,76;37777,64;16261,86;3592,05;0
201810;Octubre de 2018;10;Comunitat Valenciana;12;Castellón/Castelló;17713,23;12135,55;4680,75;824,76;0
201810;Octubre de 2018;10;Comunitat Valenciana;46;Valencia/Valéncia;78351,19;53339,65;19980,09;4665,49;0
201810;Octubre de 2018;11;Extremadura;6;Badajoz;29395,28;12395,54;11222,61;1758,78;3844,2
201810;Octubre de 2018;11;Extremadura;10;Cáceres;16299,28;6989,28;6161,77;818,35;2274,79
201810;Octubre de 2018;12;Galicia;15;Coruña, A;27904,96;19478,63;6988;1359,99;0
201810;Octubre de 2018;12;Galicia;27;Lugo;7156,57;4771,03;2011,14;351,95;0
201810;Octubre de 2018;12;Galicia;32;Ourense;7301,34;4411,66;2483,39;380,62;0
201810;Octubre de 2018;12;Galicia;36;Pontevedra;26512,48;17741,59;7367,38;1311,12;0
201810;Octubre de 2018;13;Madrid, Comunidad de;28;Madrid;173989,5;141234,29;26999,7;5387,6;0
201810;Octubre de 2018;14;Murcia, Región de;30;Murcia;50556,79;37702,46;9912,8;2659,98;0
201810;Octubre de 2018;15;Navarra, Comunidad Foral de;31;Navarra;15835,24;12863,46;2637,86;329,22;0
201810;Octubre de 2018;16;País Vasco;1;Araba/Álava;7982,79;6652,52;1192,08;134,53;0
201810;Octubre de 2018;16;País Vasco;20;Gipuzkoa;15512,3;12957,36;2309,7;242,1;0
201810;Octubre de 2018;16;País Vasco;48;Bizkaia;26497,26;21412,83;4522,58;554,26;0
201810;Octubre de 2018;17;Rioja, La;26;Rioja, La;7665,45;5995,17;1450,61;208,05;0
201810;Octubre de 2018;18;Ceuta;51;Ceuta;2410,88;1011,03;1076,44;268,42;0
201810;Octubre de 2018;19;Melilla;52;Melilla;1993,18;981,8;755,44;210,07;0
201811;Noviembre de 2018;1;Andalucía;4;Almería;25874,66;15356,63;7808,75;1392,95;1241,5
201811;Noviembre de 2018;1;Andalucía;11;Cádiz;53098,06;27646,6;17899,74;3711,93;3635,61
201811;Noviembre de 2018;1;Andalucía;14;Córdoba;37284,73;13588,59;13479,24;1743,12;8371,32
201811;Noviembre de 2018;1;Andalucía;18;Granada;41083,38;19130,54;14437,83;2137,8;5267,64
201811;Noviembre de 2018;1;Andalucía;21;Huelva;29170,05;15164,81;8968,11;1251,32;3730,64
201811;Noviembre de 2018;1;Andalucía;23;Jaén;31292,21;12000,39;11118,47;1314,76;6779,41
201811;Noviembre de 2018;1;Andalucía;29;Málaga;62481,54;37933,45;17499,67;3314,89;3586,58
201811;Noviembre de 2018;1;Andalucía;41;Sevilla;80671,86;36567,98;27129,73;5070,85;11600,75
201811;Noviembre de 2018;2;Aragón;22;Huesca;6046,77;4928,77;979,95;135,84;0
201811;Noviembre de 2018;2;Aragón;44;Teruel;3030,01;2259,11;677,45;88,13;0
201811;Noviembre de 2018;2;Aragón;50;Zaragoza;25162,8;19864,93;4515,84;768,19;0
201811;Noviembre de 2018;3;Asturias, Principado de;33;Asturias;27292,07;19704,12;6277,34;1287,2;0
201811;Noviembre de 2018;4;Balears, Illes;7;Balears, Illes;61782,2;50560,09;10668,28;541,48;0
201811;Noviembre de 2018;5;Canarias;35;Palmas, Las;41385,79;27480,74;10945,49;2883,8;0
201811;Noviembre de 2018;5;Canarias;38;Santa Cruz de Tenerife;36682,97;22498,42;11276,01;2808,27;0
201811;Noviembre de 2018;6;Cantabria;39;Cantabria;15558,26;11186,13;3758,52;601,2;0
201811;Noviembre de 2018;7;Castilla y León;5;Ávila;4386,47;2856,3;1292,13;228,42;0
201811;Noviembre de 2018;7;Castilla y León;9;Burgos;9842,96;7408,38;2113,15;315,52;0
201811;Noviembre de 2018;7;Castilla y León;24;León;11748,74;8170,93;3020,85;537,66;0
201811;Noviembre de 2018;7;Castilla y León;34;Palencia;4258,78;3177,14;928,63;146,79;0
201811;Noviembre de 2018;7;Castilla y León;37;Salamanca;8627,65;5670,24;2472,73;465,42;0
201811;Noviembre de 2018;7;Castilla y León;40;Segovia;3286,67;2457,14;713,54;112,72;0
201811;Noviembre de 2018;7;Castilla y León;42;Soria;2056,46;1615,5;393,14;47,46;0
201811;Noviembre de 2018;7;Castilla y León;47;Valladolid;13246,06;10190,11;2530,38;509,75;0
