Provincias	Categoría	Meses	Total
15 Coruña, A	Cinco estrellas de oro	Marzo	44,16
15 Coruña, A	Cinco estrellas de oro	Abril	57,67
15 Coruña, A	Cinco estrellas de oro	Mayo	73,13
15 Coruña, A	Cinco estrellas de oro	Junio	69,40
15 Coruña, A	Cinco estrellas de oro	Julio	67,84
15 Coruña, A	Cinco estrellas de oro	Agosto	82,61
15 Coruña, A	Cinco estrellas de oro	Septiembre	75,57
15 Coruña, A	Cinco estrellas de oro	Octubre	.
15 Coruña, A	Cinco estrellas de oro	Noviembre	.
15 Coruña, A	Cinco estrellas de oro	Diciembre	.
15 Coruña, A	Cuatro estrellas de oro	Total	51,97
15 Coruña, A	Cuatro estrellas de oro	Enero	31,51
15 Coruña, A	Cuatro estrellas de oro	Febrero	38,08
15 Coruña, A	Cuatro estrellas de oro	Marzo	39,56
15 Coruña, A	Cuatro estrellas de oro	Abril	46,97
15 Coruña, A	Cuatro estrellas de oro	Mayo	59,09
15 Coruña, A	Cuatro estrellas de oro	Junio	58,27
15 Coruña, A	Cuatro estrellas de oro	Julio	64,92
15 Coruña, A	Cuatro estrellas de oro	Agosto	80,97
15 Coruña, A	Cuatro estrellas de oro	Septiembre	65,44
15 Coruña, A	Cuatro estrellas de oro	Octubre	58,77
15 Coruña, A	Cuatro estrellas de oro	Noviembre	44,65
15 Coruña, A	Cuatro estrellas de oro	Diciembre	38,46
15 Coruña, A	Tres estrellas de oro	Total	50,32
15 Coruña, A	Tres estrellas de oro	Enero	30,21
15 Coruña, A	Tres estrellas de oro	Febrero	35,36
15 Coruña, A	Tres estrellas de oro	Marzo	39,29
15 Coruña, A	Tres estrellas de oro	Abril	45,73
15 Coruña, A	Tres estrellas de oro	Mayo	56,95
15 Coruña, A	Tres estrellas de oro	Junio	56,19
15 Coruña, A	Tres estrellas de oro	Julio	63,91
15 Coruña, A	Tres estrellas de oro	Agosto	73,26
15 Coruña, A	Tres estrellas de oro	Septiembre	59,84
15 Coruña, A	Tres estrellas de oro	Octubre	52,13
15 Coruña, A	Tres estrellas de oro	Noviembre	36,30
15 Coruña, A	Tres estrellas de oro	Diciembre	31,55
15 Coruña, A	Dos estrellas de oro	Total	43,15
15 Coruña, A	Dos estrellas de oro	Enero	29,30
15 Coruña, A	Dos estrellas de oro	Febrero	30,81
15 Coruña, A	Dos estrellas de oro	Marzo	36,09
15 Coruña, A	Dos estrellas de oro	Abril	37,74
15 Coruña, A	Dos estrellas de oro	Mayo	47,38
15 Coruña, A	Dos estrellas de oro	Junio	47,24
15 Coruña, A	Dos estrellas de oro	Julio	51,78
15 Coruña, A	Dos estrellas de oro	Agosto	57,88
15 Coruña, A	Dos estrellas de oro	Septiembre	52,59
15 Coruña, A	Dos estrellas de oro	Octubre	40,05
15 Coruña, A	Dos estrellas de oro	Noviembre	36,92
15 Coruña, A	Dos estrellas de oro	Diciembre	32,95
15 Coruña, A	Una estrella de oro	Total	35,55
15 Coruña, A	Una estrella de oro	Enero	16,25
15 Coruña, A	Una estrella de oro	Febrero	15,63
15 Coruña, A	Una estrella de oro	Marzo	27,09
15 Coruña, A	Una estrella de oro	Abril	29,20
15 Coruña, A	Una estrella de oro	Mayo	43,79
15 Coruña, A	Una estrella de oro	Junio	42,43
15 Coruña, A	Una estrella de oro	Julio	44,93
15 Coruña, A	Una estrella de oro	Agosto	65,77
15 Coruña, A	Una estrella de oro	Septiembre	44,48
15 Coruña, A	Una estrella de oro	Octubre	33,50
15 Coruña, A	Una estrella de oro	Noviembre	21,41
15 Coruña, A	Una estrella de oro	Diciembre	19,88
15 Coruña, A	Total estrellas de plata	Total	37,84
15 Coruña, A	Total estrellas de plata	Enero	19,15
15 Coruña, A	Total estrellas de plata	Febrero	19,83
15 Coruña, A	Total estrellas de plata	Marzo	25,81
15 Coruña, A	Total estrellas de plata	Abril	35,16
15 Coruña, A	Total estrellas de plata	Mayo	39,66
15 Coruña, A	Total estrellas de plata	Junio	40,58
15 Coruña, A	Total estrellas de plata	Julio	49,29
15 Coruña, A	Total estrellas de plata	Agosto	63,04
15 Coruña, A	Total estrellas de plata	Septiembre	54,40
15 Coruña, A	Total estrellas de plata	Octubre	43,56
15 Coruña, A	Total estrellas de plata	Noviembre	25,44
15 Coruña, A	Total estrellas de plata	Diciembre	17,01
15 Coruña, A	Dos y tres estrellas de plata	Total	36,92
15 Coruña, A	Dos y tres estrellas de plata	Enero	16,94
15 Coruña, A	Dos y tres estrellas de plata	Febrero	17,44
15 Coruña, A	Dos y tres estrellas de plata	Marzo	22,51
15 Coruña, A	Dos y tres estrellas de plata	Abril	34,46
15 Coruña, A	Dos y tres estrellas de plata	Mayo	43,44
15 Coruña, A	Dos y tres estrellas de plata	Junio	46,62
15 Coruña, A	Dos y tres estrellas de plata	Julio	45,73
15 Coruña, A	Dos y tres estrellas de plata	Agosto	57,96
15 Coruña, A	Dos y tres estrellas de plata	Septiembre	54,07
15 Coruña, A	Dos y tres estrellas de plata	Octubre	44,57
15 Coruña, A	Dos y tres estrellas de plata	Noviembre	22,58
15 Coruña, A	Dos y tres estrellas de plata	Diciembre	14,69
15 Coruña, A	Una estrella de plata	Total	39,38
15 Coruña, A	Una estrella de plata	Enero	22,16
15 Coruña, A	Una estrella de plata	Febrero	24,12
15 Coruña, A	Una estrella de plata	Marzo	31,60
15 Coruña, A	Una estrella de plata	Abril	36,39
15 Coruña, A	Una estrella de plata	Mayo	34,71
15 Coruña, A	Una estrella de plata	Junio	33,84
15 Coruña, A	Una estrella de plata	Julio	55,89
15 Coruña, A	Una estrella de plata	Agosto	72,19
15 Coruña, A	Una estrella de plata	Septiembre	54,98
15 Coruña, A	Una estrella de plata	Octubre	41,54
15 Coruña, A	Una estrella de plata	Noviembre	31,25
15 Coruña, A	Una estrella de plata	Diciembre	21,25
16 Cuenca	Total	Total	29,72
16 Cuenca	Total	Enero	21,50
16 Cuenca	Total	Febrero	24,63
16 Cuenca	Total	Marzo	28,55
16 Cuenca	Total	Abril	29,08
16 Cuenca	Total	Mayo	38,99
16 Cuenca	Total	Junio	31,55
16 Cuenca	Total	Julio	28,11
16 Cuenca	Total	Agosto	37,14
16 Cuenca	Total	Septiembre	33,46
16 Cuenca	Total	Octubre	30,89
16 Cuenca	Total	Noviembre	26,80
16 Cuenca	Total	Diciembre	23,82
16 Cuenca	Total estrellas de oro	Total	36,47
16 Cuenca	Total estrellas de oro	Enero	28,01
16 Cuenca	Total estrellas de oro	Febrero	31,97
16 Cuenca	Total estrellas de oro	Marzo	33,46
16 Cuenca	Total estrellas de oro	Abril	37,16
16 Cuenca	Total estrellas de oro	Mayo	39,05
16 Cuenca	Total estrellas de oro	Junio	37,75
16 Cuenca	Total estrellas de oro	Julio	33,36
16 Cuenca	Total estrellas de oro	Agosto	47,24
16 Cuenca	Total estrellas de oro	Septiembre	42,04
16 Cuenca	Total estrellas de oro	Octubre	39,96
16 Cuenca	Total estrellas de oro	Noviembre	35,44
16 Cuenca	Total estrellas de oro	Diciembre	29,25
16 Cuenca	Cinco estrellas de oro	Total	0,00
16 Cuenca	Cinco estrellas de oro	Enero	0,00
16 Cuenca	Cinco estrellas de oro	Febrero	0,00
16 Cuenca	Cinco estrellas de oro	Marzo	0,00
16 Cuenca	Cinco estrellas de oro	Abril	0,00
16 Cuenca	Cinco estrellas de oro	Mayo	0,00
16 Cuenca	Cinco estrellas de oro	Junio	0,00
16 Cuenca	Cinco estrellas de oro	Julio	0,00
16 Cuenca	Cinco estrellas de oro	Agosto	0,00
16 Cuenca	Cinco estrellas de oro	Septiembre	0,00
16 Cuenca	Cinco estrellas de oro	Octubre	0,00
16 Cuenca	Cinco estrellas de oro	Noviembre	0,00
16 Cuenca	Cinco estrellas de oro	Diciembre	0,00
16 Cuenca	Cuatro estrellas de oro	Total	49,77
16 Cuenca	Cuatro estrellas de oro	Enero	37,37
16 Cuenca	Cuatro estrellas de oro	Febrero	45,40
16 Cuenca	Cuatro estrellas de oro	Marzo	45,64
16 Cuenca	Cuatro estrellas de oro	Abril	51,87
16 Cuenca	Cuatro estrellas de oro	Mayo	57,07
16 Cuenca	Cuatro estrellas de oro	Junio	50,08
16 Cuenca	Cuatro estrellas de oro	Julio	45,70
16 Cuenca	Cuatro estrellas de oro	Agosto	60,18
16 Cuenca	Cuatro estrellas de oro	Septiembre	59,33
16 Cuenca	Cuatro estrellas de oro	Octubre	54,34
16 Cuenca	Cuatro estrellas de oro	Noviembre	48,48
16 Cuenca	Cuatro estrellas de oro	Diciembre	41,82
16 Cuenca	Tres estrellas de oro	Total	38,04
16 Cuenca	Tres estrellas de oro	Enero	25,32
16 Cuenca	Tres estrellas de oro	Febrero	27,69
16 Cuenca	Tres estrellas de oro	Marzo	34,28
16 Cuenca	Tres estrellas de oro	Abril	35,51
16 Cuenca	Tres estrellas de oro	Mayo	42,19
16 Cuenca	Tres estrellas de oro	Junio	42,53
16 Cuenca	Tres estrellas de oro	Julio	40,08
16 Cuenca	Tres estrellas de oro	Agosto	54,32
16 Cuenca	Tres estrellas de oro	Septiembre	44,02
16 Cuenca	Tres estrellas de oro	Octubre	40,46
16 Cuenca	Tres estrellas de oro	Noviembre	35,35
16 Cuenca	Tres estrellas de oro	Diciembre	28,55
16 Cuenca	Dos estrellas de oro	Total	21,58
16 Cuenca	Dos estrellas de oro	Enero	15,08
16 Cuenca	Dos estrellas de oro	Febrero	20,73
16 Cuenca	Dos estrellas de oro	Marzo	21,83
16 Cuenca	Dos estrellas de oro	Abril	23,66
16 Cuenca	Dos estrellas de oro	Mayo	18,34
16 Cuenca	Dos estrellas de oro	Junio	22,61
16 Cuenca	Dos estrellas de oro	Julio	16,41
16 Cuenca	Dos estrellas de oro	Agosto	29,05
16 Cuenca	Dos estrellas de oro	Septiembre	24,75
16 Cuenca	Dos estrellas de oro	Octubre	24,31
16 Cuenca	Dos estrellas de oro	Noviembre	22,70
16 Cuenca	Dos estrellas de oro	Diciembre	15,30
16 Cuenca	Una estrella de oro	Total	27,18
16 Cuenca	Una estrella de oro	Enero	16,90
16 Cuenca	Una estrella de oro	Febrero	18,35
16 Cuenca	Una estrella de oro	Marzo	21,02
16 Cuenca	Una estrella de oro	Abril	28,99
16 Cuenca	Una estrella de oro	Mayo	33,56
16 Cuenca	Una estrella de oro	Junio	24,89
16 Cuenca	Una estrella de oro	Julio	27,75
16 Cuenca	Una estrella de oro	Agosto	39,93
16 Cuenca	Una estrella de oro	Septiembre	28,43
16 Cuenca	Una estrella de oro	Octubre	36,40
16 Cuenca	Una estrella de oro	Noviembre	27,61
16 Cuenca	Una estrella de oro	Diciembre	24,76
16 Cuenca	Total estrellas de plata	Total	19,56
16 Cuenca	Total estrellas de plata	Enero	12,94
16 Cuenca	Total estrellas de plata	Febrero	14,44
16 Cuenca	Total estrellas de plata	Marzo	20,80
16 Cuenca	Total estrellas de plata	Abril	16,89
16 Cuenca	Total estrellas de plata	Mayo	38,90
16 Cuenca	Total estrellas de plata	Junio	21,94
16 Cuenca	Total estrellas de plata	Julio	20,13
16 Cuenca	Total estrellas de plata	Agosto	22,09
16 Cuenca	Total estrellas de plata	Septiembre	18,84
16 Cuenca	Total estrellas de plata	Octubre	17,74
16 Cuenca	Total estrellas de plata	Noviembre	13,92
16 Cuenca	Total estrellas de plata	Diciembre	15,75
16 Cuenca	Dos y tres estrellas de plata	Total	17,62
16 Cuenca	Dos y tres estrellas de plata	Enero	13,65
16 Cuenca	Dos y tres estrellas de plata	Febrero	13,82
16 Cuenca	Dos y tres estrellas de plata	Marzo	20,72
16 Cuenca	Dos y tres estrellas de plata	Abril	18,97
16 Cuenca	Dos y tres estrellas de plata	Mayo	19,79
16 Cuenca	Dos y tres estrellas de plata	Junio	19,95
16 Cuenca	Dos y tres estrellas de plata	Julio	19,52
16 Cuenca	Dos y tres estrellas de plata	Agosto	20,33
16 Cuenca	Dos y tres estrellas de plata	Septiembre	18,40
16 Cuenca	Dos y tres estrellas de plata	Octubre	17,35
16 Cuenca	Dos y tres estrellas de plata	Noviembre	13,42
16 Cuenca	Dos y tres estrellas de plata	Diciembre	14,13
16 Cuenca	Una estrella de plata	Total	23,12
16 Cuenca	Una estrella de plata	Enero	11,85
16 Cuenca	Una estrella de plata	Febrero	15,55
16 Cuenca	Una estrella de plata	Marzo	20,94
16 Cuenca	Una estrella de plata	Abril	13,03
16 Cuenca	Una estrella de plata	Mayo	78,45
16 Cuenca	Una estrella de plata	Junio	26,10
16 Cuenca	Una estrella de plata	Julio	21,39
16 Cuenca	Una estrella de plata	Agosto	25,74
16 Cuenca	Una estrella de plata	Septiembre	19,67
16 Cuenca	Una estrella de plata	Octubre	18,41
16 Cuenca	Una estrella de plata	Noviembre	14,72
16 Cuenca	Una estrella de plata	Diciembre	18,29
20 Gipuzkoa	Total	Total	60,82
20 Gipuzkoa	Total	Enero	42,06
20 Gipuzkoa	Total	Febrero	44,65
20 Gipuzkoa	Total	Marzo	55,70
20 Gipuzkoa	Total	Abril	57,95
20 Gipuzkoa	Total	Mayo	66,65
20 Gipuzkoa	Total	Junio	67,66
20 Gipuzkoa	Total	Julio	77,63
20 Gipuzkoa	Total	Agosto	83,88
20 Gipuzkoa	Total	Septiembre	72,11
20 Gipuzkoa	Total	Octubre	64,44
20 Gipuzkoa	Total	Noviembre	47,93
20 Gipuzkoa	Total	Diciembre	44,24
20 Gipuzkoa	Total estrellas de oro	Total	63,97
20 Gipuzkoa	Total estrellas de oro	Enero	44,66
20 Gipuzkoa	Total estrellas de oro	Febrero	46,69
20 Gipuzkoa	Total estrellas de oro	Marzo	58,76
20 Gipuzkoa	Total estrellas de oro	Abril	61,35
20 Gipuzkoa	Total estrellas de oro	Mayo	68,76
20 Gipuzkoa	Total estrellas de oro	Junio	70,58
20 Gipuzkoa	Total estrellas de oro	Julio	79,89
20 Gipuzkoa	Total estrellas de oro	Agosto	86,41
20 Gipuzkoa	Total estrellas de oro	Septiembre	73,87
20 Gipuzkoa	Total estrellas de oro	Octubre	67,37
20 Gipuzkoa	Total estrellas de oro	Noviembre	53,29
20 Gipuzkoa	Total estrellas de oro	Diciembre	49,32
20 Gipuzkoa	Cinco estrellas de oro	Total	.
20 Gipuzkoa	Cinco estrellas de oro	Enero	.
20 Gipuzkoa	Cinco estrellas de oro	Febrero	.
20 Gipuzkoa	Cinco estrellas de oro	Marzo	.
20 Gipuzkoa	Cinco estrellas de oro	Abril	.
20 Gipuzkoa	Cinco estrellas de oro	Mayo	.
20 Gipuzkoa	Cinco estrellas de oro	Junio	.
20 Gipuzkoa	Cinco estrellas de oro	Julio	.
20 Gipuzkoa	Cinco estrellas de oro	Agosto	.
20 Gipuzkoa	Cinco estrellas de oro	Septiembre	.
20 Gipuzkoa	Cinco estrellas de oro	Octubre	.
20 Gipuzkoa	Cinco estrellas de oro	Noviembre	.
20 Gipuzkoa	Cinco estrellas de oro	Diciembre	.
20 Gipuzkoa	Cuatro estrellas de oro	Total	66,63
20 Gipuzkoa	Cuatro estrellas de oro	Enero	45,82
20 Gipuzkoa	Cuatro estrellas de oro	Febrero	47,66
20 Gipuzkoa	Cuatro estrellas de oro	Marzo	61,29
20 Gipuzkoa	Cuatro estrellas de oro	Abril	64,29
20 Gipuzkoa	Cuatro estrellas de oro	Mayo	72,38
20 Gipuzkoa	Cuatro estrellas de oro	Junio	74,49
20 Gipuzkoa	Cuatro estrellas de oro	Julio	84,39
20 Gipuzkoa	Cuatro estrellas de oro	Agosto	89,08
20 Gipuzkoa	Cuatro estrellas de oro	Septiembre	76,79
20 Gipuzkoa	Cuatro estrellas de oro	Octubre	70,38
20 Gipuzkoa	Cuatro estrellas de oro	Noviembre	57,68
20 Gipuzkoa	Cuatro estrellas de oro	Diciembre	50,89
20 Gipuzkoa	Tres estrellas de oro	Total	67,30
20 Gipuzkoa	Tres estrellas de oro	Enero	48,25
20 Gipuzkoa	Tres estrellas de oro	Febrero	53,25
20 Gipuzkoa	Tres estrellas de oro	Marzo	65,33
20 Gipuzkoa	Tres estrellas de oro	Abril	66,84
20 Gipuzkoa	Tres estrellas de oro	Mayo	70,40
20 Gipuzkoa	Tres estrellas de oro	Junio	73,19
20 Gipuzkoa	Tres estrellas de oro	Julio	77,39
20 Gipuzkoa	Tres estrellas de oro	Agosto	88,24
20 Gipuzkoa	Tres estrellas de oro	Septiembre	77,94
20 Gipuzkoa	Tres estrellas de oro	Octubre	72,27
20 Gipuzkoa	Tres estrellas de oro	Noviembre	54,85
20 Gipuzkoa	Tres estrellas de oro	Diciembre	52,63
20 Gipuzkoa	Dos estrellas de oro	Total	58,38
20 Gipuzkoa	Dos estrellas de oro	Enero	39,22
20 Gipuzkoa	Dos estrellas de oro	Febrero	42,46
20 Gipuzkoa	Dos estrellas de oro	Marzo	51,99
20 Gipuzkoa	Dos estrellas de oro	Abril	56,96
20 Gipuzkoa	Dos estrellas de oro	Mayo	62,93
20 Gipuzkoa	Dos estrellas de oro	Junio	65,83
20 Gipuzkoa	Dos estrellas de oro	Julio	77,87
20 Gipuzkoa	Dos estrellas de oro	Agosto	82,09
20 Gipuzkoa	Dos estrellas de oro	Septiembre	69,26
20 Gipuzkoa	Dos estrellas de oro	Octubre	60,54
20 Gipuzkoa	Dos estrellas de oro	Noviembre	46,60
20 Gipuzkoa	Dos estrellas de oro	Diciembre	38,41
20 Gipuzkoa	Una estrella de oro	Total	53,80
20 Gipuzkoa	Una estrella de oro	Enero	39,21
20 Gipuzkoa	Una estrella de oro	Febrero	35,67
20 Gipuzkoa	Una estrella de oro	Marzo	44,78
20 Gipuzkoa	Una estrella de oro	Abril	46,23
20 Gipuzkoa	Una estrella de oro	Mayo	59,48
20 Gipuzkoa	Una estrella de oro	Junio	57,38
20 Gipuzkoa	Una estrella de oro	Julio	71,05
20 Gipuzkoa	Una estrella de oro	Agosto	78,60
20 Gipuzkoa	Una estrella de oro	Septiembre	59,46
20 Gipuzkoa	Una estrella de oro	Octubre	53,30
20 Gipuzkoa	Una estrella de oro	Noviembre	40,67
20 Gipuzkoa	Una estrella de oro	Diciembre	48,73
20 Gipuzkoa	Total estrellas de plata	Total	46,68
20 Gipuzkoa	Total estrellas de plata	Enero	30,96
20 Gipuzkoa	Total estrellas de plata	Febrero	35,17
20 Gipuzkoa	Total estrellas de plata	Marzo	41,60
20 Gipuzkoa	Total estrellas de plata	Abril	42,77
20 Gipuzkoa	Total estrellas de plata	Mayo	56,79
20 Gipuzkoa	Total estrellas de plata	Junio	53,38
20 Gipuzkoa	Total estrellas de plata	Julio	67,12
20 Gipuzkoa	Total estrellas de plata	Agosto	72,64
20 Gipuzkoa	Total estrellas de plata	Septiembre	63,01
20 Gipuzkoa	Total estrellas de plata	Octubre	50,22
20 Gipuzkoa	Total estrellas de plata	Noviembre	27,43
20 Gipuzkoa	Total estrellas de plata	Diciembre	25,51
20 Gipuzkoa	Dos y tres estrellas de plata	Total	51,50
20 Gipuzkoa	Dos y tres estrellas de plata	Enero	30,09
20 Gipuzkoa	Dos y tres estrellas de plata	Febrero	37,27
20 Gipuzkoa	Dos y tres estrellas de plata	Marzo	46,73
20 Gipuzkoa	Dos y tres estrellas de plata	Abril	49,05
20 Gipuzkoa	Dos y tres estrellas de plata	Mayo	57,99
20 Gipuzkoa	Dos y tres estrellas de plata	Junio	54,89
20 Gipuzkoa	Dos y tres estrellas de plata	Julio	72,05
20 Gipuzkoa	Dos y tres estrellas de plata	Agosto	72,96
20 Gipuzkoa	Dos y tres estrellas de plata	Septiembre	67,45
20 Gipuzkoa	Dos y tres estrellas de plata	Octubre	54,04
20 Gipuzkoa	Dos y tres estrellas de plata	Noviembre	39,34
20 Gipuzkoa	Dos y tres estrellas de plata	Diciembre	33,14
20 Gipuzkoa	Una estrella de plata	Total	34,17
20 Gipuzkoa	Una estrella de plata	Enero	34,52
20 Gipuzkoa	Una estrella de plata	Febrero	26,79
20 Gipuzkoa	Una estrella de plata	Marzo	23,91
20 Gipuzkoa	Una estrella de plata	Abril	23,94
20 Gipuzkoa	Una estrella de plata	Mayo	52,75
20 Gipuzkoa	Una estrella de plata	Junio	47,02
20 Gipuzkoa	Una estrella de plata	Julio	52,13
20 Gipuzkoa	Una estrella de plata	Agosto	71,86
20 Gipuzkoa	Una estrella de plata	Septiembre	50,91
20 Gipuzkoa	Una estrella de plata	Octubre	40,43
20 Gipuzkoa	Una estrella de plata	Noviembre	11,40
20 Gipuzkoa	Una estrella de plata	Diciembre	15,75
17 Girona	Total	Total	57,92
17 Girona	Total	Enero	31,99
17 Girona	Total	Febrero	39,73
17 Girona	Total	Marzo	41,49
17 Girona	Total	Abril	45,03
17 Girona	Total	Mayo	53,95
17 Girona	Total	Junio	59,98
17 Girona	Total	Julio	74,71
17 Girona	Total	Agosto	82,93
17 Girona	Total	Septiembre	63,08
17 Girona	Total	Octubre	52,85
17 Girona	Total	Noviembre	35,71
17 Girona	Total	Diciembre	33,57
17 Girona	Total estrellas de oro	Total	59,59
17 Girona	Total estrellas de oro	Enero	32,42
17 Girona	Total estrellas de oro	Febrero	40,70
17 Girona	Total estrellas de oro	Marzo	42,88
17 Girona	Total estrellas de oro	Abril	46,63
17 Girona	Total estrellas de oro	Mayo	55,33
17 Girona	Total estrellas de oro	Junio	61,43
17 Girona	Total estrellas de oro	Julio	77,02
17 Girona	Total estrellas de oro	Agosto	84,66
17 Girona	Total estrellas de oro	Septiembre	65,48
17 Girona	Total estrellas de oro	Octubre	54,23
17 Girona	Total estrellas de oro	Noviembre	36,48
17 Girona	Total estrellas de oro	Diciembre	34,62
17 Girona	Cinco estrellas de oro	Total	47,85
17 Girona	Cinco estrellas de oro	Enero	.
17 Girona	Cinco estrellas de oro	Febrero	.
17 Girona	Cinco estrellas de oro	Marzo	31,53
17 Girona	Cinco estrellas de oro	Abril	33,51
17 Girona	Cinco estrellas de oro	Mayo	39,19
17 Girona	Cinco estrellas de oro	Junio	51,34
17 Girona	Cinco estrellas de oro	Julio	64,47
17 Girona	Cinco estrellas de oro	Agosto	73,68
17 Girona	Cinco estrellas de oro	Septiembre	53,08
17 Girona	Cinco estrellas de oro	Octubre	45,27
17 Girona	Cinco estrellas de oro	Noviembre	32,63
17 Girona	Cinco estrellas de oro	Diciembre	26,03
17 Girona	Cuatro estrellas de oro	Total	66,03
17 Girona	Cuatro estrellas de oro	Enero	35,99
17 Girona	Cuatro estrellas de oro	Febrero	45,91
17 Girona	Cuatro estrellas de oro	Marzo	47,88
17 Girona	Cuatro estrellas de oro	Abril	53,65
17 Girona	Cuatro estrellas de oro	Mayo	62,01
17 Girona	Cuatro estrellas de oro	Junio	68,05
17 Girona	Cuatro estrellas de oro	Julio	82,07
17 Girona	Cuatro estrellas de oro	Agosto	89,92
17 Girona	Cuatro estrellas de oro	Septiembre	73,56
17 Girona	Cuatro estrellas de oro	Octubre	64,52
17 Girona	Cuatro estrellas de oro	Noviembre	42,62
17 Girona	Cuatro estrellas de oro	Diciembre	36,43
