province_code,province_name,metric,year,month_number,period,value
41,Sevilla,Viajero,2025,11,2025M11,149822
41,Sevilla,Viajero,2025,10,2025M10,139814
41,Sevilla,Viajero,2025,9,2025M09,142390
41,Sevilla,Viajero,2025,8,2025M08,124477
41,Sevilla,Viajero,2025,7,2025M07,130677
41,Sevilla,Viajero,2025,6,2025M06,143147
41,Sevilla,Viajero,2025,5,2025M05,139366
41,Sevilla,Viajero,2025,4,2025M04,130753
41,Sevilla,Viajero,2025,3,2025M03,138186
41,Sevilla,Viajero,2025,2,2025M02,130467
41,Sevilla,Viajero,2025,1,2025M01,126493
41,Sevilla,Viajero,2025,12,2025M12,146227
41,Sevilla,Viajero,2025,11,2025M11,167893
41,Sevilla,Viajero,2025,10,2025M10,226927
41,Sevilla,Viajero,2025,9,2025M09,209400
41,Sevilla,Viajero,2025,8,2025M08,190198
41,Sevilla,Viajero,2025,7,2025M07,167215
41,Sevilla,Viajero,2025,6,2025M06,187853
41,Sevilla,Viajero,2025,5,2025M05,227411
41,Sevilla,Viajero,2025,4,2025M04,217153
41,Sevilla,Viajero,2025,3,2025M03,171271
41,Sevilla,Viajero,2025,2,2025M02,140532
41,Sevilla,Viajero,2025,1,2025M01,127385
41,Sevilla,Pernoctaciones,2025,12,2025M12,612164
41,Sevilla,Pernoctaciones,2025,11,2025M11,659455
41,Sevilla,Pernoctaciones,2025,10,2025M10,756432
41,Sevilla,Pernoctaciones,2025,9,2025M09,699294
41,Sevilla,Pernoctaciones,2025,8,2025M08,645475
41,Sevilla,Pernoctaciones,2025,7,2025M07,594291
41,Sevilla,Pernoctaciones,2025,6,2025M06,663710
41,Sevilla,Pernoctaciones,2025,5,2025M05,766568
41,Sevilla,Pernoctaciones,2025,4,2025M04,736963
41,Sevilla,Pernoctaciones,2025,3,2025M03,657960
41,Sevilla,Pernoctaciones,2025,2,2025M02,554132
41,Sevilla,Pernoctaciones,2025,1,2025M01,494915
41,Sevilla,Pernoctaciones,2025,12,2025M12,275677
41,Sevilla,Pernoctaciones,2025,11,2025M11,270256
41,Sevilla,Pernoctaciones,2025,10,2025M10,240993
41,Sevilla,Pernoctaciones,2025,9,2025M09,241395
41,Sevilla,Pernoctaciones,2025,8,2025M08,217272
41,Sevilla,Pernoctaciones,2025,7,2025M07,228080
41,Sevilla,Pernoctaciones,2025,6,2025M06,245185
41,Sevilla,Pernoctaciones,2025,5,2025M05,247312
41,Sevilla,Pernoctaciones,2025,4,2025M04,237156
41,Sevilla,Pernoctaciones,2025,3,2025M03,240496
41,Sevilla,Pernoctaciones,2025,2,2025M02,222029
41,Sevilla,Pernoctaciones,2025,1,2025M01,215601
41,Sevilla,Pernoctaciones,2025,12,2025M12,336486
41,Sevilla,Pernoctaciones,2025,11,2025M11,389198
41,Sevilla,Pernoctaciones,2025,10,2025M10,515439
41,Sevilla,Pernoctaciones,2025,9,2025M09,457899
41,Sevilla,Pernoctaciones,2025,8,2025M08,428203
41,Sevilla,Pernoctaciones,2025,7,2025M07,366210
41,Sevilla,Pernoctaciones,2025,6,2025M06,418525
41,Sevilla,Pernoctaciones,2025,5,2025M05,519256
41,Sevilla,Pernoctaciones,2025,4,2025M04,499807
41,Sevilla,Pernoctaciones,2025,3,2025M03,417464
41,Sevilla,Pernoctaciones,2025,2,2025M02,332103
41,Sevilla,Pernoctaciones,2025,1,2025M01,279314
22,Huesca,Viajero,2025,12,2025M12,68500
22,Huesca,Viajero,2025,11,2025M11,41861
22,Huesca,Viajero,2025,10,2025M10,72162
22,Huesca,Viajero,2025,9,2025M09,93724
22,Huesca,Viajero,2025,8,2025M08,144467
22,Huesca,Viajero,2025,7,2025M07,119758
22,Huesca,Viajero,2025,6,2025M06,92737
22,Huesca,Viajero,2025,5,2025M05,69214
22,Huesca,Viajero,2025,4,2025M04,63601
22,Huesca,Viajero,2025,3,2025M03,68184
22,Huesca,Viajero,2025,2,2025M02,85457
22,Huesca,Viajero,2025,1,2025M01,67834
22,Huesca,Viajero,2025,12,2025M12,62046
22,Huesca,Viajero,2025,11,2025M11,36730
22,Huesca,Viajero,2025,10,2025M10,60020
22,Huesca,Viajero,2025,9,2025M09,70189
22,Huesca,Viajero,2025,8,2025M08,118847
22,Huesca,Viajero,2025,7,2025M07,95587
22,Huesca,Viajero,2025,6,2025M06,70842
22,Huesca,Viajero,2025,5,2025M05,50161
22,Huesca,Viajero,2025,4,2025M04,53228
22,Huesca,Viajero,2025,3,2025M03,61314
22,Huesca,Viajero,2025,2,2025M02,78493
22,Huesca,Viajero,2025,1,2025M01,62721
22,Huesca,Viajero,2025,12,2025M12,6454
22,Huesca,Viajero,2025,11,2025M11,5131
22,Huesca,Viajero,2025,10,2025M10,12142
22,Huesca,Viajero,2025,9,2025M09,23535
22,Huesca,Viajero,2025,8,2025M08,25620
22,Huesca,Viajero,2025,7,2025M07,24171
22,Huesca,Viajero,2025,6,2025M06,21895
22,Huesca,Viajero,2025,5,2025M05,19052
22,Huesca,Viajero,2025,4,2025M04,10372
22,Huesca,Viajero,2025,3,2025M03,6870
22,Huesca,Viajero,2025,2,2025M02,6964
22,Huesca,Viajero,2025,1,2025M01,5113
22,Huesca,Pernoctaciones,2025,12,2025M12,149237
22,Huesca,Pernoctaciones,2025,11,2025M11,84339
22,Huesca,Pernoctaciones,2025,10,2025M10,151978
22,Huesca,Pernoctaciones,2025,9,2025M09,196246
22,Huesca,Pernoctaciones,2025,8,2025M08,346801
22,Huesca,Pernoctaciones,2025,7,2025M07,268472
22,Huesca,Pernoctaciones,2025,6,2025M06,173336
22,Huesca,Pernoctaciones,2025,5,2025M05,136621
22,Huesca,Pernoctaciones,2025,4,2025M04,129316
22,Huesca,Pernoctaciones,2025,3,2025M03,161024
22,Huesca,Pernoctaciones,2025,2,2025M02,208360
22,Huesca,Pernoctaciones,2025,1,2025M01,166858
22,Huesca,Pernoctaciones,2025,12,2025M12,133346
22,Huesca,Pernoctaciones,2025,11,2025M11,72369
22,Huesca,Pernoctaciones,2025,10,2025M10,125476
22,Huesca,Pernoctaciones,2025,9,2025M09,148839
22,Huesca,Pernoctaciones,2025,8,2025M08,296264
22,Huesca,Pernoctaciones,2025,7,2025M07,222399
22,Huesca,Pernoctaciones,2025,6,2025M06,135738
22,Huesca,Pernoctaciones,2025,5,2025M05,97443
22,Huesca,Pernoctaciones,2025,4,2025M04,108268
22,Huesca,Pernoctaciones,2025,3,2025M03,144331
22,Huesca,Pernoctaciones,2025,2,2025M02,190685
22,Huesca,Pernoctaciones,2025,1,2025M01,152632
22,Huesca,Pernoctaciones,2025,12,2025M12,15890
22,Huesca,Pernoctaciones,2025,11,2025M11,11970
22,Huesca,Pernoctaciones,2025,10,2025M10,26502
22,Huesca,Pernoctaciones,2025,9,2025M09,47406
22,Huesca,Pernoctaciones,2025,8,2025M08,50537
22,Huesca,Pernoctaciones,2025,7,2025M07,46073
22,Huesca,Pernoctaciones,2025,6,2025M06,37597
22,Huesca,Pernoctaciones,2025,5,2025M05,39177
22,Huesca,Pernoctaciones,2025,4,2025M04,21048
22,Huesca,Pernoctaciones,2025,3,2025M03,16693
22,Huesca,Pernoctaciones,2025,2,2025M02,17675
22,Huesca,Pernoctaciones,2025,1,2025M01,14226
44,Teruel,Viajero,2025,12,2025M12,29849
44,Teruel,Viajero,2025,11,2025M11,33898
44,Teruel,Viajero,2025,10,2025M10,47206
44,Teruel,Viajero,2025,9,2025M09,47231
44,Teruel,Viajero,2025,8,2025M08,57857
44,Teruel,Viajero,2025,7,2025M07,39576
44,Teruel,Viajero,2025,6,2025M06,38777
44,Teruel,Viajero,2025,5,2025M05,41108
44,Teruel,Viajero,2025,4,2025M04,43500
44,Teruel,Viajero,2025,3,2025M03,32079
44,Teruel,Viajero,2025,2,2025M02,28122
44,Teruel,Viajero,2025,1,2025M01,22408
44,Teruel,Viajero,2025,12,2025M12,27132
44,Teruel,Viajero,2025,11,2025M11,30149
44,Teruel,Viajero,2025,10,2025M10,40647
44,Teruel,Viajero,2025,9,2025M09,39616
44,Teruel,Viajero,2025,8,2025M08,52496
44,Teruel,Viajero,2025,7,2025M07,34163
44,Teruel,Viajero,2025,6,2025M06,32452
44,Teruel,Viajero,2025,5,2025M05,33957
44,Teruel,Viajero,2025,4,2025M04,38285
44,Teruel,Viajero,2025,3,2025M03,27927
44,Teruel,Viajero,2025,2,2025M02,25267
44,Teruel,Viajero,2025,1,2025M01,19789
44,Teruel,Viajero,2025,12,2025M12,2717
44,Teruel,Viajero,2025,11,2025M11,3749
44,Teruel,Viajero,2025,10,2025M10,6559
44,Teruel,Viajero,2025,9,2025M09,7615
44,Teruel,Viajero,2025,8,2025M08,5361
44,Teruel,Viajero,2025,7,2025M07,5413
44,Teruel,Viajero,2025,6,2025M06,6325
44,Teruel,Viajero,2025,5,2025M05,7151
44,Teruel,Viajero,2025,4,2025M04,5215
44,Teruel,Viajero,2025,3,2025M03,4152
44,Teruel,Viajero,2025,2,2025M02,2855
44,Teruel,Viajero,2025,1,2025M01,2619
44,Teruel,Pernoctaciones,2025,12,2025M12,60012
44,Teruel,Pernoctaciones,2025,11,2025M11,67345
44,Teruel,Pernoctaciones,2025,10,2025M10,95283
44,Teruel,Pernoctaciones,2025,9,2025M09,93444
44,Teruel,Pernoctaciones,2025,8,2025M08,114595
44,Teruel,Pernoctaciones,2025,7,2025M07,83510
44,Teruel,Pernoctaciones,2025,6,2025M06,84455
44,Teruel,Pernoctaciones,2025,5,2025M05,88882
44,Teruel,Pernoctaciones,2025,4,2025M04,88753
44,Teruel,Pernoctaciones,2025,3,2025M03,66384
44,Teruel,Pernoctaciones,2025,2,2025M02,57598
44,Teruel,Pernoctaciones,2025,1,2025M01,45608
44,Teruel,Pernoctaciones,2025,12,2025M12,50074
44,Teruel,Pernoctaciones,2025,11,2025M11,58762
44,Teruel,Pernoctaciones,2025,10,2025M10,82587
44,Teruel,Pernoctaciones,2025,9,2025M09,78626
44,Teruel,Pernoctaciones,2025,8,2025M08,105228
44,Teruel,Pernoctaciones,2025,7,2025M07,69203
44,Teruel,Pernoctaciones,2025,6,2025M06,67973
44,Teruel,Pernoctaciones,2025,5,2025M05,71330
44,Teruel,Pernoctaciones,2025,4,2025M04,75176
44,Teruel,Pernoctaciones,2025,3,2025M03,52876
44,Teruel,Pernoctaciones,2025,2,2025M02,48660
44,Teruel,Pernoctaciones,2025,1,2025M01,36185
44,Teruel,Pernoctaciones,2025,12,2025M12,9938
44,Teruel,Pernoctaciones,2025,11,2025M11,8583
44,Teruel,Pernoctaciones,2025,10,2025M10,12696
44,Teruel,Pernoctaciones,2025,9,2025M09,14818
44,Teruel,Pernoctaciones,2025,8,2025M08,9367
44,Teruel,Pernoctaciones,2025,7,2025M07,14307
44,Teruel,Pernoctaciones,2025,6,2025M06,16483
44,Teruel,Pernoctaciones,2025,5,2025M05,17552
44,Teruel,Pernoctaciones,2025,4,2025M04,13578
44,Teruel,Pernoctaciones,2025,3,2025M03,13508
44,Teruel,Pernoctaciones,2025,2,2025M02,8938
44,Teruel,Pernoctaciones,2025,1,2025M01,9423
50,Zaragoza,Viajero,2025,12,2025M12,118924
50,Zaragoza,Viajero,2025,11,2025M11,125033
50,Zaragoza,Viajero,2025,10,2025M10,150345
50,Zaragoza,Viajero,2025,9,2025M09,149217
50,Zaragoza,Viajero,2025,8,2025M08,165683
50,Zaragoza,Viajero,2025,7,2025M07,140545
50,Zaragoza,Viajero,2025,6,2025M06,134893
50,Zaragoza,Viajero,2025,5,2025M05,153210
50,Zaragoza,Viajero,2025,4,2025M04,143630
50,Zaragoza,Viajero,2025,3,2025M03,123418
50,Zaragoza,Viajero,2025,2,2025M02,103499
50,Zaragoza,Viajero,2025,1,2025M01,91042
50,Zaragoza,Viajero,2025,12,2025M12,95521
50,Zaragoza,Viajero,2025,11,2025M11,100129
50,Zaragoza,Viajero,2025,10,2025M10,113784
50,Zaragoza,Viajero,2025,9,2025M09,108772
50,Zaragoza,Viajero,2025,8,2025M08,114157
50,Zaragoza,Viajero,2025,7,2025M07,99363
50,Zaragoza,Viajero,2025,6,2025M06,99161
50,Zaragoza,Viajero,2025,5,2025M05,112130
50,Zaragoza,Viajero,2025,4,2025M04,109485
50,Zaragoza,Viajero,2025,3,2025M03,95203
50,Zaragoza,Viajero,2025,2,2025M02,80346
50,Zaragoza,Viajero,2025,1,2025M01,67641
50,Zaragoza,Viajero,2025,12,2025M12,23403
50,Zaragoza,Viajero,2025,11,2025M11,24904
50,Zaragoza,Viajero,2025,10,2025M10,36560
50,Zaragoza,Viajero,2025,9,2025M09,40445
50,Zaragoza,Viajero,2025,8,2025M08,51527
50,Zaragoza,Viajero,2025,7,2025M07,41182
50,Zaragoza,Viajero,2025,6,2025M06,35732
50,Zaragoza,Viajero,2025,5,2025M05,41080
50,Zaragoza,Viajero,2025,4,2025M04,34145
50,Zaragoza,Viajero,2025,3,2025M03,28215
50,Zaragoza,Viajero,2025,2,2025M02,23153
50,Zaragoza,Viajero,2025,1,2025M01,23401
50,Zaragoza,Pernoctaciones,2025,12,2025M12,197676
50,Zaragoza,Pernoctaciones,2025,11,2025M11,230011
50,Zaragoza,Pernoctaciones,2025,10,2025M10,266920
50,Zaragoza,Pernoctaciones,2025,9,2025M09,266395
50,Zaragoza,Pernoctaciones,2025,8,2025M08,272555
50,Zaragoza,Pernoctaciones,2025,7,2025M07,246417
50,Zaragoza,Pernoctaciones,2025,6,2025M06,243313
50,Zaragoza,Pernoctaciones,2025,5,2025M05,276977
50,Zaragoza,Pernoctaciones,2025,4,2025M04,257360
50,Zaragoza,Pernoctaciones,2025,3,2025M03,224887
50,Zaragoza,Pernoctaciones,2025,2,2025M02,175809
50,Zaragoza,Pernoctaciones,2025,1,2025M01,151824
50,Zaragoza,Pernoctaciones,2025,12,2025M12,158681
50,Zaragoza,Pernoctaciones,2025,11,2025M11,184255
50,Zaragoza,Pernoctaciones,2025,10,2025M10,203971
50,Zaragoza,Pernoctaciones,2025,9,2025M09,193566
50,Zaragoza,Pernoctaciones,2025,8,2025M08,190528
50,Zaragoza,Pernoctaciones,2025,7,2025M07,175759
50,Zaragoza,Pernoctaciones,2025,6,2025M06,176856
50,Zaragoza,Pernoctaciones,2025,5,2025M05,204221
50,Zaragoza,Pernoctaciones,2025,4,2025M04,197476
50,Zaragoza,Pernoctaciones,2025,3,2025M03,171261
50,Zaragoza,Pernoctaciones,2025,2,2025M02,135760
50,Zaragoza,Pernoctaciones,2025,1,2025M01,113837
50,Zaragoza,Pernoctaciones,2025,12,2025M12,38995
50,Zaragoza,Pernoctaciones,2025,11,2025M11,45756
50,Zaragoza,Pernoctaciones,2025,10,2025M10,62949
50,Zaragoza,Pernoctaciones,2025,9,2025M09,72829
50,Zaragoza,Pernoctaciones,2025,8,2025M08,82027
50,Zaragoza,Pernoctaciones,2025,7,2025M07,70658
50,Zaragoza,Pernoctaciones,2025,6,2025M06,66457
50,Zaragoza,Pernoctaciones,2025,5,2025M05,72756
50,Zaragoza,Pernoctaciones,2025,4,2025M04,59884
50,Zaragoza,Pernoctaciones,2025,3,2025M03,53625
50,Zaragoza,Pernoctaciones,2025,2,2025M02,40049
50,Zaragoza,Pernoctaciones,2025,1,2025M01,37987
33,Asturias,Viajero,2025,12,2025M12,102224
33,Asturias,Viajero,2025,11,2025M11,117149
33,Asturias,Viajero,2025,10,2025M10,169551
33,Asturias,Viajero,2025,9,2025M09,217906
33,Asturias,Viajero,2025,8,2025M08,286710
33,Asturias,Viajero,2025,7,2025M07,255898
33,Asturias,Viajero,2025,6,2025M06,204806
33,Asturias,Viajero,2025,5,2025M05,178540
33,Asturias,Viajero,2025,4,2025M04,159008
33,Asturias,Viajero,2025,3,2025M03,111479
33,Asturias,Viajero,2025,2,2025M02,87532
33,Asturias,Viajero,2025,1,2025M01,77978
33,Asturias,Viajero,2025,12,2025M12,90971
33,Asturias,Viajero,2025,11,2025M11,101253
33,Asturias,Viajero,2025,10,2025M10,133063
33,Asturias,Viajero,2025,9,2025M09,159150
33,Asturias,Viajero,2025,8,2025M08,228497
33,Asturias,Viajero,2025,7,2025M07,204229
33,Asturias,Viajero,2025,6,2025M06,148281
33,Asturias,Viajero,2025,5,2025M05,126557
33,Asturias,Viajero,2025,4,2025M04,125104
33,Asturias,Viajero,2025,3,2025M03,96422
33,Asturias,Viajero,2025,2,2025M02,76843
33,Asturias,Viajero,2025,1,2025M01,68520
33,Asturias,Viajero,2025,12,2025M12,11253
33,Asturias,Viajero,2025,11,2025M11,15895
33,Asturias,Viajero,2025,10,2025M10,36488
33,Asturias,Viajero,2025,9,2025M09,58756
33,Asturias,Viajero,2025,8,2025M08,58213
33,Asturias,Viajero,2025,7,2025M07,51669
33,Asturias,Viajero,2025,6,2025M06,56525
33,Asturias,Viajero,2025,5,2025M05,51983
33,Asturias,Viajero,2025,4,2025M04,33904
33,Asturias,Viajero,2025,3,2025M03,15057
33,Asturias,Viajero,2025,2,2025M02,10688
33,Asturias,Viajero,2025,1,2025M01,9458
33,Asturias,Pernoctaciones,2025,12,2025M12,191009
33,Asturias,Pernoctaciones,2025,11,2025M11,215072
33,Asturias,Pernoctaciones,2025,10,2025M10,311576
33,Asturias,Pernoctaciones,2025,9,2025M09,429566
33,Asturias,Pernoctaciones,2025,8,2025M08,661285
33,Asturias,Pernoctaciones,2025,7,2025M07,553349
33,Asturias,Pernoctaciones,2025,6,2025M06,369514
33,Asturias,Pernoctaciones,2025,5,2025M05,317350
33,Asturias,Pernoctaciones,2025,4,2025M04,293187
33,Asturias,Pernoctaciones,2025,3,2025M03,208166
33,Asturias,Pernoctaciones,2025,2,2025M02,155448
33,Asturias,Pernoctaciones,2025,1,2025M01,142442
33,Asturias,Pernoctaciones,2025,12,2025M12,165789
33,Asturias,Pernoctaciones,2025,11,2025M11,182523
33,Asturias,Pernoctaciones,2025,10,2025M10,246424
33,Asturias,Pernoctaciones,2025,9,2025M09,323425
33,Asturias,Pernoctaciones,2025,8,2025M08,550833
33,Asturias,Pernoctaciones,2025,7,2025M07,451217
33,Asturias,Pernoctaciones,2025,6,2025M06,275648
33,Asturias,Pernoctaciones,2025,5,2025M05,231713
33,Asturias,Pernoctaciones,2025,4,2025M04,234664
33,Asturias,Pernoctaciones,2025,3,2025M03,178084
33,Asturias,Pernoctaciones,2025,2,2025M02,133007
33,Asturias,Pernoctaciones,2025,1,2025M01,120618
33,Asturias,Pernoctaciones,2025,12,2025M12,25220
33,Asturias,Pernoctaciones,2025,11,2025M11,32549
33,Asturias,Pernoctaciones,2025,10,2025M10,65153
33,Asturias,Pernoctaciones,2025,9,2025M09,106141
33,Asturias,Pernoctaciones,2025,8,2025M08,110452
33,Asturias,Pernoctaciones,2025,7,2025M07,102132
33,Asturias,Pernoctaciones,2025,6,2025M06,93866
33,Asturias,Pernoctaciones,2025,5,2025M05,85637
33,Asturias,Pernoctaciones,2025,4,2025M04,58523
33,Asturias,Pernoctaciones,2025,3,2025M03,30082
33,Asturias,Pernoctaciones,2025,2,2025M02,22441
33,Asturias,Pernoctaciones,2025,1,2025M01,21824
07,"Balears, Illes",Viajero,2025,12,2025M12,104589
07,"Balears, Illes",Viajero,2025,11,2025M11,139514
07,"Balears, Illes",Viajero,2025,10,2025M10,1298471
07,"Balears, Illes",Viajero,2025,9,2025M09,1831184
07,"Balears, Illes",Viajero,2025,8,2025M08,2058841
07,"Balears, Illes",Viajero,2025,7,2025M07,2036446
07,"Balears, Illes",Viajero,2025,6,2025M06,1887685
07,"Balears, Illes",Viajero,2025,5,2025M05,1705037
07,"Balears, Illes",Viajero,2025,4,2025M04,803616
07,"Balears, Illes",Viajero,2025,3,2025M03,333877
07,"Balears, Illes",Viajero,2025,2,2025M02,167349
07,"Balears, Illes",Viajero,2025,1,2025M01,72305
07,"Balears, Illes",Viajero,2025,12,2025M12,38624
07,"Balears, Illes",Viajero,2025,11,2025M11,51612
07,"Balears, Illes",Viajero,2025,10,2025M10,143232
07,"Balears, Illes",Viajero,2025,9,2025M09,176651
07,"Balears, Illes",Viajero,2025,8,2025M08,203250
07,"Balears, Illes",Viajero,2025,7,2025M07,193208
07,"Balears, Illes",Viajero,2025,6,2025M06,188749
07,"Balears, Illes",Viajero,2025,5,2025M05,191853
07,"Balears, Illes",Viajero,2025,4,2025M04,98030
07,"Balears, Illes",Viajero,2025,3,2025M03,106917
07,"Balears, Illes",Viajero,2025,2,2025M02,55690
07,"Balears, Illes",Viajero,2025,1,2025M01,31385
07,"Balears, Illes",Viajero,2025,12,2025M12,65965
07,"Balears, Illes",Viajero,2025,11,2025M11,87902
07,"Balears, Illes",Viajero,2025,10,2025M10,1155239
07,"Balears, Illes",Viajero,2025,9,2025M09,1654533
07,"Balears, Illes",Viajero,2025,8,2025M08,1855591
07,"Balears, Illes",Viajero,2025,7,2025M07,1843238
07,"Balears, Illes",Viajero,2025,6,2025M06,1698936
07,"Balears, Illes",Viajero,2025,5,2025M05,1513184
07,"Balears, Illes",Viajero,2025,4,2025M04,705586
07,"Balears, Illes",Viajero,2025,3,2025M03,226959
07,"Balears, Illes",Viajero,2025,2,2025M02,111658
07,"Balears, Illes",Viajero,2025,1,2025M01,40920
07,"Balears, Illes",Pernoctaciones,2025,12,2025M12,323934
07,"Balears, Illes",Pernoctaciones,2025,11,2025M11,435053
07,"Balears, Illes",Pernoctaciones,2025,10,2025M10,6967344
07,"Balears, Illes",Pernoctaciones,2025,9,2025M09,9615358
07,"Balears, Illes",Pernoctaciones,2025,8,2025M08,11388816
07,"Balears, Illes",Pernoctaciones,2025,7,2025M07,10987630
07,"Balears, Illes",Pernoctaciones,2025,6,2025M06,9726358
07,"Balears, Illes",Pernoctaciones,2025,5,2025M05,8134372
07,"Balears, Illes",Pernoctaciones,2025,4,2025M04,3736772
07,"Balears, Illes",Pernoctaciones,2025,3,2025M03,1429104
07,"Balears, Illes",Pernoctaciones,2025,2,2025M02,622366
07,"Balears, Illes",Pernoctaciones,2025,1,2025M01,238985
07,"Balears, Illes",Pernoctaciones,2025,12,2025M12,75792
07,"Balears, Illes",Pernoctaciones,2025,11,2025M11,94443
07,"Balears, Illes",Pernoctaciones,2025,10,2025M10,419992
07,"Balears, Illes",Pernoctaciones,2025,9,2025M09,675963
07,"Balears, Illes",Pernoctaciones,2025,8,2025M08,856252
07,"Balears, Illes",Pernoctaciones,2025,7,2025M07,740149
07,"Balears, Illes",Pernoctaciones,2025,6,2025M06,689765
07,"Balears, Illes",Pernoctaciones,2025,5,2025M05,640277
07,"Balears, Illes",Pernoctaciones,2025,4,2025M04,411608
07,"Balears, Illes",Pernoctaciones,2025,3,2025M03,388334
07,"Balears, Illes",Pernoctaciones,2025,2,2025M02,152788
07,"Balears, Illes",Pernoctaciones,2025,1,2025M01,70002
07,"Balears, Illes",Pernoctaciones,2025,12,2025M12,248142
07,"Balears, Illes",Pernoctaciones,2025,11,2025M11,340609
07,"Balears, Illes",Pernoctaciones,2025,10,2025M10,6547352
07,"Balears, Illes",Pernoctaciones,2025,9,2025M09,8939395
07,"Balears, Illes",Pernoctaciones,2025,8,2025M08,10532565
07,"Balears, Illes",Pernoctaciones,2025,7,2025M07,10247481
07,"Balears, Illes",Pernoctaciones,2025,6,2025M06,9036593
07,"Balears, Illes",Pernoctaciones,2025,5,2025M05,7494096
07,"Balears, Illes",Pernoctaciones,2025,4,2025M04,3325164
07,"Balears, Illes",Pernoctaciones,2025,3,2025M03,1040770
07,"Balears, Illes",Pernoctaciones,2025,2,2025M02,469578
07,"Balears, Illes",Pernoctaciones,2025,1,2025M01,168983
35,"Palmas, Las",Viajero,2025,12,2025M12,528181
35,"Palmas, Las",Viajero,2025,11,2025M11,538482
35,"Palmas, Las",Viajero,2025,10,2025M10,586387
35,"Palmas, Las",Viajero,2025,9,2025M09,526666
35,"Palmas, Las",Viajero,2025,8,2025M08,628696
35,"Palmas, Las",Viajero,2025,7,2025M07,587211
35,"Palmas, Las",Viajero,2025,6,2025M06,527790
35,"Palmas, Las",Viajero,2025,5,2025M05,510814
35,"Palmas, Las",Viajero,2025,4,2025M04,551052
35,"Palmas, Las",Viajero,2025,3,2025M03,575087
35,"Palmas, Las",Viajero,2025,2,2025M02,542537
35,"Palmas, Las",Viajero,2025,1,2025M01,528395
35,"Palmas, Las",Viajero,2025,12,2025M12,74423
35,"Palmas, Las",Viajero,2025,11,2025M11,77772
35,"Palmas, Las",Viajero,2025,10,2025M10,96526
35,"Palmas, Las",Viajero,2025,9,2025M09,131082
35,"Palmas, Las",Viajero,2025,8,2025M08,185167
35,"Palmas, Las",Viajero,2025,7,2025M07,151286
35,"Palmas, Las",Viajero,2025,6,2025M06,132983
35,"Palmas, Las",Viajero,2025,5,2025M05,126243
35,"Palmas, Las",Viajero,2025,4,2025M04,99984
35,"Palmas, Las",Viajero,2025,3,2025M03,80506
35,"Palmas, Las",Viajero,2025,2,2025M02,67328
35,"Palmas, Las",Viajero,2025,1,2025M01,67403
35,"Palmas, Las",Viajero,2025,12,2025M12,453758
35,"Palmas, Las",Viajero,2025,11,2025M11,460710
35,"Palmas, Las",Viajero,2025,10,2025M10,489862
35,"Palmas, Las",Viajero,2025,9,2025M09,395584
35,"Palmas, Las",Viajero,2025,8,2025M08,443529
35,"Palmas, Las",Viajero,2025,7,2025M07,435925
35,"Palmas, Las",Viajero,2025,6,2025M06,394807
35,"Palmas, Las",Viajero,2025,5,2025M05,384571
35,"Palmas, Las",Viajero,2025,4,2025M04,451068
35,"Palmas, Las",Viajero,2025,3,2025M03,494581
35,"Palmas, Las",Viajero,2025,2,2025M02,475209
35,"Palmas, Las",Viajero,2025,1,2025M01,460992
35,"Palmas, Las",Pernoctaciones,2025,12,2025M12,3632349
35,"Palmas, Las",Pernoctaciones,2025,11,2025M11,3679860
35,"Palmas, Las",Pernoctaciones,2025,10,2025M10,3985227
35,"Palmas, Las",Pernoctaciones,2025,9,2025M09,3658889
35,"Palmas, Las",Pernoctaciones,2025,8,2025M08,4447099
35,"Palmas, Las",Pernoctaciones,2025,7,2025M07,4075039
35,"Palmas, Las",Pernoctaciones,2025,6,2025M06,3500630
35,"Palmas, Las",Pernoctaciones,2025,5,2025M05,3282338
35,"Palmas, Las",Pernoctaciones,2025,4,2025M04,3558506
35,"Palmas, Las",Pernoctaciones,2025,3,2025M03,3835917
35,"Palmas, Las",Pernoctaciones,2025,2,2025M02,3670235
35,"Palmas, Las",Pernoctaciones,2025,1,2025M01,3826329
35,"Palmas, Las",Pernoctaciones,2025,12,2025M12,272896
35,"Palmas, Las",Pernoctaciones,2025,11,2025M11,305892
35,"Palmas, Las",Pernoctaciones,2025,10,2025M10,375884
35,"Palmas, Las",Pernoctaciones,2025,9,2025M09,533175
35,"Palmas, Las",Pernoctaciones,2025,8,2025M08,881516
35,"Palmas, Las",Pernoctaciones,2025,7,2025M07,662424
35,"Palmas, Las",Pernoctaciones,2025,6,2025M06,504869
35,"Palmas, Las",Pernoctaciones,2025,5,2025M05,469964
35,"Palmas, Las",Pernoctaciones,2025,4,2025M04,353167
35,"Palmas, Las",Pernoctaciones,2025,3,2025M03,290288
35,"Palmas, Las",Pernoctaciones,2025,2,2025M02,223698
35,"Palmas, Las",Pernoctaciones,2025,1,2025M01,258584
35,"Palmas, Las",Pernoctaciones,2025,12,2025M12,3359453
35,"Palmas, Las",Pernoctaciones,2025,11,2025M11,3373967
35,"Palmas, Las",Pernoctaciones,2025,10,2025M10,3609343
35,"Palmas, Las",Pernoctaciones,2025,9,2025M09,3125715
35,"Palmas, Las",Pernoctaciones,2025,8,2025M08,3565583
35,"Palmas, Las",Pernoctaciones,2025,7,2025M07,3412615
35,"Palmas, Las",Pernoctaciones,2025,6,2025M06,2995761
35,"Palmas, Las",Pernoctaciones,2025,5,2025M05,2812373
