id_terraza,id_local,id_distrito_local,desc_distrito_local,wikidata_distrito,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
2869,270287488,6,Tetuán,http://www.wikidata.org/entity/Q1773540,603,CASTILLEJOS,20011518,1,137400,CALLE,POETA JOAN MARAGALL,NUM,50,28020,"441371,6","4479230,53",1,Puerta Calle,1,Abierto,10,,PB,,,,LA CUCHARA DE PACHI,1,Anual,1,Abierta,"66,73","49,91",28/07/2015,20011518,1,137400,CALLE,POETA JOAN MARAGALL,NUM,50,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:00:00,10:00:00,00:00:00,0,0,25,15,64,
2870,280020758,3,Retiro,http://www.wikidata.org/entity/Q2002296,306,NIÑO JESUS,11013528,1,62800,CALLE,ANUNCIACION,NUM,2,28009,"442665,58","4473654,5",1,Puerta Calle,1,Abierto,30,,PB,,,,D´PICNIC,2,Estacional,1,Abierta,"23,06",,29/07/2015,11013534,1,534600,PLAZA,NIÑO JESUS,NUM,1,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,8,,32,
2872,270059035,3,Retiro,http://www.wikidata.org/entity/Q2002296,301,PACIFICO,11010643,1,635100,PASEO,REINA CRISTINA,NUM,6,28014,"442037,58","4473116,51",1,Puerta Calle,1,Abierto,10,,PB,,,,KUBO KING,1,Anual,1,Abierta,"16,38","16,38",29/07/2015,11010643,1,635100,PASEO,REINA CRISTINA,NUM,6,,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,7,7,21,
2873,30000038,3,Retiro,http://www.wikidata.org/entity/Q2002296,304,IBIZA,11012263,1,370400,CALLE,IBIZA,NUM,56,28009,"443006,58","4474359,5",1,Puerta Calle,1,Abierto,10,,PB,,,,BURGEN KING - PLAY KING,1,Anual,1,Abierta,72,72,29/07/2015,11012263,1,370400,CALLE,IBIZA,NUM,56,,Bulevar,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,9,9,36,
2874,30000416,3,Retiro,http://www.wikidata.org/entity/Q2002296,301,PACIFICO,11010793,1,158900,CALLE,CAVANILLES,NUM,8,28007,"442451,58","4473138,51",1,Puerta Calle,1,Abierto,20,,PB,,,,EL RINCON DE EXTREMADURA,2,Estacional,1,Abierta,"23,94",,29/07/2015,11010793,1,158900,CALLE,CAVANILLES,NUM,8,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,8,,28,
2876,30001141,3,Retiro,http://www.wikidata.org/entity/Q2002296,301,PACIFICO,11010731,1,201900,CALLE,COMERCIO,NUM,2,28007,"442180,58","4472807,51",1,Puerta Calle,1,Abierto,20,,PB,,,,AGRO NATURAL,1,Anual,1,Abierta,"26,66","26,66",30/07/2015,11010731,1,201900,CALLE,COMERCIO,NUM,2,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,18,18,50,
2877,270064560,3,Retiro,http://www.wikidata.org/entity/Q2002296,305,LOS JERONIMOS,11012835,1,27500,CALLE,ALFONSO XII,NUM,22,28014,"441528,58","4474188,52",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR PUB SEIS PENIQUES,1,Anual,1,Abierta,"15,12","15,12",30/07/2015,11012835,1,27500,CALLE,ALFONSO XII,NUM,22,,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,4,8,8,
2878,30001232,3,Retiro,http://www.wikidata.org/entity/Q2002296,306,NIÑO JESUS,11013554,1,596850,CALLE,PIO BAROJA,NUM,9,28009,"442823,58","4473884,5",1,Puerta Calle,1,Abierto,20,,PB,,,,LA TERRAZA DE LA MORDIDA,1,Anual,1,Abierta,"107,56","107,56",30/07/2015,11013554,1,596850,CALLE,PIO BAROJA,NUM,9,,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,37,37,125,
2879,270378527,4,Salamanca,http://www.wikidata.org/entity/Q1773521,401,RECOLETOS,11014447,1,397400,CALLE,JORGE JUAN,NUM,29,28001,"442013,58","4475022,51",1,Puerta Calle,1,Abierto,10,,PB,,,,OKAFÚ TABERNA GALLEGA,2,Estacional,1,Abierta,"24,75",,30/07/2015,11014447,1,397400,CALLE,JORGE JUAN,NUM,29,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,9,,27,
2881,270451538,4,Salamanca,http://www.wikidata.org/entity/Q1773521,402,GOYA,11015277,1,341900,CALLE,GOYA,NUM,111,28009,"442954,58","4475123,5",1,Puerta Calle,1,Abierto,10,,PB,,,,LA DIVINA DE GOYA,1,Anual,1,Abierta,"31,03","30,28",31/12/9999,11015307,1,440600,CALLE,LOMBIA,NUM,7,,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0,12,12,34,
2884,200001907,20,San Blas,http://www.wikidata.org/entity/Q2001937,2001,SIMANCAS,11134800,1,155900,CALLE,CASTILLO DE UCLES,NUM,11,28037,"446937,56","4475490,45",1,Puerta Calle,1,Abierto,80,,PB,,,,KEBAB SIMANCAS,2,Estacional,1,Abierta,"34,52","34,52",31/07/2015,11134798,1,803800,CALLE,ZARATAN,NUM,2,,Acera,08:00:00,01:30:00,10:00:00,00:00:00,08:00:00,01:30:00,10:00:00,00:00:00,0,,9,,31,
2885,200001348,20,San Blas,http://www.wikidata.org/entity/Q2001937,2007,CANILLEJAS,11138225,1,111200,CALLE,BOLTAÑA,NUM,74,28022,"448128,57","4477470,43",1,Puerta Calle,1,Abierto,10,,PB,,,,MESON CAFE ESPAÑA,2,Estacional,1,Abierta,"11,28",,31/07/2015,11138465,1,111200,CALLE,BOLTAÑA,NUM,23,,Acera,08:00:00,00:00:00,,,08:00:00,00:30:00,,,0,,5,,15,
2886,50001237,5,Chamartín,http://www.wikidata.org/entity/Q1766348,502,PROSPERIDAD,11022807,1,210200,CALLE,CORAZON DE MARIA,NUM,19,28002,"443290,58","4477075,5",1,Puerta Calle,1,Abierto,10,,PB,,,,DONDE SIEMPRE,1,Anual,1,Abierta,"48,23","48,23",03/08/2015,11022807,1,210200,CALLE,CORAZON DE MARIA,NUM,19,,Zona de estacionamiento,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,12,12,24,
2887,285007337,5,Chamartín,http://www.wikidata.org/entity/Q1766348,504,HISPANOAMERICA,11025560,1,417900,CALLE,JUAN RAMON JIMENEZ,NUM,9,28036,"441732,6","4478748,52",1,Puerta Calle,1,Abierto,30,,PB,,,,RESTAURANTE,1,Anual,1,Abierta,"53,28","53,28",03/08/2015,11025560,1,417900,CALLE,JUAN RAMON JIMENEZ,NUM,9,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,6,6,16,
2888,270094179,5,Chamartín,http://www.wikidata.org/entity/Q1766348,505,NUEVA ESPAÑA,11025648,1,241800,CALLE,DOCTOR FLEMING,NUM,31,28036,"441664,6","4479154,53",1,Puerta Calle,1,Abierto,10,,PB,,,,COVENT GARDEN,2,Estacional,1,Abierta,"28,73",,03/08/2015,11025648,1,241800,CALLE,DOCTOR FLEMING,NUM,31,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,10,,40,
2891,270432261,3,Retiro,http://www.wikidata.org/entity/Q2002296,301,PACIFICO,20108013,1,964,TRAVESIA,TELLEZ,NUM,2,28007,"442223,58","4472663,51",1,Puerta Calle,1,Abierto,10,,PB,,,,VINOTECA EL CALDERO,1,Anual,1,Abierta,"32,5","32,5",04/08/2015,20108013,1,964,TRAVESIA,TELLEZ,NUM,2,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,14,14,42,
2892,270193942,3,Retiro,http://www.wikidata.org/entity/Q2002296,301,PACIFICO,11010723,1,352200,CALLE,GUTENBERG,NUM,6,28014,"442185,58","4472945,51",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR MI CASIÑA,1,Anual,1,Abierta,36,"29,9",04/08/2015,11010723,1,352200,CALLE,GUTENBERG,NUM,6,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,11,8,38,
2893,270363195,3,Retiro,http://www.wikidata.org/entity/Q2002296,304,IBIZA,11012426,1,529200,CALLE,NARVAEZ,NUM,61,28009,"442636,58","4474270,5",1,Puerta Calle,1,Abierto,10,,PB,,,,TACAZZO,1,Anual,1,Abierta,"57,24","57,24",04/08/2015,11012426,1,529200,CALLE,NARVAEZ,NUM,61,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,16,16,64,
2894,270442765,3,Retiro,http://www.wikidata.org/entity/Q2002296,301,PACIFICO,11010791,1,158900,CALLE,CAVANILLES,NUM,4,28007,"442425,58","4473152,51",1,Puerta Calle,1,Abierto,10,,PB,,,,A RIBEIRA SACRA,1,Anual,1,Abierta,"8,57","8,57",04/08/2015,11010791,1,158900,CALLE,CAVANILLES,NUM,4,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,9,9,16,
2895,270476098,3,Retiro,http://www.wikidata.org/entity/Q2002296,304,IBIZA,11012614,1,544600,CALLE,O'DONNELL,NUM,46,28009,"442898,58","4474729,5",1,Puerta Calle,1,Abierto,20,,PB,,,,LA TABERNA DE O'DONELL,1,Anual,1,Abierta,"40,89","40,89",04/08/2015,31048594,1,544600,CALLE,O'DONNELL,NUM,46,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,13,13,50,
2896,270063437,3,Retiro,http://www.wikidata.org/entity/Q2002296,304,IBIZA,11012517,1,502300,AVENIDA,MENENDEZ PELAYO,NUM,13,28009,"442373,58","4474629,51",1,Puerta Calle,1,Abierto,20,,PB,,,,BAR SANCHIS,1,Anual,1,Abierta,"13,22","13,22",04/08/2015,11012517,1,502300,AVENIDA,MENENDEZ PELAYO,NUM,13,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,7,7,21,
2897,270059189,3,Retiro,http://www.wikidata.org/entity/Q2002296,301,PACIFICO,11010715,1,171800,AVENIDA,CIUDAD DE BARCELONA,NUM,19,28007,"442180,58","4472890,51",1,Puerta Calle,1,Abierto,20,,PB,,,,NAPOLI,2,Estacional,1,Abierta,"4,62",,04/08/2015,11010715,1,171800,AVENIDA,CIUDAD DE BARCELONA,NUM,19,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,3,,8,
2900,270443300,4,Salamanca,http://www.wikidata.org/entity/Q1773521,403,FUENTE DEL BERRO,11016526,1,360000,CALLE,HERMOSILLA,NUM,169,28028,"443538,58","4475193,49",1,Puerta Calle,1,Abierto,30,,PB,,,,MESON RESTAURANTE EL HORREO,1,Anual,1,Abierta,"32,4","32,4",04/08/2015,11016497,1,238000,CALLE,DIEGO BAHAMONDE,NUM,11,,Plaza peatonal,10:00:00,01:30:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,10,10,30,
2903,270066227,3,Retiro,http://www.wikidata.org/entity/Q2002296,306,NIÑO JESUS,11013595,1,88906500,CALLE,ALCALDE SAINZ DE BARANDA,NUM,54,28009,"443056,58","4474200,5",1,Puerta Calle,1,Abierto,50,,PB,,,,EL TREN DE ARGANDA,2,Estacional,1,Abierta,"22,32",,04/08/2015,11013595,1,88906500,CALLE,ALCALDE SAINZ DE BARANDA,NUM,54,,Bulevar,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,8,,28,
2904,270192168,3,Retiro,http://www.wikidata.org/entity/Q2002296,304,IBIZA,11012309,1,88906500,CALLE,ALCALDE SAINZ DE BARANDA,NUM,44,28009,"442938,58","4474211,5",1,Puerta Calle,1,Abierto,20,,PB,,,,FRUTAS PARRA VERDURAS,1,Anual,1,Abierta,"51,67","44,17",04/08/2015,11012309,1,88906500,CALLE,ALCALDE SAINZ DE BARANDA,NUM,44,,Bulevar,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,1,1,18,14,70,
2905,280060411,18,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,1802,SANTA EUGENIA,11131549,1,516700,CALLE,MONTE DE MONTJUICH,NUM,34,28031,"447806,53","4470172,42",1,Puerta Calle,1,Abierto,20,,PB,,,,AGORA,1,Anual,1,Abierta,"36,9","36,9",04/08/2015,11131549,1,516700,CALLE,MONTE DE MONTJUICH,NUM,34,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,10,10,40,
2906,270297197,12,Usera,http://www.wikidata.org/entity/Q953368,1202,ORCASUR,11081185,1,697525,CALLE,SANTA MARIA REINA,NUM,6,28041,"440802,56","4469133,51",1,Puerta Calle,1,Abierto,50,,PB,,,,CAFETERIA-CERVECERIA BOKATA,2,Estacional,1,Abierta,24,"17,85",04/08/2015,11081185,1,697525,CALLE,SANTA MARIA REINA,NUM,6,,Otros,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,,7,,28,
2909,280042470,10,Latina,http://www.wikidata.org/entity/Q794954,1004,ALUCHE,11065375,1,621850,CALLE,QUERO,NUM,87,28024,"435456,62","4471215,56",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR DE TAPAS,1,Anual,1,Abierta,"80,64","46,08",05/08/2015,11065375,1,621850,CALLE,QUERO,NUM,87,,Calle peatonal,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:30:00,10:00:00,00:00:00,0,0,27,15,108,
2910,285019423,10,Latina,http://www.wikidata.org/entity/Q794954,1004,ALUCHE,11065732,1,711200,CALLE,SESEÑA,NUM,78,28024,"434793,63","4471955,57",1,Puerta Calle,1,Abierto,10,,PB,,,,CAFETERIA CRIS CERVECERIA,1,Anual,1,Abierta,"50,88","50,88",05/08/2015,20117719,1,557000,AVENIDA,PADRE PIQUER,NUM,3,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,14,14,56,
2912,270526046,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,806,VALVERDE,31008779,1,2801,CALLE,SAN JUAN DE ORTEGA,NUM,24,28050,"442770,63","4484030,53",1,Puerta Calle,1,Abierto,50,,PB,,,,BAR RESTAURANTE SUSHICOME,1,Anual,1,Abierta,"62,12","62,12",06/08/2015,31008779,1,2801,CALLE,SAN JUAN DE ORTEGA,NUM,24,,Superficie en parcela privada,09:00:00,01:00:00,09:00:00,00:00:00,09:00:00,02:30:00,09:00:00,00:00:00,0,0,20,20,54,
2913,270129497,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,804,EL PILAR,11046276,1,296250,AVENIDA,EL FERROL,NUM,15,28029,"440266,62","4480625,55",1,Puerta Calle,1,Abierto,10,,PB,,,,CAFETERIA ALTAMIRA,1,Anual,1,Abierta,"120,42","120,42",06/08/2015,11046276,1,296250,AVENIDA,EL FERROL,NUM,15,,Superficie en parcela privada,09:00:00,01:00:00,09:00:00,00:00:00,09:00:00,02:30:00,09:00:00,00:00:00,0,0,20,20,80,
2914,280059481,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,1304,PALOMERAS SURESTE,20100744,1,554750,AVENIDA,PABLO NERUDA,NUM,75,28018,"444613,55","4470263,47",1,Puerta Calle,1,Abierto,20,,PB,,,,CHOCOLATERIA CAFETERIA DEL RINCON CHURRERIA,2,Estacional,1,Abierta,"25,12",,06/08/2015,20100744,1,554750,AVENIDA,PABLO NERUDA,NUM,75,C,Acera,10:24:00,00:00:00,,,10:24:00,00:30:00,,,0,,10,,39,C
2915,90000536,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,901,CASA DE CAMPO,20106521,1,2330,CALLE,MOZART,NUM,5,28008,"438781,6","4474910,54",1,Puerta Calle,1,Abierto,20,,PB,,,,CAFEOTECA,2,Estacional,1,Abierta,"26,93",,06/08/2015,20106521,1,2330,CALLE,MOZART,NUM,5,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,10,,30,
2916,280018665,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,204,LEGAZPI,31016325,1,398600,CALLE,JOSE ANTONIO ZAPATA,NUM,4,28045,"441316,58","4470860,52",1,Puerta Calle,1,Abierto,10,,PB,,,,LOS CASTAÑOS II,1,Anual,1,Abierta,"55,49","55,49",07/08/2015,31016325,1,398600,CALLE,JOSE ANTONIO ZAPATA,NUM,4,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,1,1,18,18,60,
2925,270475981,10,Latina,http://www.wikidata.org/entity/Q794954,1007,LAS AGUILAS,20098377,1,2504,CALLE,GUAREÑA,NUM,3,28044,"435007,62","4471146,57",1,Puerta Calle,1,Abierto,10,,PB,,,,THE GREEN CORNER,1,Anual,1,Abierta,"45,36","45,36",10/08/2015,20098377,1,2504,CALLE,GUAREÑA,NUM,3,,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,14,14,56,
2926,270136070,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,902,ARGUELLES,11052784,1,487400,CALLE,MARQUES DE URQUIJO,NUM,38,28008,"438861,61","4475660,55",1,Puerta Calle,1,Abierto,10,,PB,,,,BISTRO URQUIJO,2,Estacional,1,Abierta,"12,32","12,32",10/08/2015,11052784,1,487400,CALLE,MARQUES DE URQUIJO,NUM,38,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,7,0,24,
2927,285003785,1,Centro,http://www.wikidata.org/entity/Q1763376,105,UNIVERSIDAD,11006865,1,524500,PLAZA,MOSTENSES,NUM,13,28015,"439876,6","4474990,53",1,Puerta Calle,1,Abierto,10,,PB,,,,GONZALO FIDALGO LLAMAZARES,2,Estacional,1,Abierta,"27,22",,11/08/2015,11006796,1,58500,CALLE,ANTONIO GRILO,NUM,8,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,12,,47,
2937,280003411,4,Salamanca,http://www.wikidata.org/entity/Q1773521,404,GUINDALERA,11018644,1,593300,CALLE,PILAR DE ZARAGOZA,NUM,60,28028,"443029,58","4476371,5",1,Puerta Calle,1,Abierto,20,,PB,,,,TABERNA EL COCODRILO,1,Anual,1,Abierta,"26,35","26,35",14/08/2015,11018644,1,593300,CALLE,PILAR DE ZARAGOZA,NUM,60,,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,0,0,8,8,29,
2946,285032893,18,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,1803,ENSANCHE DE VALLECAS,31027594,1,31000474,AVENIDA,ENSANCHE DE VALLECAS,NUM,29,28051,"448251,52","4468900,41",1,Puerta Calle,1,Abierto,10,,PB,,,,BEEFCIOUS,2,Estacional,1,Abierta,"70,52",,17/08/2015,31037398,1,31000252,CALLE,PEÑARANDA DE BRACAMONTE,NUM,26,,Bulevar,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,16,,64,
2947,270063013,3,Retiro,http://www.wikidata.org/entity/Q2002296,304,IBIZA,11012407,1,88906500,CALLE,ALCALDE SAINZ DE BARANDA,NUM,17,28009,"442668,58","4474266,5",1,Puerta Calle,1,Abierto,10,,PB,,,,TUPIZZA RETIRO S.L.,2,Estacional,1,Abierta,"43,2","24,3",19/08/2015,11012407,1,88906500,CALLE,ALCALDE SAINZ DE BARANDA,NUM,17,,Bulevar,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,,16,,48,
2950,285006378,3,Retiro,http://www.wikidata.org/entity/Q2002296,306,NIÑO JESUS,20149581,1,499700,AVENIDA,MEDITERRANEO,NUM,21,28007,"442765,57","4473188,5",1,Puerta Calle,1,Abierto,20,,PB,,,,TWIN PIZZA,2,Estacional,1,Abierta,"36,9",,26/08/2015,20149581,1,499700,AVENIDA,MEDITERRANEO,NUM,21,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,10,,40,
2951,270161766,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,1304,PALOMERAS SURESTE,11096776,1,663600,CALLE,SAN CLAUDIO,NUM,134,28038,"445616,55","4471120,46",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR LOS CARRETEROS,2,Estacional,1,Abierta,"46,98",,26/08/2015,11096776,1,663600,CALLE,SAN CLAUDIO,NUM,134,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,10,,40,
2952,30001337,3,Retiro,http://www.wikidata.org/entity/Q2002296,306,NIÑO JESUS,11013165,1,205000,PLAZA,CONDE DE CASAL,NUM,1,28007,"443074,57","4473154,5",1,Puerta Calle,1,Abierto,20,,PB,,,,CERVECERIA 100 MONTADITOS,1,Anual,1,Abierta,12,12,27/08/2015,11013165,1,205000,PLAZA,CONDE DE CASAL,NUM,1,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,7,7,17,
2953,280023414,5,Chamartín,http://www.wikidata.org/entity/Q1766348,504,HISPANOAMERICA,11027560,1,610450,CALLE,PRINCIPE DE VERGARA,NUM,258,28016,"442611,59","4478607,51",1,Puerta Calle,1,Abierto,40,,PB,,,,CIEN PIZZITAS,1,Anual,1,Abierta,"19,6","19,6",27/08/2015,11027560,1,610450,CALLE,PRINCIPE DE VERGARA,NUM,258,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,8,8,32,
2954,50000178,5,Chamartín,http://www.wikidata.org/entity/Q1766348,504,HISPANOAMERICA,11025567,1,556300,CALLE,PADRE DAMIAN,NUM,38,28036,"441888,6","4478814,52",1,Puerta Calle,1,Abierto,30,,PB,,,,LA TARANTELLA,1,Anual,1,Abierta,"100,19","100,19",27/08/2015,11025567,1,556300,CALLE,PADRE DAMIAN,NUM,38,,Zona de estacionamiento,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,24,24,73,
2956,285017396,10,Latina,http://www.wikidata.org/entity/Q794954,1002,PUERTA DEL ANGEL,11060661,1,418900,CALLE,JUAN TORNERO,NUM,47,28011,"438082,6","4473625,55",1,Puerta Calle,1,Abierto,10,,PB,,,,CAFETERIA CERVECERÍA BLANCO Y NEGRO,1,Anual,1,Abierta,375,"3,75",27/08/2015,11060661,1,418900,CALLE,JUAN TORNERO,NUM,47,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:00:00,10:00:00,00:00:00,0,0,2,2,4,
2958,40002334,4,Salamanca,http://www.wikidata.org/entity/Q1773521,402,GOYA,11015355,1,88906495,CALLE,ALCALA,NUM,146,28009,"443189,58","4475415,5",1,Puerta Calle,1,Abierto,10,,PB,,,,SENY,2,Estacional,1,Abierta,"24,18",,28/08/2015,11015355,1,88906495,CALLE,ALCALA,NUM,146,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,9,,27,
2960,270084203,4,Salamanca,http://www.wikidata.org/entity/Q1773521,406,CASTELLANA,11020098,1,238100,CALLE,DIEGO DE LEON,NUM,9,28006,"441940,59","4476283,52",1,Puerta Calle,1,Abierto,20,,PB,,,,EL ASADOR DE ARANDA,2,Estacional,1,Abierta,"17,31",,28/08/2015,11020098,1,238100,CALLE,DIEGO DE LEON,NUM,9,,Acera,10:00:00,00:00:00,,,10:00:00,00:00:00,,,0,,5,,19,
2962,270083280,4,Salamanca,http://www.wikidata.org/entity/Q1773521,406,CASTELLANA,11019913,1,610450,CALLE,PRINCIPE DE VERGARA,NUM,57,28006,"442350,58","4476051,51",1,Puerta Calle,1,Abierto,20,,PB,,,,SOÑA,2,Estacional,1,Abierta,"9,97",,01/09/2015,11019913,1,610450,CALLE,PRINCIPE DE VERGARA,NUM,57,,Acera,10:00:00,00:00:00,,,10:00:00,00:00:00,,,0,,4,,12,
2966,285002981,1,Centro,http://www.wikidata.org/entity/Q1763376,104,JUSTICIA,11004483,1,584300,CALLE,PEREZ GALDOS,NUM,4,28004,"440589,59","4474875,53",1,Puerta Calle,1,Abierto,10,,PB,,,,LA TITA RIVERA,1,Anual,1,Abierta,"13,81","13,81",02/09/2015,11004483,1,584300,CALLE,PEREZ GALDOS,NUM,4,,Calle peatonal,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,02:00:00,10:00:00,23:00:00,0,0,6,6,12,
2968,280011478,1,Centro,http://www.wikidata.org/entity/Q1763376,106,SOL,11007350,1,519000,CALLE,MONTERA,NUM,47,28013,"440451,59","4474565,53",1,Puerta Calle,1,Abierto,10,,PB,,,,TAPA MONTERA,1,Anual,8,Suspension temporal,"46,08","46,08",02/09/2015,11007350,1,519000,CALLE,MONTERA,NUM,47,,Calle peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,12,12,48,
2969,270376765,1,Centro,http://www.wikidata.org/entity/Q1763376,101,PALACIO,11001015,1,659300,COSTANILLA,SAN ANDRES,NUM,8,28005,"439613,6","4473857,53",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR TIMON,1,Anual,1,Abierta,"30,41","30,41",02/09/2015,11001015,1,659300,COSTANILLA,SAN ANDRES,NUM,8,,Plaza peatonal,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,02:00:00,10:00:00,23:00:00,0,0,8,8,32,
2970,285027809,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,1106,BUENAVISTA,31023457,1,31000018,CALLE,MORALES,NUM,10,28054,"435780,58","4468157,55",1,Puerta Calle,1,Abierto,40,,PB,,,,LA CALETA,1,Anual,1,Abierta,"41,4","23,1",02/09/2015,31023457,1,31000018,CALLE,MORALES,NUM,10,F,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:30:00,0,0,10,8,27,F
