cuenca_hidrografica,embalse_nombre,mes,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tajo,Azután,5,79.0,75.5,76.25,77.25,77.0,77.4,77.6,77.75,76.25,77.25
Tajo,Azután,6,73.75,76.75,77.0,78.0,79.0,78.0,79.0,78.0,77.4,77.2
Tajo,Azután,7,72.0,79.4,77.6,78.25,79.25,79.0,78.0,79.8,78.0,74.75
Tajo,Azután,8,72.5,80.5,77.75,77.25,79.0,77.4,80.0,78.5,74.25,75.6
Tajo,Azután,9,77.0,80.0,79.6,79.8,78.5,80.25,80.25,74.5,79.0,78.0
Tajo,Azután,10,78.2,78.0,76.5,78.75,77.0,73.2,79.8,80.4,77.75,78.75
Tajo,Azután,11,75.75,77.0,64.75,79.0,75.6,67.75,78.25,79.25,76.5,77.0
Tajo,Azután,12,73.75,76.8,76.0,79.2,78.5,79.75,76.75,77.4,77.4,78.0
Tajo,Baños,1,24.2,22.75,31.5,32.5,19.5,22.0,14.2,32.0,29.75,30.5
Tajo,Baños,2,25.0,28.5,37.0,35.25,25.75,24.5,15.75,32.75,32.75,37.5
Tajo,Baños,3,25.0,34.25,37.0,36.0,34.0,26.75,21.5,33.0,35.8,39.0
Tajo,Baños,4,24.0,38.0,37.8,36.0,38.0,28.0,31.75,33.6,39.75,39.0
Tajo,Baños,5,27.8,39.0,38.0,36.5,39.0,27.4,39.6,36.0,40.25,39.75
Tajo,Baños,6,27.5,38.5,37.25,32.6,38.75,25.5,40.0,34.25,38.4,38.4
Tajo,Baños,7,22.2,34.4,32.6,26.5,35.0,22.0,38.4,30.0,34.5,34.5
Tajo,Baños,8,16.5,28.5,26.75,20.75,28.4,18.0,34.5,25.5,29.5,29.0
Tajo,Baños,9,12.75,24.0,22.4,15.8,23.75,15.0,30.75,23.0,25.6,25.25
Tajo,Baños,10,11.6,23.0,22.0,15.0,22.0,13.8,29.0,20.2,24.0,24.0
Tajo,Baños,11,15.0,24.0,23.75,15.75,22.0,13.0,29.5,20.0,25.25,24.0
Tajo,Baños,12,18.5,24.8,30.0,16.0,22.0,13.0,31.5,24.4,27.6,24.25
Tajo,Beleña,1,28.2,22.75,37.0,38.5,15.25,25.4,8.8,36.75,39.0,37.5
Tajo,Beleña,2,25.75,34.0,40.5,39.75,25.0,34.25,15.0,41.0,40.5,42.0
Tajo,Beleña,3,23.5,41.5,44.25,44.0,38.6,42.0,39.75,39.75,42.6,39.6
Tajo,Beleña,4,24.25,46.6,45.6,46.75,44.75,40.25,45.75,40.8,47.5,40.0
Tajo,Beleña,5,36.0,49.5,44.25,44.5,50.0,37.4,49.4,46.0,49.5,43.0
Tajo,Beleña,6,36.0,49.75,41.25,40.8,49.5,33.5,51.25,42.75,48.8,43.2
Tajo,Beleña,7,31.8,46.0,37.8,36.5,45.5,29.5,49.0,37.6,45.5,40.5
Tajo,Beleña,8,26.5,41.5,33.5,31.5,39.6,24.0,44.25,32.0,40.5,35.6
Tajo,Beleña,9,22.5,37.0,29.0,26.0,33.75,18.5,39.25,27.5,35.0,30.5
Tajo,Beleña,10,18.4,33.0,25.5,21.25,29.0,13.0,34.0,23.0,31.0,26.5
Tajo,Beleña,11,16.75,30.5,25.5,17.5,25.2,8.5,31.75,22.5,33.75,23.0
Tajo,Beleña,12,17.25,30.2,36.4,13.8,26.75,5.5,36.0,33.6,36.6,24.0
Tajo,Bolarque,1,26.8,26.0,25.0,28.5,26.5,27.4,26.2,26.25,28.75,29.25
Tajo,Bolarque,2,26.25,26.0,25.75,26.0,26.0,26.5,27.25,24.75,26.5,27.75
Tajo,Bolarque,3,25.0,25.75,25.25,26.0,25.6,26.75,27.25,25.5,25.4,27.0
Tajo,Bolarque,4,25.0,24.8,25.2,26.5,25.25,26.0,24.75,27.2,25.75,25.25
Tajo,Bolarque,5,24.4,25.25,24.0,24.0,24.6,26.0,25.4,25.5,25.25,24.75
Tajo,Bolarque,6,24.75,24.5,24.75,25.2,26.0,28.25,25.25,25.5,25.8,24.6
Tajo,Bolarque,7,24.8,24.2,24.6,26.0,25.25,24.75,27.0,25.6,25.0,25.75
Tajo,Bolarque,8,25.0,27.75,26.25,24.5,24.4,26.4,25.75,25.25,25.0,25.6
Tajo,Bolarque,9,25.5,24.75,26.8,24.4,26.0,25.5,26.25,25.5,27.8,27.25
Tajo,Bolarque,10,25.4,26.4,26.5,27.25,27.75,27.4,27.8,28.2,26.25,26.25
Tajo,Bolarque,11,27.0,27.0,27.75,26.75,27.0,26.5,26.5,28.25,28.5,25.4
Tajo,Bolarque,12,26.25,26.8,27.6,26.0,27.75,27.75,27.25,26.4,28.6,24.75
Tajo,Borbollon,1,61.6,44.75,61.0,63.5,62.5,55.2,14.8,53.75,62.0,61.0
Tajo,Borbollon,2,62.5,58.5,62.5,65.75,67.0,67.0,14.25,56.0,61.25,62.5
Tajo,Borbollon,3,62.25,70.25,67.25,65.4,67.2,67.75,53.75,57.75,64.4,61.0
Tajo,Borbollon,4,61.0,78.2,78.2,64.0,73.5,68.25,76.5,57.6,75.25,62.0
Tajo,Borbollon,5,63.6,81.75,81.25,64.0,81.8,68.0,79.2,59.25,79.25,63.0
Tajo,Borbollon,6,61.75,79.5,78.5,58.6,82.5,63.5,79.5,54.5,77.2,59.8
Tajo,Borbollon,7,49.6,69.2,68.0,45.0,72.25,51.25,70.4,41.2,62.0,50.25
Tajo,Borbollon,8,31.75,50.75,52.0,29.0,57.8,32.6,51.5,27.5,47.0,32.8
Tajo,Borbollon,9,17.75,36.0,39.4,17.4,40.75,19.75,36.5,19.25,35.6,23.75
Tajo,Borbollon,10,14.8,36.2,45.0,19.0,33.75,17.0,30.4,17.0,34.75,22.75
Tajo,Borbollon,11,18.5,45.75,56.5,34.75,36.0,15.25,34.75,17.25,47.5,25.8
Tajo,Borbollon,12,28.5,49.6,61.8,41.2,49.5,15.0,46.5,38.6,60.6,27.5
Tajo,Buendía,1,599.4,377.75,432.25,339.75,219.25,258.2,158.6,325.5,286.0,308.0
Tajo,Buendía,2,593.0,402.5,472.25,347.75,246.0,260.5,161.0,328.75,306.0,382.0
Tajo,Buendía,3,575.25,426.0,527.5,355.4,292.2,269.75,208.5,317.5,324.8,439.6
Tajo,Buendía,4,559.25,538.6,521.2,360.5,317.75,258.5,294.5,306.0,354.5,445.0
Tajo,Buendía,5,547.0,571.25,497.0,353.0,354.8,234.4,355.0,331.0,376.0,449.25
Tajo,Buendía,6,519.5,575.0,467.75,326.4,358.25,220.5,355.0,316.0,372.8,440.6
Tajo,Buendía,7,472.6,538.4,435.2,293.25,337.75,207.5,345.2,291.8,346.75,410.0
Tajo,Buendía,8,421.25,486.5,397.5,263.75,305.4,183.8,313.0,248.5,308.0,371.8
Tajo,Buendía,9,390.5,450.75,352.4,230.6,267.75,165.5,288.0,221.25,281.8,360.5
Tajo,Buendía,10,387.0,436.2,341.0,220.25,259.5,157.0,276.2,216.6,283.5,363.75
Tajo,Buendía,11,388.25,441.0,345.25,221.25,252.4,156.75,281.0,220.5,287.25,381.8
Tajo,Buendía,12,386.25,428.4,346.4,216.2,254.75,156.25,318.0,243.4,295.4,393.5
Tajo,Burguillo - Puente Nuevo,1,151.0,78.75,151.0,152.25,120.75,151.0,28.8,135.5,70.75,159.75
Tajo,Burguillo - Puente Nuevo,2,150.75,96.5,167.0,157.75,125.5,167.5,28.75,131.0,78.5,171.5
Tajo,Burguillo - Puente Nuevo,3,143.5,146.25,168.0,164.2,122.6,169.5,120.5,117.0,84.6,171.2
Tajo,Burguillo - Puente Nuevo,4,128.25,172.0,170.4,168.75,145.25,171.0,178.75,104.2,112.5,163.0
Tajo,Burguillo - Puente Nuevo,5,122.0,181.25,174.5,167.5,187.2,166.4,182.0,102.0,142.25,170.0
Tajo,Burguillo - Puente Nuevo,6,102.5,183.5,168.75,151.8,191.25,147.25,184.75,92.5,129.6,156.4
Tajo,Burguillo - Puente Nuevo,7,82.0,167.8,154.8,130.75,176.75,124.0,165.6,79.2,108.25,130.75
Tajo,Burguillo - Puente Nuevo,8,64.25,146.75,131.25,104.0,149.8,92.8,137.25,60.75,93.0,103.4
Tajo,Burguillo - Puente Nuevo,9,55.25,129.5,113.0,79.8,120.75,66.0,117.75,48.75,66.4,73.75
Tajo,Burguillo - Puente Nuevo,10,49.8,122.2,116.5,80.5,113.25,52.0,105.6,33.2,62.0,55.5
Tajo,Burguillo - Puente Nuevo,11,63.25,130.75,128.0,109.25,117.0,40.75,111.75,25.0,98.25,61.2
Tajo,Burguillo - Puente Nuevo,12,72.0,129.6,155.2,116.6,139.25,30.5,128.75,42.4,150.2,68.0
Tajo,Castrejón,1,41.4,41.5,41.75,41.25,41.5,40.4,40.6,41.0,26.5,40.5
Tajo,Castrejón,2,42.0,41.5,41.25,41.25,40.5,40.5,40.75,41.25,41.0,40.75
Tajo,Castrejón,3,42.0,41.25,41.25,41.8,41.8,40.75,40.75,42.0,40.8,42.0
Tajo,Castrejón,4,42.5,41.4,42.2,42.25,42.0,42.5,40.5,42.0,40.75,42.0
Tajo,Castrejón,5,42.6,42.25,42.75,42.75,42.2,42.8,42.2,42.0,41.25,42.25
Tajo,Castrejón,6,42.5,42.5,42.25,42.8,43.0,43.0,42.25,42.0,42.2,42.6
Tajo,Castrejón,7,43.2,43.0,43.0,43.0,43.0,42.5,42.4,43.0,43.0,43.0
Tajo,Castrejón,8,43.0,43.0,42.75,43.5,43.2,42.6,43.0,43.0,42.5,43.0
Tajo,Castrejón,9,43.0,43.0,42.8,43.0,43.0,43.0,42.5,42.25,42.8,42.75
Tajo,Castrejón,10,41.0,42.4,36.0,42.5,42.0,43.0,42.2,42.0,42.25,42.25
Tajo,Castrejón,11,31.5,33.75,36.0,41.25,35.4,31.75,36.5,28.75,36.5,37.4
Tajo,Castrejón,12,41.0,41.6,40.8,42.0,38.25,38.25,41.0,26.0,38.2,40.5
Tajo,"Castro, El",1,2.0,2.0,2.0,2.25,1.75,3.0,1.0,1.0,4.0,2.0
Tajo,"Castro, El",2,2.0,2.0,2.0,2.5,2.0,3.0,1.75,1.5,4.0,2.5
Tajo,"Castro, El",3,2.0,2.0,2.0,1.2,2.0,3.0,2.0,2.0,4.0,3.0
Tajo,"Castro, El",4,2.0,2.0,2.0,1.25,2.0,3.0,2.5,1.2,4.5,3.0
Tajo,"Castro, El",5,2.0,2.0,2.0,1.5,2.0,3.0,3.0,1.75,5.0,3.0
Tajo,"Castro, El",6,2.0,2.0,1.25,2.0,1.75,2.5,3.0,1.25,4.0,2.6
Tajo,"Castro, El",7,2.0,2.0,1.2,2.25,1.0,2.0,2.2,1.0,3.25,2.0
Tajo,"Castro, El",8,2.0,2.0,1.5,3.0,1.0,2.0,2.0,2.0,2.75,1.8
Tajo,"Castro, El",9,2.0,2.0,1.8,2.8,1.0,1.75,1.0,2.25,2.0,1.0
Tajo,"Castro, El",10,2.0,2.0,1.75,2.0,2.0,1.0,1.0,4.0,2.0,1.0
Tajo,"Castro, El",11,2.0,2.0,1.5,1.75,2.8,1.0,1.0,4.0,2.0,1.0
Tajo,"Castro, El",12,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,1.25
Tajo,Cazalegas,1,6.8,7.0,7.0,7.0,7.0,7.0,6.8,7.0,7.0,6.5
Tajo,Cazalegas,2,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5
Tajo,Cazalegas,3,6.0,6.75,6.25,7.0,7.0,6.75,6.5,6.75,7.0,6.2
Tajo,Cazalegas,4,6.5,6.8,6.6,7.0,7.0,7.0,6.25,7.0,7.0,7.0
Tajo,Cazalegas,5,6.8,7.0,7.0,6.75,6.8,6.8,6.6,7.0,6.75,7.0
Tajo,Cazalegas,6,6.5,6.75,7.0,6.8,7.0,7.0,7.0,6.5,7.0,7.0
Tajo,Cazalegas,7,6.0,6.6,7.0,6.5,6.75,7.0,7.0,7.0,7.0,7.0
Tajo,Cazalegas,8,6.0,7.0,7.0,7.0,7.0,6.6,7.0,7.0,7.0,7.0
Tajo,Cazalegas,9,6.5,7.0,7.0,7.0,7.0,7.0,7.0,6.75,7.0,7.0
Tajo,Cazalegas,10,6.4,7.0,7.0,6.5,7.0,7.0,6.8,7.0,7.0,7.0
Tajo,Cazalegas,11,7.0,7.0,7.0,6.75,7.0,7.0,7.0,7.0,7.0,7.0
Tajo,Cazalegas,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.8,7.0
Tajo,Cedillo,1,252.2,245.25,235.0,248.75,240.0,248.8,247.0,248.5,249.25,223.75
Tajo,Cedillo,2,248.5,247.0,244.25,248.0,245.0,234.25,244.5,247.75,251.5,242.75
Tajo,Cedillo,3,247.75,236.25,247.5,226.4,248.0,250.5,219.25,243.25,250.6,247.8
Tajo,Cedillo,4,246.5,245.8,248.4,243.0,246.75,250.25,248.75,243.4,236.25,246.5
Tajo,Cedillo,5,221.6,247.75,247.75,244.0,239.8,249.2,249.6,241.0,229.0,249.25
Tajo,Cedillo,6,239.25,249.0,247.25,250.2,249.5,248.5,250.25,247.0,251.8,249.4
Tajo,Cedillo,7,249.0,251.2,248.2,251.25,247.5,244.25,243.8,250.6,249.5,251.75
Tajo,Cedillo,8,252.25,250.0,249.75,248.0,248.8,242.4,248.5,237.75,247.0,253.4
Tajo,Cedillo,9,242.75,250.75,250.2,251.0,248.25,245.75,247.5,179.75,246.4,254.0
Tajo,Cedillo,10,251.6,236.0,249.5,248.75,244.0,246.4,236.8,76.4,244.25,254.0
Tajo,Cedillo,11,240.5,252.5,246.75,237.25,244.4,250.75,248.5,104.75,249.0,251.6
Tajo,Cedillo,12,249.0,249.0,243.4,249.2,250.25,247.75,249.25,217.0,250.0,250.75
Tajo,Cáceres - Guadiloba,1,12.0,12.25,14.0,15.0,10.0,9.0,8.0,13.25,9.0,8.25
Tajo,Cáceres - Guadiloba,2,12.0,15.0,16.25,14.0,10.5,11.25,8.0,12.75,9.0,13.5
Tajo,Cáceres - Guadiloba,3,11.25,18.0,17.0,14.0,11.0,13.0,16.0,12.0,8.2,15.2
Tajo,Cáceres - Guadiloba,4,11.0,18.2,16.4,14.0,11.25,12.0,18.5,12.0,8.5,14.25
Tajo,Cáceres - Guadiloba,5,10.6,17.5,15.25,14.0,11.8,12.0,18.2,11.75,8.0,13.5
Tajo,Cáceres - Guadiloba,6,10.0,16.25,14.0,13.0,11.25,11.5,16.75,11.0,7.8,12.2
Tajo,Cáceres - Guadiloba,7,9.2,14.6,13.8,12.0,10.5,10.75,15.4,10.2,7.0,11.75
Tajo,Cáceres - Guadiloba,8,8.0,14.0,13.0,11.0,9.4,10.0,14.0,9.0,7.0,11.0
Tajo,Cáceres - Guadiloba,9,7.25,13.0,13.0,10.2,9.0,9.0,13.0,8.5,6.0,11.0
Tajo,Cáceres - Guadiloba,10,7.0,13.2,14.0,10.0,9.0,8.4,13.0,8.0,6.0,11.0
Tajo,Cáceres - Guadiloba,11,10.75,13.0,14.5,10.0,9.0,8.0,13.0,8.0,6.0,10.8
Tajo,Cáceres - Guadiloba,12,11.0,12.8,15.0,10.0,9.0,8.0,14.0,8.4,7.2,10.0
Tajo,Entrepeñas,1,433.6,188.5,273.75,195.5,109.25,170.0,77.2,319.75,305.5,316.0
Tajo,Entrepeñas,2,421.5,214.0,310.25,202.25,133.25,170.25,80.0,321.75,336.25,384.0
Tajo,Entrepeñas,3,402.75,241.75,370.0,211.6,178.2,178.25,140.25,310.75,363.2,439.4
Tajo,Entrepeñas,4,384.5,356.4,362.2,222.75,211.75,166.5,247.25,297.8,427.0,418.25
Tajo,Entrepeñas,5,370.4,404.75,335.75,217.5,253.6,138.8,323.0,341.25,458.75,395.5
Tajo,Entrepeñas,6,342.5,416.5,306.0,189.2,256.75,124.0,344.0,326.0,432.6,360.0
Tajo,Entrepeñas,7,296.6,383.8,272.8,156.75,233.25,110.0,348.2,299.4,383.75,320.0
Tajo,Entrepeñas,8,241.5,339.25,243.5,136.0,211.8,93.0,329.75,266.5,345.25,279.8
Tajo,Entrepeñas,9,209.75,303.5,213.6,120.8,189.0,84.0,314.0,249.25,316.6,257.75
Tajo,Entrepeñas,10,203.8,287.4,199.25,111.5,178.5,77.4,304.6,240.2,312.75,250.0
Tajo,Entrepeñas,11,202.5,287.0,202.25,112.75,168.0,77.25,309.75,240.0,311.25,257.4
Tajo,Entrepeñas,12,199.75,271.6,202.4,107.0,168.75,76.75,319.75,261.6,312.0,262.5
Tajo,Finisterre,1,36.0,30.0,49.25,41.0,24.0,16.2,9.0,14.0,7.0,4.0
Tajo,Finisterre,2,37.0,31.0,50.25,41.0,24.0,16.5,9.0,13.0,6.75,4.0
Tajo,Finisterre,3,38.75,35.0,52.0,40.4,24.0,16.0,12.0,13.0,7.0,4.0
Tajo,Finisterre,4,40.0,50.8,52.0,40.5,24.0,16.0,16.75,13.0,7.0,4.0
Tajo,Finisterre,5,37.6,56.0,51.0,39.25,24.0,15.8,17.8,12.5,7.0,4.0
Tajo,Finisterre,6,34.25,55.75,48.75,37.8,23.0,14.75,18.0,12.0,6.4,4.0
Tajo,Finisterre,7,33.0,54.4,46.2,35.5,22.0,13.25,17.4,11.0,5.25,3.0
Tajo,Finisterre,8,31.5,53.0,43.25,28.25,20.6,11.6,15.75,9.25,5.0,3.0
Tajo,Finisterre,9,30.0,51.5,42.4,26.0,18.5,10.0,15.0,8.0,4.2,3.0
Tajo,Finisterre,10,29.2,50.6,41.5,25.0,16.5,10.0,14.0,7.2,4.0,2.75
Tajo,Finisterre,11,29.5,50.0,41.0,25.0,16.6,9.0,14.0,7.0,4.0,2.0
Tajo,Finisterre,12,30.0,49.0,41.0,24.2,17.0,9.0,14.0,7.0,4.0,2.0
Tajo,Gabriel y Galán,1,523.6,360.0,648.0,542.75,508.0,443.0,203.6,487.5,509.75,531.25
Tajo,Gabriel y Galán,2,528.0,458.25,726.0,574.5,626.25,552.75,212.75,503.25,556.5,685.0
Tajo,Gabriel y Galán,3,521.5,604.25,755.25,598.8,651.0,615.5,494.75,521.75,592.2,706.6
Tajo,Gabriel y Galán,4,508.0,789.0,799.6,599.5,704.0,620.25,685.75,530.8,654.5,666.0
Tajo,Gabriel y Galán,5,528.6,704.75,718.0,582.5,766.4,577.6,701.6,534.25,705.75,659.25
Tajo,Gabriel y Galán,6,483.0,649.25,662.25,502.8,696.5,510.5,687.0,465.25,656.2,594.4
Tajo,Gabriel y Galán,7,382.2,557.2,566.2,402.25,610.75,420.75,603.6,364.8,556.0,506.0
Tajo,Gabriel y Galán,8,271.5,448.0,461.75,307.0,504.8,313.6,495.75,259.5,458.5,403.8
Tajo,Gabriel y Galán,9,189.0,353.75,396.4,223.2,400.5,225.0,412.0,186.5,369.8,334.25
Tajo,Gabriel y Galán,10,173.0,340.4,454.75,217.0,349.0,197.0,367.8,168.6,362.25,332.0
Tajo,Gabriel y Galán,11,212.0,400.25,529.5,304.0,372.0,192.75,399.0,176.75,438.0,349.0
Tajo,Gabriel y Galán,12,264.5,421.4,510.8,333.4,421.25,191.5,460.0,316.4,483.6,356.5
Tajo,Guajaraz,1,14.4,10.25,17.0,15.0,13.0,12.0,10.0,16.0,11.0,8.5
Tajo,Guajaraz,2,14.0,11.25,16.25,15.0,13.0,12.0,10.0,15.75,10.5,9.0
Tajo,Guajaraz,3,14.0,14.75,16.0,15.2,13.0,12.0,13.5,15.0,10.0,9.8
Tajo,Guajaraz,4,13.75,16.2,17.0,16.0,13.0,12.0,16.75,15.0,10.5,10.0
Tajo,Guajaraz,5,13.0,17.5,17.0,16.0,13.0,12.0,17.0,15.0,10.75,10.0
Tajo,Guajaraz,6,12.25,18.0,17.0,15.2,13.0,11.25,18.0,14.0,10.0,10.0
Tajo,Guajaraz,7,11.2,17.4,16.6,14.25,12.5,11.0,18.0,13.2,10.0,9.25
Tajo,Guajaraz,8,10.25,17.0,16.0,14.0,12.0,10.4,17.0,12.25,9.0,9.0
Tajo,Guajaraz,9,9.5,16.25,15.2,13.0,12.0,7.75,17.0,12.0,9.0,10.0
Tajo,Guajaraz,10,9.0,16.0,15.0,13.0,11.5,10.0,17.0,11.0,9.0,9.5
Tajo,Guajaraz,11,9.0,16.0,15.0,13.0,11.8,10.0,17.0,11.0,9.0,9.6
Tajo,Guajaraz,12,9.75,16.0,15.0,13.0,12.0,9.75,15.75,11.0,9.0,9.25
Tajo,Guijo de Granadilla,1,11.2,10.75,10.75,11.75,10.5,11.6,11.0,12.0,12.0,11.25
Tajo,Guijo de Granadilla,2,11.5,10.25,11.5,11.75,11.5,11.75,11.0,12.25,12.5,11.25
Tajo,Guijo de Granadilla,3,11.5,10.25,11.25,11.4,11.0,11.0,11.75,11.75,11.4,11.8
Tajo,Guijo de Granadilla,4,11.75,11.6,11.6,11.5,11.25,11.5,11.25,11.6,11.5,11.5
Tajo,Guijo de Granadilla,5,11.6,11.0,12.0,12.0,11.0,11.6,11.0,11.5,12.0,11.5
Tajo,Guijo de Granadilla,6,11.25,11.25,11.5,11.2,11.25,11.5,10.5,12.0,11.6,12.0
Tajo,Guijo de Granadilla,7,11.4,11.4,12.0,11.0,11.75,11.0,11.8,11.6,11.5,11.75
Tajo,Guijo de Granadilla,8,11.0,11.5,12.25,11.25,11.0,11.6,12.0,11.5,12.0,11.8
Tajo,Guijo de Granadilla,9,11.0,11.75,11.6,11.6,11.5,11.75,11.5,11.5,11.4,11.75
Tajo,Guijo de Granadilla,10,10.6,11.8,11.25,10.5,11.25,10.0,11.8,11.0,11.5,12.0
Tajo,Guijo de Granadilla,11,10.25,10.5,12.0,12.0,10.8,10.25,10.5,12.0,11.5,12.2
Tajo,Guijo de Granadilla,12,10.25,11.6,11.6,10.8,11.0,10.75,11.5,12.0,11.6,11.5
Tajo,"Jarosa, La",1,4.0,3.25,4.25,5.75,4.0,5.8,3.0,4.0,3.0,5.0
Tajo,"Jarosa, La",2,4.0,4.25,5.5,6.0,4.0,5.75,3.0,4.0,3.0,6.0
Tajo,"Jarosa, La",3,3.75,5.75,6.0,6.0,4.6,6.0,4.75,4.0,3.0,6.8
Tajo,"Jarosa, La",4,4.0,6.0,6.0,6.0,5.25,5.5,6.0,4.0,5.25,6.5
Tajo,"Jarosa, La",5,4.0,6.5,6.0,6.0,6.4,5.0,6.0,4.0,6.0,6.0
Tajo,"Jarosa, La",6,3.75,6.0,5.5,5.6,6.25,5.0,6.0,3.75,5.6,6.0
Tajo,"Jarosa, La",7,2.8,5.2,5.0,6.0,5.5,4.5,5.4,2.8,4.75,5.75
Tajo,"Jarosa, La",8,2.75,5.0,5.0,6.0,5.0,4.0,5.0,2.0,3.75,5.0
Tajo,"Jarosa, La",9,3.0,5.0,4.2,5.6,5.25,4.0,5.0,2.0,3.0,4.0
Tajo,"Jarosa, La",10,2.4,5.0,4.25,5.0,5.25,3.0,4.8,1.4,3.0,4.0
Tajo,"Jarosa, La",11,2.75,5.0,4.0,4.0,4.0,3.0,4.25,1.0,3.75,3.8
Tajo,"Jarosa, La",12,3.0,4.0,5.8,4.0,5.75,3.0,4.5,2.0,4.6,4.0
Tajo,Jerte - Plasencia,1,36.0,36.75,37.25,36.75,39.25,34.4,31.8,32.25,35.0,37.5
Tajo,Jerte - Plasencia,2,35.0,37.25,39.0,37.5,38.5,39.25,33.5,34.75,39.5,39.5
Tajo,Jerte - Plasencia,3,34.25,40.75,42.0,37.0,38.4,35.5,39.5,36.25,40.2,37.2
Tajo,Jerte - Plasencia,4,33.75,47.0,48.8,38.5,45.0,39.75,46.75,41.6,46.5,41.5
Tajo,Jerte - Plasencia,5,48.6,46.0,49.5,45.0,49.2,46.2,46.8,50.0,51.75,46.75
Tajo,Jerte - Plasencia,6,51.0,46.0,50.25,43.6,52.5,47.0,50.5,48.0,53.2,48.4
Tajo,Jerte - Plasencia,7,46.0,44.0,48.4,37.5,50.25,43.75,48.0,45.0,48.5,44.5
Tajo,Jerte - Plasencia,8,41.0,39.25,43.75,31.75,44.2,37.4,43.5,40.5,43.0,37.8
Tajo,Jerte - Plasencia,9,36.5,34.5,40.0,27.6,37.25,32.5,38.5,36.0,37.0,31.5
Tajo,Jerte - Plasencia,10,34.2,36.6,45.25,33.0,32.25,28.4,35.0,32.2,37.5,27.5
Tajo,Jerte - Plasencia,11,38.5,42.5,44.25,41.5,35.2,25.75,35.25,33.25,46.75,35.8
Tajo,Jerte - Plasencia,12,38.5,39.8,42.4,37.2,36.5,25.75,34.5,39.8,39.8,34.0
Tajo,Molino de Chincha,1,5.0,5.25,5.5,5.75,5.5,5.8,6.0,5.25,5.25,5.5
Tajo,Molino de Chincha,2,4.75,5.25,6.0,5.5,5.75,6.0,6.0,5.0,6.0,6.0
Tajo,Molino de Chincha,3,5.0,5.75,6.0,5.8,6.0,6.0,6.0,6.0,5.8,5.6
Tajo,Molino de Chincha,4,4.0,5.6,5.8,5.5,6.0,6.0,6.0,6.0,6.0,5.5
Tajo,Molino de Chincha,5,4.2,5.25,5.75,5.0,6.0,6.0,6.0,5.75,6.0,5.75
Tajo,Molino de Chincha,6,4.0,5.25,5.75,5.2,6.0,6.0,6.0,5.75,5.8,5.6
Tajo,Molino de Chincha,7,5.0,5.0,5.8,5.5,6.0,6.0,6.0,5.8,5.75,5.75
Tajo,Molino de Chincha,8,4.0,4.5,5.75,5.5,5.8,6.0,6.0,6.0,6.0,6.0
Tajo,Molino de Chincha,9,4.0,5.0,5.8,5.4,5.25,6.0,6.0,6.0,5.4,5.0
Tajo,Molino de Chincha,10,5.0,4.4,6.0,5.75,5.0,6.0,6.0,5.4,5.5,5.0
Tajo,Molino de Chincha,11,5.25,4.25,5.25,6.0,5.4,6.0,6.0,5.25,6.0,5.6
Tajo,Molino de Chincha,12,4.75,4.8,5.6,5.6,6.0,6.0,5.5,6.0,5.6,5.5
Tajo,Navacerrada,1,7.0,6.25,7.5,8.0,4.75,6.8,4.4,6.0,8.0,8.0
Tajo,Navacerrada,2,7.0,8.75,8.75,9.0,6.75,7.25,5.25,6.0,8.0,8.75
Tajo,Navacerrada,3,6.5,9.75,9.25,9.0,8.6,8.0,8.25,6.0,8.0,9.0
Tajo,Navacerrada,4,6.5,9.6,9.2,9.0,9.5,7.25,9.25,5.4,9.25,9.0
Tajo,Navacerrada,5,8.6,9.0,9.0,8.75,9.6,6.6,9.0,6.0,9.0,9.0
Tajo,Navacerrada,6,8.25,9.5,8.5,7.6,9.25,6.0,9.0,5.25,8.4,8.4
Tajo,Navacerrada,7,7.2,8.4,7.6,6.5,8.0,5.25,8.2,4.6,7.0,7.0
Tajo,Navacerrada,8,5.75,7.5,6.5,5.5,7.2,4.6,7.25,3.75,5.25,5.2
Tajo,Navacerrada,9,5.0,7.0,5.6,4.4,5.75,4.0,6.5,3.0,3.4,4.0
Tajo,Navacerrada,10,5.0,6.0,5.5,4.0,5.0,4.0,6.0,2.8,3.25,3.0
Tajo,Navacerrada,11,5.0,6.0,6.0,4.0,5.0,4.0,6.25,2.75,4.75,3.0
Tajo,Navacerrada,12,5.25,6.0,7.6,4.0,6.75,4.0,7.0,5.8,6.8,3.25
Tajo,Navalcán,1,9.0,12.75,29.5,31.25,25.25,31.0,20.2,27.0,19.0,21.25
Tajo,Navalcán,2,9.0,17.25,28.75,30.5,27.0,31.5,20.0,27.0,20.0,28.0
Tajo,Navalcán,3,9.0,26.75,31.5,31.0,29.0,30.75,29.0,27.0,21.0,29.8
Tajo,Navalcán,4,8.75,30.6,32.2,31.0,31.25,31.0,29.75,26.6,22.5,30.75
Tajo,Navalcán,5,8.6,33.0,32.25,31.0,32.4,30.8,31.8,26.25,24.0,30.5
Tajo,Navalcán,6,8.0,33.0,31.5,29.8,32.5,30.0,31.75,25.25,23.4,29.2
